heldout_substrate_family,poster_axis,interpretation,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0166,0.02242395540684383,0.011211977703421914,0.1470494074046817,0.5867773311835669,0.02058234373905829,69,19,0,0,2.0,0.6708750666628274,0.08921074122190475
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0167,0.004340440064901169,0.0021702200324505844,0.08546516799706352,0.9507981832913021,0.00552343340324504,10,0,0,0,,,
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0168,0.005817775244087627,0.0029088876220438134,0.11097372789711382,0.8066824288746212,0.01682972631417215,80,17,0,0,1.0,0.5966902461388289,0.062356166541576385
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0169,0.005062407306828247,0.0025312036534141237,0.08809979901759553,0.84773040010805,0.017017110897494213,79,19,0,0,2.0,0.7032739395389304,0.07419140636920929
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0170,0.004660394223371652,0.002330197111685826,0.07087283396268329,0.9574271924226748,0.008187304522309985,24,1,0,0,2.0,0.11218314131025264,0.15541212633252144
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0171,0.007608050787599379,0.0038040253937996894,0.10033192862467628,0.7471851221022582,0.022641380809779676,87,22,0,0,2.5,0.5488366484986349,0.10243891552090645
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0172,0.007015586151315704,0.003507793075657852,0.09160863515029252,0.7836335128488304,0.024090156549853938,104,21,0,0,3.0,0.9195459678226261,0.0797073170542717
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0173,0.010581933192132324,0.005290966596066162,0.10320337427408376,0.915471758582945,0.007997365891268211,22,2,0,0,2.0,2.142103266145233,0.4652211326174438
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0174,0.004790142276239884,0.002395071138119942,0.09632286124813472,0.828634773810722,0.01353590971657208,59,14,0,0,1.5,0.3208462049656334,0.04890437796711922
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0175,0.003422514053876766,0.001711257026938383,0.07916270194530851,0.8107608714201984,0.01890158161387912,87,19,0,0,2.0,1.0367620665065789,0.05160611867904663
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0176,0.004624170353196934,0.002312085176598467,0.07372528538697654,0.9373889728096908,0.015013690209016203,54,11,0,0,2.0,0.27572173001267125,0.08132162690162659
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0177,0.0031205770788455788,0.0015602885394227894,0.08760854803181933,0.8652557793083662,0.015796132001227568,69,17,0,0,2.0,0.40286599848214766,0.0689069926738739
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0178,0.0037774214746739464,0.0018887107373369732,0.08377351956473301,0.8351382288009964,0.018598759581467936,81,22,0,0,3.0,1.1297644575540096,0.055439386516809464
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0179,0.004564804020445288,0.002282402010222644,0.08532233404008616,0.8237405987902665,0.02144755865946146,95,25,0,0,2.0,0.6210165393047966,0.06997910887002945
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0180,0.003538154714840419,0.0017690773574202095,0.08454924405186842,0.8399482675236918,0.022376455699226687,101,22,0,0,2.0,1.0052071966221234,0.10505944304168224
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0181,0.005956204461911888,0.002978102230955944,0.09960543334029795,0.8184289478627355,0.020828842909208365,90,21,0,0,3.0,0.5082659501485226,0.06584048271179199
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0182,0.0047203816265805896,0.0023601908132902948,0.0876520916738651,0.9299747619028131,0.012699397392903588,49,5,0,0,1.0,0.06200239326618453,0.12944121658802032
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0183,0.004963486529365923,0.0024817432646829615,0.08807133320432484,0.8112863370828549,0.02156776260584593,91,23,0,0,2.0,0.6564092056795651,0.03941340744495392
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0184,0.006545098475930251,0.0032725492379651255,0.08236007219603375,0.7269147391670323,0.02617047539779118,104,31,0,0,1.0,0.7018139818822037,0.06232859194278717
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0185,0.004435111905607147,0.0022175559528035734,0.09301180260976526,0.7912483214065906,0.02049240067601204,95,23,0,0,3.0,0.53598140347326,0.04872550070285797
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0186,0.003281033841410115,0.0016405169207050574,0.08721528039338038,0.8277862835482274,0.017972029861328856,82,13,0,0,2.0,0.15668383668575794,0.06991469860076904
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0187,0.0021404619920693336,0.0010702309960346668,0.08028587587314873,0.858521296735416,0.012741992215492895,57,10,0,0,3.0,0.8005619726381332,0.1003709752112627
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0188,0.002363652822170282,0.001181826411085141,0.08032792982687197,0.8536984526294116,0.015184425661074264,72,16,0,0,1.0,0.7032241359672223,0.04630337283015251
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0189,0.0066982818470316735,0.0033491409235158367,0.09731806694240493,0.7669706133203505,0.02328090793120542,87,28,0,0,1.0,0.6678420965163909,0.07536305859684944
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0190,0.01759004799185712,0.00879502399592856,0.13639631204477343,0.779890307728156,0.01883982905020405,59,15,0,0,2.0,0.7170127228276526,0.11051344871520996
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0191,0.0066849771154252466,0.0033424885577126233,0.09099467523817958,0.7122752936375424,0.025976974852383136,99,30,0,0,3.0,1.4856751852740055,0.05209409445524216
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0192,0.006591713318781263,0.0032958566593906313,0.09337553406702008,0.7893908471578216,0.024706600178033115,98,29,0,0,2.0,0.9024789205035391,0.06253541260957718
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0193,0.005028179772644321,0.0025140898863221604,0.08125461744774146,0.8982587375526353,0.016652226972260646,77,12,0,0,2.0,1.6956541846348694,0.03929882124066353
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0194,0.0028754629036303664,0.0014377314518151832,0.10049881626415663,0.8660473219824122,0.011113991405997824,47,11,0,0,1.0,0.5212509886770617,0.05052674561738968
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0195,0.004575692770139844,0.002287846385069922,0.08390615923374661,0.812468505949268,0.02038879560306668,85,25,0,0,2.0,0.6851413941206913,0.09707321971654892
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0196,0.0061733794973286025,0.0030866897486643012,0.0915800249506477,0.799259145953356,0.023723215104213782,96,23,0,0,2.0,0.6421824881732694,0.08551271259784698
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0197,0.0028921618645171474,0.0014460809322585737,0.09646752209434085,0.8508806517754218,0.014472550366606031,71,13,0,0,3.0,0.6917231435998964,0.053790222853422165
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0198,0.012287878858340338,0.006143939429170169,0.13247343023548833,0.704394882051883,0.01939163375379784,83,26,0,0,2.5,0.9245566553923141,0.061686255037784576
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0199,0.004766199199779502,0.002383099599889751,0.09350849974202277,0.8430734920802977,0.017121163976511786,78,19,0,0,3.0,0.43804016452087563,0.0953824445605278
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0453,0.010548061333120622,0.005274030666560311,0.12348199286102282,0.775665750857141,0.020154570013983176,73,18,0,0,2.0,0.43247207654674147,0.11301319859921932
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0454,0.007025302887231639,0.0035126514436158193,0.1029973666858976,0.7716630333778591,0.025652457043262463,101,20,0,0,2.0,1.1717770386419066,0.1259607933461666
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0455,0.003466846274790133,0.0017334231373950665,0.0843127512957473,0.9417114956780315,0.005767006991165025,17,6,0,0,1.0,0.15231310375461818,0.045050046406686306
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0456,0.004757669255707513,0.0023788346278537566,0.1096904106028707,0.8500265670572694,0.017042068397360187,67,16,0,0,2.0,0.2794874975750931,0.06506827287375927
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0457,0.005018384921053299,0.0025091924605266493,0.09166671775642286,0.8672246743038653,0.019965737391529337,83,17,0,0,2.0,0.4970845056783079,0.06952660158276558
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0458,0.005854818343471904,0.002927409171735952,0.09792594359899742,0.8146074451838318,0.01990574672818184,85,15,0,0,2.0,0.9352637567174521,0.0790964812040329
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0459,0.005875738656869689,0.0029378693284348445,0.09828487331319792,0.8625002140712529,0.019787136977871083,78,19,0,0,2.0,0.36539494778771975,0.07494895905256271
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0460,0.006404395715928474,0.003202197857964237,0.08637456258973299,0.8797040614630719,0.02176337277849338,86,22,0,0,3.0,0.6068196179514549,0.06168125942349434
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0461,0.005763972841202353,0.0028819864206011763,0.10063915766581334,0.8233745013757963,0.02119945287421745,88,17,0,0,2.0,0.9144637034023785,0.094216862693429
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0462,0.004034658640792767,0.0020173293203963835,0.06880466063817134,0.9241411870707376,0.014990268869857703,58,17,0,0,1.0,0.40200882580533076,0.08154141902923584
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0463,0.00593661662483987,0.002968308312419935,0.10337009690206497,0.8202008505476885,0.01940073122004313,83,18,0,0,1.0,0.8934583940716389,0.051205314695835114
Ag,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Ag,poster_holdout_Ag,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,poster_row_0464,0.004550412917218188,0.002275206458609094,0.13004257731273133,0.8237893315118718,0.012219103797604994,48,10,0,0,1.0,0.3116633637605907,0.07577480003237724
