representation,test_subset,partition,n_train_mean,n_train_std,n_train_min,n_train_max,n_test_partition_mean,n_test_partition_std,n_test_partition_min,n_test_partition_max,balanced_accuracy_supported_mean,balanced_accuracy_supported_std,balanced_accuracy_supported_min,balanced_accuracy_supported_max,macro_f1_supported_mean,macro_f1_supported_std,macro_f1_supported_min,macro_f1_supported_max,macro_f1_union_mean,macro_f1_union_std,macro_f1_union_min,macro_f1_union_max,n_test_mean,n_test_std,n_test_min,n_test_max,n_test_supported_mean,n_test_supported_std,n_test_supported_min,n_test_supported_max,n_test_unsupported_mean,n_test_unsupported_std,n_test_unsupported_min,n_test_unsupported_max,unsupported_classes_mean,unsupported_classes_std,unsupported_classes_min,unsupported_classes_max,instrument_probe_increment_mean,instrument_probe_increment_std,instrument_probe_increment_min,instrument_probe_increment_max,sensor_probe_increment_mean,sensor_probe_increment_std,sensor_probe_increment_min,sensor_probe_increment_max,same_master_cross_domain_mean_distance_mean,same_master_cross_domain_mean_distance_std,same_master_cross_domain_mean_distance_min,same_master_cross_domain_mean_distance_max,different_target_cross_domain_mean_distance_mean,different_target_cross_domain_mean_distance_std,different_target_cross_domain_mean_distance_min,different_target_cross_domain_mean_distance_max,cross_domain_separation_margin_mean,cross_domain_separation_margin_std,cross_domain_separation_margin_min,cross_domain_separation_margin_max,same_master_pair_count_mean,same_master_pair_count_std,same_master_pair_count_min,same_master_pair_count_max,different_target_pair_count_mean,different_target_pair_count_std,different_target_pair_count_min,different_target_pair_count_max,vae_kl_unnormalized_per_observation_mean,vae_kl_unnormalized_per_observation_std,vae_kl_unnormalized_per_observation_min,vae_kl_unnormalized_per_observation_max,vae_kl_normalized_mean,vae_kl_normalized_std,vae_kl_normalized_min,vae_kl_normalized_max,vae_mean_kl_per_latent_dimension_mean,vae_mean_kl_per_latent_dimension_std,vae_mean_kl_per_latent_dimension_min,vae_mean_kl_per_latent_dimension_max,vae_median_kl_per_latent_dimension_mean,vae_median_kl_per_latent_dimension_std,vae_median_kl_per_latent_dimension_min,vae_median_kl_per_latent_dimension_max,vae_max_kl_per_latent_dimension_mean,vae_max_kl_per_latent_dimension_std,vae_max_kl_per_latent_dimension_min,vae_max_kl_per_latent_dimension_max,vae_active_units_var_mu_gt_0_01_mean,vae_active_units_var_mu_gt_0_01_std,vae_active_units_var_mu_gt_0_01_min,vae_active_units_var_mu_gt_0_01_max,vae_dimensions_mean_kl_gt_0_01_mean,vae_dimensions_mean_kl_gt_0_01_std,vae_dimensions_mean_kl_gt_0_01_min,vae_dimensions_mean_kl_gt_0_01_max,vae_posterior_mean_absolute_mu_mean,vae_posterior_mean_absolute_mu_std,vae_posterior_mean_absolute_mu_min,vae_posterior_mean_absolute_mu_max,vae_posterior_mean_log_variance_mean,vae_posterior_mean_log_variance_std,vae_posterior_mean_log_variance_min,vae_posterior_mean_log_variance_max,vae_posterior_sample_reconstruction_variability_mean,vae_posterior_sample_reconstruction_variability_std,vae_posterior_sample_reconstruction_variability_min,vae_posterior_sample_reconstruction_variability_max,reconstruction_mse_mean,reconstruction_mse_std,reconstruction_mse_min,reconstruction_mse_max,reconstruction_smooth_l1_mean,reconstruction_smooth_l1_std,reconstruction_smooth_l1_min,reconstruction_smooth_l1_max,reconstruction_spectral_angle_mean,reconstruction_spectral_angle_std,reconstruction_spectral_angle_min,reconstruction_spectral_angle_max,reconstruction_median_row_correlation_mean,reconstruction_median_row_correlation_std,reconstruction_median_row_correlation_min,reconstruction_median_row_correlation_max,reconstruction_first_derivative_mae_mean,reconstruction_first_derivative_mae_std,reconstruction_first_derivative_mae_min,reconstruction_first_derivative_mae_max,repeatable_peak_recall_mean,repeatable_peak_recall_std,repeatable_peak_recall_min,repeatable_peak_recall_max,median_peak_shift_cm1_mean,median_peak_shift_cm1_std,median_peak_shift_cm1_min,median_peak_shift_cm1_max,median_absolute_relative_peak_width_change_mean,median_absolute_relative_peak_width_change_std,median_absolute_relative_peak_width_change_min,median_absolute_relative_peak_width_change_max,median_absolute_peak_prominence_change_mean,median_absolute_peak_prominence_change_std,median_absolute_peak_prominence_change_min,median_absolute_peak_prominence_change_max,partition_cross_covariance_mean_square_mean,partition_cross_covariance_mean_square_std,partition_cross_covariance_mean_square_min,partition_cross_covariance_mean_square_max,partition_maximum_canonical_correlation_mean,partition_maximum_canonical_correlation_std,partition_maximum_canonical_correlation_min,partition_maximum_canonical_correlation_max
arpls_minmax,field_quality_stress,chemical,400.0,3.872983346207422,396,405,19.6,5.079370039680118,15,27,0.3267460317460317,0.13108627113938948,0.1666666666666666,0.4583333333333333,0.26288300295376804,0.14454239685302056,0.0666666666666666,0.4140907825118351,0.26097824104900613,0.14780057030916458,0.0571428571428571,0.4140907825118351,19.6,5.079370039680118,15,27,19.6,5.079370039680118,15,27,0.0,0.0,0,0,,,,,0.3286896436896437,0.20555492462488548,0.015151515151515,0.5416666666666667,0.24575757575757576,0.16739799754685133,0.0454545454545454,0.5,0.5273731664674622,0.202445757167781,0.3474507522583008,0.7969285994768143,0.500631932135717,0.08623504559703862,0.4076038945247145,0.5952479377523199,-0.0085176262125356,0.14265843695644978,-0.2016806617244944,0.1425546982413844,11.0,9.273618495495704,0,25,103.4,65.29012176432205,26,190,9.171108574517891,2.8561988015923623,6.863924113767649,13.554528333655234,0.00654611604176864,0.0020386857969966923,0.0048993034359512,0.0096748953131015,0.19106476196912267,0.05950414169984087,0.142998419036826,0.2823860069511507,0.01939041971934466,0.006388493056868081,0.0106428808390136,0.0265648647757627,2.4478556284332122,0.8806898496776461,1.708906533544192,3.89682226204768,22.4,10.644247272588137,12,37,36.2,7.12039324756716,25,44,0.21675278896241,0.043307275405757524,0.168809232390615,0.275608094018332,-0.46279587533193844,0.09179095089929168,-0.60744842386857,-0.3953740733926634,,,,,0.01773687514071784,0.0014123960570037936,0.0156329480096822,0.0190657853431669,0.008868437570358881,0.0007061980285018778,0.0078164740048411,0.0095328926715834,0.10327801276482504,0.00384989109179477,0.0994162083431564,0.1084024614236748,0.3929328447676753,0.05223630823852785,0.3359130990539324,0.4496689156634648,0.047170084124779924,0.0013733555436342758,0.0450447103082733,0.0486710527878733,0.19289618271168615,0.03684640691188655,0.158351409978308,0.241635687732342,2.35,0.4873397172404482,2.0,3.0,2.0110386017740383,0.21705850152785194,1.7028636270373927,2.2954956354894738,0.14558713436126705,0.005689221003820775,0.139666199684143,0.1529889553785324,0.08865256801693287,0.0242725456130717,0.0593839188228094,0.1246591502831384,0.9996926251189484,0.00017033209585431066,0.999404472946362,0.999834554364901
arpls_minmax,field_quality_stress,nuisance,400.0,3.872983346207422,396,405,19.6,5.079370039680118,15,27,0.29928571428571427,0.10690979943587726,0.1309523809523809,0.4166666666666667,0.2325783872212443,0.09452724607254458,0.0797773654916512,0.3291005291005291,0.2325783872212443,0.09452724607254458,0.0797773654916512,0.3291005291005291,19.6,5.079370039680118,15,27,19.6,5.079370039680118,15,27,0.0,0.0,0,0,,,,,0.2868020868020868,0.2773455775085355,-0.1590909090909091,0.5,0.12206830206830208,0.2310266006542759,-0.0227272727272727,0.5238095238095238,0.6322463903576135,0.2515052516361404,0.4530702531337738,0.9995931684970856,0.5638007126046137,0.07858409516220688,0.4800588671977703,0.6490794463200612,-0.04751021640128911,0.20282505951611834,-0.3505137221770243,0.0730900584774858,11.0,9.273618495495704,0,25,103.4,65.29012176432205,26,190,4.971093627827676,2.125343691308416,1.6825253507393043,7.412966281987544,0.00354824670080486,0.0015170190516119802,0.0012009460033828,0.0052911964896413,0.31069335173922974,0.13283398070677604,0.1051578344212065,0.4633103926242217,0.02550071820753082,0.012293097475403324,0.0133725366860116,0.0452779698717774,2.347549968365233,0.7042688213765715,1.1177060580023637,2.767632511103727,10.4,2.5099800796022267,6,12,14.0,1.224744871391589,12,15,0.29974207209913123,0.07349063606816988,0.1815685865152442,0.3791260579029633,-0.6716662383866354,0.2462220443909853,-0.9616197769819,-0.2973316766113963,,,,,0.01773687514071784,0.0014123960570037936,0.0156329480096822,0.0190657853431669,0.008868437570358881,0.0007061980285018778,0.0078164740048411,0.0095328926715834,0.10327801276482504,0.00384989109179477,0.0994162083431564,0.1084024614236748,0.3929328447676753,0.05223630823852785,0.3359130990539324,0.4496689156634648,0.047170084124779924,0.0013733555436342758,0.0450447103082733,0.0486710527878733,0.19289618271168615,0.03684640691188655,0.158351409978308,0.241635687732342,2.35,0.4873397172404482,2.0,3.0,2.0110386017740383,0.21705850152785194,1.7028636270373927,2.2954956354894738,0.14558713436126705,0.005689221003820775,0.139666199684143,0.1529889553785324,0.08865256801693287,0.0242725456130717,0.0593839188228094,0.1246591502831384,0.9996926251189484,0.00017033209585431066,0.999404472946362,0.999834554364901
arpls_minmax,field_quality_stress,union,400.0,3.872983346207422,396,405,19.6,5.079370039680118,15,27,0.37373015873015875,0.1603200141239309,0.1547619047619047,0.5833333333333334,0.3132711861990941,0.14968688035495414,0.0821661998132586,0.4747474747474747,0.29515884184614827,0.14980025460382598,0.0821661998132586,0.4747474747474747,19.6,5.079370039680118,15,27,19.6,5.079370039680118,15,27,0.0,0.0,0,0,,,,,0.35612221112221115,0.1897534717445173,0.0757575757575758,0.5416666666666667,0.22063973063973066,0.2123436784358224,-0.0925925925925925,0.5,0.574381651197161,0.20758953038048622,0.4020701476505824,0.8752385675907135,0.526741937457606,0.08289482184369852,0.426052640466129,0.6146957546741039,-0.028779761174213145,0.15673065658020666,-0.2605428129166096,0.0849578584495343,11.0,9.273618495495704,0,25,103.4,65.29012176432205,26,190,14.142202202345567,1.3957533096031485,11.908952701134702,15.237053684394532,0.01009436274257352,0.0009962550389744185,0.0085003231271482,0.0108758413164843,0.22097190941164943,0.021808645462549243,0.1860773859552296,0.2380789638186646,0.0199351015227931,0.004588363057473747,0.0124357955945349,0.0250209869526601,2.953015571223374,0.5296980474028048,2.6399721588020992,3.89682226204768,32.8,11.819475453673906,18,48,50.2,6.760177512462227,39,56,0.23750010974659036,0.02512409559025713,0.1989356395298576,0.2653482315454671,-0.5150134660956127,0.025310544698866465,-0.5369354992899725,-0.4750222562333268,,,,,0.01773687514071784,0.0014123960570037936,0.0156329480096822,0.0190657853431669,0.008868437570358881,0.0007061980285018778,0.0078164740048411,0.0095328926715834,0.10327801276482504,0.00384989109179477,0.0994162083431564,0.1084024614236748,0.3929328447676753,0.05223630823852785,0.3359130990539324,0.4496689156634648,0.047170084124779924,0.0013733555436342758,0.0450447103082733,0.0486710527878733,0.19289618271168615,0.03684640691188655,0.158351409978308,0.241635687732342,2.35,0.4873397172404482,2.0,3.0,2.0110386017740383,0.21705850152785194,1.7028636270373927,2.2954956354894738,0.14558713436126705,0.005689221003820775,0.139666199684143,0.1529889553785324,0.08865256801693287,0.0242725456130717,0.0593839188228094,0.1246591502831384,0.9996926251189484,0.00017033209585431066,0.999404472946362,0.999834554364901
arpls_minmax,quality_pass,chemical,400.0,3.872983346207422,396,405,100.0,3.8729833462074184,95,104,0.7278185555318605,0.07653998883454793,0.622087853666801,0.8057256235827664,0.7019105532515869,0.06835276645277592,0.6174308614403686,0.7956341277769848,0.7019105532515869,0.06835276645277592,0.6174308614403686,0.7956341277769848,100.0,3.8729833462074184,95,104,100.0,3.8729833462074184,95,104,0.0,0.0,0,0,,,,,0.5912498289545702,0.04839939343268435,0.5295566502463054,0.6560224089635853,0.47166131450110627,0.06262842257878752,0.4072510822510822,0.5675094136632599,0.7198556905203256,0.04875526712918996,0.6768793059527717,0.7931522575368308,1.0366156249468588,0.02694587876373255,1.0025183482961826,1.0763453798240648,0.31675993442653316,0.04877445035316828,0.2359122107704201,0.367920033667792,333.8,68.69643367744791,241,403,3796.6,307.87058969638525,3358,4106,10.340486661066404,2.287438358892996,7.954539159903587,13.545652862991892,0.007380789907970279,0.0016327183146987892,0.0056777581441139,0.0096685602162683,0.2154268054388834,0.047654965810270754,0.1657195658313247,0.282201101312331,0.011738558608573379,0.0018817395416715042,0.0092495958017793,0.0136273823264331,2.3371718396680605,0.30111181437739104,1.962094730769784,2.676634107876529,21.0,9.027735042633894,8,32,29.8,5.761944116355173,21,37,0.20087240357278402,0.028550621038141776,0.1735668042914551,0.2407592406556145,-0.45994465394787165,0.08145530486802026,-0.5857888757495266,-0.3791854563491661,,,,,0.0035244369556636803,0.0007355166300365135,0.0029150074032724,0.0044227795311031,0.00176221847783182,0.0003677583150182514,0.0014575037016362,0.0022113897655515,0.059183097274584116,0.0035717828533933247,0.0561846624540294,0.0636107567691753,0.9649349335213948,0.007131425974550082,0.9553978447338644,0.973294673668792,0.01340357698769266,0.002092062422266989,0.0115555118225785,0.0169587065376358,0.5283407127673735,0.09924499459761635,0.4136645962732919,0.6601178781925344,1.7,0.27386127875258304,1.5,2.0,0.20143971525299564,0.03919594773180701,0.1438834866984761,0.2368633040518128,0.050319317914545504,0.007188282745562677,0.0438940320163965,0.0623006448149681,0.035969184965991816,0.006692815050030005,0.0275323640637898,0.0457952022788286,0.997104945672192,0.0009611425462431696,0.9956119176153948,0.9981043734455092
arpls_minmax,quality_pass,nuisance,400.0,3.872983346207422,396,405,100.0,3.8729833462074184,95,104,0.6489545553063042,0.049557510455518726,0.6018750255592361,0.7081399621772293,0.6206705698063576,0.028504672824796955,0.591495292568234,0.6516429638380858,0.6206705698063576,0.028504672824796955,0.591495292568234,0.6516429638380858,100.0,3.8729833462074184,95,104,100.0,3.8729833462074184,95,104,0.0,0.0,0,0,,,,,0.42905919479860904,0.0903342162023262,0.3004926108374384,0.5091036414565826,0.3955960467999474,0.07152720406367483,0.3366332497911445,0.5021858483396946,0.82457384840139,0.11151582144501167,0.6355280690668035,0.9109965359944466,1.0174835608377206,0.03593401013155583,0.9629760355671848,1.0472005204901658,0.19290971243633054,0.12506020433404783,0.0879072789169436,0.4000948462219305,333.8,68.69643367744791,241,403,3796.6,307.87058969638525,3358,4106,5.314845413218022,2.172024393150509,2.3771143304028604,7.800795500550606,0.0037936084319899603,0.0015503386103857806,0.0016967268596737,0.0055680196292295,0.3321778383261263,0.1357515245719068,0.1485696456501787,0.4875497187844129,0.017001770353257478,0.003887278976602976,0.0111103392155795,0.020101583309871,2.1395406231611758,0.28520007766167427,1.7455225782681334,2.491878900494294,13.8,2.2803508501982757,10,16,13.2,2.3874672772626644,9,15,0.2897349363468166,0.0776373646331198,0.192331706527789,0.3900019234859466,-0.666157095277279,0.2290501946866266,-0.918929261772139,-0.3357001383801138,,,,,0.0035244369556636803,0.0007355166300365135,0.0029150074032724,0.0044227795311031,0.00176221847783182,0.0003677583150182514,0.0014575037016362,0.0022113897655515,0.059183097274584116,0.0035717828533933247,0.0561846624540294,0.0636107567691753,0.9649349335213948,0.007131425974550082,0.9553978447338644,0.973294673668792,0.01340357698769266,0.002092062422266989,0.0115555118225785,0.0169587065376358,0.5283407127673735,0.09924499459761635,0.4136645962732919,0.6601178781925344,1.7,0.27386127875258304,1.5,2.0,0.20143971525299564,0.03919594773180701,0.1438834866984761,0.2368633040518128,0.050319317914545504,0.007188282745562677,0.0438940320163965,0.0623006448149681,0.035969184965991816,0.006692815050030005,0.0275323640637898,0.0457952022788286,0.997104945672192,0.0009611425462431696,0.9956119176153948,0.9981043734455092
arpls_minmax,quality_pass,union,400.0,3.872983346207422,396,405,100.0,3.8729833462074184,95,104,0.7478578674966383,0.0630592543146275,0.6473403789193263,0.8005314905936024,0.723943702251846,0.05044720949770776,0.6482717739906033,0.7780528477733447,0.723943702251846,0.05044720949770776,0.6482717739906033,0.7780528477733447,100.0,3.8729833462074184,95,104,100.0,3.8729833462074184,95,104,0.0,0.0,0,0,,,,,0.5999509502076693,0.06841738287322097,0.5238095238095237,0.6952380952380952,0.4910232620773395,0.04840353632292278,0.4516697588126158,0.5710059171597632,0.7387090147643885,0.056064659859452345,0.6528377795120492,0.7975936192927007,1.0383175022528774,0.007791577566712987,1.0299052749531563,1.0505224860881632,0.2996084874884889,0.05131617100387641,0.2423680165784856,0.377067495441107,333.8,68.69643367744791,241,403,3796.6,307.87058969638525,3358,4106,15.655332074284422,0.20111020965544144,15.38466710815841,15.922767193394748,0.0111743983399603,0.0001435476157426486,0.0109812042171009,0.011365287075942,0.2446145636606941,0.0031423470258662863,0.2403854235649752,0.2487932373967929,0.013090274966827001,0.0020958283408591574,0.0095877657302272,0.0146523099340745,2.490886784033492,0.12583684978781523,2.321629481360098,2.676634107876529,34.8,10.521406750050108,18,46,43.0,7.84219357067906,30,51,0.22308803676629213,0.005408460025992686,0.2157271579890949,0.2286523571236581,-0.5114977642802234,0.00740984550394259,-0.5232666914071734,-0.5049148073592131,,,,,0.0035244369556636803,0.0007355166300365135,0.0029150074032724,0.0044227795311031,0.00176221847783182,0.0003677583150182514,0.0014575037016362,0.0022113897655515,0.059183097274584116,0.0035717828533933247,0.0561846624540294,0.0636107567691753,0.9649349335213948,0.007131425974550082,0.9553978447338644,0.973294673668792,0.01340357698769266,0.002092062422266989,0.0115555118225785,0.0169587065376358,0.5283407127673735,0.09924499459761635,0.4136645962732919,0.6601178781925344,1.7,0.27386127875258304,1.5,2.0,0.20143971525299564,0.03919594773180701,0.1438834866984761,0.2368633040518128,0.050319317914545504,0.007188282745562677,0.0438940320163965,0.0623006448149681,0.035969184965991816,0.006692815050030005,0.0275323640637898,0.0457952022788286,0.997104945672192,0.0009611425462431696,0.9956119176153948,0.9981043734455092
arpls_minmax,strict_core,chemical,478.4,2.7018512172212534,474,481,119.6,2.7018512172212605,117,124,0.6808285249674593,0.06797074104367887,0.6144383394383395,0.7585714285714286,0.6669532543117084,0.06299626325996563,0.6000862984004066,0.7541845421607914,0.6669532543117084,0.06299626325996563,0.6000862984004066,0.7541845421607914,119.6,2.7018512172212605,117,124,119.6,2.7018512172212605,117,124,0.0,0.0,0,0,,,,,0.5842414438247772,0.07368222596788382,0.4736221340388007,0.6533783783783783,0.42249110561494463,0.08017119191808722,0.3320061517429936,0.5256410256410258,0.7738905458817434,0.06167911613739879,0.6869807993256769,0.8425209524975216,1.0180646248162497,0.02892036333287179,0.9739748935661524,1.0469540031465183,0.2441740789345062,0.05826232161692854,0.1671086917848089,0.2964082819840693,494.6,66.79670650563544,430,572,5473.8,286.6656589129573,5179,5907,11.02032485139865,2.3752901716661103,6.985219287047243,12.777186879333255,0.00786604200670846,0.001695424819176389,0.0049858810043163,0.0091200477368545,0.22959010107080519,0.04948521190971062,0.1455254018134842,0.2661913933194428,0.015472394576285058,0.004502045097902507,0.0124848080074395,0.0234342926406471,2.2688800593033003,0.3907378817042794,1.7389896644082168,2.725153356005572,28.0,10.41633332799983,13,42,36.6,7.503332592921628,29,48,0.21281757537534993,0.026667503919505023,0.1704829893942416,0.2378374475638485,-0.5041999986144308,0.0587334682532299,-0.5594655055297993,-0.40487610538496,,,,,0.00537789561151736,0.0009559940374039947,0.0042430790056826,0.0065489089497143,0.00268894780575866,0.0004779970187019767,0.0021215395028413,0.0032744544748571,0.0648992653561317,0.003328449538733207,0.0607743131040152,0.0688690029257903,0.9484854556765745,0.012760577854676752,0.9314917957100292,0.964090879858685,0.018952100102272298,0.002661093614603303,0.0160475763330947,0.0229471017796371,0.48585135847385114,0.05652389881656116,0.3982365907421014,0.5563725490196079,2.0,0.0,2.0,2.0,0.27576238083560767,0.04393042185705527,0.226214144193584,0.3359022868083597,0.05571323735639448,0.00913585937773842,0.0489664352498948,0.0713062454015016,0.029851601811575017,0.007842384394472102,0.0227259667051195,0.0396514816642776,0.9944398065652379,0.0018993646200695634,0.991739719052398,0.996690027921964
arpls_minmax,strict_core,nuisance,478.4,2.7018512172212534,474,481,119.6,2.7018512172212605,117,124,0.5856709014533468,0.07261277161767668,0.5053297062532106,0.6776190476190477,0.5794401393569214,0.0878145368338455,0.4979701856172444,0.692916867335472,0.5794401393569214,0.0878145368338455,0.4979701856172444,0.692916867335472,119.6,2.7018512172212605,117,124,119.6,2.7018512172212605,117,124,0.0,0.0,0,0,,,,,0.4158805233805234,0.059316833638104687,0.3538359788359788,0.4901544401544402,0.33475305476045814,0.04357953706456571,0.2916479925303455,0.4076787946353163,0.8056145027397015,0.06082604720991072,0.7302887081886278,0.887539795645467,1.0226388674690692,0.029434413567857347,0.9714662297869608,1.0434993614600765,0.21702436472936754,0.08612003589406099,0.0839264341414937,0.3132106532714485,494.6,66.79670650563544,430,572,5473.8,286.6656589129573,5179,5907,5.0973579505595925,2.7255405649873783,2.9681024196406374,9.802850518467991,0.0036383711281652393,0.0019454250999196025,0.0021185598998148,0.0069970382001912,0.31858487190997453,0.17034628531171114,0.1855064012275399,0.6126781574042495,0.0253791827618652,0.02100549826114086,0.0136511155448136,0.0628547513676099,1.9802746790040122,0.437815193062342,1.5564291134893384,2.630898937190411,14.4,2.5099800796022267,10,16,14.2,2.04939015319192,11,16,0.27538764123889736,0.09806085478994256,0.2065265057832372,0.4476841960771003,-0.638344904262739,0.30330089630984725,-1.1610471717388375,-0.3972309801956726,,,,,0.00537789561151736,0.0009559940374039947,0.0042430790056826,0.0065489089497143,0.00268894780575866,0.0004779970187019767,0.0021215395028413,0.0032744544748571,0.0648992653561317,0.003328449538733207,0.0607743131040152,0.0688690029257903,0.9484854556765745,0.012760577854676752,0.9314917957100292,0.964090879858685,0.018952100102272298,0.002661093614603303,0.0160475763330947,0.0229471017796371,0.48585135847385114,0.05652389881656116,0.3982365907421014,0.5563725490196079,2.0,0.0,2.0,2.0,0.27576238083560767,0.04393042185705527,0.226214144193584,0.3359022868083597,0.05571323735639448,0.00913585937773842,0.0489664352498948,0.0713062454015016,0.029851601811575017,0.007842384394472102,0.0227259667051195,0.0396514816642776,0.9944398065652379,0.0018993646200695634,0.991739719052398,0.996690027921964
arpls_minmax,strict_core,union,478.4,2.7018512172212534,474,481,119.6,2.7018512172212605,117,124,0.7039431300420186,0.06237752752243989,0.6290445665445665,0.7961904761904762,0.6888554450911964,0.06153241376072227,0.6234881622900056,0.7905147358780177,0.6888554450911964,0.06153241376072227,0.6234881622900056,0.7905147358780177,119.6,2.7018512172212605,117,124,119.6,2.7018512172212605,117,124,0.0,0.0,0,0,,,,,0.5997809416559416,0.04307048919869109,0.5436507936507936,0.6582368082368082,0.4595355064612031,0.052713851835292216,0.3959010270774977,0.535897435897436,0.7808167358398137,0.03497319633605265,0.733718581809554,0.8295796367614712,1.0301735490097053,0.010695609369634842,1.0151911489104224,1.0401338246922776,0.24935681316989147,0.034039531303093847,0.1931757611721618,0.2814725671008684,494.6,66.79670650563544,430,572,5473.8,286.6656589129573,5179,5907,16.117682801958246,0.45145668310988274,15.664697928113169,16.78806980551523,0.011504413134873801,0.0003222388887293842,0.0111810834604662,0.0119829192045076,0.2518387937805975,0.007054010673591892,0.2447609051267683,0.2623135907111755,0.01612748295080186,0.004535585967523264,0.0129773426191482,0.0241412481734622,2.4619486868299436,0.2460324349908424,2.084493994765198,2.725153356005572,42.4,10.691117808723277,29,58,50.8,8.074651695274541,45,64,0.22846009184123678,0.009006788055870426,0.2185983632034636,0.2397832910649563,-0.5377362250265078,0.03494574072946953,-0.5939188719734294,-0.4974825312082212,,,,,0.00537789561151736,0.0009559940374039947,0.0042430790056826,0.0065489089497143,0.00268894780575866,0.0004779970187019767,0.0021215395028413,0.0032744544748571,0.0648992653561317,0.003328449538733207,0.0607743131040152,0.0688690029257903,0.9484854556765745,0.012760577854676752,0.9314917957100292,0.964090879858685,0.018952100102272298,0.002661093614603303,0.0160475763330947,0.0229471017796371,0.48585135847385114,0.05652389881656116,0.3982365907421014,0.5563725490196079,2.0,0.0,2.0,2.0,0.27576238083560767,0.04393042185705527,0.226214144193584,0.3359022868083597,0.05571323735639448,0.00913585937773842,0.0489664352498948,0.0713062454015016,0.029851601811575017,0.007842384394472102,0.0227259667051195,0.0396514816642776,0.9944398065652379,0.0018993646200695634,0.991739719052398,0.996690027921964
minimal_minmax,field_quality_stress,chemical,400.0,3.872983346207422,396,405,19.6,5.079370039680118,15,27,0.3555555555555555,0.1256279891599314,0.2547619047619047,0.5416666666666666,0.29460578797420894,0.11342943519019233,0.1842857142857143,0.4201465201465201,0.287646081014502,0.11830497102949317,0.1842857142857143,0.4201465201465201,19.6,5.079370039680118,15,27,19.6,5.079370039680118,15,27,0.0,0.0,0,0,,,,,0.44336774336774337,0.21674193386908852,0.0681818181818181,0.611904761904762,0.18245310245310245,0.2095801219946668,0.0388888888888889,0.5476190476190477,0.7339660370456321,0.12864219612383,0.5914829850196839,0.8756530806422234,0.7562072708844261,0.12021186325369747,0.6073438078165054,0.8597276027386005,-0.003638849124749575,0.06881817181117734,-0.0673832625553414,0.0560230038667979,11.0,9.273618495495704,0,25,103.4,65.29012176432205,26,190,7.391928558641901,0.7713634722740234,6.712999849401141,8.322602248796345,0.0052761802702654004,0.0005505806368836483,0.0047915773371885,0.0059404726972136,0.1539985116383729,0.016070072339042132,0.1398541635291904,0.1733875468499238,0.015513429868196782,0.0023041675425765407,0.0130264969013606,0.0183803095185717,1.8211257643902083,0.2394571117106706,1.4754269854933515,2.141289395760844,18.8,7.19027120489902,10,27,37.0,3.4641016151377557,34,42,0.16805673613814048,0.010702726395656382,0.1554055343736157,0.1847088136650402,-0.44931055034462597,0.0323601107683626,-0.4922204788121179,-0.4142170862309465,,,,,0.02109908864529126,0.0012905073911117023,0.0192284055982281,0.0226473294837258,0.0105495443226456,0.0006452536955558606,0.009614202799114,0.0113236647418629,0.1292691773809488,0.006544584547794912,0.1231096485513485,0.1385697599070808,0.47583855568589284,0.01120434297285713,0.4603172538774162,0.491708553906382,0.04770852024764988,0.0016829730331869041,0.045138794770072,0.0495180517438446,0.1776780332301346,0.027058679638468194,0.1504702194357366,0.2073170731707317,2.3,0.4472135954999579,2.0,3.0,2.5860080136342476,0.30160466066158165,2.1133660363654925,2.8745791060001094,0.14464563718065615,0.00880510428679573,0.1362213753163814,0.158512681722641,0.08284703710451015,0.013557348016962416,0.0587450684020032,0.0906965951908136,0.999662988267195,8.064259653706767e-05,0.9995788101955204,0.9997434569291982
