epoch,beta,learning_rate,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,mean_unclipped_gradient_norm
1,0.0,0.001,0.061987870888072914,0.061987870888072914,227.89354654045343,0.16266491544643358,0.08320601610466838
2,0.02,0.001,0.053431251935956374,0.048062756797590436,376.06309705188727,0.2684247659185491,0.08939484599977732
3,0.04,0.001,0.046019873222130074,0.04351884901274719,87.5983786373895,0.0625256093057741,0.045777757884934545
4,0.06,0.001,0.04209807237497451,0.03942505334015928,62.41500013506736,0.04455032129555129,0.033790433779358864
5,0.08,0.001,0.04002584968081098,0.03757934245068992,42.84445754272206,0.030581340144698117,0.04201807652134448
6,0.1,0.001,0.03765459105932389,0.03580579664830375,25.90160929335433,0.018487943821095167,0.03375535667873919
7,0.12,0.001,0.03466881696904751,0.03243403216835601,26.091109568490364,0.018623204545674777,0.03386452444829047
8,0.14,0.001,0.032236796237979405,0.02935356521562893,28.85290737191919,0.020594509187665377,0.039507509442046285
9,0.16,0.001,0.03029588137856356,0.027288025805030584,26.337535802407157,0.018799097646257784,0.028894051793031394
10,0.18,0.001,0.028966335669190997,0.02573926913277839,25.117333434071075,0.01792814663388371,0.035512486938387156
11,0.2,0.001,0.028177565418665992,0.024877534817616478,23.11671444966549,0.016500153068997495,0.05956526566296816
12,0.22,0.001,0.027286259111382518,0.023922140824769882,21.42331772806251,0.015291447343370814,0.03994172788225114
13,0.24,0.001,0.026527761876396445,0.02309682645634719,20.02808705849538,0.014295565352245097,0.04869699291884899
14,0.25,0.001,0.025514262843107132,0.022049429478407653,19.416928496390643,0.013859335115196747,0.03992179594933987
15,0.25,0.001,0.02394547445664575,0.02043808745084202,19.65539723199195,0.014029548345461778,0.031580560840666294
16,0.25,0.001,0.022563855647885225,0.018832238639912922,20.911984250540524,0.01492646984335512,0.03125581331551075
17,0.25,0.001,0.021587265138212974,0.017924469808167108,20.52630551523356,0.014651181666833376,0.037444395129568875
18,0.25,0.001,0.020960548367654604,0.01725187987120266,20.78337735472741,0.014834673343845403,0.03986342728603631
19,0.25,0.001,0.020383806638652944,0.016657319876495633,20.883231587101374,0.014905946885868219,0.04497676249593496
20,0.25,0.001,0.020120833800145132,0.016548561912208857,20.01901190962821,0.014289087729927347,0.046208135318011045
21,0.25,0.001,0.019837935884835078,0.016146290236559068,20.687982702553896,0.014766582942579511,0.04426737339235842
22,0.25,0.001,0.019592424399668587,0.01598241441885091,20.23049599840646,0.014440039970311536,0.03843745915219188
23,0.25,0.001,0.019268004511461625,0.01554191691921499,20.880995179019045,0.014904350591733794,0.026274211588315666
24,0.25,0.001,0.019319637264426415,0.01566098317783909,20.50309654665889,0.01463461566499564,0.024528004927560687
25,0.25,0.001,0.018936598129057187,0.01539483019743807,19.848066763987372,0.014167071209127318,0.02074855740647763
26,0.0,0.001,0.01455437237229626,0.01455437237229626,26.487893584376835,0.018906419403552345,0.027765564853325486
27,0.02,0.001,0.013792867958934547,0.013003774576417961,55.27599415948346,0.03945467106315736,0.021936528151854873
28,0.04,0.001,0.01439520328778128,0.01226820612991217,74.49808159750538,0.05317493333155273,0.01966216426808387
29,0.06,0.001,0.014932540118974285,0.01219782739535503,63.855543785652685,0.04557854659932383,0.01873350760433823
30,0.08,0.001,0.015030871963980053,0.012558840415469664,43.291458894415044,0.030900398925349782,0.016574459499679506
31,0.1,0.001,0.015310908158335034,0.01299190430441144,32.489244361511105,0.023190038801935122,0.0189423217670992
32,0.12,0.001,0.015780874487160392,0.013072807116274544,31.616686468582312,0.022567228028966674,0.021457998431287706
33,0.14,0.001,0.016082097342653912,0.012871493836223208,32.12896868281673,0.022932882714358838,0.02004222071263939
34,0.16,0.001,0.016405703344368736,0.013126119195497235,28.71685998076437,0.020497401842087343,0.018296821042895317
35,0.18,0.001,0.016513768532984193,0.013170014613838809,26.025549635757734,0.01857640944736455,0.01709306612610817
36,0.2,0.001,0.016963858769852708,0.013404827864377881,24.93101192864595,0.01779515483843394,0.017396999173797667
37,0.22,0.001,0.01725198571533276,0.013566167889034574,23.471958912986803,0.0167537179964217,0.018269806751050055
38,0.24,0.001,0.01737247151565701,0.013496290678488935,22.627206746621024,0.016150754280243415,0.01616490801097825
39,0.25,0.001,0.01753022912150883,0.013683166335451578,21.558939230964675,0.015388250700188918,0.022922746720723808
40,0.25,0.001,0.017427046384685722,0.013686112620107565,20.964192806554486,0.014963735051073866,0.020651922677643597
41,0.25,0.001,0.01742711664023877,0.013739187536772831,20.6671551881603,0.014751716765282157,0.022661013179458678
42,0.25,0.001,0.01711096704037304,0.013416474340930736,20.70393795658502,0.014777971417976458,0.018952376558445394
43,0.25,0.001,0.017154514921794106,0.013398799889707366,21.04702760381838,0.015022860530919613,0.012968119699507952
44,0.25,0.001,0.017044453051462304,0.013453130336140044,20.125773674759834,0.014365291702184035,0.026152734993956983
45,0.25,0.001,0.01686452956003038,0.01330813583149915,19.930031220947775,0.014225575461061938,0.013616521726362407
46,0.25,0.001,0.016589258309445947,0.013069683028723352,19.7237027552531,0.014078303180052177,0.01251450611744076
47,0.25,0.001,0.016686647726001223,0.013230676329179448,19.36726465404407,0.013823886262700978,0.01721908978652209
48,0.25,0.001,0.016685447350362148,0.013132404786824309,19.911251585767264,0.014212171010540517,0.016747286543250084
49,0.25,0.001,0.016539517393440693,0.013069043297608362,19.448537890249106,0.01388189713793655,0.012684400950092822
50,0.25,0.001,0.016449048411342197,0.012927749631673658,19.73335878535452,0.014085195421380812,0.018237681011669338
51,0.0,0.001,0.012446006569459194,0.012446006569459194,25.19067522180354,0.017980496232550706,0.03039687662385404
52,0.02,0.001,0.011992395071931075,0.011276868084496147,50.122663916028365,0.035776348262689765,0.02132877812255174
53,0.04,0.001,0.012538945358752085,0.010688323846440723,64.8180264371422,0.04626554349546195,0.015410340391099453
54,0.06,0.001,0.012973296648525246,0.010675312334862158,53.657935881166715,0.0382997401007614,0.010076140461023897
55,0.08,0.001,0.013130370721936475,0.011084866910270708,35.82188831241743,0.025568799651975324,0.010283122479449958
56,0.1,0.001,0.013523315633637423,0.011472909275776783,28.726193732657862,0.020504064049006326,0.015327031607739627
57,0.12,0.001,0.013870503586213374,0.011412031503320362,28.702660996630197,0.02048726694977173,0.012158260971773416
58,0.14,0.001,0.014207974134600237,0.011428763633030067,27.811956903381986,0.0198515038568037,0.011356644332408905
59,0.16,0.001,0.014475826885636764,0.011649338126042566,24.749443364790437,0.017665555578008876,0.016027043282520026
60,0.18,0.001,0.014790289170091236,0.011782540581995984,23.410308053448702,0.016709713100248894,0.01612109423149377
61,0.2,0.001,0.015076283937114016,0.011862294087361443,22.513999592536177,0.01606994974485095,0.00986289291176945
62,0.22,0.001,0.015444443895557354,0.012098161060370831,21.309738473752844,0.015210377211815021,0.00995922542642802
63,0.24,0.001,0.015578841106161196,0.012004232230462087,20.86678223420782,0.014894205734623713,0.014544202713295817
64,0.25,0.001,0.01565509694307607,0.01220780774359912,19.318609500478853,0.013789157387922094,0.014703922730404884
65,0.25,0.001,0.015637317396280413,0.0121572461613067,19.502319252316788,0.013920284976671513,0.01817616494372487
66,0.25,0.001,0.015618390078988851,0.012225297829894531,19.014889575743226,0.013572369433078676,0.018863684323150665
67,0.25,0.001,0.015652438026847074,0.012212800503648149,19.27572983839318,0.013758550919623969,0.019903506617993116
68,0.25,0.001,0.01544859426364396,0.012067098755754981,18.94990166443126,0.013525982629858144,0.018038539332337677
69,0.25,0.001,0.015479638309282152,0.012143953242543346,18.693178439687838,0.013342739785644424,0.014198305900208652
70,0.25,0.001,0.015279347951949762,0.011943150795840645,18.696048652951553,0.013344788474626376,0.011496168444864452
71,0.25,0.001,0.015369652515755566,0.012142529961942755,18.08479502206058,0.012908490379772005,0.010803677316289395
72,0.25,0.001,0.015297659118669515,0.011941492330041832,18.80796055803717,0.013424668492531884,0.009578513505402952
73,0.25,0.001,0.015239211440957414,0.011980561772847474,18.261472586550145,0.01303459856284807,0.016329954494722188
74,0.25,0.001,0.015138802861324307,0.011908907799092986,18.100332809639376,0.012919580877686921,0.011360238771885633
75,0.25,0.001,0.015157454199933433,0.011935825932125457,18.054005784132286,0.012886513764548383,0.015223502414301038
76,0.0,0.001,0.011326501694253192,0.011326501694253192,23.908811095363163,0.01706553254487021,0.01945453358348459
77,0.02,0.001,0.01096713523009096,0.010286332272374243,47.69024618383738,0.03404014716904881,0.01316117902752012
78,0.04,0.001,0.011608796487785953,0.009920622062692439,59.12830788407296,0.04220435966029476,0.01166998129338026
79,0.06,0.001,0.011961180213177752,0.009993656085403578,45.94168776510155,0.03279206835481909,0.011984630196820945
80,0.08,0.001,0.012147056681564804,0.010404670148279074,30.513541574020227,0.021779829817287814,0.01231215347070247
81,0.1,0.001,0.012446938201178464,0.01064817881355517,25.20061961195912,0.017987594298329135,0.011940829164814204
82,0.12,0.001,0.012827277309912606,0.010579516862311044,26.24260303123012,0.018731336924504013,0.01361314975656569
83,0.14,0.001,0.013167241714614792,0.010654068320585193,25.149685152886057,0.01795123851026842,0.011848142719827592
84,0.16,0.001,0.013446717839960265,0.010823866290221135,22.966345231567892,0.01639282314887073,0.010881281166803092
85,0.18,0.001,0.013770043546633332,0.010941678413145228,22.01410687791032,0.01571313838537496,0.012982656189706177
86,0.2,0.001,0.013998892068831805,0.01093116160754371,21.48945268459758,0.015338652879798416,0.008983129751868546
87,0.22,0.001,0.014275802785456803,0.011165321668481653,19.80811072889101,0.014138551555239836,0.01157534052617848
88,0.24,0.001,0.014537078332319264,0.01126645631030482,19.092256004476845,0.01362759172339532,0.012078956817276776
89,0.25,0.001,0.014662227766405566,0.011293939588929765,18.87588636362478,0.013473152293807836,0.0131728476844728
90,0.25,0.001,0.01466394348423889,0.011407501124514418,18.24910344659411,0.013025769769160677,0.018984584137797356
91,0.25,0.001,0.014671758841917635,0.011359698930463612,18.56078380831597,0.013248239691874355,0.011411710584070534
92,0.25,0.001,0.0145072176379768,0.011223235249223813,18.403438651735947,0.013135930515157707,0.012616338091902435
93,0.25,0.001,0.014577756186710021,0.011383279891672985,17.901843817597392,0.012777904223838253,0.01595753018045798
94,0.25,0.001,0.014631543600142375,0.011313990613986157,18.591567873705902,0.013270212615064883,0.01370781142031774
95,0.25,0.001,0.014491002503121447,0.011336454516957225,17.67808773223941,0.01261819252836503,0.0193429728387855
96,0.25,0.001,0.014519504619478433,0.011326353822004571,17.894417979772005,0.012772603839951466,0.016766898217611015
97,0.25,0.001,0.014531698995629531,0.011270733136053748,18.274452663413665,0.013043863428560789,0.011574425792787224
98,0.25,0.001,0.014504414990870962,0.011304776963927551,17.93077105719262,0.012798551789573604,0.01325978571549058
99,0.25,0.001,0.014499442760749003,0.011283719268606078,18.020916247915377,0.012862895251902482,0.012084835208952427
100,0.25,0.001,0.014391552318579718,0.01118357528763238,17.977503647137286,0.012831908384823188,0.012600966612808406
101,0.25,0.001,0.014483343259604466,0.01133460584747953,17.64552566353115,0.01259495050930132,0.013343061902560294
102,0.25,0.001,0.01440395346389683,0.011195733678568007,17.978863156663103,0.012832878769923698,0.012220031348988414
103,0.25,0.001,0.014420904203596095,0.011285886232642017,17.56864158694082,0.012540072510307509,0.02012826467398554
104,0.25,0.001,0.014408193489766071,0.011214422730880639,17.89789083556492,0.012775082680631634,0.017963382764719427
105,0.25,0.001,0.014461515269131402,0.011311936987435644,17.65023674696124,0.01259831316699589,0.02053511468693614
106,0.25,0.001,0.014283854106056168,0.011085934272047623,17.921143167451927,0.012791679634155551,0.015399589261505753
107,0.25,0.001,0.014397575191391286,0.011243226183558929,17.6769724469593,0.012617396464639044,0.01726784440688789
108,0.25,0.001,0.014328207791489325,0.011122605555335017,17.96419563373096,0.012822409445917888,0.01752884971210733
109,0.25,0.001,0.01418014705989953,0.011036962756813195,17.614403435979856,0.012572736214118384,0.009585863852407783
110,0.25,0.001,0.014199817654266486,0.011098692234457783,17.37870686636588,0.012404501689054876,0.010043962975032628
111,0.25,0.001,0.014222815397559103,0.011028420549500461,17.90138990844217,0.012777580234434097,0.01165468170074746
112,0.25,0.001,0.014119762326503223,0.011020730288469841,17.366976202405322,0.012396128624129423,0.011302245955448598
113,0.25,0.001,0.014022449309507964,0.01092537959147097,17.355979365944116,0.012388279347568962,0.013574347249232233
114,0.25,0.001,0.014219519163098862,0.011131819421211588,17.303469285586683,0.012350798919048311,0.015626248554326594
115,0.25,0.001,0.014179580242203895,0.010963013409277219,18.02564096550354,0.012866267641330151,0.015029204660095274
116,0.25,0.001,0.014204073909257922,0.011097208124299637,17.41087583410466,0.01242746312213038,0.01238023687619716
117,0.25,0.001,0.014241086571848716,0.011089233290754057,17.66298579572387,0.01260741313042389,0.02205837401561439
118,0.25,0.001,0.014227093387947327,0.01108458722379673,17.610605000951843,0.012570024982835005,0.02230621548369527
119,0.25,0.001,0.014069922147843684,0.010987499361325032,17.273897178984384,0.012329691062801131,0.019680616445839405
120,0.25,0.001,0.014169457514375636,0.011150436985281165,16.918591788019167,0.012076082646694623,0.01757173682563007
121,0.25,0.001,0.014149537100019186,0.010966851593759338,17.83576975685072,0.01273074215335526,0.010654752608388662
122,0.25,0.001,0.014052626935450169,0.011020189223107192,16.993780781182465,0.012129750736033167,0.015885509666986763
123,0.25,0.001,0.013947835549836616,0.01083853507185032,17.42452146414675,0.012437203043645075,0.015689901949372143
124,0.25,0.001,0.014010680123914756,0.010975394152991457,17.00974320867614,0.01214114433167462,0.011897454503923655
125,0.25,0.001,0.013949607078973709,0.01076922131340663,17.82288223218818,0.012721543349170722,0.011274085380136967
126,0.25,0.001,0.01389837954659987,0.010903457368263248,16.783544850996492,0.011979689401139538,0.015417603135574609
127,0.25,0.001,0.014015341045369932,0.010883938952782706,17.54837679215911,0.012525607988693156,0.015182231203652918
128,0.25,0.001,0.013962717551839128,0.010863311069634488,17.369073883725605,0.01239762589844797,0.013100949232466519
129,0.25,0.001,0.013851270009617715,0.010774596765372972,17.24167765257005,0.012306693542162777,0.010902073292527348
130,0.25,0.001,0.013873429115402798,0.010793708873395506,17.258751950831403,0.012318880764333622,0.011778175365179777
131,0.25,0.001,0.013981600297859914,0.0108933203245099,17.306721633560723,0.012353120366567254,0.01821659575216472
132,0.25,0.001,0.013950184905329925,0.010880905784868746,17.20024059112485,0.012277116767398179,0.017517109226901084
