experiment_id,epoch,run_count,training_balanced_accuracy_mean,training_balanced_accuracy_q25,training_balanced_accuracy_q75,validation_balanced_accuracy_mean,validation_balanced_accuracy_q25,validation_balanced_accuracy_q75,fits,selected_epoch_median,selected_epoch_q25,selected_epoch_q75,selected_epoch_minimum,selected_epoch_maximum,figure_id,scope,research_question_id,population_id,population_spectra,population_physical_masters,preprocessing_policy_id,representation_id,information_regime
EXP-N00-DEV,117,4,0.991290322581,0.985913978495,1,0.818674381174,0.799378399378,0.837283549784,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,118,3,0.988387096774,0.982580645161,0.994623655914,0.817581184248,0.788817663818,0.844961519962,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,119,3,0.985677069674,0.978515604511,0.993333333333,0.816027182694,0.801638176638,0.82981000481,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,120,3,0.986537284728,0.979805927092,0.994623655914,0.799753333087,0.777227402227,0.816633366633,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,121,3,0.9866633325,0.983870967742,0.990747686922,0.815409898743,0.785560735561,0.840118215118,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,122,3,0.99024756189,0.989247311828,0.990747686922,0.82395690729,0.798381248381,0.852938727939,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,123,3,0.992831541219,0.989247311828,0.994623655914,0.818665901999,0.798381248381,0.845002220002,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,124,3,0.992831541219,0.989247311828,0.994623655914,0.816027182694,0.786486661487,0.831784881785,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,125,3,0.989247311828,0.983870967742,0.994623655914,0.810471627138,0.778153328153,0.82981000481,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,126,2,0.989247311828,0.983870967742,0.994623655914,0.786486661487,0.785499222999,0.787474099974,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,127,1,1,1,1,0.799663299663,0.799663299663,0.799663299663,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-DEV,128,1,1,1,1,0.799663299663,0.799663299663,0.799663299663,540,32,17,47,1,108,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,1,2043,0.555858948869,0.496226361358,0.62183908046,0.463429945674,0.37037037037,0.53828091986,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,2,2043,0.625917589435,0.55039505231,0.666666666667,0.49083214156,0.407407407407,0.568816649467,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,3,2043,0.669256874696,0.586371055121,0.722222222222,0.501159710841,0.408038720539,0.585496932691,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,4,2043,0.709357190922,0.622437093976,0.780041291378,0.521038333679,0.416666666667,0.611111111111,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,5,2043,0.735630125853,0.654778695104,0.804828991671,0.532214064219,0.42809042809,0.62962962963,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,6,2043,0.757603665148,0.673517964878,0.833333333333,0.539793137835,0.433333333333,0.642857142857,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,7,2043,0.775205166132,0.691185966811,0.848728070175,0.546178412914,0.428174603175,0.654136604137,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,8,2043,0.793207111207,0.707007514544,0.883982683983,0.553900442055,0.433333333333,0.666069018701,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,9,2043,0.808100312506,0.725490196078,0.898005329346,0.55767212303,0.433333333333,0.669161856662,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,10,2043,0.82061597576,0.738391884532,0.915212023618,0.563188815683,0.424242424242,0.685185185185,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,11,2043,0.83291902731,0.752652088178,0.932183908046,0.568523586306,0.433333333333,0.69362745098,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,12,2043,0.842473703872,0.766610549944,0.93433908046,0.573241423596,0.433333333333,0.696187363834,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,13,2043,0.852115563876,0.778675019651,0.942456219443,0.577381615843,0.433333333333,0.704044117647,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,14,2043,0.860197931342,0.785714285714,0.948717948718,0.583172276769,0.433333333333,0.714285714286,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,15,2043,0.867520459892,0.79639846508,0.952380952381,0.585965609201,0.433597883598,0.719504569505,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,16,2043,0.87611702271,0.804939746244,0.958754696726,0.589968226123,0.433333333333,0.726058201058,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,17,2043,0.883337668623,0.814771748493,0.963530883368,0.592306777868,0.439285714286,0.730798177857,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,18,2043,0.890979834856,0.82327878215,0.971742378647,0.595359903379,0.433333333333,0.737675070028,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,19,2043,0.89724218357,0.831988430673,0.97619047619,0.597498207017,0.434848484848,0.742561469032,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,20,2043,0.902359885709,0.840045873422,0.979482323232,0.598860478625,0.433333333333,0.744246031746,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,21,2043,0.906889384794,0.844907364023,0.983333333333,0.60096653122,0.434595959596,0.745124320124,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,22,2043,0.911498203437,0.855373141351,0.986666666667,0.60431737995,0.433333333333,0.755744949495,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,23,2043,0.916796695308,0.862484094051,0.990476190476,0.604455064573,0.426346801347,0.755555555556,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,24,2043,0.919351883855,0.868309884977,0.990476190476,0.605651593346,0.42766955267,0.758333333333,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,25,2043,0.923932449811,0.87474496518,1,0.608450245777,0.433333333333,0.762340491752,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,26,2043,0.927943065215,0.883114261057,1,0.610900266672,0.439183501684,0.768208180708,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,27,2043,0.931020619053,0.886763749535,1,0.612225632356,0.444444444444,0.770710784314,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,28,2043,0.933387625581,0.891132963714,1,0.613741271769,0.443001443001,0.772043261749,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,29,2043,0.936788539098,0.895084240993,1,0.61501272328,0.444444444444,0.769841269841,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,30,2043,0.939316653992,0.902605453181,1,0.61801377172,0.444444444444,0.777777777778,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,31,1445,0.941622325269,0.911172161172,0.989583333333,0.703925477997,0.640572390572,0.806060606061,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,32,1419,0.943798363722,0.913015319467,0.990740740741,0.706811988444,0.64761002886,0.808504159239,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,33,1383,0.946161698593,0.918068077433,0.990196078431,0.712916608662,0.651322751323,0.814118629908,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,34,1359,0.949230953563,0.920972563464,0.991452991453,0.714562652773,0.656349206349,0.81087962963,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,35,1312,0.952561998898,0.92911959199,0.991050260787,0.719767575928,0.662699473729,0.815771116139,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,36,1282,0.954210565787,0.930852250033,0.991452991453,0.723602507937,0.66854288499,0.821395502646,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,37,1240,0.956159357383,0.934420289855,0.99191831204,0.725559209928,0.668557338394,0.819088319088,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,38,1215,0.957693617045,0.935997385249,0.996527777778,0.730398705572,0.675493025493,0.822991822992,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,39,1173,0.959670085153,0.938888888889,1,0.734034552644,0.68082788671,0.823308270677,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,40,1142,0.960245848454,0.940811965812,0.992380197322,0.733662852028,0.682003210641,0.82432983683,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,41,1106,0.960916135584,0.944063665511,0.991666666667,0.73515647145,0.683764111705,0.824254782885,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,42,1072,0.96181713356,0.945175574734,0.991666666667,0.73986862453,0.691913495861,0.82442002442,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,43,1042,0.963682869528,0.946479624988,0.998263888889,0.743983072967,0.694444444444,0.829876775272,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,44,1006,0.964463229863,0.946941880491,1,0.749902583791,0.702527905101,0.833201058201,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,45,970,0.965292281232,0.949645727159,1,0.752504171491,0.708732057416,0.829050925926,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,46,939,0.96652012563,0.95152968844,1,0.756384758088,0.712583849329,0.833333333333,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,47,902,0.967531734176,0.95352142137,1,0.758615253709,0.712915305011,0.833333333333,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,48,877,0.968696316434,0.957070707071,0.991869918699,0.763617664346,0.721067374318,0.837851037851,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,49,857,0.969125325813,0.955204216074,1,0.764327662261,0.718954248366,0.833333333333,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,50,822,0.970892824208,0.957802734813,1,0.766542693682,0.722222222222,0.830333800187,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,51,790,0.971308493693,0.958371489621,0.992380197322,0.770510329165,0.726816239316,0.832804232804,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,52,763,0.972249686039,0.959595959596,0.991869918699,0.769655207856,0.726893939394,0.834412970283,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,53,745,0.9738563728,0.96114996115,0.991869918699,0.771940269082,0.728976034858,0.837121212121,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,54,721,0.974150997424,0.961904761905,1,0.772279341276,0.725193107546,0.83615136876,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,55,699,0.976399992403,0.966025641026,1,0.774348189382,0.732438419281,0.838714078749,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,56,666,0.976520566554,0.964912280702,1,0.775406564718,0.733333333333,0.841012252854,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,57,642,0.977158807407,0.966920754852,1,0.776429940759,0.735457251082,0.838311688312,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,58,629,0.977728644583,0.968253968254,1,0.777489237867,0.7348583878,0.841176470588,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,59,606,0.978413824045,0.970512820513,1,0.779106075948,0.739087301587,0.842592592593,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,60,592,0.978650244617,0.96875,1,0.779312447529,0.735906862745,0.844399154589,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,61,563,0.979021948169,0.969994058229,1,0.781609030632,0.743316459792,0.843360136452,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,62,544,0.979277801701,0.97063465251,1,0.783867605407,0.744318181818,0.843288828689,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,63,518,0.980417255216,0.972222222222,1,0.786417573872,0.748368079289,0.845486111111,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,64,495,0.979910720863,0.971620227038,1,0.78506528748,0.74192909487,0.845558340295,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,65,464,0.979628500729,0.970693653806,1,0.786215441427,0.743927368927,0.844127073906,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,66,450,0.979913668374,0.972185990338,1,0.786803965666,0.742582070707,0.844791666667,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,67,428,0.980440120132,0.971636957813,1,0.786180754442,0.743539008506,0.842347494553,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,68,414,0.981691764439,0.973333333333,1,0.785776293504,0.736451525054,0.838581539075,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,69,386,0.982068513968,0.974358974359,1,0.786628752383,0.740740740741,0.840533625731,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,70,359,0.982058563011,0.973333333333,1,0.786043425951,0.742508417508,0.840740740741,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,71,348,0.981620199333,0.973194444444,1,0.787669720379,0.748881497043,0.834942074251,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,72,333,0.982955231073,0.974358974359,1,0.789616332095,0.753787878788,0.837967914439,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,73,319,0.983078598845,0.976086956522,1,0.787955166875,0.751851851852,0.840782828283,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,74,303,0.984071830301,0.97619047619,1,0.791720901214,0.753607503608,0.844281045752,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,75,288,0.983954768429,0.975308641975,1,0.790472945048,0.750162337662,0.844553376906,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,76,274,0.982928814903,0.974109224109,1,0.789047311226,0.748607220666,0.844591750842,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,77,259,0.983468981116,0.974012993503,1,0.788388899372,0.749918831169,0.840930758268,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,78,249,0.98591427184,0.979797979798,1,0.791399651004,0.751282051282,0.841414141414,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,79,225,0.983589520942,0.975308641975,1,0.78993083784,0.750264550265,0.837231968811,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,80,212,0.984713533868,0.976723843659,1,0.792894456828,0.745366479925,0.843065281668,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,81,206,0.983742856849,0.975754936121,1,0.790062546936,0.741775599129,0.848583877996,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,82,190,0.985220769771,0.976278659612,1,0.79285538969,0.744964349376,0.847222222222,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,83,179,0.986006188367,0.977777777778,1,0.791629196316,0.750264550265,0.838825227061,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,84,165,0.985656687306,0.977777777778,1,0.793159599339,0.752297410192,0.850925925926,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,85,154,0.985794023561,0.976626551589,1,0.791828666912,0.752718490373,0.850126262626,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,86,148,0.986381838163,0.979709332413,1,0.80092804335,0.755856092437,0.857887114176,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,87,141,0.985265955708,0.97619047619,1,0.795239538543,0.748093681917,0.848343079922,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,88,135,0.985153710404,0.978738275613,1,0.792836042652,0.746323529412,0.848583877996,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,89,130,0.986013328837,0.981081081081,1,0.795774041546,0.751921172509,0.851103785876,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,90,125,0.985738833869,0.979146301727,1,0.800487129147,0.75477582846,0.848484848485,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,91,116,0.988079532944,0.983928571429,1,0.79327899142,0.750288600289,0.841898148148,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,92,105,0.987458211798,0.981649069884,1,0.792883822802,0.748376623377,0.842787524366,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,93,96,0.98796188322,0.981607172784,1,0.793560707164,0.750063131313,0.835813492063,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,94,93,0.988312725988,0.980392156863,1,0.788665628655,0.749074074074,0.836111111111,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,95,88,0.987786289805,0.980663780664,1,0.791393278436,0.753105291824,0.839584105838,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,96,86,0.987652125373,0.981328320802,1,0.793892240654,0.749387254902,0.838454387603,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,97,80,0.987764744888,0.984668109668,1,0.787469223571,0.746277458352,0.830767496392,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,98,78,0.988343338987,0.980952380952,1,0.791062384962,0.751487299465,0.838095870991,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,99,71,0.987148901932,0.979797979798,1,0.787397042115,0.758079635363,0.84037833082,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,100,68,0.989003334084,0.984848484848,1,0.791664177181,0.758206484348,0.836161387632,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,101,61,0.98820848564,0.984126984127,1,0.80197331588,0.771241830065,0.849494949495,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,102,58,0.986929874055,0.980086580087,1,0.795926686999,0.769621459695,0.84074770259,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,103,56,0.98733393818,0.979689907394,1,0.801094489756,0.768948412698,0.846418128655,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,104,55,0.988690420067,0.985177865613,1,0.798643642507,0.767036258948,0.837049062049,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,105,49,0.989750128792,0.986111111111,1,0.795328370409,0.757352941176,0.841414141414,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,106,49,0.99015668972,0.986111111111,1,0.795179560892,0.753703703704,0.839912280702,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,107,45,0.9895541782,0.982142857143,1,0.800080355005,0.753703703704,0.854528985507,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,108,40,0.989783944341,0.985101010101,1,0.795512689387,0.756473700591,0.84368781803,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,109,39,0.991012730713,0.986645299145,1,0.792407883595,0.752806248762,0.83823953824,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,110,34,0.98677379736,0.979910213244,1,0.799454912605,0.769714830377,0.844166524265,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,111,34,0.987912563585,0.984307359307,1,0.809987970153,0.772546897547,0.864844877345,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,112,32,0.991346842035,0.987535612536,1,0.809587734256,0.757012527233,0.853252923977,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
