space,held_out,silhouette_label,silhouette_substrate,label_minus_substrate_silhouette
derivative_input,Ag,0.3041529357433319,0.10130013525485992,0.20285280048847198
siamese_embedding,Ag,0.6501745581626892,-0.017601173371076584,0.6677757315337658
derivative_input,Au,0.3041529357433319,0.10130013525485992,0.20285280048847198
siamese_embedding,Au,0.8440260887145996,-0.08030366897583008,0.9243297576904297
derivative_input,PICO,0.3041529357433319,0.10130013525485992,0.20285280048847198
siamese_embedding,PICO,0.7485684752464294,-0.028258195146918297,0.7768266703933477
derivative_input,pSERS,0.3041529357433319,0.10130013525485992,0.20285280048847198
siamese_embedding,pSERS,0.7483892440795898,-0.040301866829395294,0.7886911109089851
