projection,space,held_out,label,substrate,distance_to_own_label_centroid,nearest_wrong_label,distance_to_nearest_wrong_label_centroid,projection_margin_wrong_minus_own
tsne,derivative_input,Ag,pyridine,Ag,12.211240768432617,benzenethiol,20.9133243560791,8.702083587646484
tsne,derivative_input,Ag,pyridine,Au,10.596184730529785,benzenethiol,25.070072174072266,14.47388744354248
tsne,derivative_input,Ag,pyridine,PICO,18.201988220214844,benzenethiol,25.428863525390625,7.226875305175781
tsne,derivative_input,Ag,pyridine,pSERS,17.13850975036621,benzenethiol,29.850088119506836,12.711578369140625
umap,derivative_input,Ag,4np,Ag,4.117274284362793,benzenethiol,6.280529975891113,2.1632556915283203
umap,derivative_input,Ag,4np,PICO,13.747883796691895,benzenethiol,13.113405227661133,-0.6344785690307617
umap,derivative_input,Ag,4np,pSERS,13.523039817810059,benzenethiol,20.723405838012695,7.200366020202637
umap,derivative_input,Ag,benzenethiol,Ag,5.225215435028076,4np,4.642058372497559,-0.5831570625305176
umap,derivative_input,Ag,benzenethiol,Au,4.516913890838623,4np,6.103752613067627,1.586838722229004
umap,derivative_input,Ag,benzenethiol,PICO,10.056984901428223,4np,18.651315689086914,8.594330787658691
umap,derivative_input,Ag,benzenethiol,pSERS,0.41088786721229553,4np,8.853846549987793,8.44295883178711
umap,derivative_input,Ag,pyridine,Ag,7.606255531311035,4np,8.758148193359375,1.1518926620483398
umap,derivative_input,Ag,pyridine,Au,2.528532028198242,4np,16.990859985351562,14.46232795715332
umap,derivative_input,Ag,pyridine,PICO,9.883746147155762,4np,22.734603881835938,12.850857734680176
umap,derivative_input,Ag,pyridine,pSERS,12.774145126342773,4np,20.910213470458984,8.136068344116211
pca,siamese_embedding,Ag,4np,Ag,0.0993007943034172,pyridine,0.30638107657432556,0.20708027482032776
pca,siamese_embedding,Ag,4np,PICO,0.06402675807476044,pyridine,0.41078808903694153,0.3467613458633423
pca,siamese_embedding,Ag,4np,pSERS,0.037498589605093,pyridine,0.377176970243454,0.3396783769130707
pca,siamese_embedding,Ag,benzenethiol,Ag,0.16848331689834595,4np,0.3098352253437042,0.14135190844535828
pca,siamese_embedding,Ag,benzenethiol,Au,0.03771175816655159,4np,0.4967612326145172,0.4590494632720947
pca,siamese_embedding,Ag,benzenethiol,PICO,0.017834069207310677,4np,0.4884210526943207,0.47058698534965515
pca,siamese_embedding,Ag,benzenethiol,pSERS,0.12252268195152283,4np,0.592815637588501,0.47029295563697815
pca,siamese_embedding,Ag,pyridine,Ag,0.09656176716089249,4np,0.27230775356292725,0.17574599385261536
pca,siamese_embedding,Ag,pyridine,Au,0.010715496726334095,4np,0.35922500491142273,0.3485095202922821
pca,siamese_embedding,Ag,pyridine,PICO,0.06284759193658829,4np,0.4202538728713989,0.35740628838539124
pca,siamese_embedding,Ag,pyridine,pSERS,0.03222009912133217,4np,0.3923893868923187,0.36016929149627686
tsne,siamese_embedding,Ag,4np,Ag,16.824451446533203,benzenethiol,20.163557052612305,3.3391056060791016
tsne,siamese_embedding,Ag,4np,PICO,27.451324462890625,pyridine,36.2518424987793,8.800518035888672
tsne,siamese_embedding,Ag,4np,pSERS,11.871088027954102,benzenethiol,29.8289852142334,17.957897186279297
tsne,siamese_embedding,Ag,benzenethiol,Ag,11.208653450012207,4np,24.622936248779297,13.41428279876709
tsne,siamese_embedding,Ag,benzenethiol,Au,2.2222094535827637,pyridine,30.93004608154297,28.707836151123047
tsne,siamese_embedding,Ag,benzenethiol,PICO,1.5372275114059448,pyridine,32.93523406982422,31.398006439208984
tsne,siamese_embedding,Ag,benzenethiol,pSERS,14.330281257629395,pyridine,41.95502471923828,27.624744415283203
tsne,siamese_embedding,Ag,pyridine,Ag,8.2030029296875,4np,19.37485122680664,11.17184829711914
tsne,siamese_embedding,Ag,pyridine,Au,1.21197509765625,4np,26.47456169128418,25.26258659362793
tsne,siamese_embedding,Ag,pyridine,PICO,6.742895603179932,4np,33.48726272583008,26.744367599487305
tsne,siamese_embedding,Ag,pyridine,pSERS,2.450469970703125,4np,29.049306869506836,26.59883689880371
umap,siamese_embedding,Ag,4np,Ag,3.8409526348114014,benzenethiol,7.3131513595581055,3.472198724746704
umap,siamese_embedding,Ag,4np,PICO,11.551925659179688,pyridine,9.228714942932129,-2.3232107162475586
umap,siamese_embedding,Ag,4np,pSERS,8.327035903930664,benzenethiol,11.717107772827148,3.3900718688964844
umap,siamese_embedding,Ag,benzenethiol,Ag,4.442789554595947,4np,6.427370071411133,1.9845805168151855
umap,siamese_embedding,Ag,benzenethiol,Au,2.9038589000701904,4np,9.99354076385498,7.089681625366211
umap,siamese_embedding,Ag,benzenethiol,PICO,1.1689693927764893,pyridine,9.340303421020508,8.171334266662598
umap,siamese_embedding,Ag,benzenethiol,pSERS,7.629109859466553,pyridine,10.367582321166992,2.7384724617004395
umap,siamese_embedding,Ag,pyridine,Ag,2.756746292114258,4np,4.326077461242676,1.569331169128418
umap,siamese_embedding,Ag,pyridine,Au,0.26231589913368225,4np,6.802356243133545,6.540040493011475
umap,siamese_embedding,Ag,pyridine,PICO,2.240609645843506,4np,9.2296142578125,6.989004611968994
umap,siamese_embedding,Ag,pyridine,pSERS,0.8358290195465088,4np,7.835825443267822,6.999996185302734
pca,derivative_input,Au,4np,Ag,0.16170434653759003,benzenethiol,0.703912615776062,0.5422082543373108
pca,derivative_input,Au,4np,PICO,0.1097480058670044,pyridine,0.8669034242630005,0.7571554183959961
pca,derivative_input,Au,4np,pSERS,0.12378738075494766,benzenethiol,0.9054336547851562,0.7816462516784668
pca,derivative_input,Au,benzenethiol,Ag,0.2906246483325958,4np,0.6215126514434814,0.3308880031108856
pca,derivative_input,Au,benzenethiol,Au,0.13519242405891418,4np,0.8970667719841003,0.7618743181228638
pca,derivative_input,Au,benzenethiol,PICO,0.38716286420822144,pyridine,0.7293528318405151,0.3421899676322937
pca,derivative_input,Au,benzenethiol,pSERS,0.2941931188106537,4np,1.1306064128875732,0.8364132642745972
pca,derivative_input,Au,pyridine,Ag,0.23745505511760712,4np,0.6716640591621399,0.4342089891433716
pca,derivative_input,Au,pyridine,Au,0.05881422013044357,4np,0.9121949672698975,0.8533807396888733
pca,derivative_input,Au,pyridine,PICO,0.23156608641147614,4np,1.0809812545776367,0.8494151830673218
pca,derivative_input,Au,pyridine,pSERS,0.0861266702413559,4np,0.8834568858146667,0.7973302006721497
tsne,derivative_input,Au,4np,Ag,15.80408763885498,benzenethiol,11.101417541503906,-4.702670097351074
tsne,derivative_input,Au,4np,PICO,21.011608123779297,benzenethiol,26.295883178710938,5.284275054931641
tsne,derivative_input,Au,4np,pSERS,15.372156143188477,benzenethiol,28.534725189208984,13.162569046020508
tsne,derivative_input,Au,benzenethiol,Ag,6.766565322875977,4np,16.392330169677734,9.625764846801758
tsne,derivative_input,Au,benzenethiol,Au,5.949478626251221,4np,12.390564918518066,6.441086292266846
tsne,derivative_input,Au,benzenethiol,PICO,8.79830265045166,4np,21.91985321044922,13.121550559997559
tsne,derivative_input,Au,benzenethiol,pSERS,4.722301959991455,4np,14.606825828552246,9.884523391723633
tsne,derivative_input,Au,pyridine,Ag,12.211240768432617,benzenethiol,20.9133243560791,8.702083587646484
tsne,derivative_input,Au,pyridine,Au,10.596184730529785,benzenethiol,25.070072174072266,14.47388744354248
tsne,derivative_input,Au,pyridine,PICO,18.201988220214844,benzenethiol,25.428863525390625,7.226875305175781
tsne,derivative_input,Au,pyridine,pSERS,17.13850975036621,benzenethiol,29.850088119506836,12.711578369140625
umap,derivative_input,Au,4np,Ag,4.117274284362793,benzenethiol,6.280529975891113,2.1632556915283203
umap,derivative_input,Au,4np,PICO,13.747883796691895,benzenethiol,13.113405227661133,-0.6344785690307617
umap,derivative_input,Au,4np,pSERS,13.523039817810059,benzenethiol,20.723405838012695,7.200366020202637
umap,derivative_input,Au,benzenethiol,Ag,5.225215435028076,4np,4.642058372497559,-0.5831570625305176
umap,derivative_input,Au,benzenethiol,Au,4.516913890838623,4np,6.103752613067627,1.586838722229004
umap,derivative_input,Au,benzenethiol,PICO,10.056984901428223,4np,18.651315689086914,8.594330787658691
umap,derivative_input,Au,benzenethiol,pSERS,0.41088786721229553,4np,8.853846549987793,8.44295883178711
umap,derivative_input,Au,pyridine,Ag,7.606255531311035,4np,8.758148193359375,1.1518926620483398
umap,derivative_input,Au,pyridine,Au,2.528532028198242,4np,16.990859985351562,14.46232795715332
umap,derivative_input,Au,pyridine,PICO,9.883746147155762,4np,22.734603881835938,12.850857734680176
umap,derivative_input,Au,pyridine,pSERS,12.774145126342773,4np,20.910213470458984,8.136068344116211
pca,siamese_embedding,Au,4np,Ag,0.06743564456701279,benzenethiol,0.7096170783042908,0.6421814560890198
pca,siamese_embedding,Au,4np,PICO,0.0370149202644825,benzenethiol,0.7948849201202393,0.7578700184822083
pca,siamese_embedding,Au,4np,pSERS,0.03042147122323513,benzenethiol,0.789535403251648,0.7591139078140259
pca,siamese_embedding,Au,benzenethiol,Ag,0.02988160029053688,4np,0.7664280533790588,0.7365464568138123
pca,siamese_embedding,Au,benzenethiol,Au,0.1265115886926651,4np,0.6551152467727661,0.5286036729812622
pca,siamese_embedding,Au,benzenethiol,PICO,0.13374128937721252,pyridine,0.8347422480583191,0.7010009288787842
pca,siamese_embedding,Au,benzenethiol,pSERS,0.034948576241731644,4np,0.7943639159202576,0.759415328502655
pca,siamese_embedding,Au,pyridine,Ag,0.007653133012354374,benzenethiol,0.9471294283866882,0.9394763112068176
pca,siamese_embedding,Au,pyridine,Au,0.01766176149249077,benzenethiol,0.9380714297294617,0.9204096794128418
pca,siamese_embedding,Au,pyridine,PICO,0.01644723489880562,benzenethiol,0.9388547539710999,0.9224075078964233
pca,siamese_embedding,Au,pyridine,pSERS,0.04174110293388367,benzenethiol,0.9912371039390564,0.9494960308074951
tsne,siamese_embedding,Au,4np,Ag,2.7610833644866943,benzenethiol,34.79069137573242,32.02960968017578
tsne,siamese_embedding,Au,4np,PICO,1.9066567420959473,benzenethiol,39.43639373779297,37.52973556518555
tsne,siamese_embedding,Au,4np,pSERS,0.9049156904220581,benzenethiol,38.42764663696289,37.52273178100586
tsne,siamese_embedding,Au,benzenethiol,Ag,1.9487560987472534,4np,38.232574462890625,36.283817291259766
tsne,siamese_embedding,Au,benzenethiol,Au,9.682448387145996,4np,28.324079513549805,18.641632080078125
tsne,siamese_embedding,Au,benzenethiol,PICO,8.243460655212402,pyridine,39.36443328857422,31.1209716796875
tsne,siamese_embedding,Au,benzenethiol,pSERS,1.5045926570892334,pyridine,38.64680862426758,37.142215728759766
tsne,siamese_embedding,Au,pyridine,Ag,1.2699518203735352,benzenethiol,37.94291305541992,36.6729621887207
tsne,siamese_embedding,Au,pyridine,Au,4.886567115783691,4np,38.64284896850586,33.756282806396484
tsne,siamese_embedding,Au,pyridine,PICO,7.440922737121582,4np,37.84450149536133,30.403579711914062
tsne,siamese_embedding,Au,pyridine,pSERS,11.071293830871582,benzenethiol,35.0754508972168,24.00415802001953
umap,siamese_embedding,Au,4np,Ag,1.1162497997283936,pyridine,27.1707820892334,26.054533004760742
umap,siamese_embedding,Au,4np,PICO,0.6724836230278015,pyridine,28.944759368896484,28.272275924682617
umap,siamese_embedding,Au,4np,pSERS,0.4443809688091278,pyridine,28.7137393951416,28.269357681274414
umap,siamese_embedding,Au,benzenethiol,Ag,0.7182431221008301,pyridine,16.242403030395508,15.524160385131836
umap,siamese_embedding,Au,benzenethiol,Au,3.8551313877105713,pyridine,13.437495231628418,9.582364082336426
umap,siamese_embedding,Au,benzenethiol,PICO,3.0880095958709717,pyridine,18.256752014160156,15.168742179870605
umap,siamese_embedding,Au,benzenethiol,pSERS,1.1999537944793701,pyridine,16.993995666503906,15.794041633605957
umap,siamese_embedding,Au,pyridine,Ag,2.6306421756744385,benzenethiol,16.596445083618164,13.965803146362305
umap,siamese_embedding,Au,pyridine,Au,5.239417552947998,benzenethiol,15.559256553649902,10.319839477539062
umap,siamese_embedding,Au,pyridine,PICO,7.031856060028076,benzenethiol,15.620988845825195,8.589132308959961
umap,siamese_embedding,Au,pyridine,pSERS,9.696163177490234,4np,18.75391387939453,9.057750701904297
pca,derivative_input,PICO,4np,Ag,0.16170434653759003,benzenethiol,0.703912615776062,0.5422082543373108
pca,derivative_input,PICO,4np,PICO,0.1097480058670044,pyridine,0.8669034242630005,0.7571554183959961
pca,derivative_input,PICO,4np,pSERS,0.12378738075494766,benzenethiol,0.9054336547851562,0.7816462516784668
pca,derivative_input,PICO,benzenethiol,Ag,0.2906246483325958,4np,0.6215126514434814,0.3308880031108856
pca,derivative_input,PICO,benzenethiol,Au,0.13519242405891418,4np,0.8970667719841003,0.7618743181228638
pca,derivative_input,PICO,benzenethiol,PICO,0.38716286420822144,pyridine,0.7293528318405151,0.3421899676322937
pca,derivative_input,PICO,benzenethiol,pSERS,0.2941931188106537,4np,1.1306064128875732,0.8364132642745972
pca,derivative_input,PICO,pyridine,Ag,0.23745505511760712,4np,0.6716640591621399,0.4342089891433716
pca,derivative_input,PICO,pyridine,Au,0.05881422013044357,4np,0.9121949672698975,0.8533807396888733
pca,derivative_input,PICO,pyridine,PICO,0.23156608641147614,4np,1.0809812545776367,0.8494151830673218
pca,derivative_input,PICO,pyridine,pSERS,0.0861266702413559,4np,0.8834568858146667,0.7973302006721497
tsne,derivative_input,PICO,4np,Ag,15.80408763885498,benzenethiol,11.101417541503906,-4.702670097351074
tsne,derivative_input,PICO,4np,PICO,21.011608123779297,benzenethiol,26.295883178710938,5.284275054931641
tsne,derivative_input,PICO,4np,pSERS,15.372156143188477,benzenethiol,28.534725189208984,13.162569046020508
tsne,derivative_input,PICO,benzenethiol,Ag,6.766565322875977,4np,16.392330169677734,9.625764846801758
tsne,derivative_input,PICO,benzenethiol,Au,5.949478626251221,4np,12.390564918518066,6.441086292266846
tsne,derivative_input,PICO,benzenethiol,PICO,8.79830265045166,4np,21.91985321044922,13.121550559997559
tsne,derivative_input,PICO,benzenethiol,pSERS,4.722301959991455,4np,14.606825828552246,9.884523391723633
tsne,derivative_input,PICO,pyridine,Ag,12.211240768432617,benzenethiol,20.9133243560791,8.702083587646484
tsne,derivative_input,PICO,pyridine,Au,10.596184730529785,benzenethiol,25.070072174072266,14.47388744354248
tsne,derivative_input,PICO,pyridine,PICO,18.201988220214844,benzenethiol,25.428863525390625,7.226875305175781
tsne,derivative_input,PICO,pyridine,pSERS,17.13850975036621,benzenethiol,29.850088119506836,12.711578369140625
umap,derivative_input,PICO,4np,Ag,4.117274284362793,benzenethiol,6.280529975891113,2.1632556915283203
umap,derivative_input,PICO,4np,PICO,13.747883796691895,benzenethiol,13.113405227661133,-0.6344785690307617
umap,derivative_input,PICO,4np,pSERS,13.523039817810059,benzenethiol,20.723405838012695,7.200366020202637
umap,derivative_input,PICO,benzenethiol,Ag,5.225215435028076,4np,4.642058372497559,-0.5831570625305176
umap,derivative_input,PICO,benzenethiol,Au,4.516913890838623,4np,6.103752613067627,1.586838722229004
umap,derivative_input,PICO,benzenethiol,PICO,10.056984901428223,4np,18.651315689086914,8.594330787658691
umap,derivative_input,PICO,benzenethiol,pSERS,0.41088786721229553,4np,8.853846549987793,8.44295883178711
umap,derivative_input,PICO,pyridine,Ag,7.606255531311035,4np,8.758148193359375,1.1518926620483398
umap,derivative_input,PICO,pyridine,Au,2.528532028198242,4np,16.990859985351562,14.46232795715332
umap,derivative_input,PICO,pyridine,PICO,9.883746147155762,4np,22.734603881835938,12.850857734680176
umap,derivative_input,PICO,pyridine,pSERS,12.774145126342773,4np,20.910213470458984,8.136068344116211
pca,siamese_embedding,PICO,4np,Ag,0.0639338344335556,benzenethiol,0.6509529948234558,0.587019145488739
pca,siamese_embedding,PICO,4np,PICO,0.09402170032262802,benzenethiol,0.7689633965492249,0.6749417185783386
pca,siamese_embedding,PICO,4np,pSERS,0.09238168597221375,benzenethiol,0.7302448153495789,0.6378631591796875
pca,siamese_embedding,PICO,benzenethiol,Ag,0.08299147337675095,4np,0.7335134148597717,0.6505219340324402
pca,siamese_embedding,PICO,benzenethiol,Au,0.09307341277599335,4np,0.7691458463668823,0.6760724186897278
pca,siamese_embedding,PICO,benzenethiol,PICO,0.2729344666004181,4np,0.6098023056983948,0.3368678390979767
pca,siamese_embedding,PICO,benzenethiol,pSERS,0.1071748211979866,4np,0.7973896861076355,0.6902148723602295
pca,siamese_embedding,PICO,pyridine,Ag,0.16251803934574127,4np,0.9320288300514221,0.769510805606842
pca,siamese_embedding,PICO,pyridine,Au,0.012374588288366795,4np,1.0594370365142822,1.0470623970031738
pca,siamese_embedding,PICO,pyridine,PICO,0.11045066267251968,4np,1.1263391971588135,1.0158885717391968
pca,siamese_embedding,PICO,pyridine,pSERS,0.04351109638810158,4np,1.0909161567687988,1.0474050045013428
tsne,siamese_embedding,PICO,4np,Ag,3.1277778148651123,benzenethiol,26.128854751586914,23.00107765197754
tsne,siamese_embedding,PICO,4np,PICO,4.814192295074463,benzenethiol,29.475749969482422,24.661558151245117
tsne,siamese_embedding,PICO,4np,pSERS,5.702043533325195,benzenethiol,32.878623962402344,27.17658042907715
tsne,siamese_embedding,PICO,benzenethiol,Ag,3.4532082080841064,4np,30.68397331237793,27.230764389038086
tsne,siamese_embedding,PICO,benzenethiol,Au,0.9922831058502197,4np,29.8701229095459,28.877840042114258
tsne,siamese_embedding,PICO,benzenethiol,PICO,13.84182357788086,4np,24.528656005859375,10.686832427978516
tsne,siamese_embedding,PICO,benzenethiol,pSERS,10.786211967468262,pyridine,33.6963005065918,22.91008758544922
tsne,siamese_embedding,PICO,pyridine,Ag,8.57576847076416,4np,27.13468360900879,18.558914184570312
tsne,siamese_embedding,PICO,pyridine,Au,0.41003623604774475,4np,33.69525146484375,33.285213470458984
tsne,siamese_embedding,PICO,pyridine,PICO,8.035660743713379,benzenethiol,38.76167678833008,30.726016998291016
tsne,siamese_embedding,PICO,pyridine,pSERS,1.4580750465393066,4np,35.497779846191406,34.039703369140625
umap,siamese_embedding,PICO,4np,Ag,1.2401888370513916,benzenethiol,10.640459060668945,9.400270462036133
umap,siamese_embedding,PICO,4np,PICO,2.3704652786254883,pyridine,8.602738380432129,6.232273101806641
umap,siamese_embedding,PICO,4np,pSERS,1.569908618927002,benzenethiol,11.70096206665039,10.131053924560547
umap,siamese_embedding,PICO,benzenethiol,Ag,1.4799582958221436,4np,12.424032211303711,10.944073677062988
umap,siamese_embedding,PICO,benzenethiol,Au,1.0606619119644165,4np,12.541399955749512,11.480737686157227
umap,siamese_embedding,PICO,benzenethiol,PICO,5.706611156463623,4np,11.094686508178711,5.388075351715088
umap,siamese_embedding,PICO,benzenethiol,pSERS,4.8128533363342285,4np,13.55494499206543,8.74209213256836
umap,siamese_embedding,PICO,pyridine,Ag,3.2030656337738037,4np,11.579059600830078,8.375993728637695
umap,siamese_embedding,PICO,pyridine,Au,0.5115797519683838,4np,10.392815589904785,9.88123607635498
umap,siamese_embedding,PICO,pyridine,PICO,3.5268115997314453,4np,11.634397506713867,8.107585906982422
umap,siamese_embedding,PICO,pyridine,pSERS,0.584511399269104,4np,10.101439476013184,9.516927719116211
pca,derivative_input,pSERS,4np,Ag,0.16170434653759003,benzenethiol,0.703912615776062,0.5422082543373108
pca,derivative_input,pSERS,4np,PICO,0.1097480058670044,pyridine,0.8669034242630005,0.7571554183959961
pca,derivative_input,pSERS,4np,pSERS,0.12378738075494766,benzenethiol,0.9054336547851562,0.7816462516784668
pca,derivative_input,pSERS,benzenethiol,Ag,0.2906246483325958,4np,0.6215126514434814,0.3308880031108856
pca,derivative_input,pSERS,benzenethiol,Au,0.13519242405891418,4np,0.8970667719841003,0.7618743181228638
pca,derivative_input,pSERS,benzenethiol,PICO,0.38716286420822144,pyridine,0.7293528318405151,0.3421899676322937
pca,derivative_input,pSERS,benzenethiol,pSERS,0.2941931188106537,4np,1.1306064128875732,0.8364132642745972
pca,derivative_input,pSERS,pyridine,Ag,0.23745505511760712,4np,0.6716640591621399,0.4342089891433716
pca,derivative_input,pSERS,pyridine,Au,0.05881422013044357,4np,0.9121949672698975,0.8533807396888733
pca,derivative_input,pSERS,pyridine,PICO,0.23156608641147614,4np,1.0809812545776367,0.8494151830673218
pca,derivative_input,pSERS,pyridine,pSERS,0.0861266702413559,4np,0.8834568858146667,0.7973302006721497
tsne,derivative_input,pSERS,4np,Ag,15.80408763885498,benzenethiol,11.101417541503906,-4.702670097351074
tsne,derivative_input,pSERS,4np,PICO,21.011608123779297,benzenethiol,26.295883178710938,5.284275054931641
tsne,derivative_input,pSERS,4np,pSERS,15.372156143188477,benzenethiol,28.534725189208984,13.162569046020508
tsne,derivative_input,pSERS,benzenethiol,Ag,6.766565322875977,4np,16.392330169677734,9.625764846801758
tsne,derivative_input,pSERS,benzenethiol,Au,5.949478626251221,4np,12.390564918518066,6.441086292266846
tsne,derivative_input,pSERS,benzenethiol,PICO,8.79830265045166,4np,21.91985321044922,13.121550559997559
tsne,derivative_input,pSERS,benzenethiol,pSERS,4.722301959991455,4np,14.606825828552246,9.884523391723633
tsne,derivative_input,pSERS,pyridine,Ag,12.211240768432617,benzenethiol,20.9133243560791,8.702083587646484
tsne,derivative_input,pSERS,pyridine,Au,10.596184730529785,benzenethiol,25.070072174072266,14.47388744354248
tsne,derivative_input,pSERS,pyridine,PICO,18.201988220214844,benzenethiol,25.428863525390625,7.226875305175781
tsne,derivative_input,pSERS,pyridine,pSERS,17.13850975036621,benzenethiol,29.850088119506836,12.711578369140625
umap,derivative_input,pSERS,4np,Ag,4.117274284362793,benzenethiol,6.280529975891113,2.1632556915283203
umap,derivative_input,pSERS,4np,PICO,13.747883796691895,benzenethiol,13.113405227661133,-0.6344785690307617
umap,derivative_input,pSERS,4np,pSERS,13.523039817810059,benzenethiol,20.723405838012695,7.200366020202637
umap,derivative_input,pSERS,benzenethiol,Ag,5.225215435028076,4np,4.642058372497559,-0.5831570625305176
umap,derivative_input,pSERS,benzenethiol,Au,4.516913890838623,4np,6.103752613067627,1.586838722229004
umap,derivative_input,pSERS,benzenethiol,PICO,10.056984901428223,4np,18.651315689086914,8.594330787658691
umap,derivative_input,pSERS,benzenethiol,pSERS,0.41088786721229553,4np,8.853846549987793,8.44295883178711
umap,derivative_input,pSERS,pyridine,Ag,7.606255531311035,4np,8.758148193359375,1.1518926620483398
umap,derivative_input,pSERS,pyridine,Au,2.528532028198242,4np,16.990859985351562,14.46232795715332
umap,derivative_input,pSERS,pyridine,PICO,9.883746147155762,4np,22.734603881835938,12.850857734680176
umap,derivative_input,pSERS,pyridine,pSERS,12.774145126342773,4np,20.910213470458984,8.136068344116211
pca,siamese_embedding,pSERS,4np,Ag,0.10799641907215118,pyridine,0.3880528211593628,0.2800564169883728
pca,siamese_embedding,pSERS,4np,PICO,0.12099847942590714,pyridine,0.55508953332901,0.43409106135368347
pca,siamese_embedding,pSERS,4np,pSERS,0.045734308660030365,pyridine,0.4089778661727905,0.36324355006217957
pca,siamese_embedding,pSERS,benzenethiol,Ag,0.06736770272254944,pyridine,0.5583717226982117,0.49100401997566223
pca,siamese_embedding,pSERS,benzenethiol,Au,0.04959997162222862,pyridine,0.5766415596008301,0.5270416140556335
pca,siamese_embedding,pSERS,benzenethiol,PICO,0.04875596612691879,pyridine,0.5987186431884766,0.5499626994132996
pca,siamese_embedding,pSERS,benzenethiol,pSERS,0.09230528026819229,pyridine,0.6881595849990845,0.5958542823791504
pca,siamese_embedding,pSERS,pyridine,Ag,0.016086408868432045,4np,0.4361168444156647,0.4200304448604584
pca,siamese_embedding,pSERS,pyridine,Au,0.04453029856085777,4np,0.4494423568248749,0.4049120545387268
pca,siamese_embedding,pSERS,pyridine,PICO,0.03538542240858078,4np,0.44628360867500305,0.4108981788158417
pca,siamese_embedding,pSERS,pyridine,pSERS,0.06844542175531387,4np,0.4621494710445404,0.39370405673980713
tsne,siamese_embedding,pSERS,4np,Ag,13.444931030273438,benzenethiol,21.932519912719727,8.487588882446289
tsne,siamese_embedding,pSERS,4np,PICO,22.792470932006836,pyridine,40.207244873046875,17.41477394104004
tsne,siamese_embedding,pSERS,4np,pSERS,9.53231143951416,benzenethiol,26.732728958129883,17.200416564941406
tsne,siamese_embedding,pSERS,benzenethiol,Ag,6.314818859100342,4np,27.64906120300293,21.33424186706543
tsne,siamese_embedding,pSERS,benzenethiol,Au,6.796752452850342,4np,26.94799041748047,20.15123748779297
tsne,siamese_embedding,pSERS,benzenethiol,PICO,8.97271728515625,pyridine,32.201942443847656,23.229225158691406
tsne,siamese_embedding,pSERS,benzenethiol,pSERS,7.511040687561035,4np,40.423072814941406,32.91203308105469
tsne,siamese_embedding,pSERS,pyridine,Ag,1.4754040241241455,benzenethiol,33.825660705566406,32.350257873535156
tsne,siamese_embedding,pSERS,pyridine,Au,6.154516220092773,4np,31.679670333862305,25.52515411376953
tsne,siamese_embedding,pSERS,pyridine,PICO,5.195279598236084,4np,31.598852157592773,26.40357208251953
tsne,siamese_embedding,pSERS,pyridine,pSERS,10.359098434448242,benzenethiol,34.20109176635742,23.84199333190918
umap,siamese_embedding,pSERS,4np,Ag,7.722957611083984,benzenethiol,7.004238605499268,-0.7187190055847168
umap,siamese_embedding,pSERS,4np,PICO,15.36178207397461,pyridine,10.187406539916992,-5.174375534057617
umap,siamese_embedding,pSERS,4np,pSERS,7.709299564361572,benzenethiol,8.477102279663086,0.7678027153015137
umap,siamese_embedding,pSERS,benzenethiol,Ag,2.697690010070801,4np,8.918689727783203,6.220999717712402
umap,siamese_embedding,pSERS,benzenethiol,Au,2.9997379779815674,4np,8.538115501403809,5.53837776184082
umap,siamese_embedding,pSERS,benzenethiol,PICO,4.191225528717041,4np,14.201102256774902,10.009876251220703
