x1,x2,label,substrate
2.3986492,-31.904364,4np,pSERS
2.5450804,-31.667877,4np,pSERS
2.2148125,-31.266804,4np,pSERS
2.517881,-31.433554,4np,pSERS
2.4857125,-31.28652,4np,pSERS
2.3629405,-31.808971,4np,pSERS
2.538524,-31.54945,4np,pSERS
2.5396433,-31.283617,4np,pSERS
2.4726677,-31.853786,4np,pSERS
2.202301,-31.450401,4np,pSERS
2.1218026,-31.803404,4np,pSERS
2.2709324,-31.518349,4np,pSERS
1.9522396,-31.600407,4np,pSERS
2.9125175,-28.229477,4np,pSERS
2.2091844,-31.569504,4np,pSERS
2.7092173,-31.743372,4np,pSERS
2.1770947,-32.031467,4np,pSERS
2.943532,-31.31555,4np,pSERS
2.0308626,-31.371086,4np,pSERS
2.5655525,-31.25529,4np,pSERS
1.9421549,-31.823763,4np,pSERS
2.9092495,-31.554832,4np,pSERS
1.6678474,-31.68537,4np,pSERS
2.6452563,-31.497759,4np,pSERS
2.1080103,-31.236029,4np,pSERS
0.74059194,9.674221,benzenethiol,pSERS
0.7320137,9.187127,benzenethiol,pSERS
0.64980406,8.054026,benzenethiol,pSERS
0.4388214,8.780212,benzenethiol,pSERS
0.750208,6.217592,benzenethiol,pSERS
0.8616002,8.736518,benzenethiol,pSERS
0.6035593,7.9715242,benzenethiol,pSERS
0.71349734,8.139767,benzenethiol,pSERS
0.7785469,9.085167,benzenethiol,pSERS
0.57678837,8.463816,benzenethiol,pSERS
0.41961247,9.256234,benzenethiol,pSERS
0.41278467,9.292771,benzenethiol,pSERS
0.59747744,8.471978,benzenethiol,pSERS
0.55345094,9.138671,benzenethiol,pSERS
0.33515736,8.786153,benzenethiol,pSERS
0.33964545,9.327378,benzenethiol,pSERS
0.9645922,8.810072,benzenethiol,pSERS
0.820105,8.879315,benzenethiol,pSERS
0.9187802,9.348008,benzenethiol,pSERS
0.74039096,8.658837,benzenethiol,pSERS
0.61878765,8.179561,benzenethiol,pSERS
0.82363135,9.631743,benzenethiol,pSERS
0.6449588,8.621825,benzenethiol,pSERS
0.7831418,8.640552,benzenethiol,pSERS
0.810754,8.754552,benzenethiol,pSERS
7.9949393,-12.7870035,pyridine,pSERS
6.6238256,-12.664702,pyridine,pSERS
7.425773,-12.728186,pyridine,pSERS
6.730897,-12.934962,pyridine,pSERS
7.7394176,-12.687883,pyridine,pSERS
6.8725433,-12.770365,pyridine,pSERS
6.750127,-12.69447,pyridine,pSERS
7.8437233,-12.697512,pyridine,pSERS
6.832566,-12.923901,pyridine,pSERS
6.656607,-12.992423,pyridine,pSERS
6.5889564,-13.1531925,pyridine,pSERS
7.7550297,-12.614415,pyridine,pSERS
7.039036,-12.99545,pyridine,pSERS
6.748006,-13.294565,pyridine,pSERS
6.57857,-12.886679,pyridine,pSERS
6.4466534,-12.681036,pyridine,pSERS
7.8943996,-12.726841,pyridine,pSERS
6.554337,-12.810842,pyridine,pSERS
6.5715685,-12.800976,pyridine,pSERS
6.8382626,-12.9728,pyridine,pSERS
6.6312037,-13.195169,pyridine,pSERS
7.9783144,-12.722157,pyridine,pSERS
7.437459,-12.692746,pyridine,pSERS
7.70593,-12.656191,pyridine,pSERS
7.7069016,-12.611831,pyridine,pSERS
2.8068273,-31.77117,4np,PICO
1.8845702,-31.374876,4np,PICO
1.7292912,-32.00959,4np,PICO
2.229575,-31.344584,4np,PICO
2.621809,-32.054142,4np,PICO
1.848619,-31.61364,4np,PICO
2.7019875,-31.859068,4np,PICO
2.1442075,-32.19106,4np,PICO
2.3859878,-31.337029,4np,PICO
2.3575485,-31.718447,4np,PICO
2.7081637,-31.284763,4np,PICO
1.9095895,-31.729832,4np,PICO
2.4391065,-31.505709,4np,PICO
2.355629,-32.085327,4np,PICO
1.8426542,-31.47046,4np,PICO
2.4701884,-31.196938,4np,PICO
2.2882218,-31.680065,4np,PICO
2.2961297,-31.589794,4np,PICO
2.6413865,-31.733372,4np,PICO
2.1360104,-31.16816,4np,PICO
2.8362284,-31.625992,4np,PICO
2.515757,-32.219616,4np,PICO
2.3233554,-31.272469,4np,PICO
2.136787,-31.722729,4np,PICO
1.8422984,-31.605125,4np,PICO
