x1,x2,label,substrate
4.413768,18.238358,4np,pSERS
4.3142962,19.392797,4np,pSERS
4.483469,17.275759,4np,pSERS
4.5600133,17.664656,4np,pSERS
6.514351,19.76033,4np,pSERS
5.1157537,19.196505,4np,pSERS
6.178745,18.969288,4np,pSERS
2.081345,17.979633,4np,pSERS
2.8685248,18.45631,4np,pSERS
7.0341167,19.417465,4np,pSERS
6.1784353,18.861835,4np,pSERS
1.9056298,17.638063,4np,pSERS
1.8805835,16.49085,4np,pSERS
-2.1443186,14.323666,4np,pSERS
4.6778464,20.584438,4np,pSERS
6.0748844,17.6392,4np,pSERS
5.857374,18.378235,4np,pSERS
5.128291,19.989027,4np,pSERS
4.7541103,18.995861,4np,pSERS
3.5268097,20.103006,4np,pSERS
5.6567807,19.015398,4np,pSERS
2.6993365,20.160555,4np,pSERS
2.4998944,16.969486,4np,pSERS
4.593196,20.277807,4np,pSERS
4.716865,19.479729,4np,pSERS
-23.49884,4.2321587,benzenethiol,pSERS
-25.795696,5.089071,benzenethiol,pSERS
-26.945103,3.1916652,benzenethiol,pSERS
-26.400188,5.370202,benzenethiol,pSERS
-22.03036,5.0162563,benzenethiol,pSERS
-25.73408,4.606507,benzenethiol,pSERS
-27.947027,3.9611342,benzenethiol,pSERS
-26.738297,3.993948,benzenethiol,pSERS
-24.92429,3.8648775,benzenethiol,pSERS
-27.614466,4.4729824,benzenethiol,pSERS
-26.24821,3.2386851,benzenethiol,pSERS
-25.516909,3.8003337,benzenethiol,pSERS
-26.47759,4.236275,benzenethiol,pSERS
-25.615425,5.461118,benzenethiol,pSERS
-26.687332,4.760845,benzenethiol,pSERS
-26.255896,4.706164,benzenethiol,pSERS
-25.15126,4.7649574,benzenethiol,pSERS
-25.540941,3.6454804,benzenethiol,pSERS
-23.732622,4.3137383,benzenethiol,pSERS
-25.190521,4.501792,benzenethiol,pSERS
-27.34758,2.135994,benzenethiol,pSERS
-24.04088,4.69823,benzenethiol,pSERS
-27.100964,3.9041123,benzenethiol,pSERS
-25.374052,3.1870358,benzenethiol,pSERS
-26.412222,3.6223357,benzenethiol,pSERS
-0.043153267,-23.989418,pyridine,pSERS
0.980028,-25.187735,pyridine,pSERS
-0.19809382,-25.552519,pyridine,pSERS
2.0986147,-23.86903,pyridine,pSERS
0.20594144,-24.453815,pyridine,pSERS
2.1578376,-23.845701,pyridine,pSERS
-0.8723653,-25.708632,pyridine,pSERS
0.43220294,-24.800829,pyridine,pSERS
0.59989935,-25.828876,pyridine,pSERS
1.6090269,-24.567009,pyridine,pSERS
-0.04198653,-24.828028,pyridine,pSERS
-0.3862316,-24.011042,pyridine,pSERS
-1.8466188,-25.13632,pyridine,pSERS
-1.6168535,-26.440483,pyridine,pSERS
-1.0181278,-23.507874,pyridine,pSERS
-2.7502666,-26.57939,pyridine,pSERS
-1.2399666,-26.37629,pyridine,pSERS
-2.543103,-25.876366,pyridine,pSERS
-0.28075078,-26.042515,pyridine,pSERS
-1.5011104,-24.63019,pyridine,pSERS
-0.96187645,-24.255539,pyridine,pSERS
-3.157034,-25.752628,pyridine,pSERS
-0.8488702,-25.17503,pyridine,pSERS
1.191821,-24.170126,pyridine,pSERS
-1.5355738,-25.756014,pyridine,pSERS
35.52777,12.345888,4np,PICO
34.06112,10.842424,4np,PICO
35.180336,10.968366,4np,PICO
36.31686,8.663301,4np,PICO
36.623928,9.841398,4np,PICO
34.505817,11.483355,4np,PICO
34.871677,9.524264,4np,PICO
33.59594,9.839242,4np,PICO
35.788235,10.983383,4np,PICO
35.685425,10.103678,4np,PICO
37.149902,9.320682,4np,PICO
36.812325,10.349698,4np,PICO
34.433754,9.90844,4np,PICO
35.792118,8.699137,4np,PICO
36.30667,10.716568,4np,PICO
34.304817,9.26654,4np,PICO
35.395718,9.026796,4np,PICO
34.842175,10.237308,4np,PICO
35.498375,10.33743,4np,PICO
35.42905,9.627204,4np,PICO
34.69008,10.571101,4np,PICO
33.96543,11.632717,4np,PICO
35.856476,11.876941,4np,PICO
36.047684,11.545408,4np,PICO
36.044674,10.450762,4np,PICO
-20.31005,-4.981131,benzenethiol,PICO
-19.069122,-5.185785,benzenethiol,PICO
-18.1817,-5.4278097,benzenethiol,PICO
-20.915571,-4.2370358,benzenethiol,PICO
-24.382223,-0.48624268,benzenethiol,PICO
-21.342617,-3.879588,benzenethiol,PICO
-19.210543,-3.9057405,benzenethiol,PICO
-19.504944,-5.4269686,benzenethiol,PICO
-18.861397,-7.1040883,benzenethiol,PICO
-18.150454,-5.6414227,benzenethiol,PICO
-21.39302,-4.1410713,benzenethiol,PICO
-21.1305,-4.9397616,benzenethiol,PICO
-18.602003,-7.027625,benzenethiol,PICO
-20.355743,-5.7116084,benzenethiol,PICO
-19.791351,-6.070511,benzenethiol,PICO
-24.863237,-0.74750245,benzenethiol,PICO
-19.530487,-6.1310716,benzenethiol,PICO
-21.31846,-4.822968,benzenethiol,PICO
-24.500599,-0.5566454,benzenethiol,PICO
-22.266005,-4.187831,benzenethiol,PICO
-19.283535,-5.949644,benzenethiol,PICO
-24.456112,-0.6073093,benzenethiol,PICO
-19.786129,-5.2263036,benzenethiol,PICO
-19.314594,-4.3689656,benzenethiol,PICO
-18.816023,-5.9418187,benzenethiol,PICO
11.339171,-17.81592,pyridine,PICO
11.305172,-16.597712,pyridine,PICO
11.544951,-18.156878,pyridine,PICO
13.843898,-14.851705,pyridine,PICO
14.926663,-15.912419,pyridine,PICO
12.400754,-17.482897,pyridine,PICO
7.8527465,-17.59684,pyridine,PICO
13.29988,-14.290879,pyridine,PICO
16.86703,-15.144213,pyridine,PICO
11.567729,-17.180656,pyridine,PICO
15.472387,-16.490139,pyridine,PICO
11.665275,-16.287815,pyridine,PICO
10.795883,-17.018564,pyridine,PICO
10.094831,-18.601994,pyridine,PICO
14.640798,-18.712265,pyridine,PICO
13.7509,-14.2946005,pyridine,PICO
10.997917,-17.935217,pyridine,PICO
10.356653,-14.530836,pyridine,PICO
4.5621862,-18.497623,pyridine,PICO
15.4736185,-16.19727,pyridine,PICO
13.088103,-14.65587,pyridine,PICO
15.221588,-14.713389,pyridine,PICO
16.684303,-15.138614,pyridine,PICO
10.518445,-14.273555,pyridine,PICO
13.10278,-17.48928,pyridine,PICO
-4.1306767,13.023319,4np,Ag
-0.951142,18.333748,4np,Ag
-1.5740336,15.709151,4np,Ag
-4.239771,12.883066,4np,Ag
-5.0499787,12.063756,4np,Ag
-4.4456563,13.317967,4np,Ag
-0.3160893,15.644995,4np,Ag
-0.5615462,16.620178,4np,Ag
-1.7335156,14.66994,4np,Ag
-0.22451045,18.167933,4np,Ag
2.3765032,20.428715,4np,Ag
-0.86723053,17.437965,4np,Ag
0.8276096,15.518577,4np,Ag
4.042969,18.65079,4np,Ag
1.8790715,18.739237,4np,Ag
5.7535467,20.515621,4np,Ag
-0.002072783,17.928623,4np,Ag
0.14245802,18.636063,4np,Ag
1.0967762,16.683933,4np,Ag
2.028409,17.130367,4np,Ag
-0.60152197,15.059767,4np,Ag
0.020957226,17.437323,4np,Ag
0.24039437,17.505753,4np,Ag
-1.9727526,14.474846,4np,Ag
2.1959913,19.780716,4np,Ag
-0.50110257,-24.549421,pyridine,Ag
2.135283,-17.066534,pyridine,Ag
4.689253,-19.899124,pyridine,Ag
10.957604,-13.33135,pyridine,Ag
4.596128,-17.574497,pyridine,Ag
3.844974,-19.81069,pyridine,Ag
10.9429035,-15.554525,pyridine,Ag
15.894623,-18.095766,pyridine,Ag
8.648742,-18.533321,pyridine,Ag
4.683016,-19.387396,pyridine,Ag
4.9244285,-19.56722,pyridine,Ag
-1.5927687,-23.585682,pyridine,Ag
