x1,x2,label,substrate
4.2307334,12.044611,4np,pSERS
4.0460086,12.2147665,4np,pSERS
3.696226,13.034558,4np,pSERS
3.8769171,12.272011,4np,pSERS
3.7778354,12.7275715,4np,pSERS
4.04109,12.022235,4np,pSERS
3.8285398,12.927767,4np,pSERS
3.9222238,11.742398,4np,pSERS
3.937779,11.747779,4np,pSERS
3.7638013,12.72662,4np,pSERS
3.8159811,12.910559,4np,pSERS
3.9948833,11.747052,4np,pSERS
3.814821,12.497566,4np,pSERS
2.4917674,11.407689,4np,pSERS
4.3552294,12.076618,4np,pSERS
3.6196265,13.123422,4np,pSERS
4.138365,12.5214,4np,pSERS
4.3192782,12.121224,4np,pSERS
4.3782945,12.127118,4np,pSERS
4.007217,12.6895,4np,pSERS
4.14619,12.441786,4np,pSERS
4.253632,11.957083,4np,pSERS
3.9523337,12.446849,4np,pSERS
4.3039346,11.948645,4np,pSERS
4.073781,12.523273,4np,pSERS
9.312531,-0.062464282,benzenethiol,pSERS
7.9701347,-1.4712601,benzenethiol,pSERS
9.1312275,-0.2337461,benzenethiol,pSERS
7.988579,-1.5576699,benzenethiol,pSERS
10.982438,1.4198277,benzenethiol,pSERS
8.0259075,-1.3445373,benzenethiol,pSERS
8.213368,-1.8099458,benzenethiol,pSERS
8.177682,-1.0959712,benzenethiol,pSERS
9.376502,0.0010690286,benzenethiol,pSERS
8.12112,-1.8597525,benzenethiol,pSERS
9.224624,-0.14280194,benzenethiol,pSERS
9.080589,-0.28459132,benzenethiol,pSERS
8.038266,-1.8248051,benzenethiol,pSERS
8.163449,-1.9575696,benzenethiol,pSERS
8.111248,-1.9049256,benzenethiol,pSERS
8.144307,-1.9164299,benzenethiol,pSERS
9.296812,-0.0766276,benzenethiol,pSERS
9.182707,-0.18763308,benzenethiol,pSERS
9.5031805,0.12399273,benzenethiol,pSERS
8.14226,-1.1428261,benzenethiol,pSERS
9.037375,-0.32360443,benzenethiol,pSERS
9.408689,0.03327133,benzenethiol,pSERS
7.9660673,-1.4812241,benzenethiol,pSERS
9.4210825,0.04355364,benzenethiol,pSERS
8.205545,-1.0695863,benzenethiol,pSERS
-4.272665,5.0468545,pyridine,pSERS
-4.213955,5.161821,pyridine,pSERS
-4.688413,5.5745683,pyridine,pSERS
-5.2125506,5.930188,pyridine,pSERS
-4.2289405,4.695406,pyridine,pSERS
-6.1374927,6.3000727,pyridine,pSERS
-4.3138103,2.9558613,pyridine,pSERS
-5.2361884,5.9572215,pyridine,pSERS
-4.17476,4.2008276,pyridine,pSERS
-7.7780943,6.640263,pyridine,pSERS
-4.173314,4.347901,pyridine,pSERS
-4.2585764,5.015598,pyridine,pSERS
-5.407843,6.035484,pyridine,pSERS
-4.442637,5.3308616,pyridine,pSERS
-8.165842,6.829691,pyridine,pSERS
-4.273321,2.8580625,pyridine,pSERS
-4.402271,2.6560776,pyridine,pSERS
-5.456205,6.0889535,pyridine,pSERS
-4.110241,4.612691,pyridine,pSERS
-8.446601,7.11905,pyridine,pSERS
-5.064146,5.823978,pyridine,pSERS
-6.8464484,6.487857,pyridine,pSERS
-8.408446,7.10066,pyridine,pSERS
-7.737442,6.697827,pyridine,pSERS
-4.7357945,5.5893707,pyridine,pSERS
0.41012615,10.625272,4np,PICO
1.024099,10.779957,4np,PICO
0.754376,10.69371,4np,PICO
-0.13795803,11.2594185,4np,PICO
-0.14623545,11.179816,4np,PICO
0.6095725,10.720017,4np,PICO
0.75278705,11.094122,4np,PICO
0.35718122,11.154387,4np,PICO
0.93308985,10.864362,4np,PICO
0.78663254,10.984364,4np,PICO
-0.32881224,11.131571,4np,PICO
-0.17732066,11.045716,4np,PICO
0.43721634,11.194266,4np,PICO
0.6289334,11.047984,4np,PICO
0.10006245,10.916383,4np,PICO
1.1205788,10.711709,4np,PICO
0.050145537,11.111194,4np,PICO
0.13780692,11.163653,4np,PICO
0.07599916,10.829351,4np,PICO
0.11655111,11.086013,4np,PICO
0.4555152,11.077245,4np,PICO
1.106263,10.662979,4np,PICO
0.48477322,10.6562,4np,PICO
0.18960296,10.680497,4np,PICO
-0.09598196,10.730026,4np,PICO
13.602071,8.575206,benzenethiol,PICO
13.404435,9.000969,benzenethiol,PICO
13.659583,8.6576805,benzenethiol,PICO
13.606833,8.202429,benzenethiol,PICO
13.330219,8.958833,benzenethiol,PICO
13.616756,8.078802,benzenethiol,PICO
13.63461,8.225799,benzenethiol,PICO
13.293499,9.0656805,benzenethiol,PICO
13.353024,9.021741,benzenethiol,PICO
13.324556,9.209587,benzenethiol,PICO
13.545453,8.711641,benzenethiol,PICO
13.528524,8.119389,benzenethiol,PICO
13.173225,9.170865,benzenethiol,PICO
13.275781,9.080735,benzenethiol,PICO
13.74196,8.714176,benzenethiol,PICO
12.635904,5.503253,benzenethiol,PICO
13.248331,9.165088,benzenethiol,PICO
13.321739,9.166639,benzenethiol,PICO
13.447832,7.944885,benzenethiol,PICO
13.563834,8.060164,benzenethiol,PICO
13.540951,8.711948,benzenethiol,PICO
13.460674,8.213732,benzenethiol,PICO
13.79774,8.477679,benzenethiol,PICO
13.605289,8.816612,benzenethiol,PICO
13.654726,8.642118,benzenethiol,PICO
-2.897722,-1.9217489,pyridine,PICO
-4.5307508,2.2995121,pyridine,PICO
-3.0196316,-1.7730342,pyridine,PICO
-4.249338,5.0059915,pyridine,PICO
-4.4697223,2.017691,pyridine,PICO
-2.999924,-1.8196939,pyridine,PICO
-5.1975036,5.120904,pyridine,PICO
-4.4520664,2.1304653,pyridine,PICO
-4.2945065,2.7761993,pyridine,PICO
-2.9349995,-1.8846202,pyridine,PICO
-4.3800263,1.9101189,pyridine,PICO
-4.516892,2.0760043,pyridine,PICO
-4.374332,2.98101,pyridine,PICO
-4.6093616,2.1956124,pyridine,PICO
-2.95376,-1.8660016,pyridine,PICO
-5.4499884,6.099499,pyridine,PICO
-2.9643683,-1.8554214,pyridine,PICO
-7.593123,7.2596216,pyridine,PICO
-4.5775237,4.497832,pyridine,PICO
-4.5062118,2.070028,pyridine,PICO
-4.3354816,2.9096096,pyridine,PICO
-4.9554396,4.898122,pyridine,PICO
-4.38558,2.708386,pyridine,PICO
-5.13218,5.1537967,pyridine,PICO
-2.959384,-1.8606113,pyridine,PICO
12.473551,6.0987363,4np,Ag
3.378413,11.749775,4np,Ag
2.7145436,11.456478,4np,Ag
12.42553,6.1631227,4np,Ag
12.47788,6.1128864,4np,Ag
12.391612,6.240877,4np,Ag
2.6963973,11.559625,4np,Ag
2.8657434,11.517727,4np,Ag
-0.3222088,11.461631,4np,Ag
3.3428965,12.071916,4np,Ag
3.5451248,13.16787,4np,Ag
3.3545923,11.699907,4np,Ag
0.07229613,11.412996,4np,Ag
-0.12697737,10.833415,4np,Ag
1.1969503,10.711702,4np,Ag
3.7370572,12.619746,4np,Ag
2.8897533,11.568808,4np,Ag
0.45113227,11.180829,4np,Ag
1.9528055,11.355981,4np,Ag
1.1187809,10.66941,4np,Ag
0.21050598,11.391252,4np,Ag
3.4750614,11.77036,4np,Ag
3.3907197,13.206928,4np,Ag
2.4910944,11.388459,4np,Ag
3.4124644,12.10124,4np,Ag
-6.462173,6.4178996,pyridine,Ag
-8.65878,8.457775,pyridine,Ag
-8.347488,6.977471,pyridine,Ag
-8.699803,7.494142,pyridine,Ag
-8.788343,8.294758,pyridine,Ag
-6.905256,6.4985824,pyridine,Ag
-8.753365,7.5869837,pyridine,Ag
-6.775172,6.5320086,pyridine,Ag
-8.7866535,7.6800485,pyridine,Ag
-8.850452,7.7296095,pyridine,Ag
-8.202222,7.3054867,pyridine,Ag
-8.529651,7.284547,pyridine,Ag
-6.61428,6.4792895,pyridine,Ag
-8.002756,6.716729,pyridine,Ag
-8.84939,7.7973943,pyridine,Ag
-8.856773,8.127653,pyridine,Ag
-8.489709,7.207284,pyridine,Ag
-8.807293,8.312947,pyridine,Ag
-8.751345,8.32094,pyridine,Ag
-6.3030677,6.334392,pyridine,Ag
-8.905105,7.811003,pyridine,Ag
-8.835477,7.880238,pyridine,Ag
-6.8441586,6.582295,pyridine,Ag
-8.8550415,7.873391,pyridine,Ag
-8.708843,8.534367,pyridine,Ag
-4.220654,4.9648914,pyridine,Au
-5.163281,5.042046,pyridine,Au
-7.937899,7.602361,pyridine,Au
-6.4328547,6.3855066,pyridine,Au
-6.503058,6.411102,pyridine,Au
-4.6999235,5.44223,pyridine,Au
-7.7660847,7.5382924,pyridine,Au
-7.820383,7.3790026,pyridine,Au
-8.061456,6.782205,pyridine,Au
-7.819051,7.5873556,pyridine,Au
-6.975751,6.528973,pyridine,Au
-5.379874,6.060237,pyridine,Au
-7.888183,7.0528045,pyridine,Au
-8.224224,7.0078917,pyridine,Au
-5.0135245,4.96007,pyridine,Au
-8.104229,6.760038,pyridine,Au
-4.203503,4.253449,pyridine,Au
-6.2503266,6.3798676,pyridine,Au
-4.518765,2.590617,pyridine,Au
-4.3032055,3.0731137,pyridine,Au
-5.0506687,5.075037,pyridine,Au
-4.426676,2.6237438,pyridine,Au
-4.1391854,4.58458,pyridine,Au
-4.0516496,4.5277843,pyridine,Au
-4.3232055,4.580324,pyridine,Au
