x1,x2,label,substrate
-8.492167,23.52927,4np,pSERS
-8.1859,23.378164,4np,pSERS
-4.9950857,24.167301,4np,pSERS
-7.537961,22.946775,4np,pSERS
-6.6844845,24.34876,4np,pSERS
-8.442399,22.913677,4np,pSERS
-5.972963,24.481047,4np,pSERS
-9.089018,21.178225,4np,pSERS
-9.054544,21.114317,4np,pSERS
-6.103473,23.971855,4np,pSERS
-5.5158834,24.15333,4np,pSERS
-9.147701,22.014452,4np,pSERS
-6.527288,23.055765,4np,pSERS
-6.0654902,17.526318,4np,pSERS
-9.142438,23.825697,4np,pSERS
-4.293516,24.048489,4np,pSERS
-8.128446,24.562256,4np,pSERS
-8.794371,23.958994,4np,pSERS
-8.876881,24.252768,4np,pSERS
-7.7249866,24.970602,4np,pSERS
-7.9836574,24.082623,4np,pSERS
-8.933185,23.083265,4np,pSERS
-7.686452,23.64261,4np,pSERS
-9.265988,23.34048,4np,pSERS
-7.4549017,24.055796,4np,pSERS
-6.707908,-15.683217,benzenethiol,pSERS
-4.2923017,-18.04099,benzenethiol,pSERS
-5.9751563,-16.310274,benzenethiol,pSERS
-4.865283,-18.938848,benzenethiol,pSERS
-9.494755,-13.215216,benzenethiol,pSERS
-5.201091,-18.439192,benzenethiol,pSERS
-3.6353667,-18.807652,benzenethiol,pSERS
-5.0212116,-17.586702,benzenethiol,pSERS
-6.626564,-15.869002,benzenethiol,pSERS
-4.4405036,-19.35295,benzenethiol,pSERS
-6.043649,-16.842087,benzenethiol,pSERS
-6.251232,-17.002432,benzenethiol,pSERS
-3.8316438,-18.468231,benzenethiol,pSERS
-3.34291,-19.397772,benzenethiol,pSERS
-3.9663231,-19.462086,benzenethiol,pSERS
-4.1346335,-19.060135,benzenethiol,pSERS
-6.7769423,-16.673708,benzenethiol,pSERS
-6.4069543,-16.441418,benzenethiol,pSERS
-7.165742,-15.533128,benzenethiol,pSERS
-5.412353,-17.666544,benzenethiol,pSERS
-5.289505,-15.812053,benzenethiol,pSERS
-7.0435925,-16.370256,benzenethiol,pSERS
-4.8531356,-18.548912,benzenethiol,pSERS
-7.4175816,-15.995853,benzenethiol,pSERS
-5.386231,-18.0837,benzenethiol,pSERS
26.552559,-3.488442,pyridine,pSERS
26.239788,-3.3104832,pyridine,pSERS
26.104525,-2.1044257,pyridine,pSERS
25.919891,-0.8412834,pyridine,pSERS
25.949892,-4.4821267,pyridine,pSERS
24.755165,1.4664408,pyridine,pSERS
26.166695,-7.804026,pyridine,pSERS
25.39233,-0.947704,pyridine,pSERS
26.282152,-6.4287863,pyridine,pSERS
22.802551,4.9802704,pyridine,pSERS
26.280682,-5.598391,pyridine,pSERS
25.855953,-3.6780605,pyridine,pSERS
25.705051,-0.23470372,pyridine,pSERS
26.131147,-2.846351,pyridine,pSERS
22.473322,6.0635314,pyridine,pSERS
26.238094,-8.398532,pyridine,pSERS
26.289816,-8.602936,pyridine,pSERS
25.241951,0.25809288,pyridine,pSERS
26.552408,-4.8285913,pyridine,pSERS
21.95853,6.507873,pyridine,pSERS
25.715658,-1.2061232,pyridine,pSERS
23.5544,3.5606477,pyridine,pSERS
21.684841,6.867441,pyridine,pSERS
23.221548,4.975342,pyridine,pSERS
25.961761,-1.9229554,pyridine,pSERS
0.21642485,18.55573,4np,PICO
-1.2398316,17.074553,4np,PICO
-0.6645304,18.070934,4np,PICO
2.724938,16.974388,4np,PICO
2.1928625,16.896624,4np,PICO
-0.3560685,17.759953,4np,PICO
-0.45118123,16.591501,4np,PICO
0.6991176,15.885761,4np,PICO
-0.98937464,17.186592,4np,PICO
-0.7421192,16.803017,4np,PICO
2.4162655,17.59055,4np,PICO
1.8207301,17.364964,4np,PICO
0.54168963,15.965936,4np,PICO
-0.06882567,16.843008,4np,PICO
1.1240742,17.581268,4np,PICO
-1.6507944,16.90055,4np,PICO
1.6442915,16.673723,4np,PICO
1.1429825,16.5467,4np,PICO
0.87497145,17.733671,4np,PICO
1.0459169,16.558844,4np,PICO
0.33301222,16.7896,4np,PICO
-1.9471546,17.929766,4np,PICO
0.01580526,18.515823,4np,PICO
0.71667576,17.898817,4np,PICO
1.5698825,18.025448,4np,PICO
-21.587883,0.81049347,benzenethiol,PICO
-22.669203,1.9755352,benzenethiol,PICO
-22.224535,1.0157406,benzenethiol,PICO
-21.044672,-0.095379636,benzenethiol,PICO
-21.154219,2.8755589,benzenethiol,PICO
-20.828968,-0.121663615,benzenethiol,PICO
-21.172476,0.32193357,benzenethiol,PICO
-22.373013,2.7211778,benzenethiol,PICO
-21.75657,2.8188026,benzenethiol,PICO
-23.333128,3.4168622,benzenethiol,PICO
-21.744438,1.9735266,benzenethiol,PICO
-20.382168,0.72173303,benzenethiol,PICO
-22.26761,3.8712273,benzenethiol,PICO
-22.400629,2.4818964,benzenethiol,PICO
-22.255474,1.2262242,benzenethiol,PICO
-16.08484,-2.1628428,benzenethiol,PICO
-23.020245,3.2056968,benzenethiol,PICO
-23.335258,2.9176223,benzenethiol,PICO
-19.631994,0.25268155,benzenethiol,PICO
-20.33689,0.21382013,benzenethiol,PICO
-21.27631,1.6916384,benzenethiol,PICO
-20.552835,1.2190398,benzenethiol,PICO
-21.852459,0.65734553,benzenethiol,PICO
-21.962116,1.4708449,benzenethiol,PICO
-21.63612,1.23564,benzenethiol,PICO
27.157183,-12.819655,pyridine,PICO
27.065807,-9.790549,pyridine,PICO
27.156635,-12.526406,pyridine,PICO
25.881615,-3.8131208,pyridine,PICO
27.215391,-11.3917265,pyridine,PICO
27.851643,-12.728179,pyridine,PICO
21.478985,-2.9094398,pyridine,PICO
27.246626,-10.803264,pyridine,PICO
26.999933,-8.612424,pyridine,PICO
27.851643,-12.728179,pyridine,PICO
27.415155,-11.625656,pyridine,PICO
26.973217,-10.9999695,pyridine,PICO
26.775139,-7.831676,pyridine,PICO
26.720999,-10.176213,pyridine,PICO
27.851643,-12.728179,pyridine,PICO
25.349438,-0.17341802,pyridine,PICO
27.851643,-12.728179,pyridine,PICO
20.182695,4.111764,pyridine,PICO
23.620316,-5.0028267,pyridine,PICO
27.405035,-10.847938,pyridine,PICO
26.8694,-8.068516,pyridine,PICO
22.66726,-3.819146,pyridine,PICO
27.03457,-8.800603,pyridine,PICO
22.418142,-3.0366242,pyridine,PICO
27.851643,-12.728179,pyridine,PICO
-14.925366,0.49877262,4np,Ag
-7.926767,20.165478,4np,Ag
-6.661512,17.772224,4np,Ag
-14.939193,0.7519252,4np,Ag
-14.89347,0.20835824,4np,Ag
-15.121369,1.6182877,4np,Ag
-5.9267516,18.579844,4np,Ag
-7.236327,18.102348,4np,Ag
14.712279,10.175334,4np,Ag
-6.21161,20.930632,4np,Ag
-4.2362394,23.956505,4np,Ag
-7.8097916,20.069557,4np,Ag
2.6427362,15.259332,4np,Ag
1.9010172,19.08355,4np,Ag
-1.8261157,17.612762,4np,Ag
-7.0006156,23.862005,4np,Ag
-6.7403836,18.679953,4np,Ag
0.107041724,14.996854,4np,Ag
-4.6114492,17.334816,4np,Ag
-2.3953607,18.8723,4np,Ag
2.6103115,15.162735,4np,Ag
-7.840298,20.74026,4np,Ag
-2.8179045,23.283443,4np,Ag
-6.0767145,17.584894,4np,Ag
-6.148863,21.028328,4np,Ag
23.650074,2.5380588,pyridine,Ag
16.147795,9.463394,pyridine,Ag
22.119223,6.4857144,pyridine,Ag
20.687548,7.8509536,pyridine,Ag
16.832872,9.211657,pyridine,Ag
23.43499,4.0560355,pyridine,Ag
20.364561,8.214423,pyridine,Ag
23.981005,3.533287,pyridine,Ag
19.79417,8.096718,pyridine,Ag
19.987226,8.600329,pyridine,Ag
20.397287,6.352001,pyridine,Ag
21.168846,7.351288,pyridine,Ag
24.311892,2.9630518,pyridine,Ag
22.712872,5.2637324,pyridine,Ag
19.502604,8.965122,pyridine,Ag
17.71067,9.055573,pyridine,Ag
21.27297,7.259056,pyridine,Ag
