x1,x2,label,substrate
0.2745359,0.19283383,4np,pSERS
0.27509683,0.2161378,4np,pSERS
0.28080177,0.16726993,4np,pSERS
0.27281407,0.17170294,4np,pSERS
0.32445732,0.21269839,4np,pSERS
0.28531197,0.20761514,4np,pSERS
0.3132281,0.19411093,4np,pSERS
0.21827962,0.1950957,4np,pSERS
0.2429577,0.20467776,4np,pSERS
0.3408661,0.1973819,4np,pSERS
0.3139401,0.1941638,4np,pSERS
0.21851371,0.18558918,4np,pSERS
0.23694135,0.15299968,4np,pSERS
0.08078449,0.031752955,4np,pSERS
0.2860979,0.24660718,4np,pSERS
0.3101049,0.1471018,4np,pSERS
0.29903328,0.18338999,4np,pSERS
0.2919215,0.22529167,4np,pSERS
0.27971637,0.20718917,4np,pSERS
0.25658616,0.23850119,4np,pSERS
0.30109563,0.19860001,4np,pSERS
0.24563949,0.25412467,4np,pSERS
0.23259808,0.16006567,4np,pSERS
0.28405517,0.23728935,4np,pSERS
0.27974287,0.21494186,4np,pSERS
-0.44584188,0.018082088,benzenethiol,pSERS
-0.4675634,0.018077409,benzenethiol,pSERS
-0.4694559,0.03532706,benzenethiol,pSERS
-0.4710046,0.019786282,benzenethiol,pSERS
-0.42764485,0.038041584,benzenethiol,pSERS
-0.46414325,0.020938287,benzenethiol,pSERS
-0.48149702,0.030859387,benzenethiol,pSERS
-0.4660005,0.027853718,benzenethiol,pSERS
-0.46102595,0.024354324,benzenethiol,pSERS
-0.47636557,0.027499009,benzenethiol,pSERS
-0.4687805,0.029676449,benzenethiol,pSERS
-0.46612045,0.024861382,benzenethiol,pSERS
-0.46766144,0.025845613,benzenethiol,pSERS
-0.4667408,0.014887347,benzenethiol,pSERS
-0.46980283,0.022494188,benzenethiol,pSERS
-0.46876824,0.021544408,benzenethiol,pSERS
-0.46327436,0.018457094,benzenethiol,pSERS
-0.46270162,0.028002908,benzenethiol,pSERS
-0.44889832,0.01840206,benzenethiol,pSERS
-0.46214128,0.020731352,benzenethiol,pSERS
-0.4732459,0.057580736,benzenethiol,pSERS
-0.4529453,0.014233888,benzenethiol,pSERS
-0.47052643,0.029462352,benzenethiol,pSERS
-0.45857817,0.030246282,benzenethiol,pSERS
-0.46765226,0.029736873,benzenethiol,pSERS
0.12364922,-0.20600924,pyridine,pSERS
0.12673649,-0.21194911,pyridine,pSERS
0.11656252,-0.20910084,pyridine,pSERS
0.14516427,-0.21175219,pyridine,pSERS
0.12360392,-0.20757443,pyridine,pSERS
0.14600213,-0.21192226,pyridine,pSERS
0.11102599,-0.20775682,pyridine,pSERS
0.124288574,-0.20870914,pyridine,pSERS
0.12137799,-0.212952,pyridine,pSERS
0.13547811,-0.21287836,pyridine,pSERS
0.12175393,-0.20759445,pyridine,pSERS
0.12216686,-0.20528466,pyridine,pSERS
0.10538006,-0.2031091,pyridine,pSERS
0.100098334,-0.2083206,pyridine,pSERS
0.120868444,-0.20127058,pyridine,pSERS
0.07473427,-0.20513956,pyridine,pSERS
0.10348463,-0.20857143,pyridine,pSERS
0.09047158,-0.20131724,pyridine,pSERS
0.1141552,-0.21022923,pyridine,pSERS
0.111434415,-0.20322014,pyridine,pSERS
0.11815653,-0.20411642,pyridine,pSERS
0.07618161,-0.19368783,pyridine,pSERS
0.11394778,-0.20669246,pyridine,pSERS
0.13368808,-0.21011099,pyridine,pSERS
0.10484958,-0.20617597,pyridine,pSERS
0.32966894,0.3589738,4np,PICO
0.31150454,0.33731067,4np,PICO
0.32295072,0.33588696,4np,PICO
0.33342302,0.30511245,4np,PICO
0.33944845,0.32451323,4np,PICO
0.31333572,0.3431743,4np,PICO
0.32075864,0.32416955,4np,PICO
0.30281126,0.3264761,4np,PICO
0.3293308,0.33627018,4np,PICO
0.3268399,0.3289334,4np,PICO
0.35040826,0.31478426,4np,PICO
0.34018064,0.32952708,4np,PICO
0.31487808,0.32712168,4np,PICO
0.32746845,0.31009328,4np,PICO
0.33238697,0.3323501,4np,PICO
0.31111336,0.32050753,4np,PICO
0.3237546,0.3164597,4np,PICO
0.31955904,0.33116522,4np,PICO
0.3262458,0.33109567,4np,PICO
0.32458422,0.32363334,4np,PICO
0.31750873,0.33352157,4np,PICO
0.30481622,0.35031998,4np,PICO
0.33120558,0.34832084,4np,PICO
0.3305577,0.34302533,4np,PICO
0.3308429,0.3318684,4np,PICO
-0.39135432,-0.044074293,benzenethiol,PICO
-0.36245504,-0.06275742,benzenethiol,PICO
-0.3226412,-0.052703205,benzenethiol,PICO
-0.42858425,-0.034694716,benzenethiol,PICO
-0.46586254,0.05225254,benzenethiol,PICO
-0.43123356,0.00071278505,benzenethiol,PICO
-0.37889087,-0.011506127,benzenethiol,PICO
-0.3619925,-0.054261137,benzenethiol,PICO
-0.28723302,-0.038679857,benzenethiol,PICO
-0.3215356,-0.08558261,benzenethiol,PICO
-0.41656503,0.006454067,benzenethiol,PICO
-0.412323,-0.025858361,benzenethiol,PICO
-0.27784824,-0.028998451,benzenethiol,PICO
-0.36985567,-0.03187568,benzenethiol,PICO
-0.35271674,-0.04901436,benzenethiol,PICO
-0.48387298,0.111686304,benzenethiol,PICO
-0.3480052,-0.051855344,benzenethiol,PICO
-0.41981187,-0.02259466,benzenethiol,PICO
-0.46808147,0.07186596,benzenethiol,PICO
-0.41663408,0.0428285,benzenethiol,PICO
-0.3470392,-0.054908205,benzenethiol,PICO
-0.4600665,0.079306856,benzenethiol,PICO
-0.37253928,-0.051939394,benzenethiol,PICO
-0.37137607,-0.024843983,benzenethiol,PICO
-0.33482102,-0.06402567,benzenethiol,PICO
0.21003985,-0.21193632,pyridine,PICO
0.21375175,-0.20879045,pyridine,PICO
0.20991229,-0.21306424,pyridine,PICO
0.23144591,-0.21023571,pyridine,PICO
0.23257524,-0.21422297,pyridine,PICO
0.21733016,-0.21291602,pyridine,PICO
0.19030452,-0.20170292,pyridine,PICO
0.23112816,-0.20781693,pyridine,PICO
0.2506593,-0.21701472,pyridine,PICO
0.21319732,-0.21050456,pyridine,PICO
0.23413178,-0.21690601,pyridine,PICO
0.2166218,-0.20877151,pyridine,PICO
0.2093201,-0.2087654,pyridine,PICO
0.20098102,-0.21231818,pyridine,PICO
0.21594797,-0.22003847,pyridine,PICO
0.23348255,-0.20870095,pyridine,PICO
0.2083123,-0.21175611,pyridine,PICO
0.20928681,-0.1995759,pyridine,PICO
0.16089052,-0.19426703,pyridine,PICO
0.23502307,-0.21626331,pyridine,PICO
0.22851767,-0.20800714,pyridine,PICO
0.24154244,-0.21232608,pyridine,PICO
0.24939308,-0.21672522,pyridine,PICO
0.2116209,-0.19892812,pyridine,PICO
0.22023663,-0.21409088,pyridine,PICO
0.00911718,0.16205707,4np,Ag
0.14798772,0.25776997,4np,Ag
0.10920343,0.14777641,4np,Ag
-0.0009851721,0.16360363,4np,Ag
-0.081320345,0.22719073,4np,Ag
-0.0120988265,0.09676426,4np,Ag
0.1670532,0.13735928,4np,Ag
0.16604184,0.1692049,4np,Ag
0.12782966,0.063542455,4np,Ag
