204.377	246
206.045	242
207.713	236
209.38	238
211.048	230
212.715	236
214.381	252
216.047	250
217.712	240
219.377	258
221.042	270
222.706	266
224.369	258
226.032	286
227.695	308
229.357	344
231.019	362
232.68	378
234.341	366
236.001	386
237.661	356
239.321	346
240.98	308
242.639	284
244.297	262
245.955	244
247.612	212
249.268	200
250.924	166
252.58	164
254.236	158
255.891	138
257.546	130
259.2	124
260.854	122
262.507	114
264.16	112
265.812	114
267.463	110
269.115	102
270.766	100
272.417	102
274.067	100
275.717	104
277.365	88
279.014	100
280.663	104
282.311	106
283.958	112
285.605	112
287.252	126
288.898	136
290.543	140
292.188	150
293.833	158
295.477	162
297.121	160
298.765	146
300.407	152
302.05	132
303.693	142
305.334	124
306.975	118
308.615	120
310.256	122
311.896	106
313.535	110
315.175	100
316.813	110
318.451	106
320.089	102
321.726	98
323.362	106
324.999	104
326.635	118
328.271	122
329.905	108
331.54	116
333.174	114
334.807	124
336.441	112
338.074	112
339.707	98
341.338	98
342.969	102
344.601	98
346.231	104
347.861	102
349.491	106
351.12	100
352.749	100
354.378	102
356.006	90
357.633	92
359.261	96
360.887	84
362.513	90
364.139	88
365.764	88
367.39	90
369.014	96
370.638	88
372.261	98
373.884	86
375.508	86
377.13	92
378.752	80
380.373	84
381.994	84
383.615	86
385.235	78
386.854	76
388.473	80
390.092	80
391.711	72
393.328	74
394.947	78
396.564	86
398.181	78
399.797	84
401.412	90
403.027	80
404.642	88
406.257	96
407.871	92
409.484	98
411.098	108
412.711	102
414.323	104
415.935	100
417.547	104
419.158	92
420.768	78
422.378	82
423.988	76
425.597	72
427.206	70
428.814	68
430.422	64
432.03	66
433.637	62
435.243	62
436.85	60
438.456	64
440.062	60
441.666	56
443.271	64
444.876	56
446.479	54
448.082	54
449.685	60
451.287	58
452.89	50
454.492	58
456.092	56
457.693	50
459.293	58
460.893	60
462.492	62
464.092	62
465.691	54
467.288	56
468.887	60
470.483	74
472.081	68
473.677	78
475.273	80
476.869	98
478.463	104
480.059	102
481.653	102
483.247	118
484.84	114
486.433	112
488.026	92
489.618	74
491.21	74
492.801	78
494.392	70
495.983	60
497.573	64
499.162	54
500.752	56
502.341	58
503.929	60
505.517	64
507.105	58
508.692	60
510.279	70
511.865	92
513.45	96
515.037	98
516.621	72
518.206	76
519.79	62
521.374	70
522.957	70
524.54	78
526.123	78
527.705	84
529.287	96
530.868	106
532.448	124
534.029	134
535.609	158
537.188	150
538.768	164
540.346	154
541.925	168
543.502	140
545.08	116
546.657	112
548.234	90
549.81	92
551.386	88
552.961	88
554.536	104
556.11	98
557.684	98
559.258	132
560.832	166
562.405	198
563.977	248
565.55	350
567.12	480
568.692	590
570.263	632
571.833	640
573.403	536
574.973	390
576.542	290
578.111	208
579.679	162
581.247	132
582.815	130
584.382	114
585.948	122
587.514	116
589.081	122
590.645	114
592.211	114
593.775	100
595.339	104
596.904	92
598.466	86
600.03	76
601.592	72
603.154	68
604.715	70
606.277	64
607.838	60
609.398	64
610.958	62
612.518	62
614.077	76
615.636	72
617.194	92
618.753	118
620.31	170
621.867	142
623.424	110
624.98	84
626.537	84
628.092	74
629.647	74
631.202	84
632.756	70
634.31	80
635.864	72
637.417	68
638.969	70
640.521	70
642.074	66
643.625	62
645.176	62
646.726	58
648.276	64
649.827	60
651.376	54
652.925	46
654.473	52
656.021	48
657.569	48
659.117	48
660.664	50
662.21	50
663.757	42
665.302	44
666.847	48
668.392	50
669.937	48
671.481	42
673.025	48
674.568	46
676.111	42
677.653	44
679.195	44
680.737	40
682.279	48
683.82	48
685.36	44
686.9	42
688.44	46
689.979	44
691.517	42
693.056	46
694.594	50
696.132	42
697.669	50
699.206	46
700.742	50
702.278	52
703.814	46
705.35	46
706.884	48
708.419	56
709.953	56
711.487	52
713.019	60
714.552	60
716.085	50
717.617	60
719.148	58
720.68	54
722.21	54
723.741	50
725.271	58
726.8	58
728.33	56
729.858	60
731.387	54
732.915	60
734.443	66
735.97	58
737.497	70
739.023	68
740.549	72
742.075	72
743.6	86
745.125	88
746.65	86
748.173	84
749.697	84
751.22	78
752.743	78
754.266	94
755.788	84
757.309	78
758.831	80
760.351	74
761.871	76
763.392	64
764.912	68
766.431	70
767.95	68
769.468	70
770.986	72
772.504	68
774.022	70
775.538	74
777.055	70
778.571	68
780.086	70
781.602	76
783.117	82
784.632	74
786.146	76
787.659	76
789.173	88
790.685	84
792.198	94
793.71	86
795.222	86
796.733	88
798.244	80
799.755	82
801.265	70
802.775	68
804.284	64
805.793	70
807.302	62
808.81	66
810.318	60
811.826	56
813.333	60
814.84	60
816.346	54
817.851	60
819.357	58
820.862	54
822.367	58
823.871	74
825.376	68
826.878	88
828.382	106
829.885	126
831.387	188
832.889	204
834.391	178
835.892	138
837.392	104
838.893	90
840.393	82
841.893	72
843.392	68
844.891	72
846.389	72
847.888	68
849.386	62
850.882	64
852.38	58
853.876	62
855.372	56
856.868	62
858.363	60
859.858	58
861.353	60
862.847	52
864.341	54
865.834	58
867.328	56
868.82	58
870.313	50
871.805	54
873.296	54
874.787	60
876.278	52
877.769	50
879.258	50
880.748	52
882.237	52
883.726	48
885.214	48
886.702	56
888.19	48
889.677	50
891.164	50
892.651	52
894.137	56
895.623	54
897.108	50
898.593	52
900.077	54
901.562	54
903.046	60
904.529	56
906.012	54
907.495	58
908.977	58
910.459	52
911.941	50
913.422	48
914.903	48
916.383	52
917.863	46
919.343	56
920.822	52
922.301	52
923.779	48
925.257	46
926.735	48
928.213	48
929.69	44
931.166	52
932.643	48
934.119	50
935.594	52
937.069	60
938.543	48
940.018	56
941.492	58
942.966	60
944.439	54
945.911	58
947.384	70
948.856	64
950.328	76
951.799	82
953.27	98
954.741	116
956.21	124
957.68	140
959.15	142
960.619	140
962.088	136
963.556	132
965.023	118
966.491	106
967.958	106
969.425	86
970.891	88
972.357	76
973.824	74
975.288	70
976.754	68
978.218	64
979.682	72
981.146	66
982.609	66
984.072	76
985.534	80
986.997	82
988.459	96
989.92	126
991.382	122
992.842	134
994.302	132
995.763	174
997.222	236
998.681	404
1000.14	552
1001.6	604
1003.06	470
1004.52	304
1005.97	186
1007.43	118
1008.89	86
1010.34	80
1011.8	70
1013.25	66
1014.71	58
1016.16	64
1017.62	68
1019.07	68
1020.53	72
1021.98	82
1023.43	94
1024.89	106
1026.34	130
1027.79	152
1029.24	180
1030.69	186
1032.14	170
1033.59	172
1035.04	142
1036.49	130
1037.94	104
1039.39	92
1040.84	90
1042.29	78
1043.73	68
1045.18	74
1046.63	70
1048.08	62
1049.52	62
1050.97	54
1052.41	58
1053.86	54
1055.3	54
1056.75	68
1058.19	60
1059.64	52
1061.08	60
1062.52	60
1063.96	70
1065.41	58
1066.85	62
1068.29	66
1069.73	62
1071.17	64
1072.61	62
1074.05	62
1075.49	58
1076.93	58
1078.37	56
1079.81	62
1081.25	60
1082.68	58
1084.12	62
1085.56	58
1087	54
1088.43	58
1089.87	68
1091.3	60
1092.74	54
1094.17	60
1095.61	56
1097.04	56
1098.48	60
1099.91	64
1101.34	68
1102.78	66
1104.21	70
1105.64	72
1107.07	84
1108.5	110
1109.93	118
1111.36	126
1112.8	134
1114.22	122
1115.65	86
1117.08	86
1118.51	72
1119.94	68
1121.37	58
1122.8	62
1124.22	62
1125.65	58
1127.08	60
1128.5	54
1129.93	52
1131.35	60
1132.78	54
1134.2	46
1135.63	50
1137.05	62
1138.48	56
1139.9	60
1141.32	62
1142.75	62
1144.17	46
1145.59	58
1147.01	58
1148.43	58
1149.85	62
1151.27	78
1152.69	92
1154.11	96
1155.53	104
1156.95	94
1158.37	88
1159.79	82
1161.21	70
1162.62	68
1164.04	76
1165.46	74
1166.87	70
1168.29	66
1169.71	68
1171.12	78
1172.54	82
1173.95	78
1175.37	88
1176.78	88
1178.19	110
1179.61	138
1181.02	152
1182.43	156
1183.84	152
1185.26	158
1186.67	142
1188.08	134
1189.49	144
1190.9	140
1192.31	132
1193.72	142
1195.13	130
1196.54	136
1197.95	134
1199.36	140
1200.76	132
1202.17	132
1203.58	130
1204.99	120
1206.39	122
1207.8	104
1209.2	94
1210.61	88
1212.01	86
1213.42	80
1214.82	74
1216.23	76
1217.63	72
1219.03	68
1220.44	68
1221.84	70
1223.24	72
1224.64	76
1226.05	80
1227.45	76
1228.85	82
1230.25	84
1231.65	74
1233.05	76
1234.45	66
1235.85	64
1237.25	62
1238.64	58
1240.04	62
1241.44	62
1242.84	60
1244.23	64
1245.63	56
1247.03	60
1248.42	56
1249.82	62
1251.21	58
1252.61	54
1254	62
1255.4	58
1256.79	62
1258.19	62
1259.58	60
1260.97	66
1262.36	56
1263.76	58
1265.15	64
1266.54	64
1267.93	64
1269.32	64
1270.71	66
1272.1	58
1273.49	64
1274.88	66
1276.27	64
1277.66	68
1279.05	66
1280.43	68
1281.82	68
1283.21	80
1284.6	82
1285.98	76
1287.37	80
1288.75	84
1290.14	82
1291.53	88
1292.91	84
1294.29	112
1295.68	112
1297.06	128
1298.45	150
1299.83	176
1301.21	224
1302.59	258
1303.98	288
1305.36	286
1306.74	266
1308.12	204
1309.5	182
1310.88	152
1312.26	126
1313.64	114
1315.02	112
1316.4	94
1317.78	102
1319.16	100
1320.53	86
1321.91	102
1323.29	100
1324.67	98
1326.04	98
1327.42	92
1328.79	94
1330.17	90
1331.54	82
1332.92	88
1334.29	86
1335.67	76
1337.04	80
1338.42	78
1339.79	76
1341.16	82
1342.53	76
1343.91	80
1345.28	74
1346.65	80
1348.02	80
1349.39	74
1350.76	84
1352.13	86
1353.5	78
1354.87	80
1356.24	74
1357.61	74
1358.98	72
1360.34	82
1361.71	72
1363.08	66
1364.45	68
1365.81	72
1367.18	74
1368.54	90
1369.91	82
1371.28	88
1372.64	104
1374.01	130
1375.37	150
1376.73	160
1378.1	168
1379.46	166
1380.82	178
1382.19	164
1383.55	142
1384.91	114
1386.27	96
1387.63	78
1388.99	78
1390.35	72
1391.71	64
1393.07	58
1394.43	66
1395.79	58
1397.15	64
1398.51	56
1399.87	68
1401.23	54
1402.58	58
1403.94	70
1405.3	64
1406.65	58
1408.01	60
1409.37	60
1410.72	64
1412.08	60
1413.43	62
1414.79	70
1416.14	64
1417.49	70
1418.85	70
1420.2	74
1421.55	78
1422.91	72
1424.26	84
1425.61	76
1426.96	84
1428.31	82
1429.66	82
1431.01	84
1432.36	92
1433.71	88
1435.06	86
1436.41	108
1437.76	100
1439.11	90
1440.46	104
1441.81	106
1443.15	106
1444.5	92
1445.85	104
1447.19	98
1448.54	106
1449.89	90
1451.23	100
1452.58	92
1453.92	94
1455.27	88
1456.61	88
1457.95	80
1459.3	76
1460.64	70
1461.98	80
1463.33	78
1464.67	64
1466.01	72
1467.35	70
1468.69	72
1470.03	66
1471.37	60
1472.71	74
1474.05	62
1475.39	72
1476.73	68
1478.07	64
1479.41	66
1480.75	58
1482.09	58
1483.42	70
1484.76	64
1486.1	62
1487.43	60
1488.77	62
1490.11	66
1491.44	56
1492.78	62
1494.11	60
1495.45	60
1496.78	60
1498.12	58
1499.45	62
1500.78	60
1502.11	54
1503.45	56
1504.78	52
1506.11	58
1507.44	58
1508.77	62
1510.11	60
1511.44	54
1512.77	60
1514.1	54
1515.43	54
1516.76	54
1518.08	58
1519.41	58
1520.74	58
1522.07	54
1523.4	60
1524.72	62
1526.05	56
1527.38	54
1528.7	54
1530.03	60
1531.36	52
1532.68	62
1534.01	56
1535.33	60
1536.66	56
1537.98	58
1539.3	60
1540.63	56
1541.95	56
1543.27	52
1544.6	60
1545.92	54
1547.24	54
1548.56	48
1549.88	64
1551.2	56
1552.52	58
1553.84	52
1555.17	62
1556.48	62
1557.8	58
1559.12	56
1560.44	50
1561.76	56
1563.08	62
1564.4	62
1565.71	58
1567.03	66
1568.35	66
1569.66	74
1570.98	66
1572.29	72
1573.61	72
1574.93	70
1576.24	82
1577.55	84
1578.87	100
1580.18	112
1581.5	124
1582.81	124
1584.12	128
1585.43	128
1586.75	114
1588.06	120
1589.37	112
1590.68	124
1591.99	134
1593.3	142
1594.61	168
1595.92	170
1597.23	210
1598.54	236
1599.85	272
1601.16	262
1602.47	258
1603.78	244
1605.08	228
1606.39	218
1607.7	184
1609	158
1610.31	154
1611.62	140
1612.92	126
1614.23	112
1615.53	96
1616.84	102
1618.14	90
1619.45	88
1620.75	74
1622.06	72
1623.36	70
1624.66	62
1625.96	66
1627.27	70
1628.57	60
1629.87	56
1631.17	54
1632.47	56
1633.77	54
1635.07	58
1636.37	52
1637.67	52
1638.97	58
1640.27	54
1641.57	56
1642.87	52
1644.17	50
1645.47	54
1646.76	54
1648.06	58
1649.36	52
1650.66	46
1651.95	56
1653.25	50
1654.54	52
1655.84	48
1657.13	50
1658.43	46
1659.72	48
1661.02	46
1662.31	42
1663.6	50
1664.9	44
1666.19	46
1667.48	44
1668.78	46
1670.07	50
1671.36	44
1672.65	44
1673.94	46
1675.23	46
1676.52	40
1677.81	48
1679.1	50
1680.39	48
1681.68	46
1682.97	46
1684.26	44
1685.55	44
1686.83	48
1688.12	44
1689.41	46
1690.7	48
1691.98	46
1693.27	46
1694.55	44
1695.84	52
1697.13	40
1698.41	50
1699.69	50
1700.98	46
1702.26	44
