x1,x2,label,substrate
17.39346,-0.33220908,4np,pSERS
18.023388,-0.72888994,4np,pSERS
16.930716,-2.192925,4np,pSERS
18.045101,-0.8927822,4np,pSERS
16.889818,-0.18272105,4np,pSERS
17.83268,-0.4605454,4np,pSERS
16.563557,-1.2368015,4np,pSERS
18.35828,-1.0646969,4np,pSERS
18.417604,-1.2401582,4np,pSERS
16.368587,0.017208768,4np,pSERS
16.445614,-1.0069672,4np,pSERS
18.274908,-0.90906036,4np,pSERS
16.28108,-0.84918433,4np,pSERS
16.732512,-2.0272114,4np,pSERS
17.634012,-0.60621077,4np,pSERS
16.959312,-2.2783146,4np,pSERS
16.574572,-1.6371043,4np,pSERS
18.271877,-1.0119843,4np,pSERS
18.156763,-0.76488614,4np,pSERS
18.1201,-0.71144485,4np,pSERS
16.792181,-2.0911465,4np,pSERS
18.32169,-1.1682347,4np,pSERS
17.787563,-0.52281505,4np,pSERS
17.51721,-0.6398256,4np,pSERS
17.718191,-0.5197514,4np,pSERS
0.7771487,7.8639154,benzenethiol,pSERS
-0.1370943,7.4569335,benzenethiol,pSERS
0.5711154,6.8677044,benzenethiol,pSERS
0.4519829,7.0915513,benzenethiol,pSERS
0.39497846,7.2382135,benzenethiol,pSERS
-0.04263656,7.5021114,benzenethiol,pSERS
-0.24438885,7.2647147,benzenethiol,pSERS
-0.26010376,7.3294835,benzenethiol,pSERS
0.5314532,7.463455,benzenethiol,pSERS
-0.29982844,7.520371,benzenethiol,pSERS
0.8483135,7.1984887,benzenethiol,pSERS
0.50493413,7.2614384,benzenethiol,pSERS
0.42310405,6.9873576,benzenethiol,pSERS
-0.43801093,7.6771917,benzenethiol,pSERS
-0.36278936,7.451937,benzenethiol,pSERS
-0.09599169,7.433271,benzenethiol,pSERS
0.7437914,7.6658993,benzenethiol,pSERS
0.48870614,6.941785,benzenethiol,pSERS
0.84187496,7.839374,benzenethiol,pSERS
0.14842261,7.2254806,benzenethiol,pSERS
0.72149277,6.9082017,benzenethiol,pSERS
0.7511806,7.787199,benzenethiol,pSERS
0.31618547,6.894753,benzenethiol,pSERS
0.7299004,7.0850515,benzenethiol,pSERS
0.64904475,6.969601,benzenethiol,pSERS
-2.537618,-4.454783,pyridine,pSERS
-0.44893703,-4.2462544,pyridine,pSERS
-5.113716,-2.4949517,pyridine,pSERS
-2.1774595,-4.71227,pyridine,pSERS
-5.334407,-2.460007,pyridine,pSERS
-0.5429932,-4.3492203,pyridine,pSERS
-4.902499,-2.5393164,pyridine,pSERS
-1.6209953,-4.6662226,pyridine,pSERS
-5.2230287,-2.386873,pyridine,pSERS
1.1116732,-2.9708598,pyridine,pSERS
-5.473588,-2.3328815,pyridine,pSERS
-2.563209,-4.424457,pyridine,pSERS
0.37711167,-3.6406481,pyridine,pSERS
1.433324,-2.6571374,pyridine,pSERS
1.0987812,-2.9834454,pyridine,pSERS
-2.4972334,-4.515024,pyridine,pSERS
-1.6494821,-4.6432967,pyridine,pSERS
