x1,x2,label,substrate
0.5707913,0.40753263,4np,pSERS
0.6177601,0.36293796,4np,pSERS
0.49639776,0.48875254,4np,pSERS
0.6016197,0.38689822,4np,pSERS
0.6367357,0.35806268,4np,pSERS
0.60047466,0.36620545,4np,pSERS
0.58036655,0.4200439,4np,pSERS
0.6400555,0.3237686,4np,pSERS
0.638706,0.33055848,4np,pSERS
0.6231956,0.35820216,4np,pSERS
0.64444476,0.34712112,4np,pSERS
0.63555413,0.3265576,4np,pSERS
0.60893714,0.38579196,4np,pSERS
0.61348134,0.3309561,4np,pSERS
0.6272145,0.35577318,4np,pSERS
0.5219419,0.48658553,4np,pSERS
0.58107615,0.40879172,4np,pSERS
0.5943315,0.3934683,4np,pSERS
0.62794787,0.35976222,4np,pSERS
0.63895476,0.3436005,4np,pSERS
0.6017064,0.39122507,4np,pSERS
0.603873,0.3869715,4np,pSERS
0.615257,0.35225213,4np,pSERS
0.59730273,0.3974232,4np,pSERS
0.61839324,0.3689459,4np,pSERS
0.06307646,-0.5232966,benzenethiol,pSERS
0.07456665,-0.5200054,benzenethiol,pSERS
0.09490204,-0.5167116,benzenethiol,pSERS
0.07359903,-0.52060246,benzenethiol,pSERS
0.11604922,-0.5108378,benzenethiol,pSERS
0.07750681,-0.51969934,benzenethiol,pSERS
0.09281298,-0.5166153,benzenethiol,pSERS
0.0790659,-0.5196308,benzenethiol,pSERS
0.07063785,-0.5213044,benzenethiol,pSERS
0.08958357,-0.5172529,benzenethiol,pSERS
0.08187295,-0.51856226,benzenethiol,pSERS
0.07344176,-0.5204429,benzenethiol,pSERS
0.075874574,-0.5203914,benzenethiol,pSERS
0.06678324,-0.52197087,benzenethiol,pSERS
0.0751886,-0.5201237,benzenethiol,pSERS
0.07872449,-0.5188579,benzenethiol,pSERS
0.078693315,-0.5187004,benzenethiol,pSERS
0.079137504,-0.5199706,benzenethiol,pSERS
0.06961376,-0.5215099,benzenethiol,pSERS
0.07670795,-0.51984453,benzenethiol,pSERS
0.12003031,-0.51150554,benzenethiol,pSERS
0.070204705,-0.5216563,benzenethiol,pSERS
0.08964572,-0.5171866,benzenethiol,pSERS
0.08342126,-0.51879686,benzenethiol,pSERS
0.08512014,-0.51814747,benzenethiol,pSERS
-0.49742433,0.22069915,pyridine,pSERS
-0.50096864,0.2072915,pyridine,pSERS
-0.50204635,0.20251155,pyridine,pSERS
-0.49781993,0.22175105,pyridine,pSERS
-0.4982673,0.21752682,pyridine,pSERS
-0.4976401,0.22128181,pyridine,pSERS
-0.5038401,0.19372034,pyridine,pSERS
-0.50107795,0.20640337,pyridine,pSERS
-0.5019615,0.20253235,pyridine,pSERS
-0.49940664,0.2181009,pyridine,pSERS
-0.49610648,0.2262336,pyridine,pSERS
-0.5001489,0.20869645,pyridine,pSERS
