x1,x2,label,substrate
22.100035,5.549728,4np,pSERS
22.92692,7.9678006,4np,pSERS
20.266579,5.944861,4np,pSERS
22.13068,7.4582863,4np,pSERS
22.388226,9.679585,4np,pSERS
23.66783,5.3469315,4np,pSERS
20.847092,7.401427,4np,pSERS
25.602713,7.237728,4np,pSERS
24.989311,7.4412913,4np,pSERS
23.061316,7.9567504,4np,pSERS
22.0485,10.170247,4np,pSERS
25.658169,7.0805025,4np,pSERS
21.787144,8.260651,4np,pSERS
26.304071,3.970141,4np,pSERS
22.754738,9.042993,4np,pSERS
20.299025,6.1623793,4np,pSERS
20.301886,7.743531,4np,pSERS
21.789232,7.1710157,4np,pSERS
22.495512,9.202787,4np,pSERS
23.031158,9.674715,4np,pSERS
21.75228,7.832139,4np,pSERS
22.04526,7.7095556,4np,pSERS
24.340801,5.763611,4np,pSERS
21.231514,7.9790487,4np,pSERS
22.381102,8.494984,4np,pSERS
2.4275181,-29.89762,benzenethiol,pSERS
2.97145,-31.083134,benzenethiol,pSERS
4.97477,-32.668503,benzenethiol,pSERS
2.0843723,-31.06819,benzenethiol,pSERS
5.429643,-33.31116,benzenethiol,pSERS
3.469838,-31.240744,benzenethiol,pSERS
4.215361,-32.742172,benzenethiol,pSERS
2.6476057,-31.779612,benzenethiol,pSERS
2.792963,-30.48693,benzenethiol,pSERS
3.6378183,-32.594803,benzenethiol,pSERS
4.0059543,-31.737257,benzenethiol,pSERS
3.0042481,-30.790026,benzenethiol,pSERS
2.8085709,-31.274124,benzenethiol,pSERS
2.118372,-30.415134,benzenethiol,pSERS
3.5252361,-30.831854,benzenethiol,pSERS
3.412886,-31.623806,benzenethiol,pSERS
3.0976849,-31.891872,benzenethiol,pSERS
3.921139,-31.06577,benzenethiol,pSERS
3.1119244,-30.24382,benzenethiol,pSERS
2.043573,-31.524767,benzenethiol,pSERS
5.514494,-33.346237,benzenethiol,pSERS
3.7641783,-30.098118,benzenethiol,pSERS
3.9457998,-32.493607,benzenethiol,pSERS
4.323694,-31.651363,benzenethiol,pSERS
4.2151713,-31.985645,benzenethiol,pSERS
-28.01256,7.948457,pyridine,pSERS
-26.705734,9.261106,pyridine,pSERS
-27.101534,7.931444,pyridine,pSERS
-27.00968,9.859626,pyridine,pSERS
-27.900774,8.134978,pyridine,pSERS
-27.24493,9.581036,pyridine,pSERS
-27.192776,7.039437,pyridine,pSERS
-26.559181,8.998732,pyridine,pSERS
-27.415503,7.2230787,pyridine,pSERS
-25.779167,10.106636,pyridine,pSERS
-27.891106,8.981923,pyridine,pSERS
-27.492737,8.520317,pyridine,pSERS
-26.335726,9.839144,pyridine,pSERS
-25.788984,9.356894,pyridine,pSERS
-26.238176,10.124998,pyridine,pSERS
-26.256363,7.2805204,pyridine,pSERS
-27.581753,7.787516,pyridine,pSERS
-26.208418,9.217498,pyridine,pSERS
-26.722282,9.688887,pyridine,pSERS
-17.361797,8.481913,pyridine,pSERS
-26.769594,7.9513884,pyridine,pSERS
-17.819227,8.209983,pyridine,pSERS
-9.845487,5.040764,pyridine,pSERS
-27.79054,9.626692,pyridine,pSERS
-26.892267,8.64003,pyridine,pSERS
28.099453,6.508459,4np,PICO
27.324867,5.920562,4np,PICO
27.839561,6.3353553,4np,PICO
24.192745,3.115743,4np,PICO
24.538029,3.9386287,4np,PICO
27.52987,5.5263658,4np,PICO
27.095476,4.4968605,4np,PICO
24.57173,4.392525,4np,PICO
25.796051,3.5953536,4np,PICO
25.279879,4.117255,4np,PICO
23.731203,3.4852679,4np,PICO
23.842093,3.4302552,4np,PICO
24.228115,4.7486305,4np,PICO
25.329227,4.0640416,4np,PICO
27.019054,4.035307,4np,PICO
27.115839,5.1950006,4np,PICO
24.988007,3.7479775,4np,PICO
27.03772,5.0955486,4np,PICO
27.267296,4.641195,4np,PICO
25.183313,3.5556657,4np,PICO
28.312923,5.6418066,4np,PICO
28.573196,6.374615,4np,PICO
27.647535,6.155812,4np,PICO
26.261703,4.5207844,4np,PICO
26.940786,5.801645,4np,PICO
-8.4340925,-11.518448,benzenethiol,PICO
-9.37641,-12.186973,benzenethiol,PICO
