x1,x2,label,substrate
0.5261505,-0.41054997,4np,pSERS
0.48408857,-0.37969735,4np,pSERS
0.39808854,-0.3974057,4np,pSERS
0.47776026,-0.3799684,4np,pSERS
0.51348364,-0.4311156,4np,pSERS
0.5106396,-0.36925682,4np,pSERS
0.45119858,-0.41415152,4np,pSERS
0.47440705,-0.3609564,4np,pSERS
0.46675622,-0.34731773,4np,pSERS
0.4873467,-0.46716106,4np,pSERS
0.4547314,-0.41935766,4np,pSERS
0.48191473,-0.35344216,4np,pSERS
0.45601368,-0.42901564,4np,pSERS
0.40288633,-0.4210801,4np,pSERS
0.48756897,-0.39748415,4np,pSERS
0.37015,-0.43046832,4np,pSERS
0.44070914,-0.41093558,4np,pSERS
0.46787506,-0.36758322,4np,pSERS
0.4860861,-0.36870953,4np,pSERS
0.4897724,-0.36721635,4np,pSERS
0.41262528,-0.40398318,4np,pSERS
0.46038362,-0.36337388,4np,pSERS
0.5014418,-0.38579664,4np,pSERS
0.48506984,-0.39937818,4np,pSERS
0.4911144,-0.39566216,4np,pSERS
0.17434953,0.43749163,benzenethiol,pSERS
0.17060955,0.45492956,benzenethiol,pSERS
0.19200656,0.45468044,benzenethiol,pSERS
0.18249938,0.45085242,benzenethiol,pSERS
0.18161415,0.44982663,benzenethiol,pSERS
0.17239888,0.4540043,benzenethiol,pSERS
0.18115726,0.4687784,benzenethiol,pSERS
0.17632021,0.46258175,benzenethiol,pSERS
0.17927147,0.44735238,benzenethiol,pSERS
0.16967916,0.46169224,benzenethiol,pSERS
0.1881894,0.4410062,benzenethiol,pSERS
0.18204878,0.44837072,benzenethiol,pSERS
0.18694009,0.45375296,benzenethiol,pSERS
0.16035758,0.46757123,benzenethiol,pSERS
0.1694753,0.46383393,benzenethiol,pSERS
0.1716249,0.45623153,benzenethiol,pSERS
0.17868412,0.44146654,benzenethiol,pSERS
0.18661244,0.4516655,benzenethiol,pSERS
0.17477229,0.4366968,benzenethiol,pSERS
0.17723474,0.45341462,benzenethiol,pSERS
0.19698898,0.44618317,benzenethiol,pSERS
0.17467336,0.44243056,benzenethiol,pSERS
0.18453722,0.45386812,benzenethiol,pSERS
0.19042683,0.4442637,benzenethiol,pSERS
0.1886525,0.44852418,benzenethiol,pSERS
-0.5593663,-0.1281105,pyridine,pSERS
-0.5528147,-0.118415706,pyridine,pSERS
-0.5642312,-0.13539237,pyridine,pSERS
-0.55698884,-0.1245778,pyridine,pSERS
-0.5647086,-0.13611062,pyridine,pSERS
-0.55310374,-0.118840486,pyridine,pSERS
-0.562238,-0.1324005,pyridine,pSERS
-0.5559137,-0.12298551,pyridine,pSERS
-0.5650842,-0.1366766,pyridine,pSERS
-0.545812,-0.10819033,pyridine,pSERS
-0.569117,-0.14277914,pyridine,pSERS
-0.5588428,-0.1273314,pyridine,pSERS
-0.5493682,-0.11336597,pyridine,pSERS
-0.5422828,-0.10308873,pyridine,pSERS
-0.5462307,-0.10879772,pyridine,pSERS
-0.55835044,-0.12659886,pyridine,pSERS
-0.5558382,-0.12287399,pyridine,pSERS
-0.5528158,-0.118417256,pyridine,pSERS
-0.56632924,-0.13855512,pyridine,pSERS
-0.5524421,-0.11786815,pyridine,pSERS
-0.55746543,-0.12528473,pyridine,pSERS
-0.54650617,-0.10919768,pyridine,pSERS
-0.5203465,-0.072110794,pyridine,pSERS
-0.5657588,-0.13769397,pyridine,pSERS
-0.56237215,-0.13260111,pyridine,pSERS
0.45261836,-0.406281,4np,PICO
0.46838665,-0.42469817,4np,PICO
0.47003514,-0.41835606,4np,PICO
0.4275323,-0.4232852,4np,PICO
0.45032012,-0.4475046,4np,PICO
0.4608368,-0.41948798,4np,PICO
0.44244608,-0.4121527,4np,PICO
0.45226285,-0.42645738,4np,PICO
0.46464682,-0.44591373,4np,PICO
0.4682872,-0.42766932,4np,PICO
0.4511765,-0.47224927,4np,PICO
0.4524406,-0.46288335,4np,PICO
0.46547574,-0.47950497,4np,PICO
0.46717224,-0.45484167,4np,PICO
