configuration,representation,kl_schedule,run_seed,epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,validation_loss,validation_reconstruction_loss,validation_kl_unnormalized,validation_kl_normalized
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,1,0.05,0.07720193552299284,0.07520958749761045,55.825605747061715,0.039846970554647906,0.18554662681427322,0.06503934319279775,168.83070437647714,0.12050728363774244
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,2,0.1,0.06259594284732577,0.0538748609872771,122.18235967931614,0.08721082061335912,0.09558717130112047,0.04839067427175386,66.12229265485492,0.0471964972554282
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,3,0.15,0.04583604103872474,0.040398120964077154,50.79017441440636,0.03625280115232431,0.063251202284288,0.03708121715849187,36.66414587838309,0.026169982782571797
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,4,0.2,0.038316847803727,0.03387568846974574,31.110323956986548,0.02220579868450146,0.053525052870772465,0.03546466528117156,25.302601341439896,0.0180603863964596
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,5,0.25,0.03661717635015367,0.03342698774707149,17.87781813178264,0.012760755268938358,0.044773763280455806,0.03483474289043611,13.924568625057445,0.00993902114565128
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,6,0.3,0.035663208092602205,0.033305350533673464,11.011190511139345,0.007859522135003101,0.04209611110952722,0.034906468315034356,10.072689857803473,0.007189643010566362
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,7,0.35,0.0353528462560244,0.033146130681877405,8.833166135868556,0.006304900882133159,0.04094263031577863,0.034377803540780766,9.19732102626512,0.006564825857434062
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,8,0.4,0.03490369083805823,0.03263776045240147,7.936421523295658,0.005664826212202468,0.0395266983125891,0.03404441763873862,7.680674729227018,0.005482280320647408
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,9,0.45,0.03437857424289408,0.03200116728393125,7.401661534376547,0.005283127433530726,0.03852888935503839,0.03311940235625796,7.578689583209383,0.0054094857838753625
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,10,0.5,0.03357672919060143,0.03098502727356595,7.2619480536017615,0.005183403321628666,0.03753217960856542,0.031054580584168434,9.075115468321728,0.006477598478459478
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,11,0.55,0.03276176304674484,0.029467712300764004,8.3908457151601,0.005989183237087866,0.03622748586936157,0.029651596750907536,9.212820790395016,0.006575889215128491
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,12,0.6,0.032229231959077675,0.028016445770020215,9.83685492126035,0.007021309722527016,0.035425757284925766,0.026846682089341788,12.019284216295771,0.008579075100853513
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,13,0.65,0.031042287855500908,0.026676487392732796,9.409980432752153,0.006716617011243507,0.0335330261590601,0.025901680311360278,10.691515794321269,0.007631346034490556
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,14,0.7,0.030593586560915893,0.026123187397147567,8.94718479908688,0.006386284653166938,0.03355390828948061,0.025456673301318112,11.34422632425773,0.008097235063710014
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,15,0.75,0.03054768254219646,0.025815184256980116,8.840306439198239,0.006309997458385609,0.03193140009559002,0.024741038382679475,10.07369750688056,0.007190362246167423
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,16,0.8,0.030599604568011324,0.026093866770536128,7.8906730060846035,0.005632172024328768,0.031057439259245617,0.024652252239840373,8.973666647903057,0.006405186757960783
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,17,0.85,0.029919512622373204,0.025435295659051813,7.391044538793429,0.005275549278225146,0.03116846889132211,0.02450100417021944,9.341120190981055,0.006667466231963637
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,18,0.9,0.02999380971764175,0.025450189443121492,7.072902092463534,0.005048466875420081,0.030422380788862204,0.024160733963010692,8.772565737491897,0.006261645779794359
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,19,0.95,0.029585917629826236,0.024553934075462986,7.420851342107209,0.0052968246553227755,0.029884773940474046,0.02433276398717856,7.778365295474269,0.005552009489988772
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,20,1.0,0.029800059074457264,0.024767071013929137,7.05121639681534,0.005032988149047352,0.029106489046155905,0.02344480710996299,7.93201595594903,0.005661681624517509
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,21,1.0,0.029377739168178867,0.02464862048730884,6.625495269936575,0.004729118679469361,0.028877701672936688,0.023131168643090904,8.050894104132132,0.005746533978681036
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,22,1.0,0.029435086512649564,0.024168994057346398,7.377795536417357,0.0052660924599695624,0.02883192657360009,0.022911509232861654,8.294504390043372,0.005920417123514184
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,23,1.0,0.028585261064515987,0.02321897012666917,7.518173886688662,0.005366291139677846,0.02832811529270741,0.022712152779978866,7.867963999259372,0.00561596288312589
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,24,1.0,0.028232386729247133,0.02358075031931971,6.516942662252506,0.00465163644700393,0.027822374608837255,0.022767895081338762,7.081325078210911,0.005054478999436767
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,25,1.0,0.02751279397749565,0.0224798957909077,7.051091183407206,0.005032898774737477,0.027182697482845363,0.021374178737276744,8.13773522256803,0.005808519073924362
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,26,1.0,0.02761644027392629,0.022440816724384336,7.2510483634303995,0.0051756233857461805,0.027089689052155037,0.02178860953500291,7.426813438159077,0.005301080255645308
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,27,1.0,0.02710189831403779,0.022184485984100423,6.889294888939656,0.004917412483183194,0.02686548242423715,0.021183263213068498,7.960789319847812,0.005682219357493085
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,28,1.0,0.02715656660287313,0.021582021238938185,7.80993823199205,0.005574545490358351,0.02624491580268916,0.020357951083604026,8.247637652549423,0.005886964776980317
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,29,1.0,0.02658654740473754,0.02124861202294558,7.47844713775205,0.005337935144719521,0.02592466430378561,0.020077853502721347,8.191382584451627,0.005846811266560762
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,30,1.0,0.026397767274732323,0.020927692152244944,7.663575467929034,0.005470075280463265,0.025792992634683095,0.020043794926600297,8.054626008041767,0.005749197721657221
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,31,1.0,0.026257718800449036,0.02103865125124723,7.311913222997961,0.005219067254102756,0.02587812509732086,0.020136316330367776,8.044273336394495,0.005741808234400068
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,32,1.0,0.02638179522374986,0.02091978984609456,7.652269543392557,0.005462005384291618,0.02556608825483743,0.01951147849131532,8.48250889978489,0.0060546102068414626
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,670395059,33,1.0,0.02600774384615287,0.020169312706295874,8.179642679993535,0.005838431605991103,0.02534044117611997,0.019242481571160444,8.543241268446465,0.006097959506385771
