experiment_id,task_id,station,domain,held_instrument,outer_fold,selection_kind,fixed_family_model_id,repeat_count,selection_count,complete_selection_count,distinct_outcome_count,modal_candidate_id,modal_count,modal_fraction,normalized_entropy,selection_state_set_sha256
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Agilent-3,Agilent-3,1,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-005,2,0.4,0.9609640474436812,38cd186380043cb2ed1b837470e2f399ccbcd82ad8595ba7b1d7244f0b3cae81
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Agilent-3,Agilent-3,2,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-000,1,0.2,1.0000000000000002,a59ac5e80e08a56c6f4d8f2d22a4f24472a928208a2e61116c1917dbf370a1ec
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Agilent-3,Agilent-3,3,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-001,1,0.2,1.0000000000000002,6ea58427964f724aaa37502b7263e0aebbb95a517de1d96691451f2e222dde27
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Mira-3,Mira-3,0,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-000,1,0.2,1.0000000000000002,d12084a014cd73f141e8d674ba07208ca962fc0b763f4e8d4bd9cc36c8c1735d
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Mira-3,Mira-3,1,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-011,2,0.4,0.9609640474436812,d1981545ae52fbb89a717eabb2886302e640bb032fb1e1a8b8a07037864438fa
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Mira-3,Mira-3,2,metadata_control,,5,5,5,3,CTRL-META-C-LOGREG-EN-000,2,0.4,0.9602297178607612,584fc73074f8a45b05cf4579b4809ac2f05fb140d49cf06a6d65bfbcbea3c98d
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Mira-3,Mira-3,3,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-000,2,0.4,0.9609640474436812,ba0f6fa8bd97d31fbcb8bb147d2be8e1648b5a36cfa605901a9781e9a713ac9f
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Pendar-1,Pendar-1,0,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-003,1,0.2,1.0000000000000002,eddfa2343a15cbc47ea5a68b13ce194662a4d38f61e4030ebd10ac76f79f2cec
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Pendar-1,Pendar-1,1,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-004,1,0.2,1.0000000000000002,308cb813332c9a427cc6904201242b8fe7fccfe0c03f1bf6d72a6b5e60da11f9
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Pendar-1,Pendar-1,2,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-000,1,0.2,1.0000000000000002,4fd99d7485c3943d8982dbcb6f5a887a753bbe2206f8aa655176e381c045d1eb
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Pendar-1,Pendar-1,3,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-001,2,0.4,0.9609640474436812,20667b8091844977d222d2ceee8263c706366fc40d8dd229a1d2ef356ba3b1bf
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Pendar-3,Pendar-3,0,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-015,2,0.4,0.9609640474436812,1eec6c71491a7f85a55402f8a765281553d5b5c7b761926ad0ceea7cef83378c
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Pendar-3,Pendar-3,1,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-008,1,0.2,1.0000000000000002,8069d7bad641f8c93c76d41e6360befdd897c9f1d28c1be8af9254beeff5db14
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Pendar-3,Pendar-3,2,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-013,2,0.4,0.9609640474436812,6726ffcf980b5d1f2ce23e07171887a08def710d912c909ced9dc2c8415106e4
EXP-C09-CONTROL-META,T3-ZS,pills,pills:Pendar-3,Pendar-3,3,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-001,1,0.2,1.0000000000000002,8a289941ff7878d383c30429c97fe31e48f8d821040120e623c1b5a291f1ca07
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Agilent-3,Agilent-3,0,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-012,2,0.4,0.9609640474436812,fc632ed52c4db0484d1cc8886ef2b7dd43277a69fd5d9d7ee1094debe0132bc6
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Agilent-3,Agilent-3,1,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-002,2,0.4,0.9609640474436812,903dca791de895a0db4f343bf7bde2f3602385c5c0f7f614bcb04b5f4403eacf
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Agilent-3,Agilent-3,2,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-000,1,0.2,1.0000000000000002,1d84387d07250cd2630322d950af19e545a4a4c005c97bfbefbd4d842a156463
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Agilent-3,Agilent-3,3,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-005,2,0.4,0.9609640474436812,ad80828ae3de28199df4129cf41c3e4a8daef88fa9f4bf92ea8648c27d0c3b25
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Mira-1,Mira-1,0,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-000,1,0.2,1.0000000000000002,92373f3f736db9af97a1b34402466641b552b4e24ef70deff15568f3cd38964b
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Mira-1,Mira-1,1,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-000,1,0.2,1.0000000000000002,a50e4f2c25ca6c9d0c3e48a0bc231055ee7adab47308de2b4d3dec5914161ce5
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Mira-1,Mira-1,2,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-005,2,0.4,0.9609640474436812,e850bc70296d7334d27944505253f312d50d160051d97abe93e0be8bca3a8c07
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Mira-1,Mira-1,3,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-004,2,0.4,0.9609640474436812,215bf0def5c9560517c503705429296021c9d64832c3424f684587a48362678f
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Pendar-2,Pendar-2,0,metadata_control,,5,5,5,3,CTRL-META-C-LOGREG-EN-000,3,0.6,0.8649735207179272,4208fb2d355b5d4458cc16b49948771a67ce49a40f32b1886b853fea771148f8
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Pendar-2,Pendar-2,1,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-000,2,0.4,0.9609640474436812,16dddc0eae05c5abe8142deefa87a998a561e953dfa0c508cf0de80ec36cb04a
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Pendar-2,Pendar-2,2,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-000,2,0.4,0.9609640474436812,19c6cb9b6a9426e1a99badcc66eed84463154359ed31c4fed839b4f932d5a25e
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Pendar-2,Pendar-2,3,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-000,1,0.2,1.0000000000000002,8aba073c1649b4d5b4a24bea3fc5ab0b26bd616572b03e63e9ff84a5a58cabb6
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Pendar-3,Pendar-3,0,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-000,1,0.2,1.0000000000000002,96d85e229931f985bfa96133834c7e2ebeaad5b01b10006f5a606e8287c8ee49
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Pendar-3,Pendar-3,1,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-000,2,0.4,0.9609640474436812,3129eda7d90c763c531839d7c038aa08a1f72e9cf474123f1170390cfc894469
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Pendar-3,Pendar-3,2,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-005,2,0.4,0.9609640474436812,6809f77998377453086b1337e80123744f2ca0a90e931b334160465b19e6ba44
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:Pendar-3,Pendar-3,3,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-000,2,0.4,0.9609640474436812,dc6e89f083e03007cb310d603fa366b00ef016f63850d78110d843d493360ee4
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:RMX-2,RMX-2,0,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-015,2,0.4,0.9609640474436812,86018d11f5367159241c9ed9eab667d7490bc5b8b0125b73e3437703f2363276
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:RMX-2,RMX-2,1,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-011,2,0.4,0.9609640474436812,84af927cc3832c0ce18bab7402fa65d4ca2b28539829b9e6796f89f7ad9aef13
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:RMX-2,RMX-2,2,metadata_control,,5,5,5,4,CTRL-META-C-LOGREG-EN-000,2,0.4,0.9609640474436812,3dbbda6ca4a1183807e0fed57558adbf0100b0b8bba5c74e65271c5cdaefd9e8
EXP-C09-CONTROL-META,T3-ZS,surfaces,surfaces:RMX-2,RMX-2,3,metadata_control,,5,5,5,5,CTRL-META-C-LOGREG-EN-005,1,0.2,1.0000000000000002,08f118d3199b29b24d1836e1e5d97d5caee4d74b8fa74306eaa14cd733932edf
EXP-C09-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,0,standard,,5,5,5,5,C-LOGREG-EN-016,1,0.2,1.0000000000000002,7a22913e2e9a0b9ed9d5d6f085f3c885e2e059662eef2483df61d990613f984b
EXP-C09-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,1,standard,,5,5,5,4,C-SPECTRAL-MATCH-001,2,0.4,0.9609640474436812,fb36a234b2fe48f55c6751f5c4302aa92c9498814724f89a296bb95ad20e0663
EXP-C09-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,2,standard,,5,5,5,4,C-PLS-DA-004,2,0.4,0.9609640474436812,41f91d4878498c0a568824907da8136c1dba877b371b639284367ec5b2a8d99a
EXP-C09-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,3,standard,,5,5,5,4,C-SPECTRAL-MATCH-002,2,0.4,0.9609640474436812,636204dbd2f3bc8e562e855bba5f3e8c74d6c35dd9ec856de032c6a7c3089c67
EXP-C09-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,0,standard,,5,5,5,5,C-LOGREG-EN-010,1,0.2,1.0000000000000002,025ccd987057d82f6fbefd0e207e9432e36486916430982d6f5bc62e921f5de9
EXP-C09-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,1,standard,,5,5,5,4,C-SPECTRAL-MATCH-000,2,0.4,0.9609640474436812,5623aecb2ea93d0b25066c1011e915425ce5ea392f24de2f086b8415fa9d6d8e
EXP-C09-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,2,standard,,5,5,5,5,C-LOGREG-EN-010,1,0.2,1.0000000000000002,34423d80c22a5edc9fdaf5b6be09107130b61f9b407d7e5c606f5937f9cc4057
EXP-C09-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,3,standard,,5,5,5,5,C-LOGREG-EN-016,1,0.2,1.0000000000000002,c0a5c7b928e7c56e2542f53ef895e1d1d80a5c834f6f8f97fa1b1db745dc6f9d
EXP-C09-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,0,standard,,5,5,5,5,C-LOGREG-EN-016,1,0.2,1.0000000000000002,43ab8b01d100c683d5a9074d07923d133b4336c9488fe57c61182f39ccdd5186
EXP-C09-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,1,standard,,5,5,5,5,C-EXTRA-TREES-010,1,0.2,1.0000000000000002,c866cf67a27b95c947d9f7bc681c7a9287d5a7c5efc90822a7113148cbe95104
EXP-C09-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,2,standard,,5,5,5,5,C-EXTRA-TREES-014,1,0.2,1.0000000000000002,9bf57040a37f165bcf2b69364ae693c43e39fc5381eff5ab51672a0cd313a339
EXP-C09-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,3,standard,,5,5,5,5,C-LOGREG-EN-000,1,0.2,1.0000000000000002,bc9446878d165f7fc488d47f15f81002dc660f0778e2edd44730a9119357a39c
EXP-C09-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,0,standard,,5,5,5,2,C-PLS-DA-000,4,0.8,0.7219280948873623,c8209e67c53da730191a607f9d7385450fa2bcf0bb432a360744bc604fa64c0f
EXP-C09-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,1,standard,,5,5,5,2,C-PLS-DA-000,4,0.8,0.7219280948873623,d664988bf177c9aaa0ce00ea4d556377dc49e469dd3c476ffdbc92cbacdf4452
EXP-C09-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,2,standard,,5,5,5,2,C-PLS-DA-000,3,0.6,0.9709505944546688,708acc2aa35732047d0898f65d035293d3d5ac661035b4b912c902a59413eb9e
EXP-C09-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,3,standard,,5,5,5,3,C-PLS-DA-000,3,0.6,0.8649735207179272,b4ba4ecb4940204d7f57902c8cb0e614057e5c688bd5d5dc6be7a74d522a464e
EXP-C09-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,0,standard,,5,5,5,2,C-PLS-DA-000,4,0.8,0.7219280948873623,662446352839960494b461a95089bde720d4c25af7f07599b6e6f205d3bdfe1e
EXP-C09-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,1,standard,,5,5,5,1,C-PLS-DA-000,5,1.0,0.0,e712c9a062ee4cd709d7f09ac3066b3c282ef39172e97f2f25875b02db5577bd
EXP-C09-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,2,standard,,5,5,5,3,C-PLS-DA-000,2,0.4,0.9602297178607612,b50c07e6d51cc62b10e823926268a79b7065749f3e13cbc459c1598f59624941
EXP-C09-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,3,standard,,5,5,5,2,C-PLS-DA-000,4,0.8,0.7219280948873623,7beeee7cc32cf0217d61e372a6676914581bce15142c7cb243eca811f8ee8ba5
EXP-C09-T3,T3-ZS,pills,pills:Mira-3,Mira-3,0,standard,,5,5,5,1,C-SPECTRAL-MATCH-000,5,1.0,0.0,f7d3370a86be2591838d8e164e0e64c96fa301266eae0e1846f817f0dd90c513
EXP-C09-T3,T3-ZS,pills,pills:Mira-3,Mira-3,1,standard,,5,5,5,1,C-SPECTRAL-MATCH-000,5,1.0,0.0,7399079d21bfabab39f53466f390cd5b33776f50751e32bb5c9c98902e7f8be8
EXP-C09-T3,T3-ZS,pills,pills:Mira-3,Mira-3,2,standard,,5,5,5,1,C-SPECTRAL-MATCH-000,5,1.0,0.0,6e6dacdbc070cc116f34d4e18824ed16d8df4c479e2bafa31a7a237dea531142
EXP-C09-T3,T3-ZS,pills,pills:Mira-3,Mira-3,3,standard,,5,5,5,1,C-SPECTRAL-MATCH-000,5,1.0,0.0,ec6e5c8df7fb072b300420d051039cacb0070c4426624c720589624fa4b553bf
EXP-C09-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,0,standard,,5,5,5,2,C-PLS-DA-000,4,0.8,0.7219280948873623,3523d881547afe728e4e0bb4338833aceccb226d6210e5c16b78e857fdb5d8b8
EXP-C09-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,1,standard,,5,5,5,1,C-PLS-DA-000,5,1.0,0.0,0b38305e8c09e0adaa178a0e56c26f6dd1bbfaaf2848e2f73099dc055a274916
EXP-C09-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,2,standard,,5,5,5,1,C-PLS-DA-000,5,1.0,0.0,617a8f018aad1dc6f49fea7e2ac4f20b7db5b536d51a766efccc48b238bb4d27
EXP-C09-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,3,standard,,5,5,5,2,C-PLS-DA-000,4,0.8,0.7219280948873623,9ed0369175c8710239ae7826216939d09005d64b461f4f6f4484a0b1f6f5c6a9
EXP-C09-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,0,standard,,5,5,5,1,C-PLS-DA-000,5,1.0,0.0,f71f173d1607b23f2d5ccaf15e256de3554a8d84203d2b2cc04ea866ae4fcad9
EXP-C09-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,1,standard,,5,5,5,1,C-PLS-DA-000,5,1.0,0.0,9e9a0ee9d24bdc97fe8928186e501c7170889aef8e828a93e238ddad1d37f705
EXP-C09-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,2,standard,,5,5,5,2,C-PLS-DA-000,4,0.8,0.7219280948873623,3c144b714dc162ba11c9142d134e418bf83eb9809a1d62ddfca6a144c1d24caa
EXP-C09-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,3,standard,,5,5,5,2,C-PLS-DA-000,4,0.8,0.7219280948873623,3e9129b645868dba9c30e21bd7ed5444d02849d6a7bf1ecd79917b1624e6c234
EXP-C09-T3,T3-ZS,surfaces,surfaces:Agilent-3,Agilent-3,0,standard,,5,5,5,4,C-LOGREG-EN-000,2,0.4,0.9609640474436812,b26a641458a7d50a0900719365b02f29f4bee4c2b46dd2f9b74884788c89b1b6
EXP-C09-T3,T3-ZS,surfaces,surfaces:Agilent-3,Agilent-3,1,standard,,5,5,5,5,C-LOGREG-EN-021,1,0.2,1.0000000000000002,fa875c1e54e2dfe15e9e10681b804e518bbf2be6f965702ca4221f087cb8139a
EXP-C09-T3,T3-ZS,surfaces,surfaces:Agilent-3,Agilent-3,2,standard,,5,5,5,5,C-EXTRA-TREES-005,1,0.2,1.0000000000000002,80756d2fedfa37df7cde365692b3fa388bfa9c1a8486b954c4ccd0f337a23816
EXP-C09-T3,T3-ZS,surfaces,surfaces:Agilent-3,Agilent-3,3,standard,,5,5,5,4,C-LOGREG-EN-021,2,0.4,0.9609640474436812,b4fa759c619ecd077f598b2ba1d83e16f22bacd96bc97ffbdc421bf19d2027d2
EXP-C09-T3,T3-ZS,surfaces,surfaces:Mira-1,Mira-1,0,standard,,5,5,5,3,C-LOGREG-EN-000,2,0.4,0.9602297178607612,85c6988c30057fecc52d817e5f69c18efb11065035a062362e907bc14a9433d6
EXP-C09-T3,T3-ZS,surfaces,surfaces:Mira-1,Mira-1,1,standard,,5,5,5,4,C-PLS-DA-001,2,0.4,0.9609640474436812,930045060b5ec0f47094599f72fa8b0260204cc118e8561f94c18db66fa474c8
EXP-C09-T3,T3-ZS,surfaces,surfaces:Mira-1,Mira-1,2,standard,,5,5,5,4,C-PLS-DA-000,2,0.4,0.9609640474436812,652ee14ae489624c817d7d36f7e36e0648f08d2679ae66de5570c82812e868fc
EXP-C09-T3,T3-ZS,surfaces,surfaces:Mira-1,Mira-1,3,standard,,5,5,5,5,C-NEAREST-CENTROID-000,1,0.2,1.0000000000000002,44f927090b59805f5cb8483882f1b6731555786b22cdba9bd1c7fcaf3b4adb1e
EXP-C09-T3,T3-ZS,surfaces,surfaces:Pendar-2,Pendar-2,0,standard,,5,5,5,4,C-LOGREG-EN-018,2,0.4,0.9609640474436812,37fff14a7f11c15f9eedaebe16839a4facb8222a3be690c48ed949b665cbc7e1
EXP-C09-T3,T3-ZS,surfaces,surfaces:Pendar-2,Pendar-2,1,standard,,5,5,5,5,C-LOGREG-EN-016,1,0.2,1.0000000000000002,d7e3697c508f58c02ce03b9d3c3de00d7bddadf951cd4e3e98f11272d22db1ca
EXP-C09-T3,T3-ZS,surfaces,surfaces:Pendar-2,Pendar-2,2,standard,,5,5,5,5,C-LOGREG-EN-016,1,0.2,1.0000000000000002,6b55447715ff5141778a5e202ab82bc2978bd302ef06bbebc84094c0b63eb71d
EXP-C09-T3,T3-ZS,surfaces,surfaces:Pendar-2,Pendar-2,3,standard,,5,5,5,5,C-EXTRA-TREES-000,1,0.2,1.0000000000000002,1669cdc4b1e0af583312e690c838be01145c89c7b54d88c42b71b9419925db28
EXP-C09-T3,T3-ZS,surfaces,surfaces:Pendar-3,Pendar-3,0,standard,,5,5,5,4,C-LOGREG-EN-019,2,0.4,0.9609640474436812,3750f5097e81ba44ce8318b15a411da35fc99e31f2c82262b313edf24de3a335
EXP-C09-T3,T3-ZS,surfaces,surfaces:Pendar-3,Pendar-3,1,standard,,5,5,5,4,C-LOGREG-EN-029,2,0.4,0.9609640474436812,dea73fdfc39fe358aa43d93eb81da6e12b9e62a37452e3d68091981a56d7bd70
EXP-C09-T3,T3-ZS,surfaces,surfaces:Pendar-3,Pendar-3,2,standard,,5,5,5,5,C-LOGREG-EN-019,1,0.2,1.0000000000000002,4766319576c872748b2d7172a07ceb22716baac1fad84cd49517971977ea2abd
EXP-C09-T3,T3-ZS,surfaces,surfaces:Pendar-3,Pendar-3,3,standard,,5,5,5,4,C-LOGREG-EN-021,2,0.4,0.9609640474436812,e486263abf972234f8b4ce813b700f026e377f267579870f117f2ec7ae76c319
EXP-C09-T3,T3-ZS,surfaces,surfaces:RMX-2,RMX-2,0,standard,,5,5,5,5,C-LOGREG-EN-017,1,0.2,1.0000000000000002,d20ba28056efdae4c404dc113885f0f921adac7c5051438ffbd3eaa9e073b38c
EXP-C09-T3,T3-ZS,surfaces,surfaces:RMX-2,RMX-2,1,standard,,5,5,5,4,C-LOGREG-EN-018,2,0.4,0.9609640474436812,9ebaab89c0ec3bf5312660f888631c4d4df0d2096fda2aec8d246c8a8740df29
EXP-C09-T3,T3-ZS,surfaces,surfaces:RMX-2,RMX-2,2,standard,,5,5,5,5,C-LOGREG-EN-015,1,0.2,1.0000000000000002,0fa47b528ec026187f3d4d9edee32dfb1451b65090ff099bc438b44e42131fd9
EXP-C09-T3,T3-ZS,surfaces,surfaces:RMX-2,RMX-2,3,standard,,5,5,5,3,C-SPECTRAL-MATCH-001,3,0.6,0.8649735207179272,f8425c4fa28b259bccf5346275d1fcc45000298c0fd63e4d8587f64346cf34b4
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,0,fixed_family_reuse,C-EXTRA-TREES,5,5,5,4,C-EXTRA-TREES-015,2,0.4,0.9609640474436812,77557a6495b578014eca9ba605cc0bf3d8c152334d5a21a498580ca2783bb9e4
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,0,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-004,3,0.6,0.9709505944546688,ef609382df7cbd7b75ec99c08f317eda08188cb3aa74236d329149134aaef687
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,0,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,4,C-RANDOM-FOREST-000,2,0.4,0.9609640474436812,5fd0c418f0dcff0e620deef70f504f22f846e3b853e16ea503f6731c7a8c25f1
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,0,fixed_family_reuse,C-RBF-SVM,5,5,5,5,C-RBF-SVM-006,1,0.2,1.0000000000000002,55770c84af07a846c7403d594f2912f413599e0bbe17c00db9e6eb20e152951b
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,1,fixed_family_reuse,C-EXTRA-TREES,5,5,5,4,C-EXTRA-TREES-003,2,0.4,0.9609640474436812,874f9a20614dc57b5546a58d5debd611c0320aafa14d777e596026e59b55b81f
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,1,fixed_family_reuse,C-PCA-LDA,5,5,5,4,C-PCA-LDA-003,2,0.4,0.9609640474436812,919e0694d2c7bccb7f17eb47c4e6c928c1d8be5c31bc03516d4872e2ceab960d
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,1,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,5,C-RANDOM-FOREST-001,1,0.2,1.0000000000000002,6d289432a16f80b87b11c0b97d94448f0ebcc92e2c5b05bdf86bfd763dbddaad
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,1,fixed_family_reuse,C-RBF-SVM,5,5,5,5,C-RBF-SVM-007,1,0.2,1.0000000000000002,e5e4eb8e2fb578ed70fa4b7af4caddd227d1c787a596e91be168859f5f48fd4d
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,2,fixed_family_reuse,C-EXTRA-TREES,5,5,5,3,C-EXTRA-TREES-002,2,0.4,0.9602297178607612,42e29edd49c7b01bf2b8a6159810561a60f57d5938ebb1dc1c3a4d7ef8efcbec
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,2,fixed_family_reuse,C-PCA-LDA,5,5,5,4,C-PCA-LDA-007,2,0.4,0.9609640474436812,ce3dffaad9d71cffe3c28f905edaa5226d423188cd4035cfa83d7b861dc890d9
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,2,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,4,C-RANDOM-FOREST-003,2,0.4,0.9609640474436812,a4a3e3d7aec607ed082616c5696edb82210d7888fd99067c7be621d570ae01b5
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,2,fixed_family_reuse,C-RBF-SVM,5,5,5,3,C-RBF-SVM-018,2,0.4,0.9602297178607612,6465b5a9b71d67d18194c5dd283735f12f441d375ed6a29ea21b60861225a73e
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,3,fixed_family_reuse,C-EXTRA-TREES,5,5,5,4,C-EXTRA-TREES-003,2,0.4,0.9609640474436812,0639ce6ffc2860329b4021b1368f5ba2b1813132dcf39aae245cf1f53727c067
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,3,fixed_family_reuse,C-PCA-LDA,5,5,5,4,C-PCA-LDA-006,2,0.4,0.9609640474436812,bcec433272db13678a2b5635d6fae1234bc6d0d8b695e445b302b901c38d74c4
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,3,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,4,C-RANDOM-FOREST-003,2,0.4,0.9609640474436812,0f60fd3d14506a78c54a85423dce88a32d69fe7acd08d34d6d5923fd54ff51cc
EXP-C10-T3,T3-ZS,cwa,cwa:Mira-2,Mira-2,3,fixed_family_reuse,C-RBF-SVM,5,5,5,5,C-RBF-SVM-015,1,0.2,1.0000000000000002,7d867498a1ac36c55d28ea3d6c0f6b1c339e4d9353241c3c2c92642c913109f2
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,0,fixed_family_reuse,C-EXTRA-TREES,5,5,5,5,C-EXTRA-TREES-002,1,0.2,1.0000000000000002,7dc21f5cb126230394c20e427d7e7ee1817420ddb70456ce82540a1da4fbd9a6
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,0,fixed_family_reuse,C-PCA-LDA,5,5,5,3,C-PCA-LDA-004,3,0.6,0.8649735207179272,45ec1e63e2eedd66a4bb533343958d28df949c5cd7bcd9f6ec39b8d2c9935631
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,0,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,4,C-RANDOM-FOREST-003,2,0.4,0.9609640474436812,34039024c74a0395c0258a4129cd2707270818acbf3ca7760e40c9e4f8ab024b
