evaluation_subset,domain_protocol,domain_type,heldout_domain,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,partition,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,instrument_probe_increment,sensor_probe_increment,same_master_cross_domain_mean_distance,different_target_cross_domain_mean_distance,cross_domain_separation_margin,same_master_pair_count,different_target_pair_count,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,nuisance,0.0,0.0,0.0,75,3,72,4_nitrophenol|ethanol|ethyl_paraoxon,,-0.11499999999999999,,,,0,0,9.98735392345651,0.007128732279412213,0.6242096202160321,0.02410812790228853,2.6964377621642077,9,14,0.5130494917770314,-0.721849127061505,,0.014495501328887187,0.007247750664443594,0.1571630665557959,0.7903970793507995,0.00677954118928617,,2.0,0.4161898516374968,0.09357959777116776,0.1401103039514539,0.999580217875522
strict_core,domain_and_sample,instrument,Mira-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-2,domain__strict_core__domain_and_sample__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,363,75,union,0.0,0.0,0.0,75,3,72,4_nitrophenol|ethanol|ethyl_paraoxon,,0.05999999999999994,,,,0,0,20.08470899822891,0.01433598072678723,0.31382357809732675,0.012575312398833263,2.9164794663810967,25,39,0.29841165491887295,-0.43234420882647706,,0.014495501328887187,0.007247750664443594,0.1571630665557959,0.7903970793507995,0.00677954118928617,,2.0,0.4161898516374968,0.09357959777116776,0.1401103039514539,0.999580217875522
strict_core,domain_and_sample,instrument,Mira-3,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-3,domain__strict_core__domain_and_sample__instrument__Mira-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,394,72,chemical,0.4475,0.5921052631578947,0.23684210526315788,72,41,31,blank,,0.21190476190476193,,,,0,0,13.933542235535871,0.009945426292316824,0.29028212990699737,0.020172880049434103,3.8384828036199536,29,40,0.25915452703419867,-0.4721048141690837,,0.006007021007954218,0.003003510503977109,0.06399964760467496,0.9473009933067857,0.0073226090872151595,,2.0,0.3256225001220878,0.049824342131614685,0.11280461057710318,0.9992798378663093
strict_core,domain_and_sample,instrument,Mira-3,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-3,domain__strict_core__domain_and_sample__instrument__Mira-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,394,72,nuisance,0.49,0.6443243243243244,0.25772972972972974,72,41,31,blank,,-0.004824561403508731,,,,0,0,5.154608892219034,0.0036792354691070907,0.32216305576368964,0.02923318555138079,1.920556245970566,15,15,0.3361500118081595,-0.6185416678800821,,0.006007021007954218,0.003003510503977109,0.06399964760467496,0.9473009933067857,0.0073226090872151595,,2.0,0.3256225001220878,0.049824342131614685,0.11280461057710318,0.9992798378663093
strict_core,domain_and_sample,instrument,Mira-3,locked_domain,domain__strict_core__domain_and_sample__instrument__Mira-3,domain__strict_core__domain_and_sample__instrument__Mira-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,394,72,union,0.3675,0.5374331550802138,0.2687165775401069,72,41,31,blank,,0.22658730158730167,,,,0,0,19.0881511277549,0.013624661761423913,0.29825236137117045,0.022654560249481495,3.8384828036199536,44,55,0.2784033982276889,-0.5087140275968333,,0.006007021007954218,0.003003510503977109,0.06399964760467496,0.9473009933067857,0.0073226090872151595,,2.0,0.3256225001220878,0.049824342131614685,0.11280461057710318,0.9992798378663093
strict_core,domain_and_sample,instrument,Pendar-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,domain__strict_core__domain_and_sample__instrument__Pendar-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,390,46,chemical,0.84375,0.8574074074074074,0.4287037037037037,46,25,21,blank,,0.41538461538461535,,,,0,0,6.5678236818258044,0.004687954091238975,0.1368296600380376,0.013362549676874596,1.7595653908542699,21,31,0.17043222805729613,-0.39763238570858317,,0.007846423305201893,0.003923211652600947,0.08829252316988706,0.8470857956585096,0.027400110230191153,,2.0,0.9547083737122931,0.08202055096626282,0.09435123634835378,0.9993401499646422
strict_core,domain_and_sample,instrument,Pendar-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,domain__strict_core__domain_and_sample__instrument__Pendar-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,390,46,nuisance,0.7326388888888888,0.8191721132897603,0.4095860566448801,46,25,21,blank,,0.42019230769230764,,,,0,0,5.590726337753248,0.00399052558012366,0.3494203961095779,0.021345550257128816,1.9496251010797554,15,14,0.31849938391125127,-0.7312387915760313,,0.007846423305201893,0.003923211652600947,0.08829252316988706,0.8470857956585096,0.027400110230191153,,2.0,0.9547083737122931,0.08202055096626282,0.09435123634835378,0.9993401499646422
strict_core,domain_and_sample,instrument,Pendar-1,locked_domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,domain__strict_core__domain_and_sample__instrument__Pendar-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,390,46,union,0.7326388888888888,0.7758284600389863,0.5172189733593242,46,25,21,blank,,0.46634615384615385,,,,0,0,12.15855001957905,0.008678479671362633,0.18997734405592268,0.015201857919482744,1.9496251010797554,36,45,0.20744901702078491,-0.4810339871754452,,0.007846423305201893,0.003923211652600947,0.08829252316988706,0.8470857956585096,0.027400110230191153,,2.0,0.9547083737122931,0.08202055096626282,0.09435123634835378,0.9993401499646422
strict_core,domain_and_sample,instrument,Pendar-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,domain__strict_core__domain_and_sample__instrument__Pendar-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,158,98,chemical,1.0,1.0,1.0,98,21,77,4_nitrophenol|acetaminophen|ethanol|ethyl_paraoxon,,0.5,,,,0,0,9.786178392384443,0.006985138038818303,0.20387871650800923,0.01810432742781396,2.295620547223013,17,40,0.19594512816514548,-0.564916912139926,,0.029763284754425953,0.014881642377212977,0.12040548669310182,0.2384867725923483,0.04323546641366326,,2.0,1.3539180038293208,0.12356586754322052,0.09874798249276368,0.9981133817530083
strict_core,domain_and_sample,instrument,Pendar-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,domain__strict_core__domain_and_sample__instrument__Pendar-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,158,98,nuisance,1.0,1.0,1.0,98,21,77,4_nitrophenol|acetaminophen|ethanol|ethyl_paraoxon,,0.3875,,,,0,0,2.9017650884552886,0.0020712099132443175,0.18136031802845554,0.018127051725600644,1.4568371274735712,8,13,0.1986116559671004,-0.5227078660639247,,0.029763284754425953,0.014881642377212977,0.12040548669310182,0.2384867725923483,0.04323546641366326,,2.0,1.3539180038293208,0.12356586754322052,0.09874798249276368,0.9981133817530083
strict_core,domain_and_sample,instrument,Pendar-2,locked_domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,domain__strict_core__domain_and_sample__instrument__Pendar-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,158,98,union,1.0,1.0,1.0,98,21,77,4_nitrophenol|acetaminophen|ethanol|ethyl_paraoxon,,0.5,,,,0,0,12.687943480839731,0.00905634795206262,0.1982491168881208,0.01810432742781396,2.295620547223013,25,53,0.19661176011563422,-0.5543646506209257,,0.029763284754425953,0.014881642377212977,0.12040548669310182,0.2384867725923483,0.04323546641366326,,2.0,1.3539180038293208,0.12356586754322052,0.09874798249276368,0.9981133817530083
strict_core,domain_and_sample,instrument,Pendar-3,locked_domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,domain__strict_core__domain_and_sample__instrument__Pendar-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,124,70,chemical,0.49340016708437756,0.4883304195804196,0.4883304195804196,70,61,9,blank,,0.02178724053724046,,,,0,0,7.9622596521239775,0.005683268845199128,0.1658804094192495,0.03339852320743607,2.193718424801129,48,48,0.2189521881691776,-0.47496622875592687,,0.010958887581123886,0.005479443790561943,0.0903614233018486,0.7679101451391193,0.0355170848778568,,2.0,0.8617572549441912,0.09327525645494461,0.07302381453457364,0.9990782158431087
strict_core,domain_and_sample,instrument,Pendar-3,locked_domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,domain__strict_core__domain_and_sample__instrument__Pendar-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,124,70,nuisance,0.26919381787802843,0.28193385561806616,0.28193385561806616,70,61,9,blank,,0.18998015873015883,,,,0,0,6.785127599879477,0.0048430603853529455,0.42407047499246725,0.08051146586573053,1.7403260011484303,15,15,0.3494649439197799,-1.0101021060539226,,0.010958887581123886,0.005479443790561943,0.0903614233018486,0.7679101451391193,0.0355170848778568,,2.0,0.8617572549441912,0.09327525645494461,0.07302381453457364,0.9990782158431087
strict_core,domain_and_sample,instrument,Pendar-3,locked_domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,domain__strict_core__domain_and_sample__instrument__Pendar-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,124,70,union,0.5858604845446951,0.5523681515616999,0.5523681515616999,70,61,9,blank,,0.18204365079365092,,,,0,0,14.74738725200345,0.01052632923055207,0.23042792581255395,0.03588200233030666,2.193718424801129,63,63,0.2515803771068282,-0.6087501980804259,,0.010958887581123886,0.005479443790561943,0.0903614233018486,0.7679101451391193,0.0355170848778568,,2.0,0.8617572549441912,0.09327525645494461,0.07302381453457364,0.9990782158431087
strict_core,domain_and_sample,instrument,RMX-1,locked_domain,domain__strict_core__domain_and_sample__instrument__RMX-1,domain__strict_core__domain_and_sample__instrument__RMX-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,409,47,chemical,0.40909090909090906,0.5333333333333333,0.21333333333333332,47,22,25,4_nitrophenol,,0.14055622248899563,,,,0,0,11.513981941608,0.008218402527914347,0.2398746237835,0.01904570366927394,3.4552949275252316,27,39,0.23509774551846493,-0.409619657906918,,0.011661868236780447,0.005830934118390223,0.13567933358148473,0.8218186793494536,0.008392400944331769,,2.0,0.2498259404857513,0.08601919026114047,0.1909366296634216,0.9996268382106984
strict_core,domain_and_sample,instrument,RMX-1,locked_domain,domain__strict_core__domain_and_sample__instrument__RMX-1,domain__strict_core__domain_and_sample__instrument__RMX-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,409,47,nuisance,0.6818181818181819,0.788888888888889,0.3155555555555556,47,22,25,4_nitrophenol,,0.36169467787114845,,,,0,0,11.722525348287558,0.008367255780362282,0.7326578342679723,0.02564323368413214,2.9786468527902064,15,16,0.5646445616252908,-0.9481231605857325,,0.011661868236780447,0.005830934118390223,0.13567933358148473,0.8218186793494536,0.008392400944331769,,2.0,0.2498259404857513,0.08601919026114047,0.1909366296634216,0.9996268382106984
strict_core,domain_and_sample,instrument,RMX-1,locked_domain,domain__strict_core__domain_and_sample__instrument__RMX-1,domain__strict_core__domain_and_sample__instrument__RMX-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,409,47,union,0.40909090909090906,0.5333333333333333,0.26666666666666666,47,22,25,4_nitrophenol,,0.3760504201680673,,,,0,0,23.236507289895556,0.01658565830827663,0.36307042640461806,0.020455366992374213,3.4552949275252316,42,55,0.31748444954517135,-0.5442455335766216,,0.011661868236780447,0.005830934118390223,0.13567933358148473,0.8218186793494536,0.008392400944331769,,2.0,0.2498259404857513,0.08601919026114047,0.1909366296634216,0.9996268382106984
strict_core,domain_and_sample,instrument,RMX-2,locked_domain,domain__strict_core__domain_and_sample__instrument__RMX-2,domain__strict_core__domain_and_sample__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,419,65,chemical,0.6455938697318008,0.6303030303030304,0.3151515151515152,65,65,0,,,0.4871794871794872,,,,0,0,8.903236563185793,0.006354915462659381,0.18548409506637073,0.010142419745965026,1.4846384321023565,13,24,0.1643975020902032,-0.5100657776341858,,0.005989647884908832,0.002994823942454416,0.07585599638795973,0.871582127569279,0.029165150472899304,,2.0,0.869660471296952,0.07104122638702393,0.09760478165244457,0.9992788576830143
strict_core,domain_and_sample,instrument,RMX-2,locked_domain,domain__strict_core__domain_and_sample__instrument__RMX-2,domain__strict_core__domain_and_sample__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,419,65,nuisance,0.5876436781609196,0.6209342079109521,0.31046710395547605,65,65,0,,,0.3782051282051282,,,,0,0,4.7961757431891385,0.0034233945347531326,0.2997609839493211,0.012979646999284191,2.8886022419390054,4,12,0.21571999286411134,-0.6471040680997249,,0.005989647884908832,0.002994823942454416,0.07585599638795973,0.871582127569279,0.029165150472899304,,2.0,0.869660471296952,0.07104122638702393,0.09760478165244457,0.9992788576830143
strict_core,domain_and_sample,instrument,RMX-2,locked_domain,domain__strict_core__domain_and_sample__instrument__RMX-2,domain__strict_core__domain_and_sample__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,419,65,union,0.6455938697318008,0.6493506493506493,0.2782931354359926,65,65,0,,,0.47435897435897445,,,,0,0,13.69941230637493,0.009778309997412513,0.21405331728710833,0.011148285226015596,2.8886022419390054,17,36,0.17722812478368025,-0.5443253502505705,,0.005989647884908832,0.002994823942454416,0.07585599638795973,0.871582127569279,0.029165150472899304,,2.0,0.869660471296952,0.07104122638702393,0.09760478165244457,0.9992788576830143
strict_core,domain_and_sample,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_and_sample__sensor_family__GaN_polymer,domain__strict_core__domain_and_sample__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,513,23,chemical,0.4222222222222222,0.5934065934065934,0.1695447409733124,23,23,0,,0.5555555555555556,,0.7923959870087472,1.0931690815018444,0.3007730944930972,38,82,15.997520612657965,0.011418644263139162,0.3332816794303742,0.04768267470058525,2.3495934866403605,45,46,0.36242495532064495,-0.5828716026514578,,0.00643671673004398,0.00321835836502199,0.08725689192532973,0.951125120476573,0.013877046262695958,0.8333333333333334,2.0,0.2379103960252092,0.06337549397721887,0.17748011929526852,0.9998128107294328
strict_core,domain_and_sample,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_and_sample__sensor_family__GaN_polymer,domain__strict_core__domain_and_sample__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,513,23,nuisance,0.4222222222222222,0.582010582010582,0.19400352733686066,23,23,0,,0.39583333333333337,,1.0060464018269588,1.0151739949133338,0.009127593086375008,38,82,2.7416970848086137,0.00195695723398188,0.1713560678005384,0.05508642372458515,1.9311068540674245,16,15,0.2691137306190918,-0.3452096780415361,,0.00643671673004398,0.00321835836502199,0.08725689192532973,0.951125120476573,0.013877046262695958,0.8333333333333334,2.0,0.2379103960252092,0.06337549397721887,0.17748011929526852,0.9998128107294328
strict_core,domain_and_sample,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_and_sample__sensor_family__GaN_polymer,domain__strict_core__domain_and_sample__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,513,23,union,0.45,0.6071428571428572,0.17346938775510207,23,23,0,,0.5972222222222222,,0.8276506552570745,1.0802417339348211,0.25259107867774666,38,82,18.73921769746658,0.013375601497121041,0.29280027652291524,0.051383560417817456,2.3495934866403605,61,61,0.3390971491452566,-0.5234561214989774,,0.00643671673004398,0.00321835836502199,0.08725689192532973,0.951125120476573,0.013877046262695958,0.8333333333333334,2.0,0.2379103960252092,0.06337549397721887,0.17748011929526852,0.9998128107294328
strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,382,153,chemical,1.0,1.0,1.0,153,1,152,4_nitrophenol|ethanol|ethyl_paraoxon,0.03599362990810359,,0.5669333317450115,0.76547483859832,0.1985415068533085,420,5612,11.865452752565265,0.008469273913322816,0.24719693234510956,0.01591048667654566,2.874821983472466,41,39,0.2622447167363152,-0.3527944133878857,,0.02087453936970001,0.010437269684850006,0.17920467268986343,0.36447146882701614,0.02282458061657657,0.3343253968253968,2.5,0.6070514191673582,0.10218712082132697,0.09668063232207712,0.9975885742790853
