heldout_substrate_family,poster_axis,interpretation,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,partition,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,instrument_probe_increment,sensor_probe_increment,same_master_cross_domain_mean_distance,different_target_cross_domain_mean_distance,cross_domain_separation_margin,same_master_pair_count,different_target_pair_count,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation
Au,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Au,poster_holdout_Au,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,225,50,nuisance,0.5599999999999999,0.6277269528501055,0.4184846352334037,50,50,0,,,,,,,0,0,3.4354969670076283,0.002452174851540063,0.2147185604379768,0.011972265479961473,2.32190998597799,3,10,0.25224784047983123,-0.30688598846958487,,0.003611710768254389,0.0018058553841271946,0.03289091598195866,0.9626037094756668,0.0051307510073126264,,1.0,0.2568406024274145,0.052162766456604004,0.1912294490785339,0.9995341636269713
Au,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_Au,poster_holdout_Au,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,225,50,union,0.9199999999999999,0.9296235679214403,0.6197490452809602,50,50,0,,,,,,,0,0,11.50772306052682,0.008213935089598015,0.17980817282073153,0.010442661040672206,3.7206315264912893,23,35,0.18007521502746385,-0.3271103253524052,,0.003611710768254389,0.0018058553841271946,0.03289091598195866,0.9626037094756668,0.0051307510073126264,,1.0,0.2568406024274145,0.052162766456604004,0.1912294490785339,0.9995341636269713
PICO,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_PICO,poster_holdout_PICO,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,chemical,0.6666666666666666,0.5459468902865129,0.5459468902865129,75,75,0,,,,,,,0,0,10.130395496637112,0.007230831903381236,0.21104990617993982,0.02592153776255312,5.474789435244297,33,39,0.22317535270808853,-0.32185478614849367,,0.017428490255218976,0.008714245127609488,0.14961884154887536,0.7629006437489829,0.019765905407447104,,2.0,0.7473136427040679,0.09239623695611954,0.36019164868083253,0.9996318709753909
PICO,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_PICO,poster_holdout_PICO,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,nuisance,0.3466666666666667,0.19399119399119402,0.19399119399119402,75,75,0,,,,,,,0,0,11.314175424868749,0.008075785456722875,0.7071359640542967,0.029833636191309222,4.33748560807245,16,16,0.5187181349083161,-0.562006422860286,,0.017428490255218976,0.008714245127609488,0.14961884154887536,0.7629006437489829,0.019765905407447104,,2.0,0.7473136427040679,0.09239623695611954,0.36019164868083253,0.9996318709753909
PICO,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_PICO,poster_holdout_PICO,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,union,0.6666666666666666,0.5520226108461402,0.5520226108461402,75,75,0,,,,,,,0,0,21.44457092150586,0.015306617360104111,0.3350714206485291,0.02650991240719512,5.474789435244297,49,55,0.2970610482581454,-0.38189269532644177,,0.017428490255218976,0.008714245127609488,0.14961884154887536,0.7629006437489829,0.019765905407447104,,2.0,0.7473136427040679,0.09239623695611954,0.36019164868083253,0.9996318709753909
PICO,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_PICO,poster_holdout_PICO,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,200,75,chemical,0.7200000000000001,0.6429558444821306,0.6429558444821306,75,75,0,,,,,,,0,0,5.541399263952954,0.003955317104891473,0.11544581799901986,0.005211926869938233,2.159628856847394,6,9,0.1348751329510459,-0.23156466137387827,,0.024482738195860925,0.012241369097930463,0.11515012032693117,0.7871938845203814,0.009832564362742486,,2.5,1.117584358487068,0.10090889036655426,0.34602557709776277,0.9997270349998542
PICO,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_PICO,poster_holdout_PICO,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,200,75,nuisance,0.6666666666666666,0.5555555555555555,0.5555555555555555,75,75,0,,,,,,,0,0,4.457626351478117,0.0031817461466653227,0.27860164696738243,0.029949371954601508,3.1119861425006388,13,15,0.3570527278976321,-0.36437402110682643,,0.024482738195860925,0.012241369097930463,0.11515012032693117,0.7871938845203814,0.009832564362742486,,2.5,1.117584358487068,0.10090889036655426,0.34602557709776277,0.9997270349998542
PICO,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_PICO,poster_holdout_PICO,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,200,75,union,0.8533333333333334,0.8458736163654197,0.8458736163654197,75,75,0,,,,,,,0,0,9.999025615431071,0.007137063251556796,0.1562347752411105,0.007480886156098199,3.1119861425006388,19,24,0.19041953168769243,-0.2647670013071153,,0.024482738195860925,0.012241369097930463,0.11515012032693117,0.7871938845203814,0.009832564362742486,,2.5,1.117584358487068,0.10090889036655426,0.34602557709776277,0.9997270349998542
pSERS,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_pSERS,poster_holdout_pSERS,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,chemical,1.0,1.0,1.0,75,75,0,,,,,,,0,0,4.651798706470033,0.003320341689129217,0.09691247305145904,0.010304697313234737,2.0738341168535857,20,26,0.15558973670169104,-0.189311859954307,,0.006091660740085082,0.003045830370042541,0.1446608566290835,0.8007419323685617,0.009456053374313274,,2.0,0.3272758878622917,0.09774084156379104,0.3664657781721883,0.9996209987395774
pSERS,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_pSERS,poster_holdout_pSERS,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,nuisance,0.9866666666666667,0.9866613311991462,0.9866613311991462,75,75,0,,,,,,,0,0,8.667072190399042,0.006186347030977189,0.5416920118999402,0.015200770320272694,2.8910143953399836,11,13,0.424245603766855,-0.7632580904405525,,0.006091660740085082,0.003045830370042541,0.1446608566290835,0.8007419323685617,0.009456053374313274,,2.0,0.3272758878622917,0.09774084156379104,0.3664657781721883,0.9996209987395774
pSERS,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_pSERS,poster_holdout_pSERS,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,200,75,union,1.0,1.0,1.0,75,75,0,,,,,,,0,0,13.318870896869074,0.009506688720106406,0.2081073577635793,0.011236839663348586,2.8910143953399836,31,39,0.22275370346798204,-0.33279841757586837,,0.006091660740085082,0.003045830370042541,0.1446608566290835,0.8007419323685617,0.009456053374313274,,2.0,0.3272758878622917,0.09774084156379104,0.3664657781721883,0.9996209987395774
pSERS,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_pSERS,poster_holdout_pSERS,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,200,75,chemical,1.0,1.0,1.0,75,75,0,,,,,,,0,0,12.436070292662288,0.008876566946939534,0.25908479776379767,0.008803763659109131,4.085222646456071,16,21,0.23624788829519175,-0.3850042677381215,,0.00607750749020854,0.00303875374510427,0.10384632182122644,0.8205183508357604,0.006473112972469452,,2.0,0.5027488336001057,0.16332304570823908,0.15896258449939896,0.999667270716432
pSERS,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_pSERS,poster_holdout_pSERS,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,200,75,nuisance,0.6933333333333334,0.6235780697255427,0.6235780697255427,75,75,0,,,,,,,0,0,0.2512585868464429,0.00017934231752065875,0.01570366167790268,0.014713095298625908,0.02529893580587339,16,16,0.13009078875688526,-0.09739249897538685,,0.00607750749020854,0.00303875374510427,0.10384632182122644,0.8205183508357604,0.006473112972469452,,2.0,0.5027488336001057,0.16332304570823908,0.15896258449939896,0.999667270716432
pSERS,400-1800_common,descriptive architecture transfer; poster analyte labels differ from NATO labels,locked_poster,poster_holdout_pSERS,poster_holdout_pSERS,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,200,75,union,1.0,1.0,1.0,75,75,0,,,,,,,0,0,12.687328879508728,0.00905590926446019,0.1982395137423239,0.012387533208850393,4.085222646456071,32,37,0.2097086134106151,-0.31310132554743786,,0.00607750749020854,0.00303875374510427,0.10384632182122644,0.8205183508357604,0.006473112972469452,,2.0,0.5027488336001057,0.16332304570823908,0.15896258449939896,0.999667270716432
