identifier,chemical_dimension,nuisance_dimension,chemical_supervision_weight,instrument_supervision_weight,sensor_supervision_weight,condition_decoder,instrument_adversary_weight,sensor_adversary_weight,same_master_consistency_weight,cross_reconstruction_weight,dependence_weight,beta_target,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,raw_instrument_probe_increment,raw_sensor_probe_increment,raw_same_master_cross_instrument_distance,real_pair_count,chemical_real_pair_correlation_distance,chemical_target_balanced_accuracy,chemical_target_macro_f1_supported,chemical_instrument_probe_increment,chemical_sensor_probe_increment,chemical_same_master_cross_instrument_distance,chemical_different_target_cross_instrument_distance,chemical_cross_instrument_separation_margin,nuisance_target_balanced_accuracy,nuisance_target_macro_f1_supported,nuisance_instrument_probe_increment,nuisance_sensor_probe_increment,nuisance_same_master_cross_instrument_distance,nuisance_different_target_cross_instrument_distance,nuisance_cross_instrument_separation_margin,union_target_balanced_accuracy,union_target_macro_f1_supported,union_instrument_probe_increment,union_sensor_probe_increment,union_same_master_cross_instrument_distance,union_different_target_cross_instrument_distance,union_cross_instrument_separation_margin,corrupted_chemical_target_balanced_accuracy,corrupted_chemical_prediction_agreement,corrupted_chemical_cosine_drift,corrupted_nuisance_target_balanced_accuracy,corrupted_nuisance_prediction_agreement,corrupted_nuisance_cosine_drift,corrupted_union_target_balanced_accuracy,corrupted_union_prediction_agreement,corrupted_union_cosine_drift,chemical_vae_kl_unnormalized_per_observation,chemical_vae_kl_normalized,chemical_vae_mean_kl_per_latent_dimension,chemical_vae_median_kl_per_latent_dimension,chemical_vae_max_kl_per_latent_dimension,chemical_vae_active_units_var_mu_gt_0_01,chemical_vae_dimensions_mean_kl_gt_0_01,chemical_vae_posterior_mean_absolute_mu,chemical_vae_posterior_mean_log_variance,chemical_vae_posterior_sample_reconstruction_variability,nuisance_vae_kl_unnormalized_per_observation,nuisance_vae_kl_normalized,nuisance_vae_mean_kl_per_latent_dimension,nuisance_vae_median_kl_per_latent_dimension,nuisance_vae_max_kl_per_latent_dimension,nuisance_vae_active_units_var_mu_gt_0_01,nuisance_vae_dimensions_mean_kl_gt_0_01,nuisance_vae_posterior_mean_absolute_mu,nuisance_vae_posterior_mean_log_variance,nuisance_vae_posterior_sample_reconstruction_variability,union_vae_kl_unnormalized_per_observation,union_vae_kl_normalized,union_vae_mean_kl_per_latent_dimension,union_vae_median_kl_per_latent_dimension,union_vae_max_kl_per_latent_dimension,union_vae_active_units_var_mu_gt_0_01,union_vae_dimensions_mean_kl_gt_0_01,union_vae_posterior_mean_absolute_mu,union_vae_posterior_mean_log_variance,union_vae_posterior_sample_reconstruction_variability,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,cross_reconstruction_reconstruction_mse,cross_reconstruction_reconstruction_smooth_l1,cross_reconstruction_reconstruction_spectral_angle,cross_reconstruction_reconstruction_median_row_correlation,cross_reconstruction_reconstruction_first_derivative_mae,cross_reconstruction_repeatable_peak_recall,cross_reconstruction_median_peak_shift_cm1,cross_reconstruction_median_absolute_relative_peak_width_change,cross_reconstruction_median_absolute_peak_prominence_change,stage,outer_fold,inner_fold
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,797005248,362,117,1169412,ac6785e4a6c7d574a0eacc40725d1cab603149ab2b538ab00c8263d357e06d58,0.7406462585034014,0.6373236331569665,0.49381466486729647,0.7343894507846789,117,0.8311725854873657,0.6892573696145126,0.6615917916669797,0.5606150793650793,0.4547008547008548,0.8188399422905265,1.0241848466064414,0.2053449043159149,0.6157029478458049,0.5791433907996586,0.42097663139329805,0.3297121007647323,0.8653395346427674,0.9904869040091264,0.12514736936635906,0.7062641723356008,0.6768306204785334,0.5711860670194004,0.4564102564102564,0.8278666506915671,1.024337986475898,0.19647133578433085,0.570124716553288,0.6410256410256411,0.15718883275985718,0.46723356009070294,0.6239316239316239,0.23998230695724487,0.6545351473922902,0.7094017094017094,0.1655140370130539,12.076231481304271,0.008619722684728244,0.2515881558605056,0.012614416812854266,2.723945449033306,21,32,0.2230989372011517,-0.5261863283324956,,3.721838049017741,0.0026565582077214423,0.23261487806360887,0.015919751143840657,1.4063923030728156,14,14,0.22497475336995892,-0.533860350021757,,15.798069530322016,0.01127628089244969,0.2468448364112814,0.014265988235097813,2.723945449033306,35,46,0.2235678912433535,-0.528104833754811,0.02468363381922245,0.027590564564532936,0.9849800936704862,0.0069280610630421706,0.0034640305315210853,0.07096800481775534,0.9333251120063621,0.023059264987186173,0.38501102130786186,2.0,0.33699113505540834,0.07518672586411412,0.015077624472629648,0.007538812236314824,0.10045458204778476,0.8864527454704132,0.023621832355950365,0.36737692872887584,2.0,0.5761717835416235,0.08310622232966125,0.05830836771690128,0.02915418385845064,0.20876212540121483,0.3968780150271717,0.023082805132843862,0.37410714285714286,2.0,0.7028201614312379,0.10865460382774472,dependence,1,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p005__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.005,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,797005248,362,117,1169412,2cecb3122385f034970050754b84b5d62a4f8e12023a74ba5cabf402167353ed,0.7406462585034014,0.6373236331569665,0.49381466486729647,0.7343894507846789,117,0.860139787197113,0.6851473922902496,0.6484448255706949,0.6163690476190478,0.43612235717498865,0.858077059075816,1.02221820357454,0.16414114449872397,0.6173469387755102,0.5612969103227358,0.22328042328042325,0.2626405757984705,0.7168287213388788,0.9440850499376502,0.22725632859877143,0.7190192743764171,0.6929216468072454,0.5825396825396825,0.4767206477732793,0.828953204356833,1.0186455288341225,0.18969232447728956,0.6142857142857142,0.7094017094017094,0.184145987033844,0.4503684807256236,0.6239316239316239,0.1358390897512436,0.6556689342403628,0.7350427350427351,0.15916861593723297,13.427192084927643,0.009584005770826298,0.27973316843599255,0.020895771004939535,2.555754418140789,48,46,0.24831263388938024,-0.6088438020472047,,2.366681061901897,0.001689279844326836,0.14791756636886857,0.02157917243801888,1.584083064487433,16,16,0.19638819630073648,-0.3721086634319425,,15.79387314682954,0.011273285615153134,0.24677926791921156,0.021381750829972346,2.555754418140789,64,62,0.2353315244922193,-0.5496600173933891,0.024236923083662987,0.026190310726974197,0.9745557041719984,0.00682300998276494,0.00341150499138247,0.07077218250893148,0.9321513815932896,0.023035806667961914,0.3783982365907421,2.0,0.41410815554230396,0.07712580543011427,0.014349003257950676,0.007174501628975338,0.09932777769705345,0.8786937428850279,0.023534825379135118,0.3526818515797208,2.0,0.42194327859812486,0.0892715489026159,0.06794631838943511,0.03397315919471756,0.21972286566690513,0.3208717184508724,0.023045241528449514,0.34375,2.0,0.6594009520340689,0.09818386286497116,dependence,1,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1857817935,359,120,1169412,4223ee57bf406b6bb307d439e92ded6f032d8f1e559293b32a6d1bd592a7ad54,0.6947191697191697,0.6017857142857144,0.39096225412014884,0.6775316464734245,119,0.8026130795478821,0.5922619047619049,0.589994574781843,0.5067708333333334,0.3019024834814309,0.7664324986142712,1.043259373481595,0.2768268748673237,0.5764346764346764,0.5583143317493912,0.5353422619047619,0.3656916913495859,0.8456732173274447,1.021826131065708,0.17615291373826325,0.6532509157509158,0.6489832841577028,0.49866071428571423,0.3694710260499734,0.7729959964126973,1.0384648139712678,0.26546881755857044,0.5711080586080587,0.75,0.19007088243961334,0.5307234432234432,0.6416666666666667,0.2203374207019806,0.6207417582417583,0.7,0.16915512084960938,8.144914260233614,0.005813643297811288,0.169685713754867,0.01701025616425538,2.9364772381002258,37,43,0.17345647889538515,-0.3948344136380254,,7.6324912448885165,0.005447888111983238,0.4770307028055323,0.018764448599451977,1.8539363525373558,14,15,0.37929391561498654,-0.916337580269707,,15.77740550512213,0.011261531409794526,0.24652196101753335,0.017616842162247702,2.9364772381002258,51,58,0.2249158380752855,-0.5252102052959458,0.021619154140353203,0.019057393675928003,0.9862218719991465,0.006042247990514524,0.003021123995257262,0.07038630906214668,0.9509068576604925,0.018274849440467963,0.5277777777777778,2.0,0.24846174066144944,0.053309958428144455,0.015090056952272153,0.007545028476136076,0.10736649457333326,0.9168663030486324,0.018953445002284262,0.5170940170940171,2.0,0.2753976121126914,0.06959126517176628,0.04448769344036303,0.022243846720181516,0.16311098350299216,0.6959322839552197,0.018775239734796088,0.5312117503059975,2.0,0.4359262811126521,0.0769297257065773,dependence,1,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p005__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.005,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1857817935,359,120,1169412,5dec1a970cfa12f1810cdb0e9d53e033a137d1ee06b50f31d3690d719ce3beb3,0.6947191697191697,0.6017857142857144,0.39096225412014884,0.6775316464734245,119,0.7741875052452087,0.6251984126984127,0.623431529308088,0.4741815476190476,0.36378560036454766,0.7889093544099715,1.0346983289501068,0.24578897454013537,0.6097374847374848,0.6024015094116819,0.3298363095238095,0.29282733348522816,0.7841655502577761,1.0358465573062068,0.25168100704843066,0.7018162393162394,0.6984848484848485,0.5491815476190476,0.38669324827219564,0.7779964025203998,1.0451766523399428,0.267180249819543,0.5891636141636142,0.75,0.1896279901266098,0.4789529914529915,0.6,0.19064317643642426,0.6445970695970696,0.725,0.17132793366909027,10.87822093236239,0.007764611657646246,0.22662960275754984,0.016410848156038653,2.9057002191983945,46,46,0.20659456035136828,-0.48757599243830957,,5.143819594633592,0.003671534328789145,0.32148872466459943,0.016587619227107123,1.699000896924918,16,16,0.29262061786193955,-0.6306310132958364,,16.022040526995983,0.011436145986435392,0.25034438323431224,0.016551569236379692,2.9057002191983945,62,62,0.2281010747290111,-0.5233397476526913,0.02148527465760708,0.009487578924154189,0.9789567303027519,0.006037048409451474,0.003018524204725737,0.07047468531721263,0.9522133010839078,0.01822402037017192,0.5363247863247863,2.0,0.2494297821151274,0.051569872070103884,0.016277154330376045,0.008138577165188022,0.10914799183051539,0.9142245803179083,0.018851718912731373,0.4935897435897436,2.0,0.30597105836165533,0.07130336397676729,0.05068131352406928,0.02534065676203464,0.1880859187841458,0.46159697499138774,0.018988520666404933,0.5030599755201959,2.0,0.44555625793429915,0.07185095548629761,dependence,1,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,730132042,355,124,1169412,59f19ee5cc81c592ebde76c477aa61cd07fd335eed25c5da4fda7e84a72d9810,0.7203608838947186,0.6381613756613758,0.3340616246498599,0.6494197382483371,124,0.5947718024253845,0.6914998118005637,0.6929421419313745,0.548478835978836,0.3021848739495798,0.6278761415980583,1.0356941940680724,0.4078180524700141,0.6689847328945074,0.6654383975812548,0.465410052910053,0.30018207282913145,0.8854654481244641,1.018760032221531,0.13329458409706696,0.705465013265765,0.7047284878863825,0.6108465608465607,0.34315592903828196,0.740094300758007,1.0299994763896936,0.2899051756316866,0.6194859860273395,0.8064516129032258,0.17209328711032867,0.5544573429911775,0.7016129032258065,0.21137571334838867,0.6859944045094422,0.7661290322580645,0.18198974430561066,7.8939471589847034,0.005634509035677876,0.16445723247884805,0.01498581598904415,2.4796380011429697,30,36,0.16975161133887356,-0.3912721646093883,,7.615690593712161,0.005435896212499758,0.47598066210701,0.0357664427450122,1.6859796324563712,13,11,0.38016774863594505,-0.9470899228868332,,15.509637752696866,0.011070405248177635,0.24233808988588856,0.01615019848663822,2.4796380011429697,43,47,0.22235564566314142,-0.5302266041787496,0.02255386672914028,0.02305396907663071,0.9876161614924995,0.006121311992760022,0.003060655996380011,0.06712241186088859,0.9479895551498911,0.02019497352355131,0.4820960698689956,2.0,0.27874795423541326,0.05473337695002556,0.015478305086118057,0.007739152543059028,0.10705406471345469,0.8838562800833327,0.020965814721230172,0.451528384279476,2.0,0.28842107987658994,0.07081267237663269,0.03647448095244967,0.018237240476224836,0.14357211862185043,0.6576955324546326,0.02416759208606787,0.3898695318495779,2.0,0.46895284147427696,0.09023392200469971,dependence,1,4
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p005__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.005,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,730132042,355,124,1169412,b88763db8bfc1e27a20e8359b6bef24029daf562e35f773402b6aa0f21519e0c,0.7203608838947186,0.6381613756613758,0.3340616246498599,0.6494197382483371,124,0.6532918810844421,0.676836895351933,0.6713017393689663,0.5230820105820106,0.33732959850606914,0.6963949152203494,1.0226953763717197,0.32630046115137035,0.6406578488345406,0.6278247897612065,0.33558201058201065,0.33974323062558354,0.835097995608352,1.0427124187468837,0.20761442313853173,0.7285005095155471,0.7247533547243128,0.5742724867724869,0.3962838468720822,0.7290611907493236,1.0418203658151086,0.312759175065785,0.6565016019903238,0.8387096774193549,0.17964047193527222,0.5229614787885465,0.7016129032258065,0.12677845358848572,0.6944794449493698,0.8145161290322581,0.15911860764026642,10.970038961732842,0.00783014915184357,0.2285424783694343,0.018915364372967453,2.910998983313029,34,42,0.20881727650120538,-0.5236822206502988,,4.558604237197552,0.0032538217253372964,0.2849127648248471,0.020440786666183222,1.728254475719103,16,16,0.2641877823118428,-0.5817179490365942,,15.528643198930396,0.011083970877180868,0.2426350499832875,0.020151379770027116,2.910998983313029,50,58,0.22265990295386473,-0.5381911527468727,0.02230449765920639,0.011804203800010493,0.9930653369378165,0.0061821679606417854,0.0030910839803208927,0.06652367014652778,0.9491769113212879,0.020178405446840013,0.48384279475982533,2.0,0.28235997369636,0.0597044404130429,0.016033238663853852,0.008016619331926926,0.10538799328625711,0.8862365278484967,0.020839744670035486,0.45938864628820963,2.0,0.36937233971183087,0.0741229741834104,0.045799132347977965,0.022899566173988983,0.16217487539641096,0.5878867086691274,0.024457643750030362,0.37145049884881043,2.0,0.5786803190443343,0.09696226706728339,dependence,1,4
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,745790240,363,118,1169412,ce730740e6a48f44ad9c9a86fb4f38840002c64d5198ca4de34d46eea99a03d1,0.7652380952380952,0.6073359073359074,0.5540792540792541,0.6442009991958362,118,0.7859640121459961,0.7409523809523809,0.7080257643653137,0.5136422136422136,0.5167832167832167,0.8085612608354633,1.0072808825728163,0.19871962173735302,0.6042857142857143,0.5936879026459784,0.4406692406692406,0.4066011283402588,0.7300574034452438,1.0147004339126582,0.28464303046741435,0.7738095238095238,0.7422231527419175,0.6442728442728441,0.5442890442890442,0.772075546764526,1.0153097949500247,0.24323424818549866,0.589047619047619,0.6440677966101694,0.20430965721607208,0.48571428571428577,0.6949152542372882,0.11084508895874023,0.6390476190476191,0.7457627118644068,0.1570335179567337,10.205577051567836,0.007284494683488819,0.21261618857432993,0.014506468290243732,2.4076837137500218,14,32,0.19742497455317043,-0.47441088568492024,,5.981096166830321,0.004269162146202941,0.37381851042689496,0.01691801712574605,1.814324283772343,14,13,0.3127645354758928,-0.7540354178354854,,16.186673218398155,0.01155365682969176,0.2529167690374712,0.014897007739125997,2.4076837137500218,28,45,0.22625986478385102,-0.5443170187225616,0.021961217746138573,0.022914366462194687,0.9928927918137902,0.004669677629092388,0.002334838814546194,0.06396689616226497,0.9381957171769428,0.01779298110012746,0.5735294117647058,2.0,0.2789398222463998,0.06104538682848215,0.015963171118521212,0.007981585559260606,0.10703349343596946,0.8892103817751424,0.018681826056695272,0.5269607843137255,2.0,0.40281192091729845,0.06756861135363579,0.04897679483036807,0.024488397415184035,0.18387807385824817,0.575249703601097,0.018742368886722944,0.5089392133492253,2.0,0.6438950735876587,0.07973290327936411,dependence,2,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p005__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.005,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,745790240,363,118,1169412,14d6f35249b4a8ad6754da54fcdd1eecffaf79aa7a59c09358666fd26d783561,0.7652380952380952,0.6073359073359074,0.5540792540792541,0.6442009991958362,118,0.8382219672203064,0.7514285714285714,0.7368981475253252,0.6663449163449164,0.5123543123543124,0.8672017184626154,1.006656223818832,0.1394545053562165,0.6438095238095238,0.6294626294133684,0.32747747747747746,0.3324718759501369,0.4776421107915269,0.9321429501810528,0.45450083938952585,0.7604761904761904,0.7469901134497408,0.628056628056628,0.5039627039627039,0.7912917780775984,1.020438060562305,0.22914628248470648,0.6628571428571428,0.6949152542372882,0.19809041917324066,0.5409523809523809,0.6016949152542372,0.10200035572052002,0.6923809523809524,0.6779661016949152,0.16257013380527496,14.07381533426553,0.01004554984601394,0.29320448613053185,0.018565081719558285,2.482186669430763,46,44,0.2616694420014213,-0.6224143657020871,,2.044001863912339,0.0014589592176390716,0.1277501164945212,0.013466841181283482,1.8291795190856004,16,16,0.1647028995559163,-0.3128009778783192,,16.117817198177868,0.01150450906365301,0.2518408937215292,0.016944057544262175,2.482186669430763,62,60,0.23742780639004504,-0.5450110187461451,0.02179715409874916,0.013263367327821948,0.9884793627019277,0.00466961887282475,0.002334809436412375,0.06423058656406927,0.9379362481758521,0.01770317607088246,0.5723039215686274,2.0,0.2673926119791233,0.056394605897367,0.015599828063694013,0.007799914031847007,0.10602169748819332,0.8865981569144359,0.018534222151571304,0.5465686274509803,2.0,0.33750922830105845,0.07367594912648201,0.05730135288090341,0.028650676440451706,0.20980455655880648,0.4188414376043346,0.01872474434129686,0.48390941597139453,2.0,0.5254719994725274,0.08754237368702888,dependence,2,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1765655749,362,119,1169412,137b2d4b9c6c9f43fe14e16a487f4d8c637ee49a51f14509fb94447190af7bff,0.6231623312940738,0.5894144144144142,0.44126984126984137,0.6707542637983958,117,0.9190776348114014,0.6321930602904777,0.618050791751746,0.5533462033462033,0.3946572015302666,0.8932462445723968,1.0100832082924418,0.11683696372004504,0.5654547860334065,0.5631593790195553,0.3634491634491634,0.2824901677842854,0.7319076176612608,1.0681109676272111,0.33620334996595036,0.6558609256059403,0.639476655625724,0.5923101673101674,0.41139971139971143,0.809031163385692,1.0466335164229927,0.2376023530373007,0.4896104780585003,0.6890756302521008,0.25153490900993347,0.46123382991640594,0.7142857142857143,0.1166180968284607,0.5775850729307742,0.7394957983193278,0.17503824830055237,9.000964481273751,0.006424671292843505,0.18752009335986977,0.017196851528445363,2.5277843927287797,26,35,0.1886674438584462,-0.4440544327217471,,6.864421754921157,0.004899658640200683,0.42902635968257224,0.017022210191137956,1.806222262603779,14,14,0.3537290096821319,-0.8478237147769009,,15.865386236194906,0.011324329933044186,0.2478966599405454,0.01718276671888607,2.5277843927287797,40,49,0.22993283531436762,-0.5449967532355355,0.021674001589417458,0.022650758488743716,0.991134905317149,0.004747773299490207,0.0023738866497451036,0.06478095536983089,0.9577032071990842,0.016223755702084175,0.5039817974971559,2.0,0.19503601995400696,0.050343281123787165,0.014805478376068888,0.007402739188034444,0.11257279215368032,0.9021297905478823,0.017139178241023796,0.4937428896473265,2.0,0.30559545810755995,0.06715141702443361,0.04944473820375584,0.02472236910187792,0.1785645916118487,0.6378019133358328,0.017101813272363698,0.45541022592152197,2.0,0.44808844551488813,0.09288323060900439,dependence,2,1
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p005__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.005,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1765655749,362,119,1169412,0e87a0faa70f224456ad97dd8f0e888423534a2c9a50c610769c7bc419e70777,0.6231623312940738,0.5894144144144142,0.44126984126984137,0.6707542637983958,117,0.8991631269454956,0.5796764815766123,0.5656848009680522,0.6028957528957528,0.33936619623926123,0.8936668031959123,1.0069266238253107,0.11325982062939843,0.6117109544046452,0.6094163206408104,0.4598777348777348,0.3400656275269278,0.7278675357927985,1.057109688844827,0.32924215305202853,0.7298023786173509,0.7179207355951541,0.6277027027027027,0.426984126984127,0.804556129547003,1.053403663366576,0.24884753381957303,0.4919026992948209,0.5462184873949579,0.27309179306030273,0.52929450956584,0.8151260504201681,0.1570490151643753,0.5897426018462305,0.7478991596638656,0.17079715430736542,8.50647851052553,0.006071719136706303,0.17721830230261515,0.013694423222279513,2.4951384689198877,22,34,0.1649423284073565,-0.42204693447800445,,7.440916699104854,0.005311146823058425,0.46505729369405324,0.04389310729321412,1.972327114713976,16,16,0.40360178637186,-0.8706595731673893,,15.947395209630383,0.011382865959764727,0.2491780501504747,0.015427848004829225,2.4951384689198877,38,50,0.22460719289848238,-0.5342000941503506,0.021517451852560043,0.011572682431361675,0.9887134241070547,0.004733596938782754,0.002366798469391377,0.06388587211547532,0.957567743766995,0.016279060810337732,0.5255972696245734,2.0,0.22019016964326332,0.04963960126042366,0.014772556908466643,0.0073862784542333216,0.10793545999905563,0.9072169236452037,0.01714077001871927,0.5199089874857793,2.0,0.2955424900975475,0.0734102122951299,0.05031722894271852,0.02515861447135926,0.18300996144091233,0.6088723672466378,0.01701871045214235,0.4637336504161712,2.0,0.38857669283901913,0.08060995861887932,dependence,2,1
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1929165763,361,120,1169412,2e832162edf13e3a767a4abdc68cf1dab0a64f585d60b7da2820a1ad2d443cbc,0.7700549450549451,0.5892857142857142,0.4175784157363104,0.6775316464734245,119,0.7702871561050415,0.6621794871794872,0.661933829952263,0.5476190476190477,0.39430147338042065,0.8456157470916534,1.0275156138450479,0.18189986675339442,0.5971459096459096,0.5953117245541567,0.4569940476190476,0.2291598313966735,0.6772648823427987,1.072921108529785,0.39565622618698626,0.6978937728937729,0.7025576859463902,0.6098958333333333,0.45103668261563,0.7847966920662593,1.0449852444315495,0.26018855236529015,0.6091880341880342,0.65,0.23953978717327118,0.4648046398046398,0.6083333333333333,0.10534238815307617,0.6141483516483517,0.6,0.17017237842082977,11.036133658022454,0.007877325951479268,0.22991945120880106,0.011457052499948517,2.2835036145622785,19,28,0.20016982615485088,-0.47671884242462786,,5.185793017418326,0.0037014939453378485,0.3241120635886454,0.015745462416861773,2.138023068734213,16,15,0.29485544055196444,-0.6300138241428158,,16.221926675440777,0.011578819896817114,0.25346760430376214,0.013309478993269487,2.2835036145622785,35,43,0.22384122975412926,-0.5150425878541749,0.02198626846075058,0.02006747425799908,0.9862861675385244,0.00608600766715586,0.00304300383357793,0.06848951087189835,0.9500890455749665,0.01820125008613483,0.5256410256410257,2.0,0.2669495779240747,0.056596568785607815,0.014497949360864097,0.007248974680432048,0.10989075631723892,0.8994642865403066,0.018915045715895924,0.49038461538461536,2.0,0.31474422351249043,0.07841457612812519,0.045237606727349305,0.022618803363674653,0.19174342335941985,0.5532423905082667,0.01929852914390556,0.4471624266144814,2.0,0.44303944059975764,0.08428586274385452,dependence,2,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p005__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.005,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1929165763,361,120,1169412,a86a329626f33ad3ee080db648bbc66b135a5227e3771af2fa0bcb04f4c88cbd,0.7700549450549451,0.5892857142857142,0.4175784157363104,0.6775316464734245,119,0.6997900009155273,0.7020146520146521,0.6976341408172322,0.5460565476190476,0.4077646768436243,0.7746442612651345,1.0502169252316456,0.27557266396651103,0.4938492063492063,0.48904668319328215,0.2800595238095238,0.1969383686488948,0.8619800404860423,0.9640732717484177,0.10209323126237546,0.7326465201465202,0.7357924250781395,0.5994791666666667,0.4243700159489632,0.7939247461882505,1.042194017252271,0.24826927106402052,0.6283577533577533,0.7666666666666667,0.16103626787662506,0.3672313797313797,0.43333333333333335,0.2844792306423187,0.6543803418803419,0.7416666666666667,0.17185190320014954,12.792866426552452,0.009131239419380766,0.26651805055317607,0.016188947709789465,2.1996267769291387,31,40,0.2282498918212165,-0.5609427624217965,,2.9733872029967188,0.002122332050675745,0.18583670018729492,0.019272584204235367,1.25116548229791,16,16,0.22737127533276483,-0.4333622271680876,,15.76625362954917,0.01125357147005651,0.2463477129617058,0.01763412230069479,2.1996267769291387,47,56,0.22803023769910358,-0.5290476286083693,0.02325504831969738,0.018179900204681104,0.9861786803813453,0.006145054696615428,0.003072527348307714,0.06891363289808106,0.9496897965971252,0.01824004526313422,0.5373931623931624,2.0,0.2329474752720958,0.05039963964372873,0.014898778158223224,0.007449389079111612,0.10817181198844673,0.9060128436394356,0.018882968026752944,0.5277777777777778,2.0,0.2637917685401313,0.07130156829953194,0.05196094204853149,0.025980471024265744,0.20581277349620958,0.4371983329127851,0.019544710034717853,0.4520547945205479,2.0,0.4295857156873206,0.09292925894260406,dependence,2,3
