identifier,chemical_dimension,nuisance_dimension,chemical_supervision_weight,instrument_supervision_weight,sensor_supervision_weight,condition_decoder,instrument_adversary_weight,sensor_adversary_weight,same_master_consistency_weight,cross_reconstruction_weight,dependence_weight,beta_target,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,raw_instrument_probe_increment,raw_sensor_probe_increment,raw_same_master_cross_instrument_distance,real_pair_count,chemical_real_pair_correlation_distance,chemical_target_balanced_accuracy,chemical_target_macro_f1_supported,chemical_instrument_probe_increment,chemical_sensor_probe_increment,chemical_same_master_cross_instrument_distance,chemical_different_target_cross_instrument_distance,chemical_cross_instrument_separation_margin,nuisance_target_balanced_accuracy,nuisance_target_macro_f1_supported,nuisance_instrument_probe_increment,nuisance_sensor_probe_increment,nuisance_same_master_cross_instrument_distance,nuisance_different_target_cross_instrument_distance,nuisance_cross_instrument_separation_margin,union_target_balanced_accuracy,union_target_macro_f1_supported,union_instrument_probe_increment,union_sensor_probe_increment,union_same_master_cross_instrument_distance,union_different_target_cross_instrument_distance,union_cross_instrument_separation_margin,corrupted_chemical_target_balanced_accuracy,corrupted_chemical_prediction_agreement,corrupted_chemical_cosine_drift,corrupted_nuisance_target_balanced_accuracy,corrupted_nuisance_prediction_agreement,corrupted_nuisance_cosine_drift,corrupted_union_target_balanced_accuracy,corrupted_union_prediction_agreement,corrupted_union_cosine_drift,chemical_vae_kl_unnormalized_per_observation,chemical_vae_kl_normalized,chemical_vae_mean_kl_per_latent_dimension,chemical_vae_median_kl_per_latent_dimension,chemical_vae_max_kl_per_latent_dimension,chemical_vae_active_units_var_mu_gt_0_01,chemical_vae_dimensions_mean_kl_gt_0_01,chemical_vae_posterior_mean_absolute_mu,chemical_vae_posterior_mean_log_variance,chemical_vae_posterior_sample_reconstruction_variability,nuisance_vae_kl_unnormalized_per_observation,nuisance_vae_kl_normalized,nuisance_vae_mean_kl_per_latent_dimension,nuisance_vae_median_kl_per_latent_dimension,nuisance_vae_max_kl_per_latent_dimension,nuisance_vae_active_units_var_mu_gt_0_01,nuisance_vae_dimensions_mean_kl_gt_0_01,nuisance_vae_posterior_mean_absolute_mu,nuisance_vae_posterior_mean_log_variance,nuisance_vae_posterior_sample_reconstruction_variability,union_vae_kl_unnormalized_per_observation,union_vae_kl_normalized,union_vae_mean_kl_per_latent_dimension,union_vae_median_kl_per_latent_dimension,union_vae_max_kl_per_latent_dimension,union_vae_active_units_var_mu_gt_0_01,union_vae_dimensions_mean_kl_gt_0_01,union_vae_posterior_mean_absolute_mu,union_vae_posterior_mean_log_variance,union_vae_posterior_sample_reconstruction_variability,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,cross_reconstruction_reconstruction_mse,cross_reconstruction_reconstruction_smooth_l1,cross_reconstruction_reconstruction_spectral_angle,cross_reconstruction_reconstruction_median_row_correlation,cross_reconstruction_reconstruction_first_derivative_mae,cross_reconstruction_repeatable_peak_recall,cross_reconstruction_median_peak_shift_cm1,cross_reconstruction_median_absolute_relative_peak_width_change,cross_reconstruction_median_absolute_peak_prominence_change,stage,outer_fold,inner_fold
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p005__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.005,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1712114847,361,119,1169412,b57bc48c0365e8bb8f706aebb8090b8752ef67f76fbf17d90fd6468573f8f770,0.6682190725260355,0.5972972972972972,0.42513227513227514,0.6707542637983958,117,0.017247293144464493,0.5950763944021544,0.5898562867707328,0.5258687258687258,0.3132227032227033,0.017996213342126553,0.023113209957251062,0.005116996615124509,0.5937502918787653,0.5874999624857821,0.5465894465894466,0.35983645983645984,0.7977645069253915,1.0486784059724328,0.2509138990470413,0.6735135587415744,0.6716206099664745,0.64501287001287,0.39235209235209234,0.7684978015961186,1.0051438486137827,0.23664604701766412,0.5305021093105434,0.6554621848739496,0.006838193628937006,0.5375488410467162,0.8151260504201681,0.1862180233001709,0.593243784928159,0.7563025210084033,0.17915238440036774,0.6429074092131558,0.00045889179815357303,0.013393904358607411,0.006904390211930318,0.27738930092526876,1,14,0.048368486844326056,-0.13936483139669315,,18.28005718863939,0.013047863803454239,1.1425035742899619,1.0512743015784929,2.4398756020951016,16,16,0.7521917422044596,-2.067772933634139,,18.92296459785254,0.01350675560160781,0.295671321841446,0.009455327429607911,2.4398756020951016,17,30,0.22432430068435943,-0.6214668569560546,0.022700686007738113,0.05990974402725866,0.996612519282024,0.004950164694970145,0.0024750823474850724,0.06290642770500171,0.9614049766115692,0.017179923340744464,0.6439135381114903,2.0,0.21218595213420396,0.04772546887397766,0.014664094979683578,0.007332047489841789,0.10751027342941105,0.9116247491115379,0.018295766601782382,0.6234357224118316,2.0,0.327687797361764,0.06247340142726898,0.00495445164061498,0.00247722582030749,0.0634659518592733,0.9584186985352883,0.017127950600674152,0.6391478029294274,2.0,0.22649188493986905,0.05307014286518097,pair,0,1
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p01__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.01,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1712114847,361,119,1169412,2ae57a65a944c45ed711167b56fe9f057f4ad1a460513416c263b56fe9588693,0.6682190725260355,0.5972972972972972,0.42513227513227514,0.6707542637983958,117,0.01290314830839634,0.6369697535764878,0.6324583439910273,0.4526383526383526,0.2793854362585013,0.013879363682107687,0.017872273888932387,0.0039929102068247,0.6116074347359081,0.6063980463980464,0.5364543114543114,0.33443340972752744,0.7919169613110122,1.047763282757644,0.2558463214466318,0.6472059418733168,0.6494185162663423,0.4866795366795367,0.369018759018759,0.7370591400772013,0.9668319748352223,0.22977283475802102,0.4632080978844627,0.6554621848739496,0.0038683435413986444,0.5405250315229067,0.7563025210084033,0.1897449493408203,0.5027675944519684,0.6638655462184874,0.1750684529542923,0.978305725490819,0.0006982910246187145,0.020381369281058725,0.0071067667895726855,0.6172265554713227,1,13,0.06071280924668888,-0.13951550849017463,,18.18844018890685,0.012982469799362491,1.1367775118066779,1.1128626956367031,2.429706717462596,16,16,0.748957713318748,-2.0678837345326087,,19.16674591439767,0.013680760823981206,0.2994804049124635,0.00876137955309938,2.429706717462596,17,29,0.23277403526470367,-0.6216075650007832,0.02272658608853817,0.06542202288104364,0.9962881430371237,0.004906672783257628,0.002453336391628814,0.062419914384076215,0.9627490192691179,0.017155505843491157,0.6496018202502845,2.0,0.22064447135469378,0.04457041760906577,0.014519298238008262,0.007259649119004131,0.10688372387269106,0.9080465139550123,0.018313567144664873,0.646188850967008,2.0,0.3176255615965894,0.0647157528437674,0.0049029828937265565,0.0024514914468632782,0.06324683570584808,0.9584330352607552,0.01707315272321693,0.6537949400798935,2.0,0.25051989178346357,0.0519707053899765,pair,0,1
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p02__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.02,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1712114847,361,119,1169412,18cde13311b79e043ccba3906971d71d8e24c9da32db7c1b8f6d5b7fb365e437,0.6682190725260355,0.5972972972972972,0.42513227513227514,0.6707542637983958,117,0.004770845640450716,0.5801559410949734,0.5807457504698584,0.5128056628056629,0.2934295334295335,0.004849612071949948,0.005959130315711929,0.0011095182437619805,0.5782285683151979,0.572870178089698,0.5125804375804375,0.3680134680134679,0.7990686012211666,1.0505340574035666,0.2514654561824,0.6341033095160261,0.6301081768473074,0.6182110682110682,0.3846031746031747,0.7540537620958034,0.9836743281307357,0.2296205660349323,0.46471652734320285,0.680672268907563,0.0014102829154580832,0.6074728747334174,0.8067226890756303,0.18671256303787231,0.5638183190896496,0.7478991596638656,0.17546570301055908,0.8382046862983107,0.0005982902828681732,0.01746259763121481,0.006553620056421451,0.47815586145995903,1,12,0.04762288993546589,-0.1452306234905922,,18.119800988792232,0.012933476794284249,1.1324875617995145,1.0290859546520932,2.4204494263453302,16,16,0.7402175241302207,-2.056147472252052,,18.958005675090543,0.013531767077152422,0.29621883867328974,0.008668944161024995,2.4204494263453302,17,28,0.2207715484841546,-0.6229598356809571,0.022520078346133232,0.05648317892270296,0.9973522493713837,0.004872733988050796,0.002436366994025398,0.06284756251430564,0.9612928501931466,0.0171027284594199,0.6496018202502845,2.0,0.2533448422981888,0.04627415167078652,0.014318608531764749,0.007159304265882374,0.10641880705211171,0.9120116739466175,0.018150044730976395,0.6416382252559727,2.0,0.31926709088759353,0.06671996787190437,0.00487785127741668,0.00243892563870834,0.06380209134380085,0.9562450766026238,0.017065313070130934,0.6724367509986684,2.0,0.28314542201815207,0.05821732897311449,pair,0,1
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p005__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.005,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1225221153,363,117,1169412,ce447c14184f88bae7eae63cdb459e1ee83eac987647dbb7cf0cd227fad3ab64,0.7602040816326531,0.6159832451499119,0.48355825461088614,0.7343894507846789,117,0.009453170001506805,0.7157029478458049,0.6730744345470778,0.4923721340388007,0.44403958614484934,0.00967858612400989,0.010757568421615186,0.0010789822976052955,0.7507086167800454,0.6984208610393638,0.5791115520282186,0.46410256410256406,0.823152754890564,1.0209420337297668,0.19778927883920272,0.7081065759637187,0.6832110746396459,0.6278990299823632,0.47543859649122816,0.7753971761915176,0.9746893900291044,0.19929221383758677,0.570266439909297,0.6495726495726496,0.0018155223224312067,0.6015306122448979,0.6837606837606838,0.1612904667854309,0.6466553287981859,0.7264957264957265,0.15271231532096863,0.6615086789438871,0.00047216893572011925,0.01378143081133098,0.008038137909832724,0.2499475403105696,1,13,0.06886247192408407,-0.1310355160696205,,17.75146569442705,0.012670567947485403,1.1094666059016907,1.1263967281596323,2.2684411107667892,16,16,0.6956806910151437,-2.0605611255890928,,18.412974373370936,0.013142736883205521,0.2877027245839209,0.00945461782524373,2.2684411107667892,17,29,0.22556702669684897,-0.6134169184494885,0.02452307939529419,0.08399941331315058,0.9977298708903986,0.006894894446892824,0.003447447223446412,0.06957017612233243,0.9247266765332711,0.02336280206763462,0.4371785451873622,2.0,0.35006261287956003,0.06242673099040985,0.014426332317238484,0.007213166158619242,0.10192583266569873,0.8523999325157612,0.024108599594089748,0.4004408523144746,2.0,0.5673615597199589,0.0812469944357872,0.007447003952008574,0.003723501976004287,0.07250533137282318,0.87521393032053,0.023748721070069322,0.4637247569184742,2.0,0.4339699854207257,0.07289169356226921,pair,0,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p01__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.01,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1225221153,363,117,1169412,b802019fc85178b243d9cf3a67816ac26076e5b27396a0260ec994638a3bb3c5,0.7602040816326531,0.6159832451499119,0.48355825461088614,0.7343894507846789,117,0.006242392584681511,0.6832482993197279,0.642948279790385,0.5761353615520282,0.4237291947818265,0.0068986804588981295,0.008994148686300905,0.002095468227402776,0.7228458049886621,0.6834572977430121,0.6182980599647265,0.48205128205128195,0.8184860861546933,1.036043006380821,0.21755692022612771,0.7363945578231293,0.703910637041336,0.6097663139329805,0.46196581196581205,0.7752325451619565,0.9775303933445058,0.20229784818254926,0.5730442176870748,0.6923076923076923,0.0016013934509828687,0.5729024943310658,0.6923076923076923,0.15540440380573273,0.6166950113378684,0.7521367521367521,0.14608702063560486,0.7073782313413916,0.0005049095155898584,0.014737046486278993,0.00548322287926153,0.38006060082825,1,12,0.04855135490640838,-0.13583532747781227,,17.795721538403473,0.012702156701215899,1.1122325961502173,1.2363956092469823,2.02776410646129,16,16,0.6993421755724141,-2.0740379660915678,,18.50309976974487,0.01320706621680576,0.2891109339022636,0.00697861613388436,2.02776410646129,17,28,0.2112490600729098,-0.6203859871312511,0.02473786287009716,0.07795448735726186,0.9978249641233142,0.006958504750410926,0.003479252375205463,0.06965493812105963,0.9196161600099609,0.02335991180981941,0.41440117560617196,2.0,0.4889465185058547,0.06554001569747925,0.014515752685189103,0.007257876342594552,0.10160298124632236,0.8645364969618237,0.024060997011452694,0.39603232916972814,2.0,0.4909115876826552,0.08148855995386839,0.0075838732082937725,0.0037919366041468863,0.07288188313675069,0.8773541902519774,0.023749301961129145,0.45175766641735227,2.0,0.5388780464607836,0.0703931376338005,pair,0,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p02__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.02,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,1225221153,363,117,1169412,26cb27d3395d0a20b0fad9706873e13e2ed623ee6f358947b93004bb1b103a64,0.7602040816326531,0.6159832451499119,0.48355825461088614,0.7343894507846789,117,0.003846699371933937,0.6580782312925171,0.6240436255473849,0.39933862433862427,0.42822762033288336,0.003885996559937431,0.004939874780525639,0.0010538782205882081,0.6624716553287981,0.6104093229670344,0.5585097001763668,0.46410256410256406,0.8226049550610767,1.033490144693154,0.21088518963207725,0.6472222222222221,0.6320404418333102,0.58342151675485,0.45899685110211436,0.7733535613839086,0.9749703086879544,0.20161674730404577,0.545266439909297,0.6923076923076923,0.0007763311150483787,0.597704081632653,0.7435897435897436,0.15091726183891296,0.5619897959183674,0.6666666666666666,0.14157657325267792,0.734756767676788,0.0005244516543017758,0.015307432659933088,0.004952468490318882,0.4354462801871094,1,8,0.0452958905228263,-0.13287133834444342,,17.72688942610275,0.012653026000073342,1.107930589131422,1.2577634129759536,2.0739653696702574,16,16,0.7128954240461176,-2.032776398277786,,18.461646193779536,0.013177477654375115,0.28846322177780526,0.006513155879253479,2.0739653696702574,17,24,0.21219577390364913,-0.607847603327779,0.026041749864816666,0.08330313144429273,0.9969867776574924,0.007090225858546061,0.0035451129292730305,0.06927761989055671,0.9256666656244705,0.023446608844758528,0.440852314474651,2.0,0.4029100757561369,0.06717421486973763,0.014924891244410935,0.0074624456222054675,0.10139613106678805,0.8621237143481376,0.024228562812057427,0.41734019103600295,2.0,0.516177012892411,0.08274819515645504,0.0076723727743577864,0.0038361863871788932,0.07225898318006256,0.8772460134195716,0.023868909199670028,0.4824233358264772,2.0,0.3591141277836596,0.0701845483854413,pair,0,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p005__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.005,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,747235148,360,120,1169412,b315888a15922a9fb6778a723ee59f3910e67abe9996f1db1071a39e5e00ea2d,0.6862637362637363,0.5939732142857144,0.37490164805954285,0.6775316464734245,119,0.007180364802479744,0.646504884004884,0.6432881545372993,0.4174107142857142,0.3365683147262094,0.008058103439691183,0.009626106907460104,0.001568003467768921,0.5955586080586082,0.5864844457867714,0.5059523809523809,0.33378560036454774,0.8026357862082395,1.0425510686227515,0.239915282414512,0.6841575091575092,0.68209502054004,0.5127232142857143,0.41702153110047835,0.7559936450911569,0.9875176296739208,0.2315239845827639,0.5474206349206349,0.75,0.0026066938880831003,0.5516178266178267,0.6916666666666667,0.17490428686141968,0.648519536019536,0.7833333333333333,0.1650029569864273,0.7378802572278095,0.0005266811257871588,0.0153725053589127,0.009296903441767226,0.20126648181576753,1,22,0.09196589677731058,-0.13193549777624866,,17.72109564193818,0.012648890536715333,1.1075684776211365,1.256951544866575,2.536047617960703,16,16,0.7363419022933007,-1.926526474951,,18.45897589916599,0.01317557166250249,0.2884214984244687,0.013132557477475118,2.536047617960703,17,38,0.2530598981563081,-0.5805832420699365,0.023309534415602684,0.07150609609068935,0.9970499997293342,0.006043306383825381,0.0030216531919126906,0.06670913770592442,0.9545034627014763,0.018562793417161872,0.5694444444444444,2.0,0.2748078634316843,0.05438662084634416,0.014862777088783037,0.0074313885443915186,0.10818404930429663,0.8966123887744977,0.01954257092678855,0.5555555555555556,2.0,0.35580667904010677,0.06996346451342106,0.0071310862649538774,0.0035655431324769387,0.07113757014300433,0.9428882765186957,0.019797452818171968,0.5760322255790534,2.0,0.3015153121071972,0.06219820899423212,pair,0,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p01__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.01,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,747235148,360,120,1169412,bbdfbd96317de0277410db7224b9b4ae90a7881d5d7b99be48c4269fe354a75b,0.6862637362637363,0.5939732142857144,0.37490164805954285,0.6775316464734245,119,0.004063177853822708,0.5931776556776557,0.5860581747900283,0.3616815476190476,0.31219829877724603,0.00431225589522115,0.005861541094006143,0.0015492851987849929,0.620436507936508,0.6092988984760709,0.5111607142857143,0.3544205209994683,0.8107040721428144,1.0423326316556387,0.23162855951282435,0.6501984126984127,0.6444657934957979,0.5439732142857143,0.4260366826156299,0.7523224603879702,0.985778142555303,0.2334556821673328,0.5102869352869354,0.7,0.001174809061922133,0.6303418803418804,0.75,0.16599290072917938,0.6005036630036631,0.6666666666666666,0.15573817491531372,0.811511298046958,0.0005792371863290207,0.016906485375978293,0.012419168225596869,0.07720484158049552,0,32,0.11424325886552475,-0.1428209104087677,,17.39277146984006,0.012414540663697403,1.0870482168650037,1.133501503760429,2.318582853019223,16,16,0.7226097874453292,-1.886977585296457,,18.204282767887022,0.012993777850026426,0.28444191824823467,0.017717587530942748,2.318582853019223,16,48,0.26633489101047586,-0.57886007913069,0.023113129660487175,0.0654464475057786,0.9966314433064808,0.0059840538124221725,0.0029920269062110863,0.06676260934253936,0.9562488741747763,0.018512291587245464,0.5726495726495726,2.0,0.24579094011462915,0.05408160388469696,0.014287017346920894,0.007143508673460447,0.10449005595228582,0.904688223184731,0.019293475881257894,0.5502136752136753,2.0,0.3325517650844576,0.06776837445795536,0.007051809160410209,0.0035259045802051043,0.07117537228422897,0.9384747207283248,0.019734197647785192,0.5730110775427996,2.0,0.2605962390980914,0.059302694629877806,pair,0,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p02__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.02,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,747235148,360,120,1169412,e4455f7883cece592622ccbc398deeb7c351bbbc691c379225c48aabf983649a,0.6862637362637363,0.5939732142857144,0.37490164805954285,0.6775316464734245,119,0.0052911220118403435,0.635546398046398,0.6275126609935313,0.3856398809523809,0.34086124401913864,0.006125851319386409,0.00898238684329519,0.002856535523908782,0.6395146520146521,0.6285686023168676,0.4872023809523809,0.3658828890407838,0.7980218229593931,1.0493692884101362,0.25134746545074316,0.7022893772893772,0.6985714285714285,0.5137648809523809,0.39183033340928086,0.7574452428550987,0.9934024220183532,0.23595717916325443,0.5686507936507936,0.6833333333333333,0.0016015932196751237,0.6018467643467643,0.7166666666666667,0.1693221777677536,0.6084859584859584,0.7083333333333334,0.16003632545471191,0.720784378569607,0.0005144785000496838,0.015016341220200145,0.009953535508327626,0.11421368101928904,1,23,0.10078291889384924,-0.13538293281024683,,17.380213653972774,0.012405577197696483,1.0862633533732984,1.1931696228338804,2.4504396921840104,16,16,0.7216343258330805,-1.8965426379193862,,18.100998032542382,0.012920055697746168,0.2828280942584747,0.013953437265928154,2.4504396921840104,17,39,0.2559957706286571,-0.5756728590875316,0.02336510829627514,0.07779102593810555,0.9961819661418502,0.006060044941984491,0.0030300224709922455,0.06713763008172262,0.9556767789715357,0.018555853005690643,0.5502136752136753,2.0,0.2785478759691904,0.052417698432691395,0.01530649879696736,0.00765324939848368,0.1079959224480139,0.891404103262034,0.019391618744568552,0.5480769230769231,2.0,0.35532240069711224,0.06972752790898085,0.007110368851552604,0.003555184425776302,0.0715264698033882,0.9387572773087262,0.01980836346769553,0.5629405840886204,2.0,0.26873650107059904,0.06430171988904476,pair,0,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0p005__xrec0p25__dep0__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.005,0.25,0.0,0.25,500,0.001,1e-05,64,5.0,1401,500,arpls_minmax,structured_vae,525974317,356,124,1169412,562b34d2554fea01ac51451e245812857bba6ec61a0257b2a70165472942fca6,0.6391774996098304,0.6321428571428571,0.3824276377217555,0.6494197382483371,124,0.011482692323625088,0.6121519457985624,0.6038718681575824,0.4525132275132274,0.36787114845938373,0.012733169073282286,0.01723930840567322,0.0045061393323909335,0.7131175007114857,0.705344600894545,0.49695767195767204,0.3943394024276379,0.752884354702262,1.0399527328862381,0.2870683781839761,0.663561375967391,0.6618004693481583,0.4937169312169313,0.4224276377217555,0.722194092218266,1.0000787760998688,0.2778846838816028,0.5183964949002543,0.6370967741935484,0.0028959810733795166,0.6529321242667108,0.7741935483870968,0.17487134039402008,0.5556226876715599,0.7258064516129032,0.16794738173484802,0.6098152309813807,0.00043527139970119964,0.012704483978778764,0.0065470677099058825,0.2447824940723096,1,13,0.04621925149528795,-0.144633361523105,,17.129683583009378,0.012226754877237242,1.0706052239380863,1.1506233420212304,2.49726057008207,15,16,0.6695723241345619,-1.9211326358401728,,17.739498813990753,0.012662026276938439,0.27717966896860563,0.008794138215363945,2.49726057008207,16,29,0.20205751965510643,-0.5887581801023719,0.022345758974552155,0.0858679772062861,0.998714498541131,0.005850337807260863,0.0029251689036304315,0.06421178140206703,0.9487504664619265,0.020439087400694333,0.4873362445414847,2.0,0.27520242465987776,0.06216958165168762,0.014515952302473658,0.007257976151236829,0.1020468142054246,0.8911938879873074,0.021334731085888917,0.46200873362445416,2.0,0.43646724833967837,0.0750189758837223,0.005465412287624128,0.002732706143812064,0.06474010847103111,0.9454329603691208,0.019636696892756593,0.5078947368421053,2.0,0.3049614150947499,0.060420917347073555,pair,0,4
