wavenumber,mean,std
330.9061584,757.633159456,136.93289362042665
333.1221896,756.868411424,136.15614620593837
335.3382209,754.8561614440001,135.91546544350453
337.5542522,753.315745512,134.19414219550805
339.7702835,752.6931855920001,134.4456881594941
341.9863148,753.856525128,135.5099241892259
344.202346,756.6802914040001,135.64401413654036
346.4183773,759.9378168239999,135.00058025338018
348.6344086,762.842769212,134.37715547790074
350.8504399,765.6369713119999,137.4634969624558
353.0664712,764.187540076,136.27532633984987
355.2825024,763.6545342200001,135.06709368840953
357.4985337,762.4956529880001,134.68168909045482
359.714565,762.2495935719999,135.35367473177004
361.9305963,763.45096848,134.99841901808054
364.1466276,763.906507292,131.93569541571705
366.3626588,766.194777272,133.24815505272005
368.5786901,766.675967656,134.4098325423094
370.7947214,769.0232307800001,134.33568641912385
373.0107527,774.6630604,135.09943538684365
375.226784,782.9233598879999,135.79440119916833
377.4428152,791.8039494160001,136.3471391124681
379.6588465,798.9660660640001,136.14322656512272
381.8748778,801.390867664,133.9075344515355
384.0909091,792.5343455599999,135.37376151057398
386.3069404,786.0561153799999,134.5572414220612
388.5229717,775.8327103040001,135.0008539935048
390.7390029,769.067838352,134.93523283381612
392.9550342,766.141821016,133.9124991236115
395.1710655,765.707662196,133.08086223401685
397.3870968,767.2984596559999,133.74933005011934
399.6031281,771.173854192,135.56894517409594
401.8191593,775.279557304,134.1810063385212
404.0351906,778.732532176,136.69422624514127
406.2512219,783.601915932,137.64474066441514
408.4672532,789.6245591040001,139.15185774316652
410.6832845,799.7698483400001,143.72344411558475
412.8993157,814.3574425600001,148.36608649186962
415.115347,832.371098908,151.01554690723137
417.3313783,850.033457012,153.86814946305137
419.5474096,853.4120757079999,152.0093877226138
421.7634409,843.4694819879999,148.25870580648424
423.9794721,824.860332304,142.41626159032992
426.1955034,808.253903424,138.23538361954397
428.4115347,796.1383974960002,135.17223520005714
430.627566,789.897126424,134.39229360316423
432.8435973,788.2599220960001,134.32263008929465
435.0596285,788.829841068,132.4933262932175
437.2756598,791.977889288,133.59373224319307
439.4916911,787.662100088,134.2035859347747
441.7077224,779.9864413600001,134.05762322442473
443.9237537,772.886683772,132.17191360996364
446.1397849,771.4709558040001,131.33538004951012
448.3558162,769.898296508,131.5361756710164
450.5718475,768.5879185240001,131.78691598439977
452.7878788,770.433091732,131.499681839016
455.0039101,771.5647024960001,130.94916571941752
457.2199413,775.77192908,132.53749813864553
459.4359726,776.5801225,131.44079809965012
461.6520039,779.1699611199999,131.54261220946313
463.8680352,777.645779072,130.03825105165504
466.0840665,774.119327236,130.77182969118917
468.3000978,773.8218532919999,133.22271543707706
470.516129,776.9596491039999,133.87313646130315
472.7321603,779.9427882479999,132.5622107525224
474.9481916,783.464304908,134.77200650611067
477.1642229,780.085694508,133.8597891396033
479.3802542,779.5167304120001,132.60555556981993
481.5962854,778.1095123160001,131.93847817503783
483.8123167,776.745156808,132.46948518392793
486.028348,776.7746204519999,131.739677592498
488.2443793,777.14000818,131.22588959576188
490.4604106,776.4437917800001,131.16099661787604
492.6764418,775.4981887519998,129.54556945594683
494.8924731,776.198342628,130.56938181661073
497.1085044,774.319361268,128.2793523437526
499.3245357,775.801328124,132.94965368826698
501.540567,774.189091768,130.42518009121133
503.7565982,771.6140057120001,126.23572262719102
505.9726295,770.882293664,127.88676638657392
508.1886608,770.2375715880002,131.21713021869942
510.4046921,768.7951836079999,130.2758033921053
512.6207234,769.7315427320001,128.48896737526766
514.8367546,772.432875304,130.1558351738379
517.0527859,774.206127644,128.7246760147178
519.2688172,777.6429190120001,131.27869387180064
521.4848485,774.42202616,131.46688908182367
523.7008798,771.6559840159998,130.38269398907784
525.916911,769.773787036,128.17394679224435
528.1329423,767.9745406120002,127.83067202744309
530.3489736,766.600007216,129.67992876748738
532.5650049,765.5953821800001,129.3517769333455
