wavenumber,mean,std
330.9061584,1270.7597079079999,183.63221849672536
333.1221896,1267.4764706719998,185.4437135137743
335.3382209,1260.195896184,182.379526697731
337.5542522,1256.328007868,181.5420730489097
339.7702835,1254.8753650439999,181.90442432935703
341.9863148,1255.8239885159999,182.09842812845693
344.202346,1257.2262658119998,181.50312501818658
346.4183773,1256.031242492,180.99377182199072
348.6344086,1253.474764516,182.72319890145542
350.8504399,1253.830583356,183.02514400238775
353.0664712,1255.5157410040001,185.78015851486023
355.2825024,1252.786812576,184.37331531529045
357.4985337,1251.779282964,184.353852854427
359.714565,1252.34466998,183.2139127332295
361.9305963,1253.204194116,181.0149733884928
364.1466276,1255.169591632,183.96794153678997
366.3626588,1251.8401163400001,185.22236968877868
368.5786901,1250.22519776,180.60314882056724
370.7947214,1249.719988436,180.7676016294251
373.0107527,1251.746406476,181.15160424796701
375.226784,1256.4487697880002,181.7269287316324
377.4428152,1262.094062548,180.92154784254953
379.6588465,1267.7339438,178.7798917884653
381.8748778,1272.137354912,179.41751816978092
384.0909091,1263.423531236,179.09734146285817
386.3069404,1250.467070836,177.15383333590756
388.5229717,1238.781960104,178.8105372753534
390.7390029,1230.884812424,177.64750156174196
392.9550342,1224.199577176,174.99900821250583
395.1710655,1219.2173126199998,175.06735972829213
397.3870968,1217.198031168,177.07699847017494
399.6031281,1216.998890064,175.177825438413
401.8191593,1219.012458828,176.45484460692813
404.0351906,1218.233278672,178.07163685741054
406.2512219,1219.432971204,176.18322308993206
408.4672532,1220.722642872,177.84760836361394
410.6832845,1220.1805146479999,176.81553674967654
412.8993157,1219.3189877720001,174.21780235024016
415.115347,1220.0506423000002,175.2599596228805
417.3313783,1221.735000528,179.09063592219226
419.5474096,1222.537080636,176.59402887523498
421.7634409,1224.256791192,178.67193241017557
423.9794721,1225.729702936,177.93456784443504
426.1955034,1224.870268636,176.59039583782
428.4115347,1224.053884276,176.45303917201497
430.627566,1225.640225632,176.95542801746373
432.8435973,1229.706969032,177.81328402332016
435.0596285,1234.1802141560001,178.68098876580387
437.2756598,1236.5615452920001,177.5178694138238
439.4916911,1231.9953755000001,176.6284254043609
441.7077224,1224.1653488519999,176.14109466678795
443.9237537,1219.059081188,174.6787445722437
446.1397849,1215.50532208,175.15625172947836
448.3558162,1213.3187144839999,174.76735109520914
450.5718475,1211.30986658,173.7859757249325
452.7878788,1208.9832070080001,173.8235898766854
455.0039101,1208.342379876,171.97967147949575
457.2199413,1209.2526452920001,167.68072589059975
459.4359726,1212.291779016,176.00819831682966
461.6520039,1211.221921152,175.69005873148603
463.8680352,1205.980983376,173.71841272971113
466.0840665,1201.288552212,172.98437699544888
468.3000978,1197.103024084,172.81122958906602
470.516129,1194.528559332,172.38760797838444
472.7321603,1195.731126992,172.5605769014843
474.9481916,1196.1177330639998,173.17737410834047
477.1642229,1194.4163952440001,173.01852938252298
479.3802542,1195.127226176,171.47021242533253
481.5962854,1194.51214044,174.05556632918922
483.8123167,1195.339749372,174.52263326429505
486.028348,1196.3321354720001,175.3940872400342
488.2443793,1197.144845924,176.32945737534754
490.4604106,1197.086346604,175.6620991065228
492.6764418,1195.166871316,175.1755798186986
494.8924731,1194.427235268,177.05746157854256
497.1085044,1188.197016408,178.1455971308909
499.3245357,1187.778193404,176.6447089122829
501.540567,1182.501353924,173.73075445758676
503.7565982,1180.2410767479998,173.94366549997534
505.9726295,1177.200549032,173.5857406819041
508.1886608,1174.338846232,171.6110064886635
510.4046921,1173.610651196,169.62501455079618
512.6207234,1172.140811512,169.80590940251597
514.8367546,1171.917294684,174.51785579546933
517.0527859,1172.3608214320002,168.6415066235082
519.2688172,1174.2559182080001,170.4602350200064
521.4848485,1171.594829532,169.79317691925897
523.7008798,1167.3525907800001,169.48164199232374
525.916911,1164.4227962920002,170.49453946177138
528.1329423,1161.776542316,169.0067960455211
530.3489736,1159.044063308,165.9746551069649
532.5650049,1157.949267652,167.62443903015753
534.7810362,1156.982846116,169.53850590035069
536.9970674,1160.864418684,169.440686649928
539.2130987,1159.6482759720002,167.63115748316974
541.42913,1163.609599528,168.563380865344
543.6451613,1163.2579733759999,169.38941114504374
545.8611926,1164.421724256,168.6974192150747
548.0772239,1166.745987876,168.39325431430794
550.2932551,1167.408689224,169.31171242259174
552.5092864,1167.510088996,169.8161816352817
554.7253177,1169.164326464,168.69722060695332
556.941349,1169.247513304,170.33401106509547
559.1573803,1170.0029327920001,168.85578074252564
561.3734115,1173.164917312,172.72509343261896
563.5894428,1173.21543226,172.28274495713657
565.8054741,1171.4888719560001,171.2239926181219
568.0215054,1172.9764134759998,169.63476194431053
570.2375367,1173.118791572,169.7500787655403
572.4535679,1170.030253256,170.461537602931
574.6695992,1171.83758372,168.50519617057833
576.8856305,1175.7315747799998,172.82169740257797
579.1016618,1169.754575636,170.96656276847685
581.3176931,1171.932128,171.6760288535649
583.5337243,1168.5057427479999,171.59132435866394
585.7497556,1169.6753939199998,172.09198203402943
587.9657869,1169.633334316,171.17602982022387
590.1818182,1168.81113624,169.8426353171456
592.3978495,1169.448930132,169.30280977206468
594.6138807,1169.478230048,169.04099133097927
596.829912,1166.9214964760001,168.7104003751077
599.0459433,1168.608556344,170.74346093606405
601.2619746,1170.783811844,169.54205439440528
603.4780059,1166.622410828,170.7028804479741
605.6940371,1167.604285624,168.4967380828813
607.9100684,1170.4906890720001,168.50929054885188
610.1260997,1170.822021648,169.61879029601465
612.342131,1172.0398845759998,170.47740849859863
614.5581623,1175.4947968879999,170.2374167543395
616.7741935,1178.320106244,169.7910501554584
618.9902248,1180.0326282800002,170.99012234601162
621.2062561,1183.239882856,172.624058656426
623.4222874,1182.6684466479999,174.7561138080753
625.6383187,1187.479629936,174.8955218146399
627.85435,1187.924720336,172.03063024471462
630.0703812,1187.88349406,172.10967591278796
632.2864125,1189.275373352,171.93208411475874
634.5024438,1192.525546192,171.8126289762493
636.7184751,1194.52703324,172.7231507225045
638.9345064,1195.139081684,172.6803600683894
641.1505376,1197.814064188,171.3448271530658
643.3665689,1200.3959931040001,173.7064017476464
645.5826002,1200.480493932,175.4128274583596
647.7986315,1200.304588484,173.98853343788363
650.0146628,1199.58852534,173.48189887826334
652.230694,1191.688198516,171.36848072837896
654.4467253,1187.466394976,170.7497162001894
656.6627566,1181.069979976,169.75069948410177
658.8787879,1176.490855092,169.37107682138978
661.0948192,1175.539828632,170.245778439569
663.3108504,1174.422023136,170.01445199910154
665.5268817,1174.31937678,168.04634120112328
667.742913,1176.839558224,171.25988986201557
669.9589443,1169.994078736,170.47812526376043
672.1749756,1169.7603913560001,169.00104935192812
674.3910068,1170.330861896,168.43771174474807
676.6070381,1172.643910256,166.9404880598836
678.8230694,1170.559476288,169.22384275194113
681.0391007,1170.153372224,169.89916054367797
683.255132,1170.663452576,168.68490297818747
685.4711632,1171.425368492,168.1026174832674
687.6871945,1174.207553852,169.57909935622166
689.9032258,1176.3044704440001,172.10275944741701
692.1192571,1175.3163206560002,170.6469699137877
694.3352884,1178.33326822,170.80480157510817
696.5513196,1179.192650688,170.98420107104008
698.7673509,1180.439215608,169.63314299915984
700.9833822,1182.895083864,171.52785077510944
703.1994135,1181.973803724,170.972265013677
705.4154448,1181.65463312,169.57115680465884
707.6314761,1182.917102396,169.55120532257547
709.8475073,1184.9290049039998,170.82399204644003
712.0635386,1187.1769293759999,171.36936186255986
714.2795699,1187.725440092,170.57029134269547
716.4956012,1185.322664136,171.13626394780871
718.7116325,1188.2298000199999,170.74340522469313
720.9276637,1186.749568008,171.8372038466187
723.143695,1186.616428712,170.56096747833257
725.3597263,1184.9146527359999,170.48840076169458
727.5757576,1184.01960524,169.49620185509258
729.7917889,1182.7722166560002,170.9989259245191
732.0078201,1183.32562586,171.00026668556637
734.2238514,1181.653599388,171.28584066774977
736.4398827,1179.112735508,171.02551624248719
738.655914,1179.752622708,170.46354623389587
740.8719453,1179.8119195640002,171.40047256694527
743.0879765,1177.205241248,166.14491515984352
745.3040078,1180.46907178,164.85566542443237
747.5200391,1178.893798376,168.22296362862224
749.7360704,1177.349621388,170.10130113297657
751.9521017,1176.499726744,167.267506959987
754.1681329,1177.82578126,166.71742092355342
756.3841642,1177.203680872,168.92104964921214
758.6001955,1176.3611277480002,169.6120871669216
760.8162268,1178.0126223559998,169.63472184902906
763.0322581,1178.974009068,169.53612482532625
765.2482893,1178.1454009440001,169.12773261046607
767.4643206,1179.496803344,169.67066024352707
769.6803519,1181.511053112,170.24670607970242
771.8963832,1181.16265722,169.67376469729373
774.1124145,1183.7503019719998,167.8889168815727
776.3284457,1188.11720122,169.52421842552178
778.544477,1188.423384216,172.8216280535624
780.7605083,1190.690624412,171.35170940751053
782.9765396,1193.732176976,173.1825892404325
785.1925709,1193.9898677239999,170.41304887368435
787.4086022,1193.705316836,172.44691651965258
789.6246334,1195.288619536,174.040010775904
791.8406647,1198.616906468,172.292743650045
794.056696,1202.415204936,173.40185330661578
796.2727273,1204.964634944,174.54961562611996
798.4887586,1205.4812568,171.76954535214935
800.7047898,1208.377132556,173.19916448518381
802.9208211,1213.981010784,171.9508822119018
805.1368524,1213.964762972,172.73714092115392
807.3528837,1214.224503632,174.0497175146862
809.568915,1219.407140272,174.17792500914624
811.7849462,1222.9519512279999,174.3835626838295
814.0009775,1224.4900748680002,173.87953333664433
816.2170088,1225.3183054400001,175.04481084130765
818.4330401,1225.8382006599998,174.7163063340226
820.6490714,1224.080795028,173.5368435663624
822.8651026,1218.625944844,173.71660879457926
825.0811339,1211.909795508,173.49960694817355
827.2971652,1207.688666412,172.88285929215093
829.5131965,1206.039027236,174.55060997036503
831.7292278,1206.521783136,172.87010530450834
833.945259,1207.3844808000001,173.12036793294556
836.1612903,1205.169602208,175.95620424576168
838.3773216,1206.4717156279999,175.47783409220256
840.5933529,1208.278178788,174.04065355431237
842.8093842,1211.99020968,173.34180828423638
845.0254154,1212.81856216,173.42457271287986
847.2414467,1215.643618408,173.6795899979283
849.457478,1219.8469272959999,173.76232203107847
851.6735093,1222.596883272,175.01630449190398
853.8895406,1226.7196789199998,175.88676875144714
856.1055718,1234.688815792,176.00189368333156
858.3216031,1246.167773648,178.01311084415633
860.5376344,1261.981848372,179.0599027003977
862.7536657,1264.527279488,177.79496191853698
864.969697,1259.199587864,175.9000044551122
867.1857283,1240.4138008799998,176.95314304581814
869.4017595,1225.2092949799999,173.94123839852355
871.6177908,1208.8804945440002,169.58078428143185
873.8338221,1201.400650016,171.98993530279466
876.0498534,1198.395013796,172.69773336833538
878.2658847,1197.963652228,173.49573863046794
880.4819159,1199.573997988,172.39608196152614
882.6979472,1199.3206465320002,171.48311789228168
884.9139785,1199.926296068,171.81738192972054
887.1300098,1200.395724068,172.0058561187511
889.3460411,1199.641055204,172.286667308275
891.5620723,1202.343854228,172.83725634490125
893.7781036,1200.1909868440002,172.63682837741095
895.9941349,1199.189208752,173.79500488675365
898.2101662,1197.752082184,170.64150599604895
900.4261975,1201.821981388,171.69349159641848
902.6422287,1197.8318126919999,171.2499279014684
904.85826,1198.585876764,174.01439902242095
907.0742913,1194.666014116,170.0259527069185
909.2903226,1193.504835532,171.8719538244832
911.5063539,1191.47239198,171.7279830679531
913.7223851,1190.675729412,170.0742336917708
915.9384164,1189.2477489920002,171.25822354805103
918.1544477,1189.587760936,172.1721887559979
920.370479,1191.1646388880001,171.04825299480132
922.5865103,1189.710668516,169.55248529032048
924.8025415,1186.836080972,169.44781263466922
927.0185728,1186.9265504240002,169.9401211650071
929.2346041,1187.871507512,168.28952540313483
931.4506354,1187.606845912,171.21516074287013
933.6666667,1185.465896636,168.78060024076424
935.8826979,1186.532440652,169.81323815665957
938.0987292,1187.8971466,169.82878102373957
940.3147605,1191.782078696,171.26206506797325
942.5307918,1187.581974904,169.88667061382293
944.7468231,1189.252341416,170.89926969707867
946.9628543,1191.2623705079998,169.0634131731305
949.1788856,1194.426698076,168.6457888194122
951.3949169,1194.4295164,170.84734801197578
953.6109482,1194.242247636,172.85350322982663
955.8269795,1195.035880012,171.83015198283977
958.0430108,1197.391774032,171.91050959745252
