wavenumber,mean,std
330.9061584,1360.9698887999998,216.7513997533878
333.1221896,1355.9952027200002,216.57935882999945
335.3382209,1349.7188931520002,217.91883183393753
337.5542522,1344.420332624,216.87785014662919
339.7702835,1339.9728274999998,216.6855289585377
341.9863148,1338.0223412159999,217.20156812207875
344.202346,1338.9935107239999,217.94556767094625
346.4183773,1339.86448026,218.40254500108958
348.6344086,1335.0493927920002,214.81482992588687
350.8504399,1333.347028104,212.74173152732155
353.0664712,1330.251284592,212.21281459299914
355.2825024,1327.6201079839998,215.00073876384948
357.4985337,1324.9755341359999,214.7943005207639
359.714565,1322.136002608,212.30515529072807
361.9305963,1320.092882856,210.97094608566724
364.1466276,1320.015536272,211.64204904134164
366.3626588,1320.134301172,213.5571891497733
368.5786901,1315.486797396,213.94071528936962
370.7947214,1312.9759455199999,209.31196964994956
373.0107527,1316.6801755879999,210.116995777382
375.226784,1320.446209168,209.0238414137593
377.4428152,1324.6433599719999,209.90922755027177
379.6588465,1329.6450326719998,214.60326696613143
381.8748778,1329.3819125199998,212.9981003278394
384.0909091,1323.4042950520002,211.88679254721237
386.3069404,1311.8329898559998,210.23396669441436
388.5229717,1302.605974716,206.92825055829792
390.7390029,1296.57727446,206.0459000805543
392.9550342,1295.9649669520002,206.71623330211742
395.1710655,1300.405560672,208.18980763184226
397.3870968,1308.4774695879998,209.54230548107174
399.6031281,1320.391684016,209.60643399984778
401.8191593,1338.06236874,212.2803254574796
404.0351906,1361.111584528,216.03570912444232
406.2512219,1395.7209783600003,224.7778832335717
408.4672532,1449.8952171600001,234.3205206997732
410.6832845,1536.3174890399998,248.55933617609404
412.8993157,1656.5092484000002,272.28856019569264
415.115347,1788.7055619199998,300.7674957798718
417.3313783,1889.5372493199998,322.03945667771814
419.5474096,1915.2190252,328.7700392567177
421.7634409,1839.6080379599998,310.26647316745215
423.9794721,1732.04447172,286.1777814453036
426.1955034,1631.29009384,263.03422988818664
428.4115347,1560.4869234399998,249.58072797950308
430.627566,1514.2395801599998,239.31105103473385
432.8435973,1475.3284680000004,228.89610128771082
435.0596285,1432.57703312,222.47677588723747
437.2756598,1386.8280465999999,215.31413089693788
439.4916911,1342.0519141319999,206.86390642265852
441.7077224,1308.813781624,204.65090179083504
443.9237537,1290.533536572,204.4317123557427
446.1397849,1276.904530928,203.38255495141806
448.3558162,1269.874354136,203.20436705951968
450.5718475,1267.0775398760002,203.0903848020954
452.7878788,1264.166196044,202.21079704385846
455.0039101,1263.5589009839998,202.93731235458387
457.2199413,1262.6619282719998,201.50931770463885
459.4359726,1265.409877756,204.35789289477134
461.6520039,1263.2874977959998,204.37011081313605
463.8680352,1263.326592296,204.98469793145088
466.0840665,1262.738296672,205.2581784616944
468.3000978,1264.341458892,205.25149185213547
470.516129,1266.951978332,205.22291675770722
472.7321603,1263.87478584,204.8454905605245
474.9481916,1256.0919627,204.2317133799758
477.1642229,1254.579071616,202.14586834213821
479.3802542,1246.7895752999998,199.7357283331774
481.5962854,1242.5656814200001,200.3890308111115
483.8123167,1240.406213944,199.61204942354445
486.028348,1238.077784628,200.38575455425064
488.2443793,1234.06540956,199.74900170322294
490.4604106,1230.310573336,196.81200724554293
492.6764418,1228.89683696,197.3068993718802
494.8924731,1223.637500812,200.28674480681005
497.1085044,1222.723199216,197.6316156498876
499.3245357,1219.41315746,198.6851177963541
501.540567,1218.384462132,199.20969266404947
503.7565982,1217.317836552,199.44196617554417
505.9726295,1213.901938752,198.6711977563669
508.1886608,1211.5781647039998,198.5066373178686
510.4046921,1210.88011058,198.30314423187852
512.6207234,1207.881636504,196.16187828965113
514.8367546,1210.00547882,199.75679747849034
517.0527859,1212.49113766,198.58288986531446
519.2688172,1209.023379488,199.68217946884036
521.4848485,1208.229577504,201.38105006712377
523.7008798,1207.463163344,200.03914712672204
525.916911,1202.6581364400001,199.15967733875357
528.1329423,1198.298038944,199.24385144670987
530.3489736,1197.7884047520001,200.1484408510451
532.5650049,1197.131491264,202.68191580538132
534.7810362,1195.153610396,202.70495084940598
536.9970674,1195.8680616039999,198.32162264988008
539.2130987,1197.668773908,199.90648592773002
541.42913,1198.1806042360001,199.31117525893725
543.6451613,1199.130677472,198.79534494088824
545.8611926,1201.17921296,199.87511562346705
548.0772239,1202.1021279759998,200.7627673056333
550.2932551,1203.221235236,201.53293830044393
552.5092864,1205.277185116,202.70779832906553
554.7253177,1202.642652696,200.8560007478862
556.941349,1206.84378402,200.7962068507171
559.1573803,1209.3731742960001,200.53847437879443
561.3734115,1208.012849576,201.40087728470886
