#wnum,raman
275,536.574
276,536.983
277,570.128
278,604.781
279,641.028
280,674.357
281,709.772
282,759.006
283,805.014
284,821.025
285,829.815
286,835.451
287,836.182
288,838.616
289,847.393
290,854.438
291,861.771
292,869.505
293,869.908
294,867.787
295,868.187
296,869.937
297,895.315
298,919.855
299,932.131
300,932.522
301,911.34
302,861.798
303,809.371
304,765.711
305,733.94
306,720.785
307,706.259
308,678.488
309,632.68
310,584.374
311,551.366
312,517.697
313,479.181
314,437.583
315,400.661
316,379.289
317,358.389
318,331.626
319,303.272
320,275.885
321,252.98
322,228.112
323,189.558
324,151.007
325,118.179
326,93.3578
327,71.8541
328,61.1523
329,51.8985
330,50.2932
331,49.2775
332,49.1557
333,32.6582
334,25.5558
335,25.7009
336,44.0066
337,44.1258
338,34.4587
339,18.1175
340,10.8579
341,4.02061
342,-5.57299
343,-17.4095
344,-19.1347
345,-19.1317
346,-10.4497
347,-5.17879
348,-1.69075
349,0.0543086
350,-0.016084
351,-0.0998779
352,9.94776
353,23.157
354,23.0357
355,13.3371
356,6.22398
357,6.06922
358,11.7071
359,18.8698
360,27.0094
361,39.6663
362,68.0585
363,100.789
364,111.545
365,116.989
366,128.949
367,152.135
368,175.491
369,217.204
370,262.226
371,301.357
372,338.535
373,382.45
374,443.322
375,512.353
376,590.222
377,665.621
378,722.605
379,757.138
380,788.416
381,850.03
382,919.783
383,990.484
384,1052.91
385,1095.71
386,1108.52
387,1122.09
388,1146.48
389,1171.54
390,1188.4
391,1188.13
392,1187.19
393,1180.85
394,1180.6
395,1180.35
396,1179.16
397,1174.64
398,1174.4
399,1192.23
400,1202.48
401,1202.26
402,1188.09
403,1159.62
404,1123.26
405,1087.78
406,1056.54
407,1024.32
408,990.55
409,954.848
410,918.527
411,881.065
412,848.834
413,817.669
414,778.021
415,734.981
416,701.681
417,676.154
418,630.677
419,569.356
420,504.486
421,447.649
422,404.781
423,369.302
424,307.577
425,247.292
426,211.649
427,191.877
428,176.029
429,155.514
430,139.653
431,138.575
432,137.804
433,136.72
434,136.614
435,134.998
436,131.033
437,126.753
438,110.658
439,90.0122
440,74.097
441,71.5518
442,68.9771
443,54.698
444,41.9121
445,31.0879
446,21.3633
447,21.4162
448,26.5515
449,37.5508
450,41.1978
451,46.4292
452,51.7164
453,55.5754
454,60.6583
455,74.1924
456,74.2878
457,65.962
458,37.8844
459,31.5345
460,31.647
461,39.9156
462,40.964
463,46.7551
464,55.4412
465,62.2142
466,62.3502
467,52.9495
468,53.0928
469,53.6341
470,60.0242
471,66.2761
472,72.2057
473,72.6108
474,72.7739
475,72.9063
476,68.9367
477,62.2272
478,62.402
479,62.968
480,66.451
481,77.0924
482,77.2775
483,70.7145
484,54.0879
485,54.2799
486,64.5078
487,75.8072
488,82.1973
489,82.3972
490,81.3987
491,74.0246
492,74.2296
493,89.2442
494,100.555
495,108.592
496,114.395
497,114.606
498,108.066
499,108.279
500,107.834
501,108.049
502,107.207
503,107.424
504,121.209
505,137.15
506,137.367
507,127.689
508,116.393
509,107.397
510,95.3708
511,89.0911
512,85.8701
513,78.8856
514,62.8088
515,58.9742
516,59.1873
517,65.7507
518,65.9616
519,51.4408
520,36.7417
521,24.247
522,14.3508
523,14.5542
524,16.4175
525,19.2436
526,19.4411
527,17.3768
528,-1.80881
529,-1.61838
530,0.154157
531,18.029
532,18.2115
533,18.2175
534,16.4091
535,14.2568
536,14.4275
537,22.6103
538,33.5723
539,34.5757
540,34.7331
541,30.9289
542,24.5193
543,24.5922
544,24.735
545,24.8739
546,22.9468
547,15.0233
548,15.1501
549,23.4126
550,23.824
551,23.9378
552,19.3554
553,18.7219
554,18.8218
555,22.0292
556,31.6307
557,31.716
558,5.49116
559,-3.35969
560,-3.28985
561,25.0977
562,28.9439
563,28.9977
564,23.6157
565,19.6369
566,14.8208
567,14.853
568,14.4699
569,12.9971
570,5.13704
571,5.14701
572,16.4193
573,28.1062
574,28.0993
575,23.2407
576,23.2224
577,23.503
578,25.3465
579,27.7602
580,27.7187
581,0.740237
582,-10.2326
583,-10.2918
584,22.8196
585,33.8549
586,33.7786
587,27.0547
588,21.2065
589,21.1147
590,23.9484
591,35.1641
592,45.7858
593,55.5861
594,63.4775
595,64.8915
596,64.7697
597,50.7763
598,29.873
599,29.7408
600,46.4123
601,55.1038
602,54.9628
603,53.4603
604,53.3142
605,53.1659
606,44.2711
607,28.0736
608,27.9194
609,54.3314
610,66.5506
611,66.3921
612,54.5367
613,54.3762
614,62.0807
615,73.0153
616,88.3636
617,105.082
618,118.603
619,132.107
620,144.842
621,158.43
622,174.966
623,196.98
624,220.902
625,243.912
626,268.747
627,305.64
628,342.636
629,391.39
630,447.34
631,503.751
632,561.114
633,632.002
634,730.245
635,834.468
636,984.119
637,1144.14
638,1328.51
639,1515.03
640,1706.37
641,1915.55
642,2117.52
643,2274.84
644,2423.89
645,2493.05
646,2520.08
647,2519.96
648,2447.58
649,2340.58
650,2184.27
651,2026.65
652,1845.89
653,1662.12
654,1448.32
655,1219.74
656,1017.55
657,852.61
658,698.966
659,585.912
660,477.968
661,393.409
662,319.825
663,256.71
664,199.411
665,151.522
666,120.994
667,94.7598
668,86.2703
669,78.3087
670,57.4314
671,31.8125
672,31.6842
673,57.1323
674,69.8454
675,69.7016
676,62.667
677,59.9796
678,58.1933
679,54.5367
680,48.9095
681,48.7254
682,59.5834
683,68.4158
684,68.207
685,67.1942
686,65.1511
687,64.9143
688,74.8105
689,91.9946
690,91.7267
691,75.8393
692,75.5489
693,99.7803
694,110.717
695,110.391
696,70.0999
697,69.7471
698,103.608
699,126.84
700,127.977
701,127.568
702,110.695
703,93.1129
704,84.0707
705,82.7669
706,82.2789
707,96.9091
708,96.3871
709,85.1295
710,67.8563
711,53.9566
712,40.1724
713,39.5587
714,38.9256
715,29.7046
716,-0.371182
717,-1.06486
718,8.24243
719,26.0413
720,25.2837
721,22.0889
722,9.11825
723,-5.949
724,-19.6984
725,-32.149
726,-33.0438
727,-9.01181
728,2.94288
729,1.97998
730,-4.19134
731,-5.19654
732,-1.6039
733,-2.6487
734,-2.88137
735,-0.889287
736,15.3897
737,24.6872
738,23.5569
739,22.4119
740,30.1351
741,45.0178
742,56.3633
743,67.8661
744,93.0093
745,135.453
746,177.774
747,209.308
748,239.864
749,271.191
750,270.01
751,268.752
752,224.373
753,197.923
754,195.39
755,183
756,133.116
757,85.6738
758,76.0079
759,67.9457
760,48.9558
761,27.6195
762,26.358
763,33.6752
764,32.4233
765,29.6617
766,22.3803
767,20.6827
768,19.4592
769,24.0132
770,30.1899
771,39.8929
772,51.5119
773,60.1324
774,64.5149
775,68.5923
776,69.0424
777,70.2651
778,109.793
779,151.017
780,187.546
781,227.074
782,270.481
783,315.689
784,364.294
785,416.449
786,473.14
