#wnum,raman
275,127.545
276,133.789
277,134.067
278,140.837
279,156.254
280,176.426
281,194.015
282,200.633
283,200.912
284,187.004
285,159.49
286,149.871
287,150.149
288,150.427
289,127.702
290,95.4387
291,85.4831
292,85.7605
293,97.1499
294,97.4267
295,95.6301
296,87.7737
297,77.2221
298,68.0854
299,62.2677
300,57.0515
301,57.3256
302,63.7332
303,68.387
304,69.1552
305,69.4271
306,68.7711
307,65.4994
308,60.9893
309,54.7813
310,48.2653
311,47.8042
312,48.0707
313,54.5594
314,66.2805
315,66.5442
316,50.483
317,27.5362
318,27.7967
319,35.0326
320,35.2907
321,21.4626
322,12.6219
323,12.8761
324,27.5936
325,27.845
326,19.6388
327,19.8872
328,29.5014
329,45.2246
330,45.4681
331,15.2486
332,15.4887
333,15.9648
334,36.2116
335,36.4462
336,25.1394
337,15.1521
338,8.00971
339,1.27983
340,1.5043
341,3.18517
342,3.40525
343,3.27104
344,3.48653
345,11.0243
346,11.235
347,11.2324
348,-4.34244
349,-4.13926
350,-0.336957
351,12.9688
352,13.1644
353,12.5487
354,12.7395
355,13.6568
356,13.8429
357,0.439264
358,-0.881481
359,-0.70222
360,33.0845
361,33.3302
362,33.5031
363,19.1829
364,19.3518
365,36.5594
366,36.7246
367,32.4387
368,32.6004
369,44.2109
370,67.472
371,77.2652
372,77.5665
373,78.3752
374,81.4784
375,84.3532
376,100.173
377,121.024
378,142.366
379,162.038
380,175.409
381,175.552
382,175.695
383,175.925
384,179.049
385,179.188
386,174.144
387,165.87
388,159.727
389,154.614
390,145.253
391,129.796
392,129.929
393,131.294
394,139.575
395,139.707
396,131.646
397,125.006
398,123.135
399,118.349
400,116.68
401,116.396
402,113.477
403,102.59
404,90.0842
405,67.7333
406,57.7466
407,57.8702
408,81.9282
409,99.2844
410,103.026
411,103.147
412,94.7909
413,80.3771
414,72.0018
415,69.9513
416,66.8022
417,55.6636
418,46.0167
419,40.159
420,35.8203
421,35.9356
422,45.0828
423,51.939
424,57.7175
425,61.9109
426,62.0232
427,49.2161
428,35.4624
429,22.8147
430,10.7906
431,7.46248
432,7.57076
433,13.0881
434,30.7852
435,36.1671
436,36.2725
437,26.3757
438,26.4796
439,29.9962
440,35.5315
441,43.8684
442,43.9691
443,33.513
444,15.2125
445,15.3108
446,33.1254
447,45.4098
448,45.5054
449,45.1424
450,33.0417
451,26.7213
452,26.8132
453,53.0648
454,61.2918
455,61.3808
456,54.1586
457,54.2456
458,61.389
459,61.4739
460,52.0765
461,45.2331
462,45.3146
463,47.0526
464,47.1318
465,43.9122
466,43.9889
467,49.6331
468,49.7073
469,47.0594
470,40.5522
471,31.5002
472,20.1171
473,20.1846
474,33.2471
475,42.4547
476,42.5178
