#wnum,raman
275,660.499
276,661.521
277,653.197
278,644.9
279,600.151
280,540.453
281,490.519
282,465.913
283,441.354
284,413.777
285,385.623
286,355.569
287,321.618
288,288.54
289,275.399
290,263.719
291,255.398
292,251.185
293,241.319
294,233.703
295,229.519
296,206.933
297,167.359
298,129.65
299,112.18
300,103.165
301,104.172
302,105.177
303,104.195
304,100.19
305,97.9092
306,98.9074
307,101.688
308,102.681
309,91.3709
310,77.7492
311,60.7167
312,48.8148
313,42.5528
314,37.7777
315,32.6786
316,32.7796
317,33.7491
318,41.1768
319,52.3451
320,53.3046
321,37.2698
322,19.6532
323,9.01636
324,-0.510872
325,0.429759
326,10.7214
327,14.4774
328,15.4055
329,9.2946
330,5.47833
331,3.06343
332,3.97323
333,8.03076
334,14.2817
335,15.1767
336,15.6987
337,13.8835
338,6.43902
339,7.31288
340,17.7845
341,41.0376
342,41.8945
343,41.6661
344,34.0301
345,21.409
346,14.2505
347,15.077
348,28.7438
349,29.5574
350,21.5822
351,11.0343
352,11.8277
353,12.6141
354,13.0071
355,7.00659
356,7.49014
357,8.24772
358,16.5995
359,28.4512
360,42.2525
361,48.5026
362,49.2216
363,45.4137
364,37.0114
365,27.5219
366,18.8528
367,11.2331
368,3.33662
369,-4.95996
370,-4.30829
371,10.3037
372,52.5744
373,53.1994
374,51.2795
375,24.0911
376,14.4914
377,8.71428
378,7.55197
379,8.123
380,9.75964
381,27.6575
382,46.0934
383,46.628
384,45.8709
385,46.3872
386,48.998
387,49.4959
388,48.2707
389,41.174
390,35.0122
391,28.4566
392,20.3301
393,4.07629
394,-6.78965
395,-6.36651
396,10.1528
397,24.0131
398,28.4821
399,28.8683
400,27.1494
401,19.7418
402,16.6105
403,16.9614
404,17.6941
405,18.4909
406,19.217
407,33.2689
408,52.503
409,61.0064
410,61.2996
411,57.7742
412,54.2549
413,54.5247
414,55.2229
415,59.6336
416,59.8811
417,41.7785
418,30.2234
419,30.4494
420,44.9543
421,49.4061
422,49.6115
423,49.8102
424,52.469
425,62.8182
426,69.131
427,70.7124
428,70.8791
429,64.8554
430,64.4178
431,64.5665
432,70.3392
433,70.4762
434,70.1446
435,67.2859
436,63.4527
437,63.5675
438,69.1073
439,80.8948
440,80.9939
441,63.2281
442,53.7141
443,53.7981
444,59.3201
445,62.7122
446,65.2468
447,67.6201
448,68.3525
449,69.5111
450,70.9172
451,72.1762
452,72.2378
453,72.277
454,70.0241
455,60.166
456,60.1933
457,70.3489
458,95.8843
459,95.9003
460,89.2934
461,89.3023
462,93.8943
463,103.73
464,103.728
465,92.925
466,81.908
467,71.0922
468,71.0779
469,73.893
470,84.7763
471,84.7532
472,75.6989
473,69.8961
474,69.8645
475,69.8303
476,69.4036
477,64.9338
478,58.151
479,50.4155
480,50.3687
481,62.2133
482,73.2016
483,73.1479
484,66.6069
485,62.6363
486,62.384
487,62.3218
488,65.8988
489,66.8447
490,66.7767
491,63.6401
492,59.7523
493,55.3622
494,51.3757
495,48.4651
496,45.8326
497,45.7525
498,46.8698
499,48.857
500,52.0106
501,51.9246
502,33.6511
503,21.0863
504,20.9964
505,37.0666
506,49.9234
507,58.7023
508,58.6076
509,49.8549
510,38.638
511,38.5401
512,49.4396
513,57.072
514,61.0091
515,60.9751
516,60.8727
517,55.3607
518,52.532
519,52.4273
520,54.1486
521,61.4343
522,61.3276
523,59.9549
524,53.8078
525,52.1754
526,51.8177
527,46.83
528,37.2597
529,29.0906
530,23.7449
531,23.6337
