#wnum,raman
275,68.2636
276,68.3156
277,70.1776
278,70.4037
279,70.4557
280,66.9607
281,63.129
282,57.8419
283,57.8938
284,60.4271
285,72.7457
286,72.7976
287,51.3279
288,30.5023
289,30.1486
290,30.2003
291,33.8712
292,41.1869
293,48.4274
294,48.4787
295,45.6351
296,45.6861
297,49.5918
298,54.138
299,54.1886
300,46.5891
301,41.5886
302,40.3892
303,40.439
304,53.1802
305,58.6813
306,58.7304
307,54.4394
308,51.3144
309,50.1574
310,50.2052
311,56.246
312,61.7111
313,61.7578
314,57.017
315,57.0628
316,59.0582
317,59.1031
318,55.3683
319,33.4821
320,25.9836
321,26.0264
322,30.024
323,30.0655
324,19.6338
325,19.6739
326,27.5368
327,30.7549
328,30.7929
329,16.1807
330,10.4339
331,10.4695
332,12.387
333,19.5393
334,29.131
335,29.163
336,27.6004
337,21.2591
338,11.9668
339,8.34791
340,8.37484
341,17.6662
342,27.4111
343,34.6605
344,34.6828
345,17.6169
346,-3.54492
347,-3.52632
348,4.96244
349,13.5933
350,19.7891
351,26.5869
352,34.2355
353,40.8893
354,40.8998
355,31.6731
356,31.6817
357,33.0328
358,33.0396
359,28.8714
360,16.2113
361,16.2157
362,17.7029
363,24.7323
364,24.9724
365,25.0379
366,25.5107
367,25.5113
368,25.4609
369,20.6678
370,20.667
371,25.048
372,43.0835
373,48.349
374,49.9415
375,49.9391
376,59.6166
377,68.9838
378,74.2815
379,77.4781
380,83.7358
381,97.4862
382,109.19
383,109.186
384,105.155
385,96.2514
386,86.2544
387,81.0437
388,81.0406
389,97.0602
390,109.606
391,109.603
392,102.847
393,92.4297
394,80.8791
395,75.6053
396,75.6038
397,76.61
398,80.9159
399,87.7413
400,87.7409
401,73.3865
402,61.341
403,61.3417
404,62.141
405,73.0032
406,76.464
407,76.4662
408,63.6084
409,52.211
410,50.6665
411,50.1147
412,41.5492
413,32.1069
414,32.112
415,43.1376
416,53.708
417,53.7142
418,53.0698
419,46.2701
420,41.3912
421,41.1543
422,40.804
423,40.4656
424,32.0501
425,22.0492
426,22.0593
427,30.5768
428,40.8628
429,46.8649
430,46.8766
431,28.7538
432,11.297
433,11.31
434,22.3052
435,24.2218
436,24.2359
437,22.3983
438,19.7578
439,15.6561
440,15.6718
441,28.0741
442,28.0905
443,22.9045
444,7.99396
445,8.01137
446,21.3168
447,31.0575
448,31.0759
449,31.4634
450,37.6801
451,46.778
452,46.7976
453,34.9287
454,34.9488
455,39.3206
456,39.3412
457,36.1845
458,15.1658
459,2.49195
460,1.44609
461,1.46778
462,12.3786
463,26.0996
464,30.5056
465,30.528
466,30.5505
467,33.7217
468,37.2873
469,37.3101
470,30.5502
471,26.8588
472,26.8819
473,29.2881
474,31.816
475,31.8391
476,24.1457
477,16.7483
478,12.1156
479,8.15517
480,8.1781
481,18.878
482,29.3488
483,29.3714
484,20.2551
485,19.1926
486,19.2148
487,22.5282
488,30.632
489,40.4585
490,43.4501
491,43.4712
492,40.2665
493,27.6885
494,22.6497
