scanname Scan103
timestamp 2024-03-07 17:40:48
ccdbias 989.209961
ccdgain 4.313516
sigmaread 9.885917
laserwavenum 0.080059
wavenumcorrection -0.773065
scancount 3
totalexposurems 6075
singleexposurems 3000
measurementstate Unknown
scanmode Auto
snr 67.885712 17.129204 5.283305
replacelist 1
1590 8712.000000 8773.000000
peaks 7
241.080994 0.516657 0.000000 11.349273 0.000529
250.479095 0.526132 0.000000 8.094563 0.000542
1000.100952 0.110491 0.000000 0.213784 0.000023
1037.510376 0.109940 0.000000 0.178513 0.000013
1094.615601 0.114973 0.000000 0.124717 0.000023
2507.298828 0.105907 0.000000 0.964211 0.002756
2520.089844 0.101144 0.000000 0.421473 0.003185
finalresult GLS_Single 1
U4Z0X7	benfentmags-4	6.331296e-002
spectrum 2048
-92.902565 138.878067
-90.298416 139.576035
-87.696037 140.765823
-85.095406 137.067245
-82.496529 137.351715
-79.899399 126.277664
-77.304031 120.176140
-74.710411 118.449348
-72.118530 113.968658
-69.528404 105.819695
-66.940018 100.070793
-64.353386 95.150192
-61.768486 88.100044
-59.185329 82.017982
-56.603916 75.587975
-54.024235 69.146225
-51.446293 62.236374
-48.870087 57.343971
-46.295612 51.368668
-43.722866 45.334633
-41.151859 39.819641
-38.582573 35.989529
-36.015018 30.238058
-33.449184 0.557213
-30.885080 0.363343
-28.322695 0.323046
-25.762039 0.302712
-23.203104 0.285850
-20.645878 0.270675
-18.090370 0.267449
-15.536587 0.262726
-12.984516 0.278079
-10.434152 0.333622
-7.885499 0.358156
-5.338563 0.367367
-2.793337 0.378659
-0.249809 0.385366
2.292012 0.389480
4.832122 0.391301
7.370529 0.355797
9.907243 0.600846
12.442257 2.779033
14.975564 3.709003
17.507175 3.833005
20.037096 3.858854
22.565325 3.871212
25.091854 3.871638
27.616688 3.748737
30.139845 3.860344
32.661312 3.774917
35.181091 3.768664
37.699169 3.799212
40.215576 3.673838
42.730301 3.682126
45.243332 3.501169
47.754696 3.396827
50.264385 3.343373
52.772392 3.398560
55.278728 3.144099
57.783371 3.209353
60.286362 3.039665
62.787678 2.874114
65.287308 2.860658
67.785286 2.762747
70.281593 2.707464
72.776245 2.703062
75.269218 2.783547
77.760521 2.462257
80.250175 2.455174
82.738182 2.519091
85.224495 2.545104
87.709175 2.340767
90.192200 2.132653
92.673569 2.299775
95.153275 2.324083
97.631332 1.951833
100.107742 2.074101
102.582520 2.113893
105.055611 1.988887
107.527077 2.085616
109.996902 1.811863
112.465080 1.827928
114.931633 1.824443
117.396515 1.756928
119.859772 1.543389
122.321396 1.461018
124.781380 1.347657
127.239723 1.425321
129.696442 1.398139
132.151535 1.257785
134.604980 0.982194
137.056793 0.975736
139.506989 0.909747
141.955551 0.779497
144.402496 0.769476
146.847809 0.645298
149.291519 0.575213
151.733582 0.509421
154.174026 0.419472
156.612854 0.407831
159.050095 0.380569
161.485672 0.339741
163.919647 0.319129
166.352036 0.301412
168.782791 0.280986
171.211929 0.261497
173.639481 0.252493
176.065414 0.238358
178.489716 0.234729
180.912445 0.224146
183.333572 0.225785
185.753082 0.224286
188.171005 0.222268
190.587311 0.222500
193.002029 0.225564
195.415146 0.232152
197.826675 0.236259
200.236603 0.239769
202.644928 0.246857
205.051682 0.255697
207.456818 0.264945
209.860367 0.272189
212.262360 0.282971
214.662735 0.293996
217.061523 0.304949
219.458786 0.321092
221.854385 0.336910
224.248474 0.350891
226.640930 0.371110
229.031815 0.393646
231.421158 0.420421
233.808899 0.447475
236.195068 0.471970
238.579651 0.498899
240.962677 0.519545
243.344162 0.523824
245.724030 0.516519
248.102325 0.497820
250.479095 0.471299
252.854263 0.435773
255.227875 0.399503
257.599945 0.360725
259.970459 0.323886
262.339386 0.293040
264.706757 0.268698
267.072571 0.244746
269.436859 0.223825
271.799561 0.208645
274.160706 0.198996
276.520325 0.187152
278.878357 0.177152
281.234863 0.168106
283.589783 0.162450
285.943176 0.155780
288.295105 0.148694
290.645386 0.146710
292.994110 0.141945
295.341400 0.137473
297.687073 0.133880
300.031250 0.130161
302.373810 0.128893
304.714905 0.127163
307.054443 0.123760
309.392456 0.123688
311.728943 0.122341
314.063873 0.120060
316.397278 0.119697
318.729156 0.117859
321.059509 0.117905
323.388306 0.115767
325.715607 0.115299
328.041382 0.114996
330.365631 0.114774
332.688385 0.114222
335.009613 0.114925
337.329285 0.113329
339.647430 0.114293
341.964081 0.111608
344.279205 0.112348
346.592834 0.113340
348.904999 0.113079
351.215576 0.111031
353.524658 0.108412
355.832245 0.110447
358.138306 0.109328
360.442871 0.109103
362.745972 0.107016
365.047455 0.107147
367.347534 0.108230
369.646088 0.108807
371.943115 0.107244
374.238739 0.108311
376.532745 0.108139
378.825317 0.108063
381.116394 0.108532
383.405945 0.107068
385.694031 0.106437
387.980560 0.102603
390.265717 0.105146
392.549316 0.105641
394.831421 0.103700
397.112000 0.104177
399.391174 0.105593
401.668854 0.103286
403.945038 0.104581
406.219727 0.102775
408.492950 0.104963
410.764648 0.103882
413.034882 0.104315
415.303711 0.103324
417.570953 0.103338
419.836792 0.105032
422.101196 0.103903
424.364014 0.101821
426.625458 0.101302
428.885376 0.101477
431.143829 0.103534
433.400879 0.102332
435.656403 0.104103
437.910522 0.101997
440.163086 0.103224
442.414246 0.102187
444.663971 0.102883
446.912140 0.102746
449.158905 0.102453
451.404236 0.103098
453.648041 0.100332
455.890472 0.101828
458.131409 0.102834
460.370850 0.099340
462.608887 0.100564
464.845520 0.100091
467.080688 0.100161
469.314301 0.100498
471.546600 0.100514
473.777374 0.100557
476.006653 0.098928
478.234650 0.099700
480.461090 0.099200
482.686066 0.098275
484.909760 0.099775
487.131836 0.096829
489.352478 0.098092
491.571838 0.096945
493.789642 0.098283
496.006012 0.098391
498.221069 0.098081
500.434570 0.096696
502.646606 0.097291
504.857361 0.097256
507.066559 0.099223
509.274475 0.097821
511.480804 0.097811
513.685730 0.097354
515.889404 0.099923
518.091492 0.098793
520.292114 0.098898
522.491516 0.096614
524.689331 0.097766
526.885681 0.096600
529.080811 0.098712
531.274414 0.096236
533.466492 0.098838
535.657349 0.096166
537.846741 0.095737
540.034607 0.099714
542.221313 0.097731
544.406372 0.097100
546.590027 0.096508
548.772522 0.097787
550.953430 0.096958
553.132874 0.099074
555.311035 0.098259
557.487732 0.096530
559.662964 0.098058
561.836975 0.097728
564.009521 0.097832
566.180542 0.099011
568.350403 0.097416
570.518677 0.097214
572.685547 0.099389
574.851135 0.097261
577.015259 0.099950
579.178162 0.097938
581.339478 0.098226
583.499451 0.097028
585.658081 0.098156
587.815247 0.098216
589.971008 0.097403
592.125549 0.097420
594.278503 0.100011
596.430176 0.099156
598.580566 0.098643
600.729431 0.098885
602.876953 0.096094
605.023132 0.100567
607.167908 0.098764
609.311279 0.098618
611.453491 0.097062
613.593994 0.098796
615.733215 0.099457
617.871277 0.099172
620.007813 0.099174
622.142944 0.100883
624.276794 0.099616
626.409241 0.097533
628.540344 0.098087
630.670105 0.099641
632.798401 0.098178
634.925354 0.099380
637.051086 0.098699
639.175293 0.099284
641.298218 0.099240
643.419861 0.097290
645.539978 0.097315
647.658936 0.097860
649.776367 0.098066
651.892578 0.099650
654.007385 0.098958
656.120789 0.100096
658.232788 0.100205
660.343689 0.098411
662.453003 0.100255
664.561096 0.100369
666.667786 0.099252
668.773132 0.098607
670.877075 0.101050
672.979858 0.101423
675.081116 0.100562
677.181152 0.101016
679.279846 0.099320
681.377075 0.100992
683.473022 0.101077
685.567810 0.099053
687.661072 0.098876
689.752991 0.098352
691.843689 0.100571
693.932983 0.101606
696.020874 0.098874
698.107605 0.100732
700.192993 0.099062
702.276855 0.100052
704.359619 0.100572
706.441040 0.101056
708.520935 0.101031
710.599731 0.099803
712.677002 0.101788
714.753235 0.102051
716.827942 0.100653
718.901306 0.102249
720.973450 0.101166
723.044250 0.099428
725.113647 0.100849
727.181885 0.102471
729.248657 0.099790
731.314209 0.100813
733.378418 0.099589
735.441345 0.101333
737.502869 0.101283
739.563293 0.102649
741.622192 0.100326
743.679810 0.101169
745.736267 0.104145
747.791321 0.102392
749.845032 0.101547
751.897583 0.101553
753.948730 0.104297
755.998474 0.100339
758.047180 0.103120
760.094360 0.103632
762.140259 0.099936
764.185059 0.102724
766.228394 0.100532
768.270447 0.102570
770.311279 0.102447
772.350708 0.101924
774.388916 0.101245
776.425903 0.103368
778.461548 0.103276
780.495911 0.102243
782.528931 0.103203
784.560730 0.100546
786.591248 0.102583
788.620361 0.102048
790.648254 0.102293
792.674988 0.103804
794.700256 0.101900
796.724365 0.101299
798.747192 0.099570
800.768616 0.104014
802.788879 0.102963
804.807922 0.103304
806.825623 0.101289
808.841919 0.103749
810.856995 0.105214
812.870972 0.102654
814.883606 0.103785
816.894836 0.103841
818.905029 0.103710
820.913818 0.102473
822.921387 0.103621
824.927612 0.104209
826.932556 0.102825
828.936401 0.103841
830.938843 0.103618
832.940002 0.103334
834.940002 0.104222
836.938660 0.104716
838.936096 0.103405
840.932373 0.104034
842.927185 0.104258
844.920776 0.103987
846.913330 0.104050
848.904419 0.105253
850.894287 0.106860
852.882996 0.105874
854.870361 0.106344
856.856384 0.106131
858.841431 0.106408
860.825012 0.104851
862.807434 0.107604
864.788635 0.105575
