scanname Scan106
timestamp 2024-03-07 17:52:50
ccdbias 990.454590
ccdgain 4.313516
sigmaread 9.885917
laserwavenum -0.065363
wavenumcorrection -0.918487
scancount 3
totalexposurems 6075
singleexposurems 3000
measurementstate Unknown
scanmode Auto
snr 73.794136 22.662685 6.536724
replacelist 0
peaks 5
240.331940 0.675343 0.000000 12.156176 0.000624
250.624512 0.687352 0.000000 8.678129 0.000637
837.247314 0.114424 0.000000 0.209586 0.000014
1001.725037 0.134989 0.000000 1.818449 0.000325
1028.841431 0.122106 0.000000 0.508080 0.000106
finalresult GLS_Single 1
U4Z0X7	benfentmags-4	2.855088e-001
spectrum 2048
-92.757141 138.662415
-90.152992 139.359299
-87.550613 140.614166
-84.949982 136.858261
-82.351105 137.242920
-79.753975 126.213295
-77.158607 120.129219
-74.564987 118.488701
-71.973106 113.714500
-69.382980 105.637085
-66.794594 99.899780
-64.207962 95.056297
-61.623062 88.091408
-59.039906 81.871536
-56.458492 75.437561
-53.878811 68.974113
-51.300869 62.138092
-48.724663 57.331619
-46.150188 51.349545
-43.577442 45.278458
-41.006435 39.809063
-38.437149 35.931797
-35.869595 30.203329
-33.303761 0.556588
-30.739658 0.363094
-28.177273 0.322514
-25.616617 0.302502
-23.057682 0.285698
-20.500456 0.270570
-17.944948 0.267995
-15.391166 0.262763
-12.839095 0.298165
-10.288731 0.340008
-7.740077 0.360833
-5.193141 0.369304
-2.647915 0.380174
-0.104388 0.386777
2.437434 0.390109
4.977544 0.391037
7.515951 0.354539
10.052664 0.599435
12.587678 2.470889
15.120985 3.509446
17.652597 3.611623
20.182518 3.678084
22.710747 3.637165
25.237276 3.662632
27.762110 3.579660
30.285267 3.687493
32.806732 3.662490
35.326515 3.586115
37.844593 3.637097
40.361000 3.484149
42.875725 3.531596
45.388756 3.455412
47.900120 3.272348
50.409809 3.178607
52.917816 3.249404
55.424152 3.147846
57.928795 3.165742
60.431786 2.913283
62.933102 2.728753
65.432732 2.853103
67.930710 2.703472
70.427017 2.572772
72.921669 2.363978
75.414642 2.436358
77.905945 2.603680
80.395599 2.375180
82.883606 2.382150
85.369919 2.375648
87.854599 2.084155
90.337624 2.016266
92.818993 2.252770
95.298698 2.209930
97.776756 2.159475
100.253166 2.027249
102.727943 2.056126
105.201035 2.006613
107.672501 1.882576
110.142326 1.957687
112.610504 1.791442
115.077057 1.756463
117.541939 1.713187
120.005196 1.562585
122.466820 1.438797
124.926804 1.275899
127.385147 1.415188
129.841858 1.453350
132.296951 1.367689
134.750397 1.044710
137.202209 1.010717
139.652405 0.939923
142.100967 0.814799
144.547913 0.789185
146.993225 0.672358
149.436935 0.589147
151.878998 0.539519
154.319443 0.564117
156.758270 0.484724
159.195511 0.459691
161.631088 0.408436
164.065063 0.386407
166.497452 0.363259
168.928207 0.350337
171.357346 0.336041
173.784897 0.320104
176.210831 0.310050
178.635132 0.305878
181.057861 0.294568
183.478989 0.291263
185.898499 0.293549
188.316422 0.294287
190.732727 0.297303
193.147446 0.305548
195.560562 0.310984
197.972092 0.317859
200.382019 0.327738
202.790344 0.339445
205.197098 0.351932
207.602234 0.362546
210.005783 0.378059
212.407776 0.395936
214.808151 0.413234
217.206940 0.426594
219.604202 0.442225
221.999802 0.462693
224.393890 0.483317
226.786346 0.509952
229.177231 0.536931
231.566574 0.565859
233.954315 0.599607
236.340485 0.629019
238.725067 0.656767
241.108093 0.678413
243.489578 0.680360
245.869446 0.668462
248.247742 0.646875
250.624512 0.610793
252.999680 0.567575
255.373291 0.519466
257.745361 0.471071
260.115875 0.428437
262.484802 0.387613
264.852173 0.351067
267.217987 0.322443
269.582275 0.297017
271.944977 0.275524
274.306122 0.259044
276.665741 0.242234
279.023773 0.227100
281.380280 0.213475
283.735199 0.205503
286.088593 0.194052
288.440521 0.184341
290.790802 0.175811
293.139526 0.168007
295.486816 0.162192
297.832489 0.158492
300.176666 0.152894
302.519226 0.147749
304.860321 0.145462
307.199860 0.141431
309.537872 0.137178
311.874359 0.133644
314.209290 0.133695
316.542694 0.131905
318.874573 0.128591
321.204926 0.126503
323.533722 0.125802
325.861023 0.123717
328.186798 0.125176
330.511047 0.123767
332.833801 0.121200
335.155029 0.120113
337.474701 0.119878
339.792847 0.119071
342.109497 0.118103
344.424622 0.118590
346.738251 0.117366
349.050415 0.118070
351.360992 0.115139
353.670074 0.115483
355.977661 0.117415
358.283722 0.113660
360.588287 0.115585
362.891388 0.113421
365.192871 0.114444
367.492950 0.111641
369.791504 0.112995
372.088531 0.111782
374.384155 0.112802
376.678162 0.112808
378.970734 0.112018
381.261810 0.113707
383.551361 0.109911
385.839447 0.110558
388.125977 0.110679
390.411133 0.108807
392.694733 0.108057
394.976837 0.107831
397.257416 0.105295
399.536591 0.108800
401.814270 0.107558
404.090454 0.108254
406.365143 0.105189
408.638367 0.106828
410.910065 0.105896
413.180298 0.104710
415.449127 0.106803
417.716370 0.104446
419.982208 0.106642
422.246613 0.107426
424.509430 0.107333
426.770874 0.106776
429.030792 0.104744
431.289246 0.106136
433.546295 0.105408
435.801819 0.106100
438.055939 0.107367
440.308502 0.106277
442.559662 0.105332
444.809387 0.105007
447.057556 0.104459
449.304321 0.106371
451.549652 0.104827
453.793457 0.107312
456.035889 0.106050
458.276825 0.105883
460.516266 0.103668
462.754303 0.104655
464.990936 0.105742
467.226105 0.104167
469.459717 0.105316
