scanname Scan008
timestamp 2024-03-06 17:46:22
ccdbias 991.254883
ccdgain 4.313516
sigmaread 9.885917
laserwavenum -0.040656
wavenumcorrection -0.893780
scancount 3
totalexposurems 5499
singleexposurems 2712
measurementstate Unknown
scanmode Auto
snr 72.675713 18.478842 5.599033
replacelist 0
peaks 3
241.121567 0.547538 0.000000 11.642874 0.000549
367.759796 0.117436 0.000000 0.121218 0.000008
375.023956 0.117258 0.000000 0.192889 0.000018
finalresult GLS_NoMatch 0
spectrum 2048
-92.781845 138.501358
-90.177704 139.197433
-87.575317 140.630707
-84.974686 137.181122
-82.375809 137.644547
-79.778687 126.662621
-77.183319 120.634773
-74.589691 118.913475
-71.997818 114.115623
-69.407684 105.985794
-66.819305 100.481033
-64.232666 95.538811
-61.647770 88.474792
-59.064613 82.250061
-56.483200 75.833221
-53.903519 69.321053
-51.325577 62.367619
-48.749371 57.645977
-46.174896 51.563900
-43.602150 45.473736
-41.031143 39.962646
-38.461857 36.083382
-35.894302 30.314047
-33.328468 0.558690
-30.764366 0.364439
-28.201981 0.324087
-25.641325 0.303788
-23.082390 0.286548
-20.525164 0.271940
-17.969656 0.268497
-15.415873 0.264148
-12.863802 0.264984
-10.313437 0.313922
-7.764785 0.347548
-5.217849 0.366198
-2.672622 0.376333
-0.129095 0.383455
2.412727 0.386819
4.952837 0.388912
7.491244 0.349477
10.027957 0.601126
12.562971 2.215572
15.096278 3.030487
17.627890 3.121843
20.157810 3.158006
22.686039 3.137789
25.212568 3.160808
27.737402 3.029014
30.260559 3.131615
32.782028 3.137284
35.301807 3.047271
37.819885 3.043032
40.336292 3.028897
42.851017 2.917107
45.364048 2.821452
47.875412 2.749698
50.385101 2.735799
52.893108 2.696703
55.399445 2.755302
57.904087 2.608714
60.407078 2.627031
62.908394 2.468760
65.408020 2.349466
67.906006 2.403229
70.402313 2.209509
72.896957 2.223951
75.389938 2.196345
77.881241 2.106465
80.370895 2.073668
82.858902 2.081196
85.345215 1.966672
87.829895 1.890050
90.312912 1.783494
92.794281 2.021226
95.273987 1.842500
97.752045 1.908499
100.228455 1.890297
102.703232 2.146386
105.176331 1.657406
107.647797 1.976972
110.117615 1.562139
112.585800 1.563407
115.052353 1.523125
117.517227 1.355969
119.980484 1.460844
122.442108 1.416577
124.902100 1.170886
127.360443 1.197337
129.817154 1.201653
132.272247 0.889914
134.725693 0.951631
137.177505 0.785836
139.627701 0.708574
142.076263 0.682180
144.523209 0.668466
146.968521 0.580768
149.412231 0.547344
151.854294 0.453717
154.294739 0.460749
156.733566 0.390985
159.170807 0.377272
161.606384 0.338654
164.040359 0.325939
166.472748 0.309413
168.903503 0.298815
171.332642 0.288558
173.760193 0.267507
176.186127 0.252144
178.610428 0.246784
181.033157 0.237815
183.454285 0.237838
185.873795 0.239396
188.291718 0.239262
