stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,1.5,0.7857035304240273,0.7406025594640934,0.8947368421052632,0.007613431662321,0.0044688248578459,0.0022344124289229,0.0636378494312597,0.9607524391826476,0.0169951347509552,0.4136645962732919,2.0,0.2317284414909103,0.0610099732875824,16.022811913511866,0.0114366965835202,0.2503564361486229,0.009206747103871,2.0825861954761766,15,29,0.2038542195209641,-0.5272242143193484,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,0.5,0.7751100176566015,0.7231494033019905,1.0,4.614027147908928e-06,0.0043783200864109,0.0021891600432054,0.0624423261744581,0.9609076930141128,0.0169776851188314,0.4136645962732919,2.0,0.2214281827794436,0.0556163676083087,16.105475920813724,0.0114957001576115,0.2516480612627145,0.009087752171337,2.091640378846124,15,29,0.2035678171325775,-0.5280513195250119,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.0,0.7751100176566015,0.7231494033019905,1.0,4.101113154320046e-05,0.0043783835567772,0.0021891917783886,0.0624841591692407,0.9608513196483904,0.0169754515684964,0.4111801242236025,2.0,0.2218315507316011,0.055441316217184,16.039473762174783,0.0114485894091183,0.250616777533981,0.0090577007383897,2.08377680360359,15,29,0.2028586813525898,-0.5270375718547401,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.5,0.7671735097200935,0.7150961820134752,0.9894736842105264,0.0001159322855528,0.0043674200338345,0.0021837100169172,0.0625354845960347,0.9608205856433936,0.016972708305831,0.4099378881987577,2.0,0.2223191332868387,0.0549858100712299,15.970202070813253,0.0113991449470472,0.2495344073564571,0.0090203750432082,2.074203905176386,14,28,0.2019355033755465,-0.5263991383731129,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,0.5,0.7294013784697014,0.6981087861393466,0.7789473684210526,0.0660320594906807,0.0066882417565593,0.0033441208782796,0.079462514093766,0.9467214902516656,0.0171892108670021,0.4,2.0,0.2494134323710123,0.0724332092249824,15.837466000792478,0.011304401142607,0.2474604062623824,0.0086602150482586,2.0663185402376163,15,29,0.2058024793590041,-0.5220293782004367,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,1.0,0.7247918403197906,0.687126775940801,0.6526315789473685,0.1796152889728546,0.0124855765698821,0.006242788284941,0.0992457349704398,0.9122674401424578,0.0175732711157345,0.3627329192546584,2.0,0.3457082473891942,0.0815002198796719,17.587043114779274,0.0125532070769302,0.2747975486684261,0.0109259422648618,2.2502173321983694,22,33,0.2323335787810576,-0.532589108779482,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,1.5,0.6072383103439004,0.5870690721110176,0.5473684210526316,0.2875832915306091,0.0259604409483442,0.0129802204741721,0.1258093094397543,0.7524253792879981,0.0180639307854877,0.3428571428571428,2.0,0.4572911680812665,0.081849705427885,19.07239230920908,0.0136134134969372,0.2980061298313918,0.0129305598399466,2.460960243764298,22,36,0.249506727066936,-0.5408992712024644,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,0.5,0.7436772337393455,0.7019866695456286,0.9157894736842104,0.020296823233366,0.0052039876456613,0.0026019938228306,0.0694519449642479,0.956539971135142,0.0170119225226742,0.4149068322981366,2.0,0.241791456315008,0.0673508197069168,15.1319197376808,0.0108007992417421,0.2364362459012625,0.0149271970312365,2.149494315114519,34,46,0.2089230554417015,-0.50933219371378,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.0,0.7753986179452018,0.7153725466709061,0.8315789473684211,0.0878258422017097,0.0086900343002138,0.0043450171501069,0.0861687480238107,0.9429923381712938,0.0170875757155758,0.3813664596273292,2.0,0.2348775082409552,0.0688420082442462,15.592304532931614,0.0111294108015214,0.2436297583270565,0.0156100346479522,2.479001340688961,37,51,0.213562259724272,-0.5088759632111545,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.5,0.6290881306409257,0.5730587730587731,0.7263157894736842,0.1275051385164261,0.011228160084816,0.005614080042408,0.0943570045293186,0.93460969896313,0.0172067633621304,0.4062111801242236,2.0,0.2830571771150152,0.088638637214899,15.47672133463738,0.0110469103030959,0.241823770853709,0.0160602872314313,2.419554739294656,36,52,0.2157795136375865,-0.515999091158515,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,0.5,0.7502778449983419,0.7240880780079386,0.8736842105263158,0.0407624095678329,0.0055179527823776,0.0027589763911888,0.0769997948698329,0.9473153444358888,0.0170989087391734,0.4136645962732919,2.0,0.2935334539127483,0.0704842489212751,14.541018555641704,0.0103790282338627,0.2272034149319016,0.0156685113044163,2.140878555640343,35,46,0.211072000976128,-0.5014508766962608,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.0,0.7217409229831591,0.7175385469503117,0.7578947368421053,0.1212732344865799,0.0081175371638302,0.0040587685819151,0.0944998324164371,0.9120885323735546,0.0174229876767717,0.4074534161490683,2.0,0.3314266061390334,0.0721613820642232,15.013624364118296,0.010716362858043,0.2345878806893483,0.0176569229315908,2.186065129035894,42,50,0.2259664222083912,-0.5034299545763277,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.5,0.6856345173115359,0.6043591064680374,0.6421052631578947,0.1868135184049606,0.0109277986110635,0.0054638993055317,0.1060226490371072,0.8698949385799826,0.0177030927438758,0.4012422360248447,2.0,0.3788177720653219,0.0864058136940002,15.961175999425215,0.0113927023550501,0.249393374991019,0.0200382446171547,2.259212898975112,46,52,0.2477911268278687,-0.4975109957776519,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,0.5,0.781885850519391,0.7437906124241528,0.9894736842105264,0.0004189622995909,0.0044653326029112,0.0022326663014556,0.0647379993043883,0.9579567070676368,0.0169417001602112,0.4186335403726708,2.0,0.2303164106190276,0.0599064826965332,14.84091254490093,0.0105930853282661,0.231889258514077,0.0146776721047385,2.126810663510502,31,45,0.2053001883032918,-0.5080929271574046,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.0,0.8031763957229795,0.7657368744599289,0.9789473684210528,0.0021448661573231,0.0045323955133982,0.0022661977566991,0.0660419214594365,0.9582787753489116,0.0169535200860023,0.4149068322981366,2.0,0.2259387291262567,0.0563013982027769,14.697824194092624,0.010490952315555,0.2296535030326973,0.0146432884194205,2.1180243062349766,30,45,0.2043745412961045,-0.5071977161534816,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.5,0.7888906814372653,0.7548268624994968,0.9473684210526316,0.0052397432737052,0.0046732522472218,0.0023366261236109,0.0680129445431562,0.9565484762498824,0.0169719769657714,0.4136645962732919,2.0,0.2416442840074132,0.0609907731413841,14.54872633700536,0.010384529862245,0.2273238490157088,0.014574199829482,2.116261054318527,30,45,0.2031543152896431,-0.5068776569686945,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,0.5,0.7890287076622481,0.7515891863991974,1.0,0.0003099002351518,0.004439468244956,0.002219734122478,0.0642673804731405,0.9582064556988664,0.0169389548303054,0.4198757763975155,2.0,0.2266566953583801,0.0563831515610218,14.965842372695088,0.0106822572253355,0.2338412870733607,0.0147406663247656,2.1340043171324057,33,46,0.2063016934736484,-0.509066090035386,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.0,0.8002903928369767,0.760986309417384,0.9473684210526316,0.0012054512044414,0.0044721663622711,0.0022360831811355,0.0645429972956691,0.9580689035789186,0.0169414635961743,0.4124223602484472,2.0,0.230915397060003,0.0594014376401901,14.93054650949368,0.0106570638897171,0.2332897892108388,0.0147099797274488,2.12914597488607,31,46,0.2059414990351941,-0.5092896996241723,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.5,0.7747429933765337,0.7269115383097147,0.9473684210526316,0.0021326034329831,0.0044778356143962,0.0022389178071981,0.0647450551942826,0.9579338145575296,0.0169438881290145,0.4186335403726708,2.0,0.2346878665188506,0.0582775697112083,14.914981295796885,0.0106459538157008,0.2330465827468262,0.0147138296996019,2.121473533657571,32,46,0.2063256867627722,-0.5090942980242864,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,0.5,0.7280556227761198,0.6944935549977567,0.9473684210526316,0.0045664617791771,0.0044613326101013,0.0022306663050506,0.0644392488369982,0.9570312582157766,0.0169465037970658,0.4198757763975155,2.0,0.2274688091620105,0.0588258542120456,15.01139416672438,0.0107147709969481,0.2345530338550684,0.0148658900597793,2.1329789243775394,34,47,0.2082421368596083,-0.5091431070479925,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.0,0.7895933604008138,0.7355596784168213,0.9157894736842104,0.0070985341444611,0.0044669434241432,0.0022334717120716,0.0647187116832433,0.9579256291444946,0.0169487061179997,0.4211180124223602,2.0,0.2269068535128443,0.0588258542120456,14.969920485142062,0.0106851680836131,0.2339050075803448,0.0150583130064681,2.1176027566717712,31,46,0.2075993202288145,-0.5090515019954792,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.5,0.7572701280775814,0.7081433422265341,0.8736842105263158,0.0106602367013692,0.0045069970321418,0.0022534985160709,0.0652291942452809,0.9587385774022088,0.0169498500732082,0.4074534161490683,2.0,0.2205205844234115,0.0623506307601928,14.908687917812577,0.0106414617543273,0.2329482487158214,0.0147536298592507,2.1113185226124096,33,46,0.2071284999620598,-0.5081452828695068,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,0.5,0.7890287076622481,0.7515891863991974,1.0,1.1882656508532818e-05,0.0044266854440777,0.0022133427220388,0.0640833229099195,0.958337900911455,0.0169351780960254,0.4211180124223602,2.0,0.227105565427807,0.0579625964164733,14.961259855423137,0.0106789863350629,0.2337696852409865,0.014688475273749,2.1269763020309203,30,45,0.2058459997931107,-0.5089567646317271,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.0,0.796965215598756,0.7594028756644996,0.9894736842105264,0.0001065260512405,0.0044217762237613,0.0022108881118806,0.0640688823609062,0.9584854516801856,0.0169320928835192,0.4211180124223602,2.0,0.22580375564498,0.0577490329742431,14.91907328014528,0.010648874575407,0.2331105200022699,0.0146032979255542,2.1163577263799245,30,45,0.2047287306148542,-0.5090262567447313,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.5,0.796965215598756,0.7594028756644996,0.9894736842105264,0.0002478718815837,0.0044210004625917,0.0022105002312958,0.0640797824670211,0.9586260628345024,0.0169295460383052,0.4136645962732919,2.0,0.2259443045838623,0.0574260056018829,14.86454213945146,0.0106099515627776,0.232258470928929,0.0144938980441246,2.1053685338416264,30,45,0.2036387951230393,-0.5086952750668292,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,0.5,0.7210507918582454,0.7011264058973465,0.8842105263157894,0.0629998967051506,0.0065096832597342,0.0032548416298671,0.0814352629911627,0.9437456660392688,0.0171220067346224,0.4124223602484472,2.0,0.2357463573759327,0.0758029730641283,14.631852213762512,0.0104438631076106,0.2286226908400392,0.0159192950471146,2.090897181238848,35,47,0.2102878183628155,-0.503337688966387,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,1.0,0.708174468733475,0.6437497393635947,0.6421052631578947,0.1684016436338424,0.0110661160749229,0.0055330580374614,0.0988636249194615,0.9072824897341824,0.0174885409450847,0.3763975155279503,2.0,0.3277040673673534,0.092929049860686,15.677051742054267,0.0111899013148138,0.2449539334695979,0.017185081395287,2.394229886137236,46,51,0.2323411211121454,-0.5061226297432241,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,1.5,0.5497427693079867,0.503061224489796,0.5894736842105263,0.2731423676013946,0.0225000662659499,0.0112500331329749,0.1224467243591573,0.7820462264752779,0.01793973419863,0.3602484472049689,2.0,0.5302986508852462,0.0805876106023788,16.684568058476124,0.0119090421545154,0.2606963759136894,0.019369618300256,2.4639989510924303,50,56,0.2509880710226765,-0.5074664368856822,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,0.5,0.7828175275380245,0.733062867365193,0.9157894736842104,0.0205655917525291,0.0054309276301618,0.0027154638150809,0.0694283693576182,0.9576625894036946,0.0169986095453077,0.4062111801242236,2.0,0.2637075255073129,0.0583314821124076,16.28632930806642,0.0116247889422315,0.2544738954385379,0.0114528046314751,2.070255732314075,20,37,0.2133549744930525,-0.5258405916485703,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.0,0.7893173079508484,0.7531595789319259,0.8421052631578947,0.0918873026967048,0.009094782068387,0.0045473910341935,0.0861316551600059,0.942746501417876,0.0170600907787626,0.3801242236024845,2.0,0.2215367081156685,0.0728906150907278,16.893148967125153,0.0120579221749644,0.2639554526113304,0.0129815468750606,2.106617624257728,23,40,0.220346195550093,-0.5259248051679366,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.5,0.7412590859795829,0.6910419707855092,0.7894736842105263,0.1361769288778305,0.0120292439160586,0.0060146219580293,0.0955307532055251,0.9325817282988844,0.0171769778331995,0.3900621118012422,2.0,0.2914444590819681,0.0815428883070126,16.767121125293425,0.0119679665419653,0.2619862675827098,0.0123777628814299,2.1713756317681794,21,40,0.219272100791532,-0.5318342187922218,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,0.5,0.7983235191309727,0.7678728151673427,0.9263157894736842,0.0489693991839885,0.0059522740162662,0.0029761370081331,0.0765857365737123,0.9460637786751568,0.0171075794250202,0.4049689440993789,2.0,0.2653313985458312,0.0622385218739509,15.785050273004291,0.011266988060674,0.246641410515692,0.0119242427659038,1.9895596595928715,21,37,0.2170646150255666,-0.5142573968218321,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.0,0.7886961899384259,0.7579258730519234,0.8210526315789474,0.1390892714262008,0.0093940478269858,0.0046970239134929,0.0965554689760904,0.8989408966968752,0.0174751512176423,0.3875776397515528,2.0,0.3272494244783749,0.0668769776821136,16.510642534303738,0.011784898311423,0.2579787895984959,0.0130391453225324,2.3094082344633526,22,41,0.2284484668524352,-0.5198126750185638,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.5,0.7659317218323428,0.7303466841281967,0.7263157894736842,0.2113804221153259,0.0136930401460656,0.0068465200730328,0.1119311651121511,0.8447116518061313,0.0177799725506741,0.3826086956521739,2.0,0.3740364535560172,0.0806183684617281,17.512220628393777,0.0124998005912874,0.2736284473186528,0.0139743140931965,2.668949005548217,23,44,0.2470012942694524,-0.5108558576495338,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,0.5,0.8191874378209782,0.7774057983360309,0.9894736842105264,0.0002991036453749,0.0043173069790936,0.0021586534895468,0.0626040739726223,0.959997833249838,0.0169073549820451,0.4111801242236025,2.0,0.2303366709249021,0.0578851997852325,16.175013438740837,0.0115453343602718,0.2527345849803257,0.0110941305562276,2.009946206525957,20,37,0.2120702142915146,-0.5267083882781853,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.0,0.8037410484615454,0.7661275036330322,0.9578947368421052,0.0012842033756896,0.0043093602931815,0.0021546801465907,0.0626170010867159,0.96036793650772,0.0169080167356877,0.408695652173913,2.0,0.2284320151767297,0.0562732964754104,16.21048938552968,0.0115706562352103,0.2532888966489012,0.0110695512052912,2.014051484977016,20,37,0.2120671499651603,-0.5281407585756441,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.5,0.7857035304240273,0.7484665931149788,0.9473684210526316,0.0027386797592043,0.0043586644198885,0.0021793322099442,0.0631223871440688,0.959469614259302,0.0169128589917941,0.4124223602484472,2.0,0.2367642371902224,0.0597817534580826,16.228206078936047,0.0115833019835375,0.2535657199833757,0.0109282598524359,1.9958946001813735,19,37,0.2111330121423227,-0.5299661212084941,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,0.5,0.812044580678121,0.7697984543231567,1.0,0.0001039724593283,0.0043371443672859,0.0021685721836429,0.0627313661603353,0.960076097344246,0.0169123589773225,0.4136645962732919,2.0,0.250758900015561,0.0563485452439636,16.133057883699795,0.0115153874972875,0.2520790294328093,0.0110764318037787,2.004271405491405,20,37,0.2121118482034777,-0.5253519808837729,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.0,0.812044580678121,0.7697984543231567,0.9789473684210528,0.0003467622445896,0.0043547137747695,0.0021773568873847,0.0628091534293955,0.9610775894092052,0.0169124243674693,0.4124223602484472,2.0,0.2660824067843718,0.0590522383572533,16.12294759459848,0.011508171016844,0.2519210561656012,0.0110632458915294,2.004115435259109,20,37,0.2117781694250138,-0.5256374333372916,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.5,0.8191874378209782,0.7772254467125553,0.968421052631579,0.0006186316022649,0.004355273014345,0.0021776365071725,0.0628664537535404,0.9601970943215306,0.0169152194348818,0.4111801242236025,2.0,0.2498265126705704,0.0577830635011196,16.136481758962187,0.0115178313768466,0.2521325274837842,0.0111034317418803,2.005676476124506,19,37,0.2121164048243803,-0.526035569414896,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,0.5,0.8046727254801789,0.7669473437642066,0.9578947368421052,0.002718336880207,0.0043582997173584,0.0021791498586792,0.0630119959410877,0.9601230172019294,0.0169190298425015,0.4161490683229814,2.0,0.2535352273385862,0.0568105764687061,16.144441187021222,0.011523512624569,0.2522568935472066,0.0110840929132896,1.9977941236652743,21,37,0.2129690609074929,-0.5248175166731639,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.0,0.7996222204296739,0.7554123030053709,0.968421052631579,0.0043598939664661,0.0043534404303587,0.0021767202151793,0.0632106531746924,0.95906281309448,0.0169181452089669,0.4124223602484472,2.0,0.2720119524365515,0.0581300985068082,16.07581284637435,0.0114745273707168,0.2511845757245993,0.0112833404329969,1.9998256114069268,19,37,0.2120486284241977,-0.5246993418118396,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.5,0.7903870111944646,0.7605807250618664,0.8947368421052632,0.006796283647418,0.0043780411856114,0.0021890205928057,0.063659544937341,0.9612022667430538,0.0169159895917254,0.4099378881987577,2.0,0.2636326987917392,0.0589466243982315,16.042548749019996,0.0114507842605424,0.2506648242034374,0.0110484549254055,2.009495982859585,19,36,0.2115154320988997,-0.5240876229101182,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,0.5,0.812044580678121,0.7697984543231567,1.0,5.2496006901492365e-06,0.004326225070007,0.0021631125350035,0.0626728090262885,0.960037737132864,0.0169099926504724,0.4124223602484472,2.0,0.2293485455359176,0.0587391124572604,16.0994863230676,0.0114914249272431,0.2515544737979312,0.0110774404452493,2.0001133688102906,20,37,0.2119402076208978,-0.5242584316366208,,,,,,,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.0,0.812044580678121,0.7697984543231567,1.0,5.036529910285026e-05,0.0043298557598829,0.0021649278799414,0.0627074653996513,0.9600301297112152,0.0169090522173242,0.4124223602484472,2.0,0.2302008548691917,0.05812968313694,16.030156264883026,0.0114419388043419,0.2504711916387972,0.0110519352867609,1.9917928702844672,19,36,0.2114714950846268,-0.5226009671046421,,,,,,,,,
