identifier,architecture,latent_dimension,reconstruction_loss,beta_target,optimizer_policy,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,plateau_factor,plateau_patience,plateau_threshold,minimum_learning_rate,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,corrupted_target_balanced_accuracy,corrupted_prediction_agreement,corrupted_latent_cosine_drift,raw_instrument_probe_increment,latent_instrument_probe_increment,instrument_probe_increment_delta,raw_sensor_probe_increment,latent_sensor_probe_increment,sensor_probe_increment_delta,raw_same_master_cross_instrument_distance,latent_same_master_cross_instrument_distance,same_master_distance_delta,latent_different_target_cross_instrument_distance,latent_cross_instrument_separation_margin,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,stage,subset,outer_fold,inner_fold
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,73431297,361,120,1082353,a76e56dc47a181449ec7b7ebda2302b74e44ed64921fec5efed3e8f81bbebb36,0.7521978021978022,0.7396672771672772,0.7384197620423814,0.7384197620423814,0.6539835164835165,0.7333333333333333,0.18294809758663177,0.6043898809523809,0.6012648809523808,-0.0031250000000000444,0.40091174906964366,0.40580940988835723,0.004897660818713567,0.6775316464734245,0.7889263643459841,0.11139471787255961,1.0435922049755144,0.25466584062953035,15.915990157506563,0.011360449791225241,0.24868734621104002,0.013368882630806638,2.574163215156759,24,48,0.22024504048778226,-0.5168650890982477,0.02188318781554699,0.0060895989200765,0.00304479946003825,0.06899401950475408,0.9504888498333091,0.018220020922546994,0.5267094017094017,2.0,0.2557628550618821,0.05322710797190666,0.014770773720176596,0.007385386860088298,0.108890891349461,0.8957166402116177,0.018947445555924855,0.5128205128205128,2.0,0.27872273366818945,0.08429228886961937,stage_2_beta,strict_core,2,3
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,539537805,357,124,1082353,dc05f26aa41ae05d3d30c9ac0cebcbc80ee014dc7cc960a5c7a32bf58a0702a6,0.6813531080448374,0.6741177577643743,0.668372480528572,0.668372480528572,0.6077149145758167,0.7258064516129032,0.17161425948143005,0.6113095238095239,0.6092592592592593,-0.00205026455026458,0.36687208216619993,0.372950513538749,0.006078431372549042,0.6494197382483371,0.7204558059226635,0.07103606767432635,1.0236640211509451,0.3032082152282817,15.555419344677453,0.011103083044023878,0.2430534272605852,0.012025551347264588,2.7650348061956076,27,44,0.22054972922660637,-0.515358381110864,0.022785989567637444,0.0059437402869899686,0.0029718701434949843,0.06591386572668718,0.9464696832000681,0.020172684626236465,0.48034934497816595,2.0,0.27838801199947716,0.05595821142196655,0.015259422678496722,0.007629711339248361,0.10121025174074312,0.8933915611698163,0.020845967266801196,0.440174672489083,2.0,0.36401468510112633,0.06948678195476532,stage_2_beta,strict_core,2,4
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,148731947,360,118,1082353,308cfe9426c05c7556a6ea5c4ddc8f328ceea4784eaad0f49ae57c5fb0f89e5a,0.7509523809523809,0.7033333333333334,0.7039211170218035,0.7039211170218035,0.6466666666666666,0.7966101694915254,0.13275441527366638,0.6334620334620336,0.6595881595881595,0.02612612612612597,0.534032634032634,0.5435897435897437,0.009557109557109644,0.6442009991958362,0.7770940102949864,0.1328930110991502,1.0347688894812705,0.2576748791862842,15.1657813836367,0.010824968867692148,0.23696533411932352,0.013593393485227985,2.155749420739676,32,43,0.20962146840045695,-0.5104433824705157,0.023461058735847473,0.004836987724688203,0.0024184938623441014,0.06564674692855425,0.9360103664458905,0.01778381513404664,0.5808823529411765,2.0,0.2622062102160977,0.05362297222018242,0.013710918497918447,0.006855459248959223,0.1040181999882384,0.8831438535001443,0.018492368386918454,0.5392156862745098,2.0,0.4129040387178856,0.07195376191521063,stage_2_beta,strict_core,3,0
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,769215076,359,119,1082353,fadc1d1bd8f26c02fbed9373bbf846730d9f9a0da305f8d86425ec30a61db4fe,0.657052763897321,0.6221985476112643,0.6147458397606609,0.6147458397606609,0.5657838306947492,0.7647058823529411,0.14293372631072998,0.586036036036036,0.6243243243243244,0.03828828828828834,0.4093059446000623,0.4211640211640212,0.011858076563958875,0.6707542637983958,0.7780429292536978,0.10728866545530202,1.028307384788803,0.2502644555351051,15.737364480222384,0.01123295109223582,0.24589632000347472,0.015192084758942135,2.397181033448164,24,45,0.2219706341037934,-0.5180595222574015,0.021840086206793785,0.004701402297949995,0.0023507011489749974,0.06542975913721677,0.956884033193321,0.01628826080052361,0.4891922639362912,2.0,0.18029637430754197,0.04992731288075447,0.012639780973726191,0.006319890486863096,0.10677705083632684,0.9189993414618405,0.016976289060223405,0.5062571103526735,2.0,0.28285697510106145,0.0664268434047699,stage_2_beta,strict_core,3,1
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1624325271,361,117,1082353,0e04e4ae95e4d3d7e4693209b722b73bca145c376f1aa8de1ed6ca65432636a3,0.7672052154195012,0.7391439909297052,0.7153511924531204,0.7153511924531204,0.6395124716553288,0.7435897435897436,0.15808430314064026,0.5994378306878305,0.6363646384479718,0.036926807760141234,0.4846153846153845,0.4893162393162393,0.004700854700854795,0.7343894507846789,0.8145800307904556,0.08019058000577672,1.026654807820148,0.21207477702969246,15.070147871897012,0.010756707974230558,0.23547106049839078,0.01378353672850155,2.4918110297506053,32,52,0.21661988725991171,-0.5077604167516306,0.024471726268529892,0.006736184937686292,0.003368092468843146,0.06981788496613248,0.9294484944751712,0.023034575172520288,0.38795003673769285,2.0,0.41817568420936074,0.07389089092612267,0.013410434084074664,0.006705217042037332,0.09965490654660719,0.8821320964773349,0.023560750758501045,0.36443791329904485,2.0,0.5554136270155501,0.09114718437194824,stage_2_beta,strict_core,3,2
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1998784826,354,124,1082353,879e8d85baf656de5113b2d869991c3f017675d91a388f7bf1ec10c65ab7a8dd,0.6210001881994363,0.6724681438027302,0.6655754609536123,0.6655754609536123,0.5915257466009346,0.7661290322580645,0.15966975688934326,0.6486111111111111,0.5196428571428572,-0.12896825396825395,0.3923622782446312,0.37926704014939305,-0.01309523809523816,0.6494197382483371,0.7291146048279695,0.07969486657963243,1.0400438937758236,0.3109292889478541,16.252255208476445,0.011600467672003173,0.2539414876324444,0.017744816605151793,2.265642394231652,46,55,0.22433341914087462,-0.5356104979802581,0.022354882210493088,0.006216348905081369,0.0031081744525406846,0.06622126586218459,0.9479535310959173,0.020180420833507982,0.4794759825327511,2.0,0.2704689401957646,0.05959426937624812,0.014730554747472308,0.007365277373736154,0.10364144360564793,0.8898056560920551,0.020900023949657284,0.45414847161572053,2.0,0.3233432214208649,0.07866489794105291,stage_2_beta,strict_core,3,4
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1587238163,356,118,1082353,70b1ce29a00c176c66879595e757e11dcc5d5424d36558367b781f138391fc05,0.7414285714285714,0.7295238095238094,0.7127201614496309,0.7127201614496309,0.6295238095238096,0.711864406779661,0.16895607113838196,0.5978764478764479,0.5844916344916345,-0.013384813384813343,0.521911421911422,0.5391608391608391,0.017249417249417087,0.6442009991958362,0.7838433237135911,0.13964232451775493,1.0262327768251405,0.24238945311154936,16.125001175313795,0.0115096368132147,0.25195314336427804,0.013521034728516616,2.5807445222865266,31,41,0.21806645254908721,-0.548290133343078,0.022156232967972755,0.004750943119118611,0.0023754715595593057,0.06424923407687178,0.9379256419072934,0.017853032060390125,0.553921568627451,2.0,0.24237834256461213,0.05215034633874893,0.014022987012360925,0.007011493506180463,0.1046533819144574,0.8851032231331137,0.01867285971952377,0.5477941176470589,2.0,0.3285980975364033,0.06589988619089127,stage_2_beta,strict_core,4,0
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1592696039,355,119,1082353,0d1936828b99212115e9023476eddcfe77d6e78bdf70498cb594ad5e0f18b55f,0.6672099503416927,0.673679929637759,0.6515233679678768,0.6515233679678768,0.6641166191877208,0.8907563025210085,0.16623128950595856,0.6207207207207207,0.6117117117117117,-0.009009009009009028,0.4468253968253968,0.4111111111111112,-0.03571428571428559,0.6707542637983958,0.7920905446707134,0.12133628087231763,1.0363880314515124,0.244297486780799,16.08497025285586,0.011481063706535233,0.2513276602008728,0.013997579071262497,2.5978393968997135,26,52,0.23387252592981764,-0.5395527424533909,0.021657435223460197,0.004732770239309004,0.002366385119654502,0.06380540242888066,0.9632404007725631,0.016283908125240897,0.515358361774744,2.0,0.18390576359153007,0.044696442782878876,0.01617565893084418,0.00808782946542209,0.11118146868737672,0.9021961666071344,0.017148016125396442,0.5164960182025028,2.0,0.2973084899762979,0.07241513580083847,stage_2_beta,strict_core,4,1
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,346496217,357,117,1082353,f929e4cca786f72e07edaa2c6bcae86504d954d8cbdbf3b8dec38fa467e12b98,0.732766439909297,0.7470804988662131,0.7134377989886326,0.7134377989886326,0.5578798185941043,0.6581196581196581,0.17565709352493286,0.5828152557319224,0.48300264550264543,-0.09981261022927695,0.5168915879442197,0.4433873144399461,-0.07350427350427363,0.7343894507846789,0.8192648818072793,0.08487543102260042,1.0104959063098153,0.19123102450253604,16.25097856967267,0.011599556438024747,0.2539215401511355,0.01611602934712171,2.243062364616098,32,47,0.23467728110221614,-0.5563260099970143,0.024267926812171936,0.006629679867483714,0.003314839933741857,0.06995035439262232,0.9304360466636529,0.02302797135459767,0.40925789860396766,2.0,0.34449407897581436,0.06478536128997803,0.014464318746513665,0.007232159373256833,0.09865059890049185,0.8830987014621368,0.02370737767110697,0.39456282145481264,2.0,0.5869446535806411,0.0934915931429714,stage_2_beta,strict_core,4,2
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,48538264,354,120,1082353,0492a3431dad5ffa0f184c787d6c6a35ce8ce3b3b794c828e71847556503f936,0.6872100122100121,0.613446275946276,0.6015997722401663,0.6015997722401663,0.6720390720390721,0.7333333333333333,0.17389515042304993,0.5564732142857143,0.5168898809523809,-0.039583333333333415,0.4272488038277512,0.35726095541885006,-0.06998784840890115,0.6775316464734245,0.7789969099359912,0.10146526346256679,1.0352022912553906,0.2562053813193994,16.09627804738263,0.011489134937460834,0.2515043444903536,0.013177472324724129,2.6338557309885244,27,45,0.21357793211195428,-0.5194709860403388,0.020986882969737053,0.006252204452530121,0.0031261022262650605,0.06997499682260798,0.9500822792305309,0.018189143929501914,0.5021367521367521,2.0,0.26113065454865975,0.05826552398502827,0.013808137809854303,0.006904068904927152,0.10913243305534055,0.8936178572912369,0.01882724619031676,0.4893162393162393,2.0,0.28870856634477926,0.0701545076444745,stage_2_beta,strict_core,4,3
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,584382273,361,119,1082353,20cd75513818b5605a49afa563937b1917a7c2886b65383e069f31bef37468e2,0.6846664409470883,0.5976371441024922,0.5921741381542046,0.5921741381542046,0.5793326483911644,0.7647058823529411,0.1559406518936157,0.5927927927927928,0.5429858429858431,-0.0498069498069497,0.4251322751322751,0.4349206349206349,0.0097883597883597,0.6707542637983958,0.8129629677555467,0.1422087039571509,1.0528473467344983,0.2398843789789518,6.503875307953056,0.004642309284763,0.1016230516867664,0.0025170224693989,1.5349911346461236,7,8,0.1254229638086866,-0.2010078897882992,0.0322846546769142,0.0055858016034143,0.0027929008017071,0.0764025794700219,0.9418142203782424,0.0162393629460779,0.4448236632536974,2.0,0.2459165297575861,0.0610441480530425,0.0131422207915206,0.0065711103957603,0.1140291181116149,0.8959838102548472,0.0167033135585932,0.447098976109215,2.0,0.2946755197950769,0.0811957567930221,stage_1_convergence,strict_core,0,1
