identifier,architecture,latent_dimension,reconstruction_loss,beta_target,optimizer_policy,maximum_epoch,checkpoint_epoch,representation,model_family,subset,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,plateau_factor,plateau_patience,plateau_threshold,minimum_learning_rate,n_train,n_validation,parameter_count,raw_target_balanced_accuracy,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,corrupted_target_balanced_accuracy,corrupted_prediction_agreement,corrupted_latent_cosine_drift,raw_instrument_probe_increment,latent_instrument_probe_increment,instrument_probe_increment_delta,raw_sensor_probe_increment,latent_sensor_probe_increment,sensor_probe_increment_delta,raw_same_master_cross_instrument_distance,latent_same_master_cross_instrument_distance,same_master_distance_delta,latent_different_target_cross_instrument_distance,latent_cross_instrument_separation_margin,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,fold_count_x,gate_clean_correlation,gate_peak_recall,gate_chemical_probe,gate_instrument_probe,gate_same_master_distance,gate_active_units,gate_kl_dimensions,gate_kl_range,gate_finite,gate_count,gate_total,passes_all_gates,kl_health_score,selection_utility,median_relative_improvement_50,mean_relative_improvement_50,maximum_relative_improvement_50,folds_improving_at_least_1_percent,fold_count_y,converged,stage
base_maxpool__z128__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,128,spectral_composite,1.0,constant_lr,500,500,arpls_minmax,vae_adequacy,strict_core,0.001,1e-05,64.0,5.0,1401.0,0.5,20.0,1e-05,1e-05,358.8,119.6,2157681.0,0.7092534469634829,0.7016332791785963,0.690192006010111,0.690192006010111,0.5923782250857276,0.6864084512974135,0.15260365828871728,0.6089866317210066,0.5524029535487869,-0.056583678172219834,0.4473330741612475,0.444277294171257,-0.0030557799899905173,0.6752592197001345,0.7600382473125207,0.0847790276123862,1.0468531970629564,0.2868149497504358,6.571897337449909,0.0046908617683439745,0.05134294794882741,0.0025742774872047733,1.8093084080856965,12.55,8.25,0.08708177673804393,-0.10686407185073024,0.03351452685892582,0.006802982859159477,0.0034014914295797385,0.07885359602173102,0.9254823274032418,0.019030406041035154,0.43124678639095554,2.0,0.3553859664582214,0.06979900593910315,0.01608712040617591,0.008043560203087954,0.11141517639744802,0.8746217230605833,0.019427965661135967,0.41482377751840643,2.0,0.40059444793452775,0.07840992599376477,20,False,False,True,False,False,True,True,True,True,5,9,False,1.0,0.4269326390803495,0.00405349860335527,0.00392824378576104,0.018260648219413665,0.25,20,False,stage_2_latent
base_maxpool__z32__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,32,spectral_composite,1.0,constant_lr,500,500,arpls_minmax,vae_adequacy,strict_core,0.001,1e-05,64.0,5.0,1401.0,0.5,20.0,1e-05,1e-05,358.8,119.6,544689.0,0.7092534469634829,0.6852707443976241,0.6711219764404956,0.6711219764404956,0.5762503103394734,0.6953927858592092,0.15655792132019997,0.6089866317210066,0.528304967914343,-0.08068166380666379,0.4473330741612475,0.4247138929462425,-0.022619181215005016,0.6752592197001345,0.7653013278112992,0.09004210811116473,1.0539514594203974,0.2886501316090981,6.727277134694019,0.004801768118982168,0.21022741045918805,0.0036992058668951764,1.678123386146881,7.6,7.5,0.19717176035255798,-0.4302390092853997,0.030525510199368,0.0066353577412745415,0.0033176788706372707,0.0765406038114606,0.9279663844609157,0.01900729838502801,0.44376001292095923,2.0,0.29902058121216574,0.06700721031957073,0.014180860494987763,0.007090430247493881,0.1077444478351629,0.884791106656249,0.01941743647493943,0.425871053861655,2.0,0.36464858836354563,0.07916802762629231,20,True,True,True,True,False,True,True,True,True,8,9,False,1.0,0.4568322847298105,0.0023045242296328254,0.003712558550465361,0.0193708135929997,0.25,20,False,stage_2_latent
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,500,arpls_minmax,vae_adequacy,strict_core,0.001,1e-05,64.0,5.0,1401.0,0.5,20.0,1e-05,1e-05,358.8,119.6,1082353.0,0.7120973322879582,0.7114571974509454,0.6984555989288607,0.6984555989288607,0.6064199544190145,0.7005204364063271,0.15069122463464732,0.6055810907633824,0.5580526657609991,-0.04752842500238329,0.44772396105213447,0.448311547929195,0.0005875868770605301,0.6752592197001345,0.7620500620435575,0.08679084234342307,1.0473345321166905,0.2852844700731329,6.5980750302597695,0.00470954677391841,0.10309492234780888,0.002639092349943735,1.755907724382642,7.95,7.3,0.12210861733350793,-0.2116410817359456,0.03173172948881979,0.006666351984753675,0.0033331759923768147,0.07755391573791212,0.9276923795521353,0.018996920761615455,0.4374139818019046,2.0,0.3233400280919251,0.06793239686423927,0.015525936929134839,0.007762968464567395,0.110658891717475,0.8809248764020937,0.01941259146484299,0.42335338722832605,2.0,0.39023810201444803,0.07973009490087855,20,True,True,True,False,False,True,True,True,True,7,9,False,1.0,0.6456332192541638,0.0025432072233095137,0.003004028401939967,0.013139924966718857,0.1,20,True,stage_2_latent
