stage,scenario,model,representation,seed,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
outer,nato_outer_o1__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,16.083991592812424,0.011480365162607,0.2513123686376941,0.0118749242725664,2.777937979824472,28,41,0.2166441394260385,-0.5330813491949536,0.0208484902977943
outer,nato_outer_o1__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,15.598583136947246,0.0111338923175926,0.2437278615148006,0.0109458773338393,2.2989451064796884,22,34,0.2131059337148832,-0.4949979782899459,0.0211658161133527
outer,nato_outer_o1__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,14.864611961532171,0.0106100014000943,0.2322595618989401,0.0104216693729891,2.490098257260715,24,35,0.2040507133864108,-0.4818459397231608,0.019650300964713
outer,nato_outer_o1__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,17.23838016571827,0.0123043398756019,0.269349690089348,0.0175179794206695,2.492963670790157,42,58,0.2331251935394297,-0.5804315761826992,0.0238361973315477
outer,nato_outer_o1__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,18.05573815495805,0.0128877502890492,0.2821209086712195,0.0164990007763517,2.727426668374352,35,54,0.2375634288983305,-0.6036232437259862,0.0229164864867925
outer,nato_outer_o1__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,17.675044767186026,0.0126160205333233,0.2761725744872818,0.0146351794065755,2.531002258224216,42,52,0.2275098655201692,-0.58064646678233,0.0226686801761388
outer,nato_outer_o1__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,15.488027965328378,0.0110549807033036,0.2420004369582559,0.0107746974739083,2.209553505006204,24,34,0.221974140121278,-0.495998752577903,0.0193331278860569
outer,nato_outer_o1__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,16.10093586752745,0.0114924595771073,0.2515771229301164,0.0115211879926209,2.285028663410284,31,42,0.2173902896906253,-0.5141658150030352,0.0194717459380626
outer,nato_outer_o1__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,15.363022933138998,0.0109657551271513,0.2400472333302968,0.013717824780567,2.1808236504203715,31,46,0.2181859991549893,-0.4967514834751796,0.0192416999489069
outer,nato_outer_o1__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,16.455905960595064,0.0117458286656638,0.2571235306342978,0.0125734649438401,2.8589291894594235,21,36,0.2217990764629532,-0.5197118611547992,0.021687189117074
outer,nato_outer_o1__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,16.81086908625358,0.0119991927810518,0.2626698294727121,0.0108728664013017,2.5967013565097017,19,38,0.2107702996184982,-0.5350895649599946,0.0217729285359382
outer,nato_outer_o1__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,16.665741164330676,0.0118956039716849,0.2604022056926667,0.011062259640888,2.6434579335527584,18,37,0.2218156535565467,-0.5264919942384705,0.0221349336206913
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,12.362274971299955,0.0088238936269093,0.1931605464265617,0.0127473790755388,2.4002875878025454,19,44,0.1961685876556657,-0.504609109225324,0.0335409604012966
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,12.394010559377334,0.008846545724038,0.1936564149902708,0.0152069963572006,1.844538742062631,18,41,0.2014716818724688,-0.4871275954467516,0.0329086109995842
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,12.259015327113456,0.0087501893840924,0.1915471144861477,0.0190584817575446,2.3666106906470907,23,50,0.2120430321100987,-0.494118864876206,0.0307722445577383
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,12.382454300245904,0.008838297145072,0.1934758484413423,0.0116646395535462,1.8236053435465167,13,38,0.1668451084554059,-0.5587946871984968,0.032436978071928
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,12.977225523096813,0.0092628304947157,0.2027691487983877,0.0111657447369705,2.413504670503781,17,38,0.1553987483014983,-0.5840285342409819,0.0333625748753547
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,12.702208390714212,0.0090665299005811,0.1984720061049095,0.0123283900973133,1.841029366367726,15,39,0.1704270728920467,-0.5745280512456399,0.0340306721627712
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,15.113464609033636,0.0107876264161553,0.2361478845161505,0.012272766655234,2.577110759109794,26,41,0.2073341346753359,-0.519841722870724,0.0229457207024097
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,15.004569395530302,0.0107098996399217,0.2344463968051609,0.0129309634646291,2.2915080469289286,30,40,0.2188253905277901,-0.4950428212091197,0.0248332787305116
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,15.318012191912658,0.0109336275459762,0.2393439404986352,0.018517215610689,2.576755709903182,45,53,0.2285284742371922,-0.5060399687456479,0.0232698135077953
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,18.13413457512984,0.0129437077624053,0.2833458527364036,0.0159617606992425,2.7555026094627286,32,51,0.237637815974537,-0.6003347415828441,0.0262755192816257
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,17.2798324086612,0.0123339274865533,0.2699973813853312,0.0206093119455452,2.5341774820499414,41,57,0.2417926725817359,-0.5777822478887181,0.0280517116189003
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,18.603920190690253,0.0132790294009209,0.2906862529795352,0.023994839059044,2.692963859147002,45,58,0.2562676754886929,-0.62393742784431,0.0261784549802541
outer,nato_outer_o2__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,16.129728405389304,0.0115130109959952,0.2520270063342079,0.0090971562449079,2.0938335735133093,15,29,0.2037619842725653,-0.5285663350800334,0.0211116056889295
outer,nato_outer_o2__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,14.975014962369206,0.0106888043985504,0.2339846087870188,0.0147416989971926,2.1310248530999694,31,45,0.2063061747912666,-0.5088081679985222,0.0221081413328647
outer,nato_outer_o2__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,16.12602871984875,0.0115103702497135,0.2519691987476367,0.0110735701652431,2.003154067667616,20,37,0.2120823625737306,-0.5249693249708464,0.0221243742853403
outer,nato_outer_o2__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,17.02077388360858,0.0121490177613194,0.2659495919313841,0.0090586831858751,2.683844263111502,14,28,0.2043926329744307,-0.5469377484223897,0.0231677871197462
outer,nato_outer_o2__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,16.846383718977496,0.0120245422690774,0.2632247456090233,0.012210407364094,2.550788648171856,19,37,0.2130194126094896,-0.5476048774180299,0.0240438170731067
outer,nato_outer_o2__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,16.89468648195106,0.0120590196159536,0.2639794762804853,0.008132097634548,2.53056377786081,13,27,0.2126980602392477,-0.5346923231362685,0.0235459059476852
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,15.248598557083229,0.0108840817680822,0.2382593524544254,0.0112143010631191,2.587530164838601,12,36,0.2071691861287532,-0.5693530049917502,0.031965147703886
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,14.462477828527785,0.0103229677576929,0.2259762160707466,0.0250357373955844,2.934522247460863,30,54,0.2554143549225707,-0.5351412867966535,0.0348238945007324
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,15.935660515696965,0.0113744900183418,0.248994695557765,0.0197782735993653,3.121925377188356,13,45,0.2377697124407466,-0.5566330676065676,0.0329328291118145
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,16.42740876546642,0.0117254880552936,0.2566782619604129,0.0151563271627611,2.807647144182144,23,43,0.1985618485323564,-0.6222476371336928,0.0311377681791782
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,14.45037020573529,0.0103143256286476,0.2257870344646139,0.013442821438272,2.1096705268963625,22,46,0.1911517216892868,-0.5830120832296498,0.0355214700102806
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,15.030786993395775,0.0107286131287621,0.234856046771809,0.0108901011951949,2.1571563314428337,12,34,0.1867014569770824,-0.5771766675853666,0.0354965515434742
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,15.518727617842522,0.0110768933746199,0.2424801190287894,0.0125922560550448,2.5788690072624743,35,42,0.2220701112544588,-0.4856757683929193,0.0209610927850008
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,15.045628184671225,0.0107392064130415,0.2350879403854879,0.0116736095646456,2.5404262474361925,26,45,0.2167559499985576,-0.4832954408852439,0.0215996801853179
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,15.762393146015802,0.0112508159500469,0.2462873929064969,0.0102089048974559,2.837222384522219,22,34,0.2129828336158663,-0.5011478633034491,0.0213357061147689
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,17.389611701534818,0.0124122852973125,0.2717126828364815,0.0184181727077444,2.788011078190716,48,58,0.2388194083625346,-0.5782549230915398,0.0241684634238481
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,17.410059520782017,0.0124268804573747,0.272032180012219,0.0182450887740913,2.788841173085648,50,57,0.2385355917787346,-0.559025494788807,0.0243694987148046
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,18.157252286594137,0.0129602086271192,0.2837070669780334,0.0165662120487396,2.9505284416882644,41,52,0.2396318266025891,-0.5870450897193612,0.0240761693567037
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,15.83434445891785,0.011302173061326,0.2474116321705913,0.0114886255531838,2.3057104303725784,34,38,0.225814954058714,-0.4924370019996371,0.0199257545173168
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,15.914271646047382,0.0113592231592058,0.2486604944694903,0.0108553543787003,2.791196437134235,28,38,0.2209502603386678,-0.4871951575402687,0.0198076739907264
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,15.922596519345296,0.0113651652529231,0.2487905706147702,0.0127715596939096,2.809909002131658,23,46,0.2213535946219488,-0.5087917209076556,0.0200444385409355
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,17.116711918334055,0.0122174960159415,0.2674486237239695,0.0110843534434945,2.6115493144051007,18,34,0.2151795290484983,-0.5279084126768187,0.0224121194332838
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,16.53366596907609,0.0118013318837088,0.2583385307668139,0.0107217663621379,2.687161027517538,17,35,0.1992333240815975,-0.5444470245554047,0.0232122037559747
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,16.862471598433235,0.0120360254093028,0.2634761187255192,0.010877126941704,2.390728105181004,17,34,0.2090322027277969,-0.5293510271655244,0.0226024128496646
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,13.896619146353714,0.0099190714820511,0.2171346741617768,0.017806068775301,2.226051867115398,26,50,0.2392770876843458,-0.4889550431057375,0.0349131673574447
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,14.030789552581671,0.0100148390810718,0.2192310867590886,0.0133054430018519,2.454816620072537,25,43,0.2236569313591213,-0.4844494154211038,0.0335451252758502
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,13.953846598718778,0.0099599190569013,0.2180288531049808,0.0159641746646693,2.7824489915420534,27,49,0.2293620897753499,-0.4862462150702317,0.0326072983443737
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,14.39169776397949,0.0102724466552316,0.2248702775621795,0.010670182506189,2.0296940929425564,17,33,0.1776010411996905,-0.5546986617167405,0.0335465110838413
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,15.567163756411444,0.0111114659217783,0.2432369336939288,0.0131093786446878,2.404409860143179,16,43,0.1963661883125293,-0.5972884701680558,0.0319502167403698
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,14.87838322852641,0.0106198309982344,0.2324747379457251,0.0113782254114972,2.035780787091191,12,38,0.1860422897917535,-0.5563671904771916,0.0319193825125694
outer,nato_outer_o4__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,15.306319143233075,0.0109252813299308,0.2391612366130168,0.0138835478633823,2.4766375967616323,36,49,0.2216628758762917,-0.5148661132003407,0.0231522992253303
outer,nato_outer_o4__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,15.241784405743076,0.0108792179912513,0.2381528813397355,0.011073006763637,2.5553636970216504,24,40,0.2151421898494209,-0.5006065299938443,0.0218050200492143
outer,nato_outer_o4__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,15.58776921754964,0.0111261736028191,0.2435588940242131,0.010025391411541,2.688494253993624,30,32,0.2143323869087904,-0.5038010816198211,0.0218403246253728
outer,nato_outer_o4__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,17.213085835496877,0.0122862853929313,0.2689544661796387,0.0178697677085164,2.7007631676433195,31,52,0.2178098664388217,-0.6010088474504447,0.0234825201332569
outer,nato_outer_o4__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,16.85144806535238,0.0120281570773393,0.2633038760211308,0.0146267912149928,2.473077911440944,18,50,0.2221779215542348,-0.5972743551146099,0.0248429551720619
outer,nato_outer_o4__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,17.186284918044716,0.0122671555446429,0.2685357018444487,0.0151069081639318,2.250003449323958,24,44,0.230556289373587,-0.5849927335769118,0.0250880420207977
outer,nato_outer_o4__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,16.055312779564044,0.0114598949176046,0.2508642621806882,0.0094883311881427,2.722475240860613,19,29,0.2037396679043706,-0.5055326262933172,0.0186914950609207
outer,nato_outer_o4__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,15.634918062138324,0.0111598273105912,0.2442955947209113,0.0134684570624654,2.1670711494499884,32,43,0.2132402186775998,-0.5060928011861103,0.019290592521429
outer,nato_outer_o4__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,15.950458248123413,0.0113850522827433,0.2492259101269283,0.0107177900587517,2.576785911652138,17,36,0.2126398048949668,-0.5114062363331446,0.0195321198552846
outer,nato_outer_o4__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,16.101195103041466,0.011492644613163,0.2515811734850228,0.0095336780748001,2.4784076334479983,13,28,0.1945939796621517,-0.5452442709371735,0.0216833520680665
outer,nato_outer_o4__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,15.886710959209749,0.0113395510058599,0.2482298587376522,0.0090477820872544,2.5965005703698787,13,26,0.2035073242426588,-0.5175268124469242,0.0223980471491813
outer,nato_outer_o4__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,15.69007900820684,0.0111991998631026,0.2451574845032318,0.0103285443594464,2.89271325992582,17,32,0.1992009324703061,-0.5201494641062488,0.0221978109329938
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,15.312996131553955,0.0109300472031077,0.2392655645555305,0.0143434142110314,2.260720063578258,15,39,0.2123130177531796,-0.5356718863317079,0.0335255749523639
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,14.823344396197362,0.0105805456075641,0.2316147561905837,0.0227996534619375,2.944981845547805,23,49,0.229971248371671,-0.530121637187331,0.031930923461914
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,14.743353752806458,0.0105234502161359,0.2303649023876009,0.0179729057433686,3.245840586154721,15,44,0.2288718202899973,-0.5211078275940424,0.035486202687025
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,15.440648468796928,0.0110211623617394,0.241260132324952,0.0162333550501406,2.286697251038862,14,48,0.1894402390789259,-0.6125766139087958,0.0332816392183303
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,15.20570062168776,0.0108534622567364,0.2375890722138712,0.0109707509101881,2.3923009471487537,14,35,0.200190128917947,-0.5665153867605989,0.0314470343291759
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,14.702859264784774,0.0104945462275408,0.2297321760122621,0.0136368017594166,2.2253278501983944,19,42,0.193929043847203,-0.5671439273820498,0.0341016799211502
poster,poster_holdout_Ag,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,12.12407264335706,0.0086538705520036,0.1894386350524541,0.0181170618216839,2.250992490085564,17,50,0.2153895618716463,-0.4194892838871843,0.0266024265438318
poster,poster_holdout_Ag,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,10.672580973381196,0.0076178308161179,0.1667590777090811,0.0074439718845051,2.2572857154714177,9,22,0.145362996125306,-0.3949502156419597,0.0225300341844558
poster,poster_holdout_Ag,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,12.80889457891734,0.0091426799278496,0.2001389777955834,0.0124645287943503,3.806643247721588,24,40,0.2115833903721007,-0.3731856926769872,0.0228495821356773
