stage,training_subset,evaluation_subset,outer_fold,final_seed,seed,candidate_id,model_family,representation,temperature,n_calibration,calibration_folds,crossfit_raw_nll,crossfit_calibrated_nll,crossfit_raw_ece,crossfit_calibrated_ece,band_start_cm1,band_stop_cm1_exclusive,n_variables,baseline_balanced_accuracy,importance_mean_ba_drop,importance_sd_ba_drop,permutation_repeats
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,980,1000,20,0.6076085010663305,-0.01801242236024849,0.02155185745410504,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1000,1020,20,0.6076085010663305,0.014104554865424456,0.009750634454303235,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1020,1040,20,0.6076085010663305,-0.012707039337474125,0.013869643776374094,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1040,1060,20,0.6076085010663305,0.0001501035196687095,0.006837942332682165,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1060,1080,20,0.6076085010663305,0.005357142857142838,0.00489037997772468,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1080,1100,20,0.6076085010663305,-0.011309523809523814,0.012556561374838683,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1100,1120,20,0.6076085010663305,0.006639969488939745,0.018338455248061044,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1120,1140,20,0.6076085010663305,-0.0014285714285714457,0.01192409145034119,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1140,1160,20,0.6076085010663305,-0.008571428571428563,0.02192141577060554,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1160,1180,20,0.6076085010663305,-0.013555900621117977,0.010574779276808154,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1180,1200,20,0.6076085010663305,-0.0020238095238095167,0.004200542562946974,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1200,1220,20,0.6076085010663305,-0.017758799171842622,0.005465180443399042,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1220,1240,20,0.6076085010663305,0.005645519077196082,0.005651588116676517,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1240,1260,20,0.6076085010663305,0.0016304347826086695,0.005472088024484825,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1260,1280,20,0.6076085010663305,-0.001242236024844723,0.002777724195651918,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1280,1300,20,0.6076085010663305,-0.002484472049689446,0.0034020034627650136,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1300,1320,20,0.6076085010663305,0.0005590062111801242,0.009938100492685887,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1320,1340,20,0.6076085010663305,-0.007797755257709471,0.015253552717467865,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1340,1360,20,0.6076085010663305,-7.861268077027361e-05,0.005639073840735268,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1360,1380,20,0.6076085010663305,-0.007298136645962727,0.007594223465578096,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1380,1400,20,0.6076085010663305,0.01904761904761907,0.011641432866433347,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1400,1420,20,0.6076085010663305,0.001578674948240133,0.00890340618971641,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1420,1440,20,0.6076085010663305,0.006547619047619024,0.00489037997772468,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1440,1460,20,0.6076085010663305,-0.016754658385093137,0.008976295475632438,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1460,1480,20,0.6076085010663305,0.002329192546583836,0.0038722704470613213,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1480,1500,20,0.6076085010663305,-0.002484472049689446,0.0034020034627650136,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1500,1520,20,0.6076085010663305,-0.001242236024844723,0.002777724195651918,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1520,1540,20,0.6076085010663305,-0.0035714285714285587,0.00489037997772468,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1540,1560,20,0.6076085010663305,-0.0037267080745341684,0.0034020034627650136,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1560,1580,20,0.6076085010663305,0.0,0.0,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1580,1600,20,0.6076085010663305,-0.0067028985507246565,0.004434084085890579,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1600,1620,20,0.6076085010663305,-0.004968944099378892,0.002777724195651918,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1620,1640,20,0.6076085010663305,0.0,0.0,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1640,1660,20,0.6076085010663305,0.002277432712215299,0.006833474395264739,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1660,1680,20,0.6076085010663305,-0.002484472049689446,0.0034020034627650136,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1680,1700,20,0.6076085010663305,-0.007789855072463792,0.008816471545812027,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1700,1720,20,0.6076085010663305,-0.001242236024844723,0.002777724195651918,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1720,1740,20,0.6076085010663305,-0.006211180124223614,0.0,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1740,1760,20,0.6076085010663305,-0.007349896480331264,0.006592016759806599,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1760,1780,20,0.6076085010663305,-0.0035714285714285587,0.007985957062499221,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1780,1800,20,0.6076085010663305,0.0,0.0,5
outer,strict_core,strict_core,1,1729,1632959910,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.49421862746617995,479,4,0.9565026898273281,0.8141096809927766,0.22333423804615718,0.06504850982050152,1800,1801,1,0.6076085010663305,0.0,0.0,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,400,420,20,0.7177437641723357,-0.0006802721088434493,0.0006210006320919447,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,420,440,20,0.7177437641723357,-0.0031746031746031633,0.00434700442464416,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,440,460,20,0.7177437641723357,-0.004988662131519228,0.004056359142856781,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,460,480,20,0.7177437641723357,0.0,0.0,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,480,500,20,0.7177437641723357,-0.0029761904761904656,0.007489915114355876,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,500,520,20,0.7177437641723357,0.0013605442176870986,0.0030422693571426247,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,520,540,20,0.7177437641723357,0.004960317460317487,0.0045462060465831945,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,540,560,20,0.7177437641723357,-0.0031746031746031633,0.00434700442464416,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,560,580,20,0.7177437641723357,-0.006150793650793629,0.003992978531249611,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,580,600,20,0.7177437641723357,-0.00436507936507935,0.00489037997772468,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,600,620,20,0.7177437641723357,0.0006802721088436491,0.006240979113162333,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,620,640,20,0.7177437641723357,0.005130385487528355,0.004332888858380899,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,640,660,20,0.7177437641723357,-0.0015873015873015817,0.0035493142499996534,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,660,680,20,0.7177437641723357,-0.001615646258503367,0.006328229540494651,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,680,700,20,0.7177437641723357,0.007653061224489855,0.007879997020769872,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,700,720,20,0.7177437641723357,-0.00022675736961448313,0.005220346681733063,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,720,740,20,0.7177437641723357,0.0013605442176870986,0.0030422693571426247,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,740,760,20,0.7177437641723357,0.02437641723356012,0.01400123473381912,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,760,780,20,0.7177437641723357,0.0013605442176870986,0.0030422693571426247,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,780,800,20,0.7177437641723357,0.002721088435374197,0.0037260037925522156,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,800,820,20,0.7177437641723357,-0.00045351473922896626,0.0073739739417275265,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,820,840,20,0.7177437641723357,-0.005215419501133712,0.003726003792552215,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,840,860,20,0.7177437641723357,0.0027210884353741525,0.0037260037925521544,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,860,880,20,0.7177437641723357,0.0029478458049887026,0.013188041744757692,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,880,900,20,0.7177437641723357,0.007653061224489855,0.005632500552505025,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,900,920,20,0.7177437641723357,0.0035714285714285587,0.00489037997772468,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,920,940,20,0.7177437641723357,0.0009070294784581323,0.0061788782736683845,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,940,960,20,0.7177437641723357,-0.004988662131519228,0.004569781654644039,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,960,980,20,0.7177437641723357,0.0038548752834468127,0.004056359142856781,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,980,1000,20,0.7177437641723357,0.056819727891156566,0.033474904285386554,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1000,1020,20,0.7177437641723357,-0.006519274376417172,0.01106894795338242,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1020,1040,20,0.7177437641723357,-0.0006519274376416417,0.004395252344323845,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1040,1060,20,0.7177437641723357,-0.0036281179138321295,0.003960147210107283,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1060,1080,20,0.7177437641723357,-0.0015873015873015817,0.0035493142499996534,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1080,1100,20,0.7177437641723357,0.0011337868480726155,0.006105629033032362,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1100,1120,20,0.7177437641723357,0.011054421768707568,0.010692367411485267,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1120,1140,20,0.7177437641723357,0.0156462585034014,0.009447538712884408,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1140,1160,20,0.7177437641723357,0.003968253968253954,0.0072223312393655675,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1160,1180,20,0.7177437641723357,0.006802721088435493,0.0,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1180,1200,20,0.7177437641723357,-0.006150793650793629,0.003992978531249611,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1200,1220,20,0.7177437641723357,-0.0031746031746031633,0.00434700442464416,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1220,1240,20,0.7177437641723357,0.005357142857142838,0.00489037997772468,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1240,1260,20,0.7177437641723357,0.0035714285714285587,0.00489037997772468,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1260,1280,20,0.7177437641723357,0.0020408163265307477,0.00434700442464416,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1280,1300,20,0.7177437641723357,0.0,0.0,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1300,1320,20,0.7177437641723357,-0.0015873015873015817,0.0035493142499996534,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1320,1340,20,0.7177437641723357,-0.00257936507936507,0.007985957062499221,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1340,1360,20,0.7177437641723357,0.030935374149659946,0.00815803758346322,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1360,1380,20,0.7177437641723357,-0.001615646258503367,0.006328229540494651,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1380,1400,20,0.7177437641723357,-0.014257369614512428,0.010478235602275236,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1400,1420,20,0.7177437641723357,-0.003826530612244827,0.008318327999336298,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1420,1440,20,0.7177437641723357,0.03044217687074837,0.024139485909573658,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1440,1460,20,0.7177437641723357,-0.007936507936507908,0.005611958580845596,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1460,1480,20,0.7177437641723357,0.0,0.0,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1480,1500,20,0.7177437641723357,0.0013605442176870986,0.0030422693571426243,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1500,1520,20,0.7177437641723357,0.0035714285714285587,0.00489037997772468,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1520,1540,20,0.7177437641723357,0.0,0.0,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1540,1560,20,0.7177437641723357,0.0013605442176870986,0.0030422693571426243,5
