stage,training_subset,evaluation_subset,outer_fold,final_seed,seed,candidate_id,model_family,representation,temperature,n_calibration,calibration_folds,crossfit_raw_nll,crossfit_calibrated_nll,crossfit_raw_ece,crossfit_calibrated_ece,target_analyte,support,correct,recall
outer,strict_core,strict_core,1,2718,1652597550,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.4918992768008065,479,4,0.9612392031256755,0.8191772108547387,0.2112786700198045,0.05175419507767308,blank,15,10,0.6666666666666666
outer,strict_core,strict_core,1,2718,1652597550,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.4918992768008065,479,4,0.9612392031256755,0.8191772108547387,0.2112786700198045,0.05175419507767308,ethanol,12,9,0.75
outer,strict_core,strict_core,1,2718,1652597550,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.4918992768008065,479,4,0.9612392031256755,0.8191772108547387,0.2112786700198045,0.05175419507767308,ethyl_paraoxon,14,2,0.14285714285714285
outer,strict_core,strict_core,1,3141,646934762,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.50338968152873,479,4,0.9622356169413931,0.8279358940490549,0.21684525648017525,0.05949646788888007,4_ANPP,20,14,0.7
outer,strict_core,strict_core,1,3141,646934762,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.50338968152873,479,4,0.9622356169413931,0.8279358940490549,0.21684525648017525,0.05949646788888007,4_nitrophenol,19,16,0.8421052631578947
outer,strict_core,strict_core,1,3141,646934762,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.50338968152873,479,4,0.9622356169413931,0.8279358940490549,0.21684525648017525,0.05949646788888007,acetaminophen,16,12,0.75
outer,strict_core,strict_core,1,3141,646934762,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.50338968152873,479,4,0.9622356169413931,0.8279358940490549,0.21684525648017525,0.05949646788888007,benzyl_fentanyl,23,17,0.7391304347826086
outer,strict_core,strict_core,1,3141,646934762,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.50338968152873,479,4,0.9622356169413931,0.8279358940490549,0.21684525648017525,0.05949646788888007,blank,15,9,0.6
outer,strict_core,strict_core,1,3141,646934762,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.50338968152873,479,4,0.9622356169413931,0.8279358940490549,0.21684525648017525,0.05949646788888007,ethanol,12,7,0.5833333333333334
outer,strict_core,strict_core,1,3141,646934762,derivative_1__random_forest__262ae29fb1,random_forest,derivative_1,0.50338968152873,479,4,0.9622356169413931,0.8279358940490549,0.21684525648017525,0.05949646788888007,ethyl_paraoxon,14,2,0.14285714285714285
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,4_ANPP,21,16,0.7619047619047619
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,4_nitrophenol,16,8,0.5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,acetaminophen,18,8,0.4444444444444444
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,benzyl_fentanyl,24,19,0.7916666666666666
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,blank,21,17,0.8095238095238095
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,ethanol,12,11,0.9166666666666666
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,ethyl_paraoxon,5,4,0.8
