stage,subset,protocol,domain_type,heldout_domain,final_seed,seed,candidate_id,model_family,representation,temperature,n_calibration,calibration_folds,crossfit_raw_nll,crossfit_calibrated_nll,crossfit_raw_ece,crossfit_calibrated_ece,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
domain,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,1729,619572522,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6965124826103781,274,5,1.322957845227287,1.2888995331747104,0.17909607761565582,0.10512619708981247,324,324,0,0.4648309920983319,0.28634413564420746,0.5154320987654321,1.672342134873078,0.7000666778699102,0.19649298651706515
domain,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,2718,624087020,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.7405795759022484,274,5,1.3510124225533182,1.3271314481717165,0.16216822410831752,0.11542674076048583,324,324,0,0.4854916593503073,0.2973651482594085,0.5370370370370371,1.6865846783493887,0.7110493392236164,0.21003857571023216
domain,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,3141,1666524871,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.7329428577448757,274,5,1.3432225637378181,1.3173453377184008,0.15315198620799045,0.11703368256630708,324,324,0,0.4537642669007902,0.2859719937060655,0.5030864197530864,1.6800246692119054,0.7083212000426983,0.2036775355527382
domain,quality_pass,domain_and_sample,instrument,Agilent-1,1729,1522596469,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6853142467001129,318,5,0.8909863301407829,0.84602420735766,0.17923475652509233,0.07937289894276073,29,19,10,0.6761363636363636,0.518796992481203,0.6842105263157895,0.7523200360024213,0.3381878806779482,0.27202596271686663
domain,quality_pass,domain_and_sample,instrument,Agilent-1,2718,531482640,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.652092803418415,318,5,0.8729996142174656,0.8165836974147022,0.18235954591420314,0.0652607099113436,29,19,10,0.7215909090909092,0.5380952380952381,0.7368421052631579,0.7020591288909311,0.3253596166459037,0.21485788398081462
domain,quality_pass,domain_and_sample,instrument,Agilent-1,3141,1760581083,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6548433321780556,318,5,0.9571542014594041,0.9016224427636144,0.1744173355947693,0.07889980168178906,29,19,10,0.7215909090909092,0.5380952380952381,0.7368421052631579,0.702575990965018,0.3339666655948729,0.3016356861122416
domain,quality_pass,domain_and_sample,instrument,Agilent-3,1729,1976039819,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,2.4238974720902475,63,4,1.8133250278686281,1.5909601845305188,0.2709464923858149,0.36139106972836765,72,61,11,0.6561177248677248,0.6579182630906769,0.7049180327868853,1.4840587668889849,0.7139488459952068,0.4620592895206693
domain,quality_pass,domain_and_sample,instrument,Agilent-3,2718,1368535257,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,2.3306581470261363,63,4,1.7965056441395229,1.5911940871717922,0.32527206816618426,0.3926922060559618,72,61,11,0.6658730158730158,0.6861751152073733,0.7213114754098361,1.4590858793568031,0.7033686083650309,0.47058308761597684
domain,quality_pass,domain_and_sample,instrument,Agilent-3,3141,164945200,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,1.4360506776799369,63,4,1.4354866778824078,1.3929316660371345,0.32131762274756537,0.38588299753444366,72,61,11,0.6158730158730159,0.6210185185185185,0.639344262295082,1.3273157195171106,0.6432534570414715,0.3445191170105031
domain,quality_pass,domain_and_sample,instrument,Mira-1,1729,2016956021,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6478984153066804,356,5,0.8507134201209502,0.7831857897070635,0.15783984219666364,0.07891615293184764,21,21,0,0.6666666666666666,0.4871794871794872,0.6666666666666666,1.5063685390895953,0.5259084469088596,0.21806395618998176
domain,quality_pass,domain_and_sample,instrument,Mira-1,2718,1748775750,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6359227366321457,356,5,0.8509467658363321,0.7782915895518917,0.16360073740904316,0.08114337968937513,21,21,0,0.6666666666666666,0.4871794871794872,0.6666666666666666,1.5226962729124462,0.5425285894332305,0.23627577405654934
domain,quality_pass,domain_and_sample,instrument,Mira-1,3141,583983871,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6400706458475751,356,5,0.8549064759129886,0.784630250411269,0.16990718092918705,0.07342280962882573,21,21,0,0.6666666666666666,0.4871794871794872,0.6666666666666666,1.4492106320388027,0.5465766079193668,0.1755825804827604
domain,quality_pass,domain_and_sample,instrument,Mira-2,1729,489256331,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5459005533289021,328,5,0.6391369618860758,0.5529032606727484,0.16362780348498493,0.03658717124601589,74,3,71,0.0,0.0,0.0,2.6277878444207743,1.3908249774180472,0.7339486420267132
domain,quality_pass,domain_and_sample,instrument,Mira-2,2718,1557096438,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5364257342990703,328,5,0.6385936647133558,0.5496846234447067,0.14792613349525552,0.04981924281196072,74,3,71,0.0,0.0,0.0,2.7654635932923246,1.4321934320665857,0.7450020537839622
domain,quality_pass,domain_and_sample,instrument,Mira-2,3141,1923812370,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5547570255930354,328,5,0.6368465590554925,0.5551392805219076,0.14186824805366097,0.04712290146101871,74,3,71,0.0,0.0,0.0,2.4466115626339486,1.2814756455620206,0.6649311814940569
domain,quality_pass,domain_and_sample,instrument,Mira-3,1729,1492629150,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6859091782349861,315,5,0.8743552193281828,0.8300146037714644,0.16152069842470168,0.06100124625071873,71,41,30,0.51,0.3248987854251012,0.5121951219512195,1.5325258553077077,0.6232779147486069,0.22199681374282848
domain,quality_pass,domain_and_sample,instrument,Mira-3,2718,938253338,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6476780520166537,315,5,0.9384281304647474,0.8807295328482865,0.16366016117706375,0.053367887922811594,71,41,30,0.51,0.3248987854251012,0.5121951219512195,1.548370657861508,0.6234517197119045,0.2529509269352072
domain,quality_pass,domain_and_sample,instrument,Mira-3,3141,986419790,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6114448760889346,315,5,1.0014444185652656,0.9298050584342621,0.1820200429191577,0.07367852470207771,71,41,30,0.51,0.4331983805668016,0.5121951219512195,1.6320652256656243,0.6553448004344705,0.21022779295800223
domain,quality_pass,domain_and_sample,instrument,Pendar-1,1729,799907952,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6300952090524711,311,5,1.0205321401221337,0.9563387511216374,0.171049354500873,0.06902088635447802,40,23,17,0.7817460317460317,0.585,0.782608695652174,0.785490076201854,0.3694096119708249,0.14933611252537052
domain,quality_pass,domain_and_sample,instrument,Pendar-1,2718,1471534688,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6474644820396891,311,5,0.9398159400281215,0.8820656005784312,0.1552513743481999,0.061962490109524294,40,23,17,0.7817460317460317,0.585,0.782608695652174,0.8610399813046202,0.39024426032989784,0.16092972595014995
domain,quality_pass,domain_and_sample,instrument,Pendar-1,3141,269387506,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6545383192976426,311,5,0.8561502497039739,0.8008039298834552,0.15931319511888156,0.06584365837346519,40,23,17,0.7817460317460317,0.585,0.782608695652174,0.8421300081202929,0.3816214017835351,0.16101063358077813
domain,quality_pass,domain_and_sample,instrument,Pendar-2,1729,1937474610,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.624062092630255,149,5,0.5269067323174951,0.48217119224652627,0.1371039072945129,0.08212871743021824,42,17,25,1.0,1.0,1.0,0.30275855921032907,0.12587793219282842,0.25557527770460675
domain,quality_pass,domain_and_sample,instrument,Pendar-2,2718,481052675,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6056137228682916,149,5,0.5288088510121449,0.4800276687130696,0.15669875094697047,0.08003643425715795,42,17,25,1.0,1.0,1.0,0.26059131926163437,0.10010058385266674,0.2248175241122933
domain,quality_pass,domain_and_sample,instrument,Pendar-2,3141,1941634672,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6107884247252161,149,5,0.5341025530959875,0.48653725652466473,0.14173932541052353,0.0829372051540818,42,17,25,1.0,1.0,1.0,0.2862805937838133,0.1192949414612345,0.2427805741214519
domain,quality_pass,domain_and_sample,instrument,Pendar-3,1729,1831918205,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.8348982892204021,72,4,1.0678007350103362,1.0561751726825503,0.121302598356844,0.14714436093808025,42,41,1,0.52997557997558,0.4810772310772311,0.5853658536585366,1.2083934520915078,0.5707778519148684,0.19299693439137264
domain,quality_pass,domain_and_sample,instrument,Pendar-3,2718,733401883,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.8530916738844576,72,4,1.0870025587199506,1.0780428932009,0.1378486933271248,0.14853052942877543,42,41,1,0.5427960927960928,0.46157796451914096,0.6097560975609756,1.1941075908730134,0.572349239167105,0.2498870319362421
domain,quality_pass,domain_and_sample,instrument,Pendar-3,3141,1181630513,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.8131662286506413,72,4,1.0494599281941883,1.0344917096203625,0.15936997802036995,0.1603390137345898,42,41,1,0.5409645909645909,0.4654823332841908,0.5853658536585366,1.214180404010451,0.57926114018985,0.19420269759204348
domain,quality_pass,domain_and_sample,instrument,RMX-1,1729,127679187,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5285592992581533,359,5,0.6912915946893826,0.5874511799762079,0.18288490813880529,0.04263832902753661,45,20,25,0.35858585858585856,0.2087912087912088,0.35,6.999722364989905,0.8048180234693646,0.21019029811669057
domain,quality_pass,domain_and_sample,instrument,RMX-1,2718,163406199,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5223882202886796,359,5,0.6853452986947814,0.5776511349734496,0.195567243519883,0.059963892900433524,45,20,25,0.35858585858585856,0.2087912087912088,0.35,7.102568427366171,0.8076444682978275,0.21096134343204617
domain,quality_pass,domain_and_sample,instrument,RMX-1,3141,2089712510,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.52049751759966,359,5,0.6888146717206389,0.5802830031518816,0.17710081694815843,0.05319566789431511,45,20,25,0.35858585858585856,0.260989010989011,0.35,6.126490259558959,0.8142608472266956,0.24242546624588898
domain,quality_pass,domain_and_sample,instrument,RMX-2,1729,274778747,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6487350089717124,342,5,0.8398336923061251,0.7753854480530509,0.1737136117499658,0.07321601226964747,64,64,0,0.6388888888888888,0.4391304347826087,0.53125,1.577930902947427,0.5734250369844685,0.24859369843656018
domain,quality_pass,domain_and_sample,instrument,RMX-2,2718,2043755868,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6382765747596082,342,5,0.8254757641056912,0.7558903726152129,0.1678166798066358,0.06987224667534138,64,64,0,0.6388888888888888,0.351304347826087,0.53125,1.6241121027190837,0.5764119025308106,0.22997842627279128
domain,quality_pass,domain_and_sample,instrument,RMX-2,3141,409241119,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6488676964803924,342,5,0.832811222102076,0.7680618436088138,0.1692789328026244,0.0667685054230089,64,64,0,0.6388888888888888,0.4340425531914894,0.53125,2.023269747302308,0.5809348867891886,0.25560100924358004
domain,quality_pass,domain_and_sample,sensor_family,GaN_polymer,1729,2112809307,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6479778982633791,430,5,0.9350103837595812,0.8704036342944392,0.19116145374322213,0.084604166686483,18,18,0,0.7076923076923077,0.2751322751322751,0.6666666666666666,0.8856362253848649,0.4171149710107708,0.20028719004992218
domain,quality_pass,domain_and_sample,sensor_family,GaN_polymer,2718,1041049354,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6297469836393207,430,5,0.9759629487712761,0.9038448117373606,0.17041497796035668,0.06929671972535109,18,18,0,0.823076923076923,0.45138888888888884,0.8333333333333334,0.8003020325894346,0.36604499284481073,0.22167834606160078
domain,quality_pass,domain_and_sample,sensor_family,GaN_polymer,3141,589388231,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.652296359702103,430,5,0.9366676675144345,0.8740009815599115,0.18562581970278974,0.07919972599876073,18,18,0,0.7461538461538462,0.34141414141414145,0.7222222222222222,0.8919381930855546,0.41315126694545257,0.15138392982395033
domain,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,1729,192083530,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5408613209693962,344,5,0.6512310312857713,0.5658297648127365,0.16808988249194243,0.06993354032927308,104,0,104,,,,,,
domain,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,2718,1999590956,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5538488317659886,344,5,0.6541803625806736,0.5731425093150947,0.15583629492456816,0.051460254788591564,104,0,104,,,,,,
domain,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,3141,1180665732,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5476978556569364,344,5,0.6515673641397035,0.5679181166776075,0.17122902468874274,0.06533542507077524,104,0,104,,,,,,
domain,quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,1729,722902126,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.43720571335699526,123,5,0.6723713696584062,0.4868431403390238,0.3090091987890041,0.07223626978276608,82,64,18,0.19139194139194138,0.06654456654456654,0.09375,3.230948419190889,1.3028569444700302,0.6400850586484838
domain,quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,2718,297691113,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.4450878868542587,123,5,0.6734260713362498,0.49578841295330833,0.29529541710690427,0.0732553315655283,82,64,18,0.2152014652014652,0.10379707438530968,0.125,3.439390223086945,1.2992383460874846,0.6165479700161522
domain,quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,3141,982950970,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.4418961946008218,123,5,0.6721390666129694,0.48959402457536194,0.28686902812933945,0.059838188633265024,82,64,18,0.19139194139194138,0.06654456654456654,0.09375,3.118380149119964,1.2575316067794264,0.6137875219812834
domain,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,1729,913173378,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,1.1826456157990142,150,5,0.7946231032430652,0.7893324913056919,0.10337436830946267,0.10599989073274141,296,0,296,,,,,,
domain,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,2718,238960357,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,1.2257950441179337,150,5,0.8071368588738835,0.7994211909759573,0.10526576284996053,0.1352624169345089,296,0,296,,,,,,
domain,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,3141,76755252,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,1.3513519131123755,150,5,0.8481159964144392,0.831329589601127,0.0993845240723609,0.11827459759619499,296,0,296,,,,,,
domain,quality_pass,domain_only,instrument,Agilent-1,1729,1437806310,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6185499174611795,471,5,0.9437934262293428,0.8680032260956311,0.16971524463265417,0.05360243966293407,29,29,0,0.9060606060606061,0.6971362229102167,0.896551724137931,0.538667188599547,0.2342666643193321,0.21986265010298997
domain,quality_pass,domain_only,instrument,Agilent-1,2718,819968137,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6102648252385567,471,5,0.887597721977664,0.8086680024547934,0.1712240849570702,0.059422550431373324,29,29,0,0.7977272727272728,0.6496323529411765,0.7931034482758621,0.5750443723805873,0.2689847478517416,0.23758453138068034
domain,quality_pass,domain_only,instrument,Agilent-1,3141,1029194302,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6232568620958417,471,5,0.8897836800742979,0.816287903878158,0.1752608893981117,0.06905282566305053,29,29,0,0.9060606060606061,0.68406432748538,0.896551724137931,0.5695890262115019,0.25670437628355536,0.22578391955717525
domain,quality_pass,domain_only,instrument,Agilent-3,1729,994039863,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6138223336331707,428,5,0.9473257784187951,0.8667652005297076,0.18651561851022977,0.06260435670147205,72,72,0,0.5980674087816945,0.6257968222253937,0.7083333333333334,0.7525258427656042,0.3493343614055597,0.13037869809991334
domain,quality_pass,domain_only,instrument,Agilent-3,2718,1102701559,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6278945427297205,428,5,0.8831112285432933,0.8098344870775015,0.18050186604994925,0.07410665173494609,72,72,0,0.6172232529375387,0.6450540270089142,0.75,0.7934611020680634,0.3594202395859719,0.07883550107519934
domain,quality_pass,domain_only,instrument,Agilent-3,3141,1136106234,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6081967993073164,428,5,0.8827588744253286,0.7999177476773518,0.1769947412451984,0.0696342598106902,72,72,0,0.6279375386518244,0.6628851540616247,0.7222222222222222,0.7409198536393278,0.3460093513995167,0.10912680620324833
domain,quality_pass,domain_only,instrument,Mira-1,1729,1282126078,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5969979140078813,479,5,0.9272785600833872,0.8398093266278883,0.18728413562447366,0.07756524359275152,21,21,0,0.7619047619047619,0.6632996632996633,0.7619047619047619,0.5457997305616905,0.3239050963142113,0.1996406922610099
domain,quality_pass,domain_only,instrument,Mira-1,2718,1817058398,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6239318071038851,479,5,0.886037645126736,0.810845969073567,0.1801955370998601,0.06476947871340615,21,21,0,0.7619047619047619,0.6632996632996633,0.7619047619047619,0.5640314867553174,0.3288620898893471,0.18414935836396673
domain,quality_pass,domain_only,instrument,Mira-1,3141,572891871,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6192289609832426,479,5,0.8793683574411715,0.8019741640587307,0.1768759435841736,0.061206989549146704,21,21,0,0.7619047619047619,0.6632996632996633,0.7619047619047619,0.5736932352308347,0.3330453657189577,0.18449949137180569
domain,quality_pass,domain_only,instrument,Mira-2,1729,1273444954,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5835524078373228,426,5,0.8540454638204712,0.7610435877210423,0.2031288625367582,0.06836800374707497,74,74,0,0.3540993788819876,0.32749416082749416,0.581081081081081,1.1419191301095404,0.5152887229134642,0.1383186892243061
domain,quality_pass,domain_only,instrument,Mira-2,2718,368177985,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5790399703831722,426,5,0.852503703003111,0.7571335876625725,0.19815374644037848,0.08101601902781558,74,74,0,0.34695652173913044,0.31896441896441896,0.5675675675675675,1.0940476403638295,0.5042947163419542,0.14986223863919151
domain,quality_pass,domain_only,instrument,Mira-2,3141,1172388631,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5556934366683679,426,5,0.9658132494966262,0.8581472863327868,0.1992262823060241,0.04948109702886051,74,74,0,0.3569565217391304,0.329877669500311,0.581081081081081,1.1368413122782344,0.5198774959401212,0.10799867906506559
domain,quality_pass,domain_only,instrument,Mira-3,1729,1702161011,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5924785693328146,429,5,0.9289194958841744,0.8424406943147651,0.19280964666003456,0.06783570857827012,71,71,0,0.4000000000000001,0.3094405594405595,0.36619718309859156,1.6526547847061772,0.7390605402607338,0.30736163741107797
domain,quality_pass,domain_only,instrument,Mira-3,2718,1790905559,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6069951112317792,429,5,0.8809992780309722,0.8016023827575239,0.21005637544220504,0.08014242674959712,71,71,0,0.41111111111111115,0.32013574660633487,0.38028169014084506,1.5018583460061115,0.6824269423791617,0.25810766713940997
domain,quality_pass,domain_only,instrument,Mira-3,3141,977224034,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6059580219395753,429,5,0.8701654787820245,0.7896898806151352,0.1895248748807157,0.07030707760383774,71,71,0,0.3888888888888889,0.2980769230769231,0.352112676056338,1.5932603017332179,0.7046169680309884,0.26262301693268375
domain,quality_pass,domain_only,instrument,Pendar-1,1729,917995740,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6178385357926276,460,5,0.8559126446183808,0.7793822632324063,0.18530417293076096,0.08527838765213025,40,40,0,0.5645813881107998,0.46875,0.5,1.143794773860559,0.5348443019163656,0.20733820244083045
domain,quality_pass,domain_only,instrument,Pendar-1,2718,1892002539,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6117748301746571,460,5,0.8548598430726099,0.7759363063571953,0.1833072950684278,0.07605088620980649,40,40,0,0.5603797074385309,0.48028846153846155,0.5,1.140938424484683,0.524518978573665,0.180709257408488
domain,quality_pass,domain_only,instrument,Pendar-1,3141,1830583491,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5997266199000838,460,5,0.8476842656977697,0.7632084297062133,0.19534575840856314,0.0708144428906828,40,40,0,0.6234049175225646,0.5362103174603174,0.575,1.1160921066740082,0.5173354791624656,0.2285786998579217
domain,quality_pass,domain_only,instrument,Pendar-2,1729,939678444,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6136284736800531,458,5,0.9272449057000614,0.8487697101673598,0.18353149265540478,0.06669614302023921,42,42,0,0.8466666666666667,0.8209339774557165,0.8809523809523809,0.6128910562182283,0.29031698074781087,0.27127543900469187
domain,quality_pass,domain_only,instrument,Pendar-2,2718,554790764,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.607188761642919,458,5,0.9275465766351513,0.8454313152679082,0.1630009214877553,0.05803279135029504,42,42,0,0.7333333333333333,0.739452495974235,0.8333333333333334,0.6082915053180306,0.2886505199182326,0.23638505112675973
domain,quality_pass,domain_only,instrument,Pendar-2,3141,187483137,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6282213500320313,458,5,0.8835793547213695,0.8114804021196598,0.1596617116009105,0.05463757893519659,42,42,0,0.8466666666666667,0.8209339774557165,0.8809523809523809,0.6024661184463265,0.2831233092411026,0.25765380500414464
domain,quality_pass,domain_only,instrument,Pendar-3,1729,1145224143,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6030693809169267,458,5,0.8538715189971378,0.7699091143786402,0.16480752635176585,0.06700487698171655,42,42,0,0.3977498691784406,0.3873380769932494,0.6904761904761905,0.809313389549362,0.38876831987804517,0.15223148422732766
domain,quality_pass,domain_only,instrument,Pendar-3,2718,1989222746,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6062957328745733,458,5,0.8564673769880947,0.7732512268329865,0.1733510067764902,0.06511960088280906,42,42,0,0.4181580324437468,0.40442012348706063,0.7142857142857143,0.7864687439783783,0.37786398934965865,0.13350255291587898
domain,quality_pass,domain_only,instrument,Pendar-3,3141,1993194074,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6112772800317426,458,5,0.8592276966322514,0.7789426098344983,0.1682423266383136,0.07103859704051628,42,42,0,0.4181580324437468,0.40967222432739675,0.7142857142857143,0.7825475477862968,0.37578118285335566,0.1251051325505254
domain,quality_pass,domain_only,instrument,RMX-1,1729,1911414023,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5559570391313542,455,5,0.8396854284680111,0.7299879970660903,0.18921705361901495,0.05147863775147751,45,45,0,0.6507744107744108,0.4231605296093801,0.6666666666666666,0.857619397854486,0.42354213816837816,0.10058887129390572
domain,quality_pass,domain_only,instrument,RMX-1,2718,2139903699,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5528891860774171,455,5,0.8368748890669366,0.7256944995545422,0.18620660715286302,0.06310630460014688,45,45,0,0.6810774410774411,0.4481914893617021,0.6888888888888889,0.8523976976674744,0.42459178932715214,0.08337904068513421
domain,quality_pass,domain_only,instrument,RMX-1,3141,1442951603,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5620656515780728,455,5,0.8368951096578612,0.7305758286361015,0.17880393526776406,0.03907116725755732,45,45,0,0.6810774410774411,0.4481914893617021,0.6888888888888889,0.8570905795126175,0.42627764058405443,0.06204328237466314
domain,quality_pass,domain_only,instrument,RMX-2,1729,1057147365,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6219938501742581,436,5,0.8882585461431316,0.8121751557334168,0.17918489522196138,0.06678497481380365,64,64,0,0.7698412698412698,0.594441790093964,0.703125,0.7902743457711511,0.39079336133567366,0.22356825894790694
domain,quality_pass,domain_only,instrument,RMX-2,2718,238869816,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6174676942230035,436,5,0.8819118330831693,0.8032143918081815,0.16864984425166454,0.057643885718457,64,64,0,0.7103174603174603,0.54165144318597,0.625,0.8423532701049554,0.409505851714985,0.17562275275616163
domain,quality_pass,domain_only,instrument,RMX-2,3141,1391848910,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6224412373807123,436,5,0.8803840453996883,0.8041806342791352,0.177843749879843,0.06198988972307407,64,64,0,0.6865079365079364,0.5159161490683231,0.59375,0.8399184191994502,0.41302125737217943,0.17504503668412094
domain,quality_pass,domain_only,sensor_family,GaN_polymer,1729,2020701932,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6330897006908913,482,5,0.8916210338070876,0.8214848485669155,0.17116081503121558,0.0639332525250763,18,18,0,0.8615384615384616,0.4622222222222222,0.8888888888888888,0.6273768886184095,0.2648388393145638,0.17298440508444785
domain,quality_pass,domain_only,sensor_family,GaN_polymer,2718,768306326,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6387978381073186,482,5,0.8964182613100056,0.8289523154712728,0.1796806664039314,0.06656848477710224,18,18,0,0.8615384615384616,0.4622222222222222,0.8888888888888888,0.6242224406191628,0.2596188449398819,0.1724480223593896
domain,quality_pass,domain_only,sensor_family,GaN_polymer,3141,1600668865,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6222754178448209,482,5,0.8858584425098476,0.8117667959723684,0.16757076023891354,0.06552040880092419,18,18,0,0.8615384615384616,0.4622222222222222,0.8888888888888888,0.6575221146615161,0.2818146605990837,0.18872492898486223
domain,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,1729,526074174,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5144632767593076,396,5,0.8260237855955358,0.6986220719215712,0.19536447579061503,0.031297631356230024,104,104,0,0.30612244897959184,0.14150943396226415,0.4326923076923077,2.6091687627459206,0.7618958822257311,0.2506088650018472
domain,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,2718,554674694,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5168258574401052,396,5,0.8303944167405091,0.7032851327548844,0.18348742123529235,0.03579757293870671,104,104,0,0.30612244897959184,0.14150943396226415,0.4326923076923077,2.4708051494949665,0.7443428786766698,0.2537026677952481
domain,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,3141,233114331,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.5025113005428132,396,5,0.8220280381065251,0.6857833311374559,0.1955604944635105,0.05155743992683993,104,104,0,0.3129251700680272,0.13939393939393938,0.4423076923076923,2.637460365871711,0.7704058152015174,0.2743559886210383
domain,quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,1729,1279433382,derivative_1__random_forest__7d1eec8702,random_forest,derivative_1,0.6438838799453844,418,5,0.7335525056945376,0.6661013616622687,0.1922096233436201,0.08098481519801798,82,82,0,0.27402755974184545,0.1730053144687291,0.23170731707317074,2.0681495515144785,0.9026882344180809,0.23911320713773915
