stage,training_subset,evaluation_subset,outer_fold,final_seed,seed,candidate_id,model_family,representation,temperature,n_calibration,calibration_folds,crossfit_raw_nll,crossfit_calibrated_nll,crossfit_raw_ece,crossfit_calibrated_ece,requested_coverage,n_retained,realized_coverage,accuracy,selective_risk,confidence_threshold
outer,quality_pass,quality_pass,0,3141,1113721790,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6928140250064004,397,4,0.9546965027635922,0.9103555215133481,0.16200978356264667,0.08230894699670012,0.8,83,0.8058252427184466,0.8674698795180723,0.1325301204819277,0.4645928121170247
outer,quality_pass,quality_pass,0,3141,1113721790,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6928140250064004,397,4,0.9546965027635922,0.9103555215133481,0.16200978356264667,0.08230894699670012,0.7,73,0.7087378640776699,0.9041095890410958,0.09589041095890416,0.5998511732907077
outer,quality_pass,quality_pass,0,3141,1113721790,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6928140250064004,397,4,0.9546965027635922,0.9103555215133481,0.16200978356264667,0.08230894699670012,0.5,52,0.5048543689320388,0.9423076923076923,0.05769230769230771,0.8012613146266103
outer,quality_pass,field_quality_stress,0,3141,1113721790,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6928140250064004,397,4,0.9546965027635922,0.9103555215133481,0.16200978356264667,0.08230894699670012,1.0,15,1.0,0.5333333333333333,0.4666666666666667,0.2801325027979353
outer,quality_pass,field_quality_stress,0,3141,1113721790,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6928140250064004,397,4,0.9546965027635922,0.9103555215133481,0.16200978356264667,0.08230894699670012,0.9,14,0.9333333333333333,0.5714285714285714,0.4285714285714286,0.29735141320777786
outer,quality_pass,field_quality_stress,0,3141,1113721790,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6928140250064004,397,4,0.9546965027635922,0.9103555215133481,0.16200978356264667,0.08230894699670012,0.8,12,0.8,0.6666666666666666,0.33333333333333337,0.3414512779343534
outer,quality_pass,field_quality_stress,0,3141,1113721790,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6928140250064004,397,4,0.9546965027635922,0.9103555215133481,0.16200978356264667,0.08230894699670012,0.7,11,0.7333333333333333,0.6363636363636364,0.36363636363636365,0.3434442475741144
outer,quality_pass,field_quality_stress,0,3141,1113721790,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6928140250064004,397,4,0.9546965027635922,0.9103555215133481,0.16200978356264667,0.08230894699670012,0.5,8,0.5333333333333333,0.75,0.25,0.3761012474719631
outer,quality_pass,quality_pass,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,1.0,104,1.0,0.6923076923076923,0.3076923076923077,0.2984670493136455
outer,quality_pass,quality_pass,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,0.9,94,0.9038461538461539,0.7340425531914894,0.26595744680851063,0.393251885573487
outer,quality_pass,quality_pass,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,0.8,84,0.8076923076923077,0.75,0.25,0.48062005746267883
outer,quality_pass,quality_pass,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,0.7,73,0.7019230769230769,0.7808219178082192,0.2191780821917808,0.577338421751594
outer,quality_pass,quality_pass,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,0.5,52,0.5,0.8076923076923077,0.1923076923076923,0.8507124672301765
outer,quality_pass,field_quality_stress,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,1.0,15,1.0,0.3333333333333333,0.6666666666666667,0.29825947921249957
outer,quality_pass,field_quality_stress,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,0.9,14,0.9333333333333333,0.35714285714285715,0.6428571428571428,0.32351321698475427
outer,quality_pass,field_quality_stress,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,0.8,12,0.8,0.4166666666666667,0.5833333333333333,0.35396592611562455
outer,quality_pass,field_quality_stress,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,0.7,11,0.7333333333333333,0.36363636363636365,0.6363636363636364,0.3708490528216843
outer,quality_pass,field_quality_stress,1,1729,1437110934,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5660048607578378,396,4,0.7990271081395733,0.701173903259514,0.18292929292998233,0.05136579601131831,0.5,8,0.5333333333333333,0.375,0.625,0.37791915671675386
outer,quality_pass,quality_pass,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,1.0,104,1.0,0.7211538461538461,0.27884615384615385,0.2654319741110275
outer,quality_pass,quality_pass,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,0.9,94,0.9038461538461539,0.7553191489361702,0.24468085106382975,0.3988454928175657
outer,quality_pass,quality_pass,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,0.8,84,0.8076923076923077,0.75,0.25,0.47501009682689027
outer,quality_pass,quality_pass,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,0.7,73,0.7019230769230769,0.8082191780821918,0.1917808219178082,0.5690911781944308
outer,quality_pass,quality_pass,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,0.5,52,0.5,0.8269230769230769,0.17307692307692313,0.8609883793119371
outer,quality_pass,field_quality_stress,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,1.0,15,1.0,0.4,0.6,0.287893447460321
outer,quality_pass,field_quality_stress,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,0.9,14,0.9333333333333333,0.42857142857142855,0.5714285714285714,0.3234116164098263
outer,quality_pass,field_quality_stress,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,0.8,12,0.8,0.5,0.5,0.3643455509498269
outer,quality_pass,field_quality_stress,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,0.7,11,0.7333333333333333,0.45454545454545453,0.5454545454545454,0.3673702154086725
outer,quality_pass,field_quality_stress,1,2718,1744248819,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5736661657894162,396,4,0.8640354436496591,0.7686221936927006,0.18780303030361853,0.06670323918445957,0.5,8,0.5333333333333333,0.375,0.625,0.418734675634877
outer,quality_pass,quality_pass,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,1.0,104,1.0,0.7115384615384616,0.28846153846153844,0.2436617979770783
outer,quality_pass,quality_pass,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,0.9,94,0.9038461538461539,0.723404255319149,0.276595744680851,0.407980818189616
outer,quality_pass,quality_pass,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,0.8,84,0.8076923076923077,0.75,0.25,0.48410437037512255
outer,quality_pass,quality_pass,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,0.7,73,0.7019230769230769,0.8082191780821918,0.1917808219178082,0.5774154190967167
outer,quality_pass,quality_pass,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,0.5,52,0.5,0.8269230769230769,0.17307692307692313,0.8538847049136099
outer,quality_pass,field_quality_stress,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,1.0,15,1.0,0.4666666666666667,0.5333333333333333,0.2598671720272095
outer,quality_pass,field_quality_stress,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,0.9,14,0.9333333333333333,0.42857142857142855,0.5714285714285714,0.28050428498829466
outer,quality_pass,field_quality_stress,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,0.8,12,0.8,0.3333333333333333,0.6666666666666667,0.33960914788738417
outer,quality_pass,field_quality_stress,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,0.7,11,0.7333333333333333,0.2727272727272727,0.7272727272727273,0.35486229008121994
outer,quality_pass,field_quality_stress,1,3141,847859494,derivative_1__random_forest__5868a78bb4,random_forest,derivative_1,0.5839306675136604,396,4,0.8053393728217403,0.7148771347920398,0.19290404040466338,0.07071309049573603,0.5,8,0.5333333333333333,0.375,0.625,0.38636546733290433
outer,quality_pass,quality_pass,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,1.0,95,1.0,0.7684210526315789,0.2315789473684211,0.2635883762260559
outer,quality_pass,quality_pass,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,0.9,86,0.9052631578947369,0.813953488372093,0.18604651162790697,0.37654080935683554
outer,quality_pass,quality_pass,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,0.8,76,0.8,0.881578947368421,0.11842105263157898,0.44574066570363896
outer,quality_pass,quality_pass,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,0.7,67,0.7052631578947368,0.9253731343283582,0.07462686567164178,0.5675902858305888
outer,quality_pass,quality_pass,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,0.5,48,0.5052631578947369,0.9583333333333334,0.04166666666666663,0.7774423077775275
outer,quality_pass,field_quality_stress,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,1.0,22,1.0,0.36363636363636365,0.6363636363636364,0.2505803017241456
outer,quality_pass,field_quality_stress,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,0.9,20,0.9090909090909091,0.35,0.65,0.28051903869500056
outer,quality_pass,field_quality_stress,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,0.8,18,0.8181818181818182,0.3333333333333333,0.6666666666666667,0.28509735469448905
outer,quality_pass,field_quality_stress,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,0.7,16,0.7272727272727273,0.375,0.625,0.3274923012124085
outer,quality_pass,field_quality_stress,2,1729,1877104501,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.618306790790398,405,4,0.8723226813869102,0.7987186527838668,0.17193196993611518,0.06496392457050819,0.5,11,0.5,0.45454545454545453,0.5454545454545454,0.37706422029230713
outer,quality_pass,quality_pass,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,1.0,95,1.0,0.7894736842105263,0.21052631578947367,0.3075502867959738
outer,quality_pass,quality_pass,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,0.9,86,0.9052631578947369,0.8372093023255814,0.16279069767441856,0.36667952308010815
outer,quality_pass,quality_pass,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,0.8,76,0.8,0.881578947368421,0.11842105263157898,0.4588518521413973
outer,quality_pass,quality_pass,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,0.7,67,0.7052631578947368,0.9104477611940298,0.08955223880597019,0.5568826878064148
outer,quality_pass,quality_pass,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,0.5,48,0.5052631578947369,0.9583333333333334,0.04166666666666663,0.7809283655015671
outer,quality_pass,field_quality_stress,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,1.0,22,1.0,0.2727272727272727,0.7272727272727273,0.2306473171050362
outer,quality_pass,field_quality_stress,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,0.9,20,0.9090909090909091,0.3,0.7,0.25330654887360193
outer,quality_pass,field_quality_stress,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,0.8,18,0.8181818181818182,0.3333333333333333,0.6666666666666667,0.31995200972188304
outer,quality_pass,field_quality_stress,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,0.7,16,0.7272727272727273,0.375,0.625,0.3478975645058152
outer,quality_pass,field_quality_stress,2,2718,473401159,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6135989239702432,405,4,0.875885808229215,0.8010764157709579,0.16746632865132,0.053201068425274556,0.5,11,0.5,0.5454545454545454,0.4545454545454546,0.37651266904148295
outer,quality_pass,quality_pass,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,1.0,95,1.0,0.7894736842105263,0.21052631578947367,0.2823680632050566
outer,quality_pass,quality_pass,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,0.9,86,0.9052631578947369,0.8372093023255814,0.16279069767441856,0.39687327511298487
outer,quality_pass,quality_pass,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,0.8,76,0.8,0.9078947368421053,0.09210526315789469,0.45716187686156184
outer,quality_pass,quality_pass,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,0.7,67,0.7052631578947368,0.8955223880597015,0.10447761194029848,0.5289521232459858
outer,quality_pass,quality_pass,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,0.5,48,0.5052631578947369,0.9583333333333334,0.04166666666666663,0.7690944038819068
outer,quality_pass,field_quality_stress,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,1.0,22,1.0,0.22727272727272727,0.7727272727272727,0.23800505128583013
outer,quality_pass,field_quality_stress,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,0.9,20,0.9090909090909091,0.25,0.75,0.2823745126142957
outer,quality_pass,field_quality_stress,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,0.8,18,0.8181818181818182,0.2777777777777778,0.7222222222222222,0.2980416338017656
outer,quality_pass,field_quality_stress,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,0.7,16,0.7272727272727273,0.25,0.75,0.32472967632749145
outer,quality_pass,field_quality_stress,2,3141,2101397332,derivative_1__random_forest__03e2055c66,random_forest,derivative_1,0.6152657553148752,405,4,0.8749373230921377,0.8012318539772408,0.17972172714499127,0.07213619080952532,0.5,11,0.5,0.36363636363636365,0.6363636363636364,0.37136177365201933
outer,quality_pass,quality_pass,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,1.0,101,1.0,0.7524752475247525,0.24752475247524752,0.2302239784791727
outer,quality_pass,quality_pass,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,0.9,91,0.900990099009901,0.7912087912087912,0.20879120879120883,0.3927479511135341
outer,quality_pass,quality_pass,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,0.8,81,0.801980198019802,0.8148148148148148,0.18518518518518523,0.45060317680853523
outer,quality_pass,quality_pass,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,0.7,71,0.7029702970297029,0.8450704225352113,0.15492957746478875,0.5497115564210874
outer,quality_pass,quality_pass,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,0.5,51,0.504950495049505,0.9607843137254902,0.039215686274509776,0.7694872002500244
outer,quality_pass,field_quality_stress,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,1.0,19,1.0,0.42105263157894735,0.5789473684210527,0.24237367558390152
outer,quality_pass,field_quality_stress,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,0.9,18,0.9473684210526315,0.3888888888888889,0.6111111111111112,0.2663448534328934
outer,quality_pass,field_quality_stress,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,0.8,16,0.8421052631578947,0.4375,0.5625,0.31848913714941307
outer,quality_pass,field_quality_stress,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,0.7,14,0.7368421052631579,0.5,0.5,0.32857676478986375
outer,quality_pass,field_quality_stress,3,1729,1638139318,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6433226336416153,399,4,0.8677388702486402,0.7999001700004096,0.19377388477043567,0.07660827770478075,0.5,10,0.5263157894736842,0.6,0.4,0.3866373543446657
outer,quality_pass,quality_pass,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,1.0,101,1.0,0.7326732673267327,0.26732673267326734,0.23870056766328263
outer,quality_pass,quality_pass,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,0.9,91,0.900990099009901,0.7692307692307693,0.23076923076923073,0.36657955133871717
outer,quality_pass,quality_pass,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,0.8,81,0.801980198019802,0.8024691358024691,0.19753086419753085,0.44749707679291595
outer,quality_pass,quality_pass,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,0.7,71,0.7029702970297029,0.8450704225352113,0.15492957746478875,0.5653192675620173
outer,quality_pass,quality_pass,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,0.5,51,0.504950495049505,0.9411764705882353,0.05882352941176472,0.7913750197294309
outer,quality_pass,field_quality_stress,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,1.0,19,1.0,0.3157894736842105,0.6842105263157895,0.24890935127642955
outer,quality_pass,field_quality_stress,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,0.9,18,0.9473684210526315,0.3333333333333333,0.6666666666666667,0.2966787306226367
outer,quality_pass,field_quality_stress,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,0.8,16,0.8421052631578947,0.375,0.625,0.33312552910701815
outer,quality_pass,field_quality_stress,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,0.7,14,0.7368421052631579,0.42857142857142855,0.5714285714285714,0.338254584480146
outer,quality_pass,field_quality_stress,3,2718,1644489286,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.6565068801916762,399,4,0.8840612979471104,0.8217751769290434,0.20601653384844448,0.09802516177946904,0.5,10,0.5263157894736842,0.6,0.4,0.3913120537872328
outer,quality_pass,quality_pass,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,1.0,101,1.0,0.7425742574257426,0.25742574257425743,0.21651741067434627
outer,quality_pass,quality_pass,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,0.9,91,0.900990099009901,0.7802197802197802,0.21978021978021978,0.40672482649896025
outer,quality_pass,quality_pass,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,0.8,81,0.801980198019802,0.8024691358024691,0.19753086419753085,0.4604294142918468
outer,quality_pass,quality_pass,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,0.7,71,0.7029702970297029,0.8309859154929577,0.16901408450704225,0.5656850433447498
outer,quality_pass,quality_pass,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,0.5,51,0.504950495049505,0.9607843137254902,0.039215686274509776,0.7993052577019204
outer,quality_pass,field_quality_stress,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,1.0,19,1.0,0.3157894736842105,0.6842105263157895,0.295704628370121
outer,quality_pass,field_quality_stress,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,0.9,18,0.9473684210526315,0.3333333333333333,0.6666666666666667,0.31615636404378
outer,quality_pass,field_quality_stress,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,0.8,16,0.8421052631578947,0.375,0.625,0.33642562305928175
outer,quality_pass,field_quality_stress,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,0.7,14,0.7368421052631579,0.42857142857142855,0.5714285714285714,0.350913367045036
