identifier,architecture,latent_dimension,reconstruction_loss,beta_target,optimizer_policy,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,plateau_factor,plateau_patience,plateau_threshold,minimum_learning_rate,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,corrupted_target_balanced_accuracy,corrupted_prediction_agreement,corrupted_latent_cosine_drift,raw_instrument_probe_increment,latent_instrument_probe_increment,instrument_probe_increment_delta,raw_sensor_probe_increment,latent_sensor_probe_increment,sensor_probe_increment_delta,raw_same_master_cross_instrument_distance,latent_same_master_cross_instrument_distance,same_master_distance_delta,latent_different_target_cross_instrument_distance,latent_cross_instrument_separation_margin,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,stage,subset,outer_fold,inner_fold
base_maxpool__z64__spectral_composite__beta1p0__step_lr_300__e500,base_maxpool,64,spectral_composite,1.0,step_lr_300,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,150,arpls_minmax,vae_adequacy,584382273,361,119,1082353,9c7e533b93d6019c572b27003a96b38a5fff1b4f6128331db3829a20c7d4641a,0.6846664409470883,0.6289333582403213,0.6277988677988677,0.6277988677988677,0.5226678886657637,0.7058823529411765,0.1546113044023513,0.5927927927927928,0.4749678249678249,-0.1178249678249678,0.4251322751322751,0.3791486291486291,-0.045983645983646,0.6707542637983958,0.7804281510759853,0.1096738872775895,1.0557020210567911,0.275273869980806,6.963137701645774,0.0049701197013888,0.1087990265882151,0.0093148533840671,1.4798496563696626,45,29,0.1806244920925733,-0.2105365039032424,0.0381950475275516,0.00708103365616,0.00354051682808,0.0834745077982019,0.9185712426418794,0.0163854345859633,0.4197952218430034,2.0,0.2322375039781293,0.0675196647644043,0.0175349278690097,0.0087674639345048,0.1175562129405659,0.9008782085758136,0.0167425826314026,0.4072810011376564,2.0,0.3241488068651306,0.0763518483145162,stage_1_convergence,strict_core,0,1
base_maxpool__z64__spectral_composite__beta1p0__step_lr_300__e500,base_maxpool,64,spectral_composite,1.0,step_lr_300,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,200,arpls_minmax,vae_adequacy,584382273,361,119,1082353,19ac1ab047ad4ec09fb87ed7c85e3fc2d293ea6e5d6770e9f323aae29636bd81,0.6846664409470883,0.6509571677641307,0.6470574350225514,0.6470574350225514,0.5544348059589969,0.680672268907563,0.1477995216846466,0.5927927927927928,0.5472972972972971,-0.0454954954954957,0.4251322751322751,0.3886950739891917,-0.0364372011430834,0.6707542637983958,0.7968341142045982,0.1260798504062024,1.0610265937173915,0.2641924795127933,6.545376579493463,0.0046719318911445,0.1022715090545854,0.004117124490773,1.385125974253217,17,12,0.1489538242641726,-0.2117791952907541,0.0366479717195034,0.0068275940842457,0.0034137970421228,0.083620188231509,0.9330841940692935,0.0163734914061862,0.4243458475540387,2.0,0.2599477545374243,0.0608886140398681,0.0170588499625564,0.0085294249812782,0.120297482889544,0.8911927027779857,0.0167713643503505,0.422070534698521,2.0,0.306246197058029,0.0713759530335664,stage_1_convergence,strict_core,0,1
base_maxpool__z64__spectral_composite__beta1p0__step_lr_300__e500,base_maxpool,64,spectral_composite,1.0,step_lr_300,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,250,arpls_minmax,vae_adequacy,584382273,361,119,1082353,fa1f58f635dd0e1265b4a30d22ce23e58a13a3c13521ea796620ebad5c258c32,0.6846664409470883,0.6381983685922882,0.6397325202302191,0.6397325202302191,0.563998116409035,0.6974789915966386,0.1504417061805725,0.5927927927927928,0.496171171171171,-0.0966216216216218,0.4251322751322751,0.4179894179894179,-0.0071428571428572,0.6707542637983958,0.79577368465803,0.1250194208596342,1.0415546622642766,0.2457809776062466,6.854434764246877,0.0048925301671997,0.1071005431913574,0.003002798263842,1.4785245861697094,12,10,0.1420071243589624,-0.2148033977038887,0.0339252538979053,0.0058590696159432,0.0029295348079716,0.0788488183214741,0.9354090926364506,0.0163207617206428,0.4357224118316268,2.0,0.244794621098739,0.0590598583221435,0.0135700053505336,0.0067850026752668,0.1122670900383313,0.9029283330735286,0.016715558869255,0.4186575654152445,2.0,0.2801575423036834,0.0722317621111869,stage_1_convergence,strict_core,0,1
base_maxpool__z64__spectral_composite__beta1p0__step_lr_300__e500,base_maxpool,64,spectral_composite,1.0,step_lr_300,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,300,arpls_minmax,vae_adequacy,584382273,361,119,1082353,41ecd32138073fd880b66b0b5d971de7a5fc9b63bbf0845b719dc3462ea21f17,0.6846664409470883,0.6628619296688927,0.662117374437454,0.662117374437454,0.5689793194165538,0.6638655462184874,0.1568803638219833,0.5927927927927928,0.6074324324324324,0.0146396396396395,0.4251322751322751,0.399160780739728,-0.025971494392547,0.6707542637983958,0.8041007525177413,0.1333464887193455,1.0613689925717753,0.257268240054034,6.917310575661893,0.0049374094044695,0.108082977744717,0.0033203007906397,1.6257841689173158,10,10,0.1371030742913216,-0.2205689956319208,0.0323398485779762,0.0060382586374826,0.0030191293187413,0.0785771994386641,0.9355209086555784,0.0163598513115619,0.4357224118316268,2.0,0.2422458489368615,0.0598368984647095,0.0153356946233258,0.0076678473116629,0.112664418647949,0.9013145734965304,0.0168181130481122,0.4254835039817975,2.0,0.3239700547517254,0.0708944260404678,stage_1_convergence,strict_core,0,1
base_maxpool__z64__spectral_composite__beta1p0__step_lr_300__e500,base_maxpool,64,spectral_composite,1.0,step_lr_300,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,350,arpls_minmax,vae_adequacy,584382273,361,119,1082353,b73469404b93bcdbd6306187c50367a7b42b31414d2c670c1dbdadae579aa14f,0.6846664409470883,0.6853072121297031,0.6853828342200436,0.6853828342200436,0.5854266878376064,0.6974789915966386,0.1577669084072113,0.5927927927927928,0.6108108108108108,0.0180180180180179,0.4251322751322751,0.3785954785954786,-0.0465367965367965,0.6707542637983958,0.8148489810232621,0.1440947172248663,1.0737921300688449,0.2589431490455826,6.802029930827213,0.0048551248614041,0.1062817176691752,0.0013537259423996,1.5234444367135638,10,9,0.1212298767471432,-0.210714073018744,0.0299684889614582,0.0058871017093579,0.0029435508546789,0.0775568870001866,0.9386492855192934,0.0163139605007466,0.4391353811149033,2.0,0.2605186950725605,0.0564335919916629,0.0147659067255883,0.0073829533627941,0.1143844797631862,0.8945998035727012,0.0167787564675715,0.4197952218430034,2.0,0.3011059882036756,0.0706008334527723,stage_1_convergence,strict_core,0,1
base_maxpool__z64__spectral_composite__beta1p0__step_lr_300__e500,base_maxpool,64,spectral_composite,1.0,step_lr_300,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,400,arpls_minmax,vae_adequacy,584382273,361,119,1082353,a0b9c3421a6188b8716715d4592a0c9af6db5f91e9127abefeb4ecca22174eae,0.6846664409470883,0.6915183922539268,0.6930157437798127,0.6930157437798127,0.5449109964351874,0.6722689075630253,0.1578491777181625,0.5927927927927928,0.5432432432432431,-0.0495495495495497,0.4251322751322751,0.3952621452621452,-0.0298701298701299,0.6707542637983958,0.8165914360767624,0.1458371722783666,1.0723733740550587,0.2557819379782963,6.794353071933582,0.0048496453047348,0.1061617667489622,0.0010906225360544,1.5501870720025652,10,9,0.1162219087901822,-0.2110840016863348,0.0294913128018379,0.005772775271977,0.0028863876359885,0.0771726119698668,0.9391673448575114,0.0162970413112999,0.4391353811149033,2.0,0.2422514039186685,0.0585350032779388,0.0142762140816091,0.0071381070408045,0.1133462371476812,0.8984705325024313,0.0167503043132013,0.4232081911262799,2.0,0.2966008962743687,0.0712569952011108,stage_1_convergence,strict_core,0,1
base_maxpool__z64__spectral_composite__beta1p0__step_lr_300__e500,base_maxpool,64,spectral_composite,1.0,step_lr_300,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,450,arpls_minmax,vae_adequacy,584382273,361,119,1082353,99d204adb8b69b180b35e4d8fa7906680d86fbcde2d3513ccdd6e2362bff7808,0.6846664409470883,0.6723857391927023,0.6719047072525485,0.6719047072525485,0.5574886361867402,0.6722689075630253,0.1577375680208206,0.5927927927927928,0.5567567567567567,-0.0360360360360361,0.4251322751322751,0.3952621452621452,-0.0298701298701299,0.6707542637983958,0.8179796623286381,0.1472253985302423,1.0701608811335668,0.2521812188049287,6.765007891068628,0.0048286994226043,0.1057032482979473,0.0008808045000428,1.5408498531375423,10,9,0.1134706895607325,-0.2065017199746065,0.0294913109391927,0.0057528315405498,0.0028764157702749,0.0768641562003848,0.9369771818832572,0.016291008480446,0.4459613196814562,2.0,0.2625002379065215,0.060988625860773,0.0144380103370137,0.0072190051685068,0.1138381949789007,0.8945119808442662,0.0167712368547356,0.4266211604095563,2.0,0.3073539688015489,0.0754702595164644,stage_1_convergence,strict_core,0,1
base_maxpool__z64__spectral_composite__beta1p0__step_lr_300__e500,base_maxpool,64,spectral_composite,1.0,step_lr_300,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,584382273,361,119,1082353,acdc06e64d878230b0cee6da6cd6c5f91f47c53ac3b1e10635ce7ef52fc66943,0.6846664409470883,0.666943562321954,0.6621018562891875,0.6621018562891875,0.5416760067871541,0.6974789915966386,0.1617804318666458,0.5927927927927928,0.548873873873874,-0.0439189189189188,0.4251322751322751,0.3952621452621452,-0.0298701298701299,0.6707542637983958,0.8224689657115595,0.1517147019131637,1.0743916415802637,0.251922675868704,6.788945464488669,0.0048457854850026,0.1060772728826354,0.0008497914790025,1.5854393123312749,10,8,0.1114955337462965,-0.2123817237215396,0.0290212258696556,0.0057188542263906,0.0028594271131953,0.0765070700950925,0.939351786622539,0.0162953422140018,0.4436860068259385,2.0,0.2754856555283164,0.057889268733561,0.0145515456840881,0.007275772842044,0.1141048651913548,0.8978769726917067,0.0167818844162943,0.4277588168373151,2.0,0.2970690140623804,0.0715951295569539,stage_1_convergence,strict_core,0,1
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,100,arpls_minmax,vae_adequacy,407789727,363,117,1082353,153a95e510b878abfbb03dbb5adc604414dc5c6cb2efb0bd49e52273fa624fd3,0.7749433106575964,0.7069160997732427,0.6587447504031073,0.6587447504031073,0.5795634920634921,0.6239316239316239,0.1778066903352737,0.6190696649029983,0.5693783068783069,-0.0496913580246913,0.4835582546108861,0.4647548358074674,-0.0188034188034187,0.7343894507846789,0.7546754463040856,0.0202859955194066,1.003731039367281,0.2490555930631953,6.305896442002187,0.0045009967466111,0.0985296319062841,0.0233571263323599,1.722532831728433,58,54,0.2133709299165978,-0.1997595638686806,0.0380207858979702,0.0125288036850179,0.0062644018425089,0.1010699301575197,0.8251284818441381,0.023128898055653,0.2711241734019103,2.0,0.7048622504839518,0.0900711133144795,0.0207136719988638,0.0103568359994319,0.1297612634752859,0.6872459028564158,0.0233570282363991,0.2586333578251286,2.0,0.7420769217269451,0.0871924459934234,stage_1_convergence,strict_core,0,2
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,150,arpls_minmax,vae_adequacy,407789727,363,117,1082353,8ffa4a3ef878d858a237d320202d7d5a20c6858c615c2c387cb89998d8448b43,0.7749433106575964,0.7386621315192744,0.6832099866169494,0.6832099866169494,0.6080498866213152,0.6495726495726496,0.1806843131780624,0.6190696649029983,0.5774801587301586,-0.0415895061728397,0.4835582546108861,0.485042735042735,0.0014844804318489,0.7343894507846789,0.7667118140434509,0.032322363258772,1.0363520637145949,0.2696402496711437,6.049818912405141,0.004318214784015,0.0945284205063303,0.0123205168109638,1.6498443061236163,51,37,0.1732700197462579,-0.1902114006606512,0.0369179137051105,0.0111962992863507,0.0055981496431753,0.0951912451838347,0.8582917462292232,0.0231237383589548,0.2887582659808964,2.0,0.6725507590810758,0.0940735409967601,0.0184016975659381,0.009200848782969,0.1246117839171797,0.6677367420768663,0.0233655856895821,0.2681851579720793,2.0,0.6919590554474702,0.0924848318099975,stage_1_convergence,strict_core,0,2
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,200,arpls_minmax,vae_adequacy,407789727,363,117,1082353,6b51d2c9e9bcd0def567af8112d71ad2debff5ab7641a1a084eb210e416b76f5,0.7749433106575964,0.7259070294784581,0.6756740277565998,0.6756740277565998,0.6103174603174603,0.6495726495726496,0.178109586238861,0.6190696649029983,0.5870480599647268,-0.0320216049382715,0.4835582546108861,0.5085470085470087,0.0249887539361226,0.7343894507846789,0.763824124630856,0.0294346738461771,1.0391276237080285,0.2753034990771724,6.790092120832035,0.0048466039406367,0.1060951893880005,0.0057220752076349,1.8197346892093609,28,19,0.1441638045514576,-0.2240251035841266,0.035462412983179,0.0088660226431616,0.0044330113215808,0.08515129287149,0.8839691321853271,0.0231514204027957,0.3416605437178545,2.0,0.5583879697334153,0.0800608061254024,0.0171466141216897,0.0085733070608448,0.1096795960772528,0.8225876786708155,0.0234822583691079,0.3041880969875092,2.0,0.5604229363551606,0.0868548154830932,stage_1_convergence,strict_core,0,2
