epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized
1,0.0,0.08484281149108704,0.08484281149108704,24.85027219546532,0.017737524764786097
2,0.08,0.08142098191403022,0.07637905901865635,88.29668932897918,0.06302404663024924
3,0.16,0.06781477289701289,0.06280393917254297,43.87610274538285,0.031317703601272555
4,0.24,0.051933264411441624,0.04642071669700764,32.17949794702025,0.022968949284097255
5,0.32,0.045036988478313465,0.04073595745437392,18.830451833210905,0.013440722222134835
6,0.4,0.04265052339141855,0.0397383935130213,10.199734447584945,0.007280324373722302
7,0.48,0.04090040140510807,0.03834250359150865,7.465864767655918,0.00532895415250244
8,0.56,0.03923641363867284,0.03646861084312276,6.9244497585056415,0.004942505180946211
9,0.64,0.037031869575268675,0.033550709270184824,7.620476983356236,0.005439312621953059
10,0.72,0.03561304729216045,0.03105596557109422,8.867321281048753,0.0063292800007485744
11,0.8,0.03482505550575196,0.029662408722888313,9.041084510553393,0.00645330800182255
12,0.88,0.034055371409849794,0.028575309127644267,8.724507663352064,0.0062273430859044
13,0.96,0.033298103293633884,0.02826454576283168,7.345848451033047,0.005243289401165629
14,1.0,0.03242543306886699,0.02729794213674981,7.183614130284384,0.005127490457019546
15,1.0,0.03169592605054529,0.02628662808791216,7.578425684864035,0.005409297419603166
16,1.0,0.030611563539625113,0.025260253136118953,7.497184968415075,0.005351309756184921
17,1.0,0.030579418272380563,0.02532582192843597,7.36028899834198,0.005253596715447523
18,1.0,0.030043483915872478,0.02489994178228174,7.206102810818843,0.0051435423346315795
19,1.0,0.02934971168374535,0.02382318671764595,7.742661005303601,0.005526524629053248
20,1.0,0.02868395871119175,0.02364120417994726,7.064899310056749,0.005042754682410242
21,1.0,0.028822469668139138,0.024028003281475013,6.717047179676123,0.004794466223894449
22,1.0,0.028183367300393898,0.022425020700062553,8.067443934135532,0.005758346848062479
23,1.0,0.028027882447621083,0.022600799554991783,7.603343659744455,0.005427083268911103
24,1.0,0.02773200334882556,0.02205374765606311,7.955237345371199,0.00567825649205653
25,1.0,0.026720754379964896,0.020729778329806603,8.39335729373192,0.0059909759412790295
26,0.0,0.019701087730056993,0.019701087730056993,10.499061209729096,0.007493976595095714
27,0.08,0.017378908908111924,0.015936339245897997,25.26300436063137,0.018032123026860365
28,0.16,0.018499460929924955,0.014440589373279128,35.540496201599275,0.025367948752033746
29,0.24,0.01877162435211673,0.014161781687054887,26.90995955287059,0.019207679909258094
30,0.32,0.019187413869186373,0.015172132164221116,17.579406325102454,0.012547756120701251
31,0.4,0.019250195651720994,0.015192160429784874,14.213268537064945,0.010145088177776549
32,0.48,0.01997925470153841,0.01502021211633454,14.474206715446876,0.010331339554209047
33,0.56,0.02065207060867503,0.015161575803472204,13.736041376512658,0.00980445494397763
34,0.64,0.02107084234730723,0.01548540193859666,12.226879617128924,0.008727251689599518
35,0.72,0.021544710815102987,0.015572691139218489,11.620554808705519,0.008294471669311576
36,0.8,0.022140667771437306,0.016102428212574207,10.574466520352688,0.007547799086618621
37,0.88,0.02274694983901395,0.016458274566706843,10.011857316235751,0.007146222210018381
38,0.96,0.02266596396563936,0.016044075349791524,9.663818594790826,0.0068978005673025165
39,1.0,0.02354309975781879,0.017303430623086334,8.741775868221254,0.0062396687139337995
40,1.0,0.0229954889011323,0.016180160101174706,9.548275966788419,0.006815329026972462
41,1.0,0.022950438139795956,0.016280061023436505,9.345198592851384,0.006670377296824685
42,1.0,0.022907025821187935,0.01675621993952344,8.617278868965899,0.00615080575943319
43,1.0,0.02225554650016035,0.015494009442345922,9.472913708434598,0.006761537265121055
44,1.0,0.022161995621412165,0.016231833809343933,8.308156883086005,0.005930161943673094
45,1.0,0.022297038492612935,0.01615803026751397,8.600750058363907,0.006139007893193367
46,1.0,0.022512006289525058,0.015989512115979675,9.138014385021604,0.0065224942077242
47,1.0,0.0218666844276397,0.015599360302447221,8.780520890761982,0.006267323976275505
48,1.0,0.02184496399587588,0.015784019053038632,8.491383960925662,0.006060945011367353
49,1.0,0.021883968005815442,0.015874641536915632,8.419066856730195,0.0060093268070879335
50,1.0,0.021875607262668142,0.015477790691953161,8.963341028324002,0.0063978165798172755
51,0.0,0.014629204931108267,0.014629204931108267,11.197778942002458,0.007992704455390761
52,0.08,0.013528709499263944,0.012244390192387686,22.49164527969937,0.016053993775659792
53,0.16,0.014740597128267552,0.011398128095441861,29.267493139886735,0.020890430506700024
54,0.24,0.015772269398293057,0.011506500855670017,24.901427386689846,0.017774038106131224
55,0.32,0.015946990188671,0.011906072558361278,17.69164333775902,0.012627868192547482
56,0.4,0.016793769713894697,0.012953007014313483,13.452272436780953,0.009601907520900038
57,0.48,0.01728543339376936,0.012874589203117928,12.874151604601959,0.009189258818416816
58,0.56,0.017962993847520585,0.012872330654384357,12.735748240569377,0.009090469836237956
59,0.64,0.018472630014497626,0.013099558754666927,11.761988128162452,0.00839542336057277
60,0.72,0.01891630489182112,0.013374205148527845,10.784001926931387,0.007697360404661947
61,0.8,0.01968446620259087,0.013910554239165122,10.11156346155354,0.0072173900510731906
62,0.88,0.019960741815098586,0.013802696429943709,9.803888294498627,0.006997778939684959
63,0.96,0.020281340119895765,0.014223901003655469,8.840076002125777,0.006309832977962724
64,1.0,0.020709610499572994,0.014514531168420459,8.679306033876742,0.006195079253302456
65,1.0,0.020711527405405224,0.014343521930746528,8.921575736038632,0.006368005521797738
66,1.0,0.02030583568649268,0.014245445985506554,8.490606082176381,0.006060389780282927
67,1.0,0.02013468808525005,0.014294880496277017,8.18157124459293,0.005839808168874326
68,1.0,0.020219290976222576,0.014491528385232018,8.024595342294996,0.005727762556955743
69,1.0,0.02019460226692991,0.013945490774001822,8.755005615484205,0.006249111788354179
70,1.0,0.019825708627775874,0.013939356565081353,8.246779883838721,0.005886352522368824
71,1.0,0.020229190587997437,0.014353326188695972,8.232085876560932,0.00587586429447604
72,1.0,0.01989079856076829,0.013832869937160153,8.487157905732355,0.006057928555126591
73,1.0,0.020052722573130198,0.014174828732794418,8.2349294691302,0.005877893982248537
74,1.0,0.019925087821723832,0.01413789140037085,8.107862585437688,0.005787196706236751
75,1.0,0.020101478464094456,0.01405457668100256,8.471709611734155,0.0060469019355704175
76,0.0,0.0127317096981729,0.0127317096981729,10.549956917462481,0.007530304723385069
77,0.08,0.012204048294170527,0.01113807342908995,18.667886844510097,0.013324687255182082
78,0.16,0.01323624507240219,0.010484531017428531,24.09469446907716,0.017198211612474777
79,0.24,0.014074911403303183,0.010394699545459874,21.483237667708313,0.01533421675068402
80,0.32,0.014603373362337912,0.01095622975698271,15.96765087954043,0.011397323968265831
81,0.4,0.014969832688494954,0.011363978246672627,12.629505224732368,0.00901463613471261
82,0.48,0.01570460229164332,0.011770507663263182,11.482639524137944,0.008196031066479618
83,0.56,0.016368854439040875,0.011767229135676054,11.51228077165426,0.008217188273843155
84,0.64,0.01695067683230119,0.0120117697578571,10.811576900914574,0.007717042755827676
85,0.72,0.017505248384526755,0.01237130993672222,9.989787445260536,0.007130469268565693
86,0.8,0.017977074473645886,0.012252798022453671,10.024638870200823,0.007155345374875677
87,0.88,0.01840347400221326,0.012624506327213358,9.200378641373565,0.006567008309331595
88,0.96,0.018700911947326634,0.012969390491506916,8.364439274862372,0.005970334957075212
89,1.0,0.018871237080478546,0.012985267704563867,8.246243284691491,0.00588596951084332
90,1.0,0.018945765566615674,0.013095647575197652,8.196015778356596,0.005850118328591432
91,1.0,0.019147858868167743,0.013200536654131389,8.33219856819518,0.005947322318483355
92,1.0,0.018869945366564264,0.013050052954320343,8.153669734445566,0.005819892744072496
93,1.0,0.0189642442029054,0.012964738469561492,8.40530773854676,0.0059995058804759175
94,1.0,0.0190501937206356,0.013191870596700862,8.20751084248425,0.0058583232280401505
95,1.0,0.01863750287563885,0.012821274187875634,8.148536799836819,0.005816228979184025
96,1.0,0.018695451220689854,0.013117788504968662,7.814305156544414,0.005577662495749047
97,1.0,0.018670365336334677,0.012976569548174176,7.9770084424343155,0.005693796175898869
98,1.0,0.018590732170292352,0.012867084244542968,8.018830991211706,0.005723648102221061
99,1.0,0.01864671515727824,0.012852707769843734,8.117404553391772,0.00579400753275644
100,1.0,0.018609905967334056,0.012704040247581018,8.27411812799103,0.005905865901492527
