figure_id,scope,research_question_id,population_id,representation_id,preprocessing_policy_id,information_regime,independent_unit,panel_id,x_value,y_value,y_lower,y_upper,series,trace_group,point_status,point_label,denominator,outer_repeat,master_minus_spectrum
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.592063492063,0.704365079365,,,cwa,cwa:Mira-2,complete,cwa:Mira-2,1,1,0.112301587302
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.530158730159,0.636243386243,,,cwa,cwa:Mira-2,complete,cwa:Mira-2,1,2,0.106084656085
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.567857142857,0.767195767196,,,cwa,cwa:Mira-2,complete,cwa:Mira-2,1,3,0.199338624339
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.555555555556,0.698412698413,,,cwa,cwa:Mira-2,complete,cwa:Mira-2,1,4,0.142857142857
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.51626984127,0.661375661376,,,cwa,cwa:Mira-2,complete,cwa:Mira-2,1,5,0.145105820106
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.446031746032,0.519841269841,,,cwa,cwa:Pendar-2,complete,cwa:Pendar-2,1,1,0.0738095238095
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.514920634921,0.515211640212,,,cwa,cwa:Pendar-2,complete,cwa:Pendar-2,1,2,0.000291005291005
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,,,,,cwa,cwa:Pendar-2,unavailable,cwa:Pendar-2,1,3,
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.583915343915,0.587962962963,,,cwa,cwa:Pendar-2,complete,cwa:Pendar-2,1,4,0.00404761904762
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.597248677249,0.552248677249,,,cwa,cwa:Pendar-2,complete,cwa:Pendar-2,1,5,-0.045
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.58303030303,0.708333333333,,,cwa,cwa:RMX-1,complete,cwa:RMX-1,1,1,0.125303030303
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.626666666667,0.819444444444,,,cwa,cwa:RMX-1,complete,cwa:RMX-1,1,2,0.192777777778
F40,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain and physical master,paired,0.660606060606,0.708333333333,,,cwa,cwa:RMX-1,complete,cwa:RMX-1,1,3,0.0477272727273
