figure_id,scope,research_question_id,population_id,representation_id,preprocessing_policy_id,information_regime,independent_unit,panel_id,x_value,y_value,y_lower,y_upper,series,trace_group,point_status,point_label,denominator,expected_observations,outer_repeat
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,cwa,cwa:RMX-1,-0.05,,,spectrum unavailable,5,unavailable,cwa:RMX-1,18,47,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,cwa,cwa:RMX-1,-0.05,,,instrument_balanced_master unavailable,5,unavailable,cwa:RMX-1,18,47,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.581818181818,,,spectrum,1,complete,pills:Agilent-1,19,29,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.861111111111,,,instrument_balanced_master,1,complete,pills:Agilent-1,19,29,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.747727272727,,,spectrum,2,complete,pills:Agilent-1,19,29,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.916666666667,,,instrument_balanced_master,2,complete,pills:Agilent-1,19,29,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.856060606061,,,spectrum,3,complete,pills:Agilent-1,19,29,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.944444444444,,,instrument_balanced_master,3,complete,pills:Agilent-1,19,29,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.706060606061,,,spectrum,4,complete,pills:Agilent-1,19,29,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.891666666667,,,instrument_balanced_master,4,complete,pills:Agilent-1,19,29,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.747727272727,,,spectrum,5,complete,pills:Agilent-1,19,29,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-1,0.958333333333,,,instrument_balanced_master,5,complete,pills:Agilent-1,19,29,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.913752913753,,,spectrum,1,complete,pills:Agilent-3,20,35,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.958333333333,,,instrument_balanced_master,1,complete,pills:Agilent-3,20,35,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.862470862471,,,spectrum,2,complete,pills:Agilent-3,20,35,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.952380952381,,,instrument_balanced_master,2,complete,pills:Agilent-3,20,35,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.764568764569,,,spectrum,3,complete,pills:Agilent-3,20,35,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.767857142857,,,instrument_balanced_master,3,complete,pills:Agilent-3,20,35,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.913752913753,,,spectrum,4,complete,pills:Agilent-3,20,35,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.952380952381,,,instrument_balanced_master,4,complete,pills:Agilent-3,20,35,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.918414918415,,,spectrum,5,complete,pills:Agilent-3,20,35,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Agilent-3,0.958333333333,,,instrument_balanced_master,5,complete,pills:Agilent-3,20,35,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,spectrum,1,complete,pills:Mira-3,19,72,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,instrument_balanced_master,1,complete,pills:Mira-3,19,72,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,spectrum,2,complete,pills:Mira-3,19,72,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,instrument_balanced_master,2,complete,pills:Mira-3,19,72,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,spectrum,3,complete,pills:Mira-3,19,72,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,instrument_balanced_master,3,complete,pills:Mira-3,19,72,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,spectrum,4,complete,pills:Mira-3,19,72,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,instrument_balanced_master,4,complete,pills:Mira-3,19,72,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,spectrum,5,complete,pills:Mira-3,19,72,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Mira-3,0.333333333333,,,instrument_balanced_master,5,complete,pills:Mira-3,19,72,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.768849206349,,,spectrum,1,complete,pills:Pendar-1,20,46,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.885714285714,,,instrument_balanced_master,1,complete,pills:Pendar-1,20,46,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.77414021164,,,spectrum,2,complete,pills:Pendar-1,20,46,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.838095238095,,,instrument_balanced_master,2,complete,pills:Pendar-1,20,46,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.77414021164,,,spectrum,3,complete,pills:Pendar-1,20,46,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.885714285714,,,instrument_balanced_master,3,complete,pills:Pendar-1,20,46,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.790013227513,,,spectrum,4,complete,pills:Pendar-1,20,46,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.885714285714,,,instrument_balanced_master,4,complete,pills:Pendar-1,20,46,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.77414021164,,,spectrum,5,complete,pills:Pendar-1,20,46,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-1,0.838095238095,,,instrument_balanced_master,5,complete,pills:Pendar-1,20,46,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.869047619048,,,spectrum,1,complete,pills:Pendar-3,19,20,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.869047619048,,,instrument_balanced_master,1,complete,pills:Pendar-3,19,20,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.869047619048,,,spectrum,2,complete,pills:Pendar-3,19,20,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.869047619048,,,instrument_balanced_master,2,complete,pills:Pendar-3,19,20,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.869047619048,,,spectrum,3,complete,pills:Pendar-3,19,20,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.869047619048,,,instrument_balanced_master,3,complete,pills:Pendar-3,19,20,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.869047619048,,,spectrum,4,complete,pills:Pendar-3,19,20,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.869047619048,,,instrument_balanced_master,4,complete,pills:Pendar-3,19,20,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.904761904762,,,spectrum,5,complete,pills:Pendar-3,19,20,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,pills,pills:Pendar-3,0.904761904762,,,instrument_balanced_master,5,complete,pills:Pendar-3,19,20,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,0.502645502646,,,spectrum,1,complete,surfaces:Agilent-3,17,19,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,0.539682539683,,,instrument_balanced_master,1,complete,surfaces:Agilent-3,17,19,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,-0.05,,,spectrum unavailable,2,unavailable,surfaces:Agilent-3,17,19,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,-0.05,,,instrument_balanced_master unavailable,2,unavailable,surfaces:Agilent-3,17,19,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,-0.05,,,spectrum unavailable,3,unavailable,surfaces:Agilent-3,17,19,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,-0.05,,,instrument_balanced_master unavailable,3,unavailable,surfaces:Agilent-3,17,19,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,0.529100529101,,,spectrum,4,complete,surfaces:Agilent-3,17,19,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,0.507936507937,,,instrument_balanced_master,4,complete,surfaces:Agilent-3,17,19,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,0.343915343915,,,spectrum,5,complete,surfaces:Agilent-3,17,19,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Agilent-3,0.380952380952,,,instrument_balanced_master,5,complete,surfaces:Agilent-3,17,19,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.454545454545,,,spectrum,1,complete,surfaces:Mira-1,17,23,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.47619047619,,,instrument_balanced_master,1,complete,surfaces:Mira-1,17,23,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.417508417508,,,spectrum,2,complete,surfaces:Mira-1,17,23,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.428571428571,,,instrument_balanced_master,2,complete,surfaces:Mira-1,17,23,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.350168350168,,,spectrum,3,complete,surfaces:Mira-1,17,23,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.380952380952,,,instrument_balanced_master,3,complete,surfaces:Mira-1,17,23,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.417508417508,,,spectrum,4,complete,surfaces:Mira-1,17,23,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.47619047619,,,instrument_balanced_master,4,complete,surfaces:Mira-1,17,23,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.508417508418,,,spectrum,5,complete,surfaces:Mira-1,17,23,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Mira-1,0.571428571429,,,instrument_balanced_master,5,complete,surfaces:Mira-1,17,23,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,0.759090909091,,,spectrum,1,complete,surfaces:Pendar-2,25,35,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,0.812121212121,,,instrument_balanced_master,1,complete,surfaces:Pendar-2,25,35,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,0.742424242424,,,spectrum,2,complete,surfaces:Pendar-2,25,35,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,0.748484848485,,,instrument_balanced_master,2,complete,surfaces:Pendar-2,25,35,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,-0.05,,,spectrum unavailable,3,unavailable,surfaces:Pendar-2,25,35,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,-0.05,,,instrument_balanced_master unavailable,3,unavailable,surfaces:Pendar-2,25,35,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,-0.05,,,spectrum unavailable,4,unavailable,surfaces:Pendar-2,25,35,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,-0.05,,,instrument_balanced_master unavailable,4,unavailable,surfaces:Pendar-2,25,35,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,0.816666666667,,,spectrum,5,complete,surfaces:Pendar-2,25,35,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-2,0.825757575758,,,instrument_balanced_master,5,complete,surfaces:Pendar-2,25,35,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,-0.05,,,spectrum unavailable,1,unavailable,surfaces:Pendar-3,17,37,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,-0.05,,,instrument_balanced_master unavailable,1,unavailable,surfaces:Pendar-3,17,37,1
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,-0.05,,,spectrum unavailable,2,unavailable,surfaces:Pendar-3,17,37,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,-0.05,,,instrument_balanced_master unavailable,2,unavailable,surfaces:Pendar-3,17,37,2
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,0.661111111111,,,spectrum,3,complete,surfaces:Pendar-3,17,37,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,0.809523809524,,,instrument_balanced_master,3,complete,surfaces:Pendar-3,17,37,3
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,0.710317460317,,,spectrum,4,complete,surfaces:Pendar-3,17,37,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,0.904761904762,,,instrument_balanced_master,4,complete,surfaces:Pendar-3,17,37,4
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,0.621031746032,,,spectrum,5,complete,surfaces:Pendar-3,17,37,5
F38,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held station/instrument domain with physical masters,surfaces,surfaces:Pendar-3,0.650793650794,,,instrument_balanced_master,5,complete,surfaces:Pendar-3,17,37,5
