figure_id,scope,research_question_id,population_id,representation_id,preprocessing_policy_id,information_regime,independent_unit,panel_id,x_value,y_value,y_lower,y_upper,series,trace_group,point_status,point_label,denominator
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PCA-LDA,0.0666666666667,,,cwa,C-PCA-LDA-006,complete,C-PCA-LDA-006,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PCA-LDA,0.0166666666667,,,cwa,C-PCA-LDA-007,complete,C-PCA-LDA-007,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PCA-LDA,0.0333333333333,,,cwa,C-PCA-LDA-008,complete,C-PCA-LDA-008,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PCA-LDA,0.0166666666667,,,cwa,C-PCA-LDA-009,complete,C-PCA-LDA-009,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PLS-DA,0.0166666666667,,,cwa,C-PLS-DA-001,complete,C-PLS-DA-001,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PLS-DA,0.0166666666667,,,cwa,C-PLS-DA-003,complete,C-PLS-DA-003,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PLS-DA,0.05,,,cwa,C-PLS-DA-004,complete,C-PLS-DA-004,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RANDOM-FOREST,0.0166666666667,,,cwa,C-RANDOM-FOREST-002,complete,C-RANDOM-FOREST-002,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RANDOM-FOREST,0.0166666666667,,,cwa,C-RANDOM-FOREST-008,complete,C-RANDOM-FOREST-008,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RANDOM-FOREST,0.0166666666667,,,cwa,C-RANDOM-FOREST-011,complete,C-RANDOM-FOREST-011,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RBF-SVM,0.0166666666667,,,cwa,C-RBF-SVM-012,complete,C-RBF-SVM-012,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RBF-SVM,0.0166666666667,,,cwa,C-RBF-SVM-014,complete,C-RBF-SVM-014,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RBF-SVM,0.0333333333333,,,cwa,C-RBF-SVM-020,complete,C-RBF-SVM-020,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-SPECTRAL-MATCH,0.0833333333333,,,cwa,C-SPECTRAL-MATCH-000,complete,C-SPECTRAL-MATCH-000,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-SPECTRAL-MATCH,0.0666666666667,,,cwa,C-SPECTRAL-MATCH-001,complete,C-SPECTRAL-MATCH-001,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-SPECTRAL-MATCH,0.0666666666667,,,cwa,C-SPECTRAL-MATCH-002,complete,C-SPECTRAL-MATCH-002,60
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.04,,,pills,C-LOGREG-EN-000,complete,C-LOGREG-EN-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-NEAREST-CENTROID,0.04,,,pills,C-NEAREST-CENTROID-000,complete,C-NEAREST-CENTROID-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PLS-DA,0.65,,,pills,C-PLS-DA-000,complete,C-PLS-DA-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-SPECTRAL-MATCH,0.27,,,pills,C-SPECTRAL-MATCH-000,complete,C-SPECTRAL-MATCH-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-EXTRA-TREES,0.01,,,surfaces,C-EXTRA-TREES-000,complete,C-EXTRA-TREES-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-EXTRA-TREES,0.01,,,surfaces,C-EXTRA-TREES-005,complete,C-EXTRA-TREES-005,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.07,,,surfaces,C-LOGREG-EN-000,complete,C-LOGREG-EN-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.01,,,surfaces,C-LOGREG-EN-010,complete,C-LOGREG-EN-010,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.01,,,surfaces,C-LOGREG-EN-011,complete,C-LOGREG-EN-011,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.02,,,surfaces,C-LOGREG-EN-015,complete,C-LOGREG-EN-015,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.05,,,surfaces,C-LOGREG-EN-016,complete,C-LOGREG-EN-016,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.02,,,surfaces,C-LOGREG-EN-017,complete,C-LOGREG-EN-017,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.05,,,surfaces,C-LOGREG-EN-018,complete,C-LOGREG-EN-018,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.07,,,surfaces,C-LOGREG-EN-019,complete,C-LOGREG-EN-019,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.05,,,surfaces,C-LOGREG-EN-021,complete,C-LOGREG-EN-021,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.04,,,surfaces,C-LOGREG-EN-022,complete,C-LOGREG-EN-022,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.02,,,surfaces,C-LOGREG-EN-023,complete,C-LOGREG-EN-023,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.01,,,surfaces,C-LOGREG-EN-026,complete,C-LOGREG-EN-026,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-LOGREG-EN,0.03,,,surfaces,C-LOGREG-EN-029,complete,C-LOGREG-EN-029,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-NEAREST-CENTROID,0.02,,,surfaces,C-NEAREST-CENTROID-000,complete,C-NEAREST-CENTROID-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-NEAREST-CENTROID,0.01,,,surfaces,C-NEAREST-CENTROID-003,complete,C-NEAREST-CENTROID-003,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PCA-LDA,0.01,,,surfaces,C-PCA-LDA-001,complete,C-PCA-LDA-001,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PCA-LDA,0.01,,,surfaces,C-PCA-LDA-002,complete,C-PCA-LDA-002,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PCA-LDA,0.02,,,surfaces,C-PCA-LDA-003,complete,C-PCA-LDA-003,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PCA-LDA,0.01,,,surfaces,C-PCA-LDA-004,complete,C-PCA-LDA-004,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PCA-LDA,0.01,,,surfaces,C-PCA-LDA-007,complete,C-PCA-LDA-007,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PLS-DA,0.02,,,surfaces,C-PLS-DA-000,complete,C-PLS-DA-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PLS-DA,0.02,,,surfaces,C-PLS-DA-001,complete,C-PLS-DA-001,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PLS-DA,0.05,,,surfaces,C-PLS-DA-002,complete,C-PLS-DA-002,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-PLS-DA,0.01,,,surfaces,C-PLS-DA-004,complete,C-PLS-DA-004,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RANDOM-FOREST,0.05,,,surfaces,C-RANDOM-FOREST-000,complete,C-RANDOM-FOREST-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RANDOM-FOREST,0.01,,,surfaces,C-RANDOM-FOREST-002,complete,C-RANDOM-FOREST-002,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RANDOM-FOREST,0.01,,,surfaces,C-RANDOM-FOREST-004,complete,C-RANDOM-FOREST-004,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RANDOM-FOREST,0.01,,,surfaces,C-RANDOM-FOREST-008,complete,C-RANDOM-FOREST-008,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RBF-SVM,0.01,,,surfaces,C-RBF-SVM-002,complete,C-RBF-SVM-002,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RBF-SVM,0.02,,,surfaces,C-RBF-SVM-014,complete,C-RBF-SVM-014,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RBF-SVM,0.02,,,surfaces,C-RBF-SVM-018,complete,C-RBF-SVM-018,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-RBF-SVM,0.03,,,surfaces,C-RBF-SVM-025,complete,C-RBF-SVM-025,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-SPECTRAL-MATCH,0.07,,,surfaces,C-SPECTRAL-MATCH-000,complete,C-SPECTRAL-MATCH-000,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-SPECTRAL-MATCH,0.06,,,surfaces,C-SPECTRAL-MATCH-001,complete,C-SPECTRAL-MATCH-001,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,frequency,C-SPECTRAL-MATCH,0.05,,,surfaces,C-SPECTRAL-MATCH-002,complete,C-SPECTRAL-MATCH-002,100
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:Mira-2,0.2,,,cwa,0,complete,C-LOGREG-EN-016,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:Mira-2,0.4,,,cwa,1,complete,C-SPECTRAL-MATCH-001,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:Mira-2,0.4,,,cwa,2,complete,C-PLS-DA-004,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:Mira-2,0.4,,,cwa,3,complete,C-SPECTRAL-MATCH-002,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:Pendar-2,0.2,,,cwa,0,complete,C-LOGREG-EN-010,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:Pendar-2,0.4,,,cwa,1,complete,C-SPECTRAL-MATCH-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:Pendar-2,0.2,,,cwa,2,complete,C-LOGREG-EN-010,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:Pendar-2,0.2,,,cwa,3,complete,C-LOGREG-EN-016,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:RMX-1,0.2,,,cwa,0,complete,C-LOGREG-EN-016,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:RMX-1,0.2,,,cwa,1,complete,C-EXTRA-TREES-010,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:RMX-1,0.2,,,cwa,2,complete,C-EXTRA-TREES-014,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,cwa:RMX-1,0.2,,,cwa,3,complete,C-LOGREG-EN-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Agilent-1,0.8,,,pills,0,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Agilent-1,0.8,,,pills,1,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Agilent-1,0.6,,,pills,2,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Agilent-1,0.6,,,pills,3,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Agilent-3,0.8,,,pills,0,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Agilent-3,1,,,pills,1,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Agilent-3,0.4,,,pills,2,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Agilent-3,0.8,,,pills,3,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Mira-3,1,,,pills,0,complete,C-SPECTRAL-MATCH-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Mira-3,1,,,pills,1,complete,C-SPECTRAL-MATCH-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Mira-3,1,,,pills,2,complete,C-SPECTRAL-MATCH-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Mira-3,1,,,pills,3,complete,C-SPECTRAL-MATCH-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Pendar-1,0.8,,,pills,0,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Pendar-1,1,,,pills,1,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Pendar-1,1,,,pills,2,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Pendar-1,0.8,,,pills,3,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Pendar-3,1,,,pills,0,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Pendar-3,1,,,pills,1,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Pendar-3,0.8,,,pills,2,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,pills:Pendar-3,0.8,,,pills,3,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Agilent-3,0.4,,,surfaces,0,complete,C-LOGREG-EN-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Agilent-3,0.2,,,surfaces,1,complete,C-LOGREG-EN-021,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Agilent-3,0.2,,,surfaces,2,complete,C-EXTRA-TREES-005,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Agilent-3,0.4,,,surfaces,3,complete,C-LOGREG-EN-021,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Mira-1,0.4,,,surfaces,0,complete,C-LOGREG-EN-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Mira-1,0.4,,,surfaces,1,complete,C-PLS-DA-001,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Mira-1,0.4,,,surfaces,2,complete,C-PLS-DA-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Mira-1,0.2,,,surfaces,3,complete,C-NEAREST-CENTROID-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Pendar-2,0.4,,,surfaces,0,complete,C-LOGREG-EN-018,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Pendar-2,0.2,,,surfaces,1,complete,C-LOGREG-EN-016,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Pendar-2,0.2,,,surfaces,2,complete,C-LOGREG-EN-016,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Pendar-2,0.2,,,surfaces,3,complete,C-EXTRA-TREES-000,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Pendar-3,0.4,,,surfaces,0,complete,C-LOGREG-EN-019,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Pendar-3,0.4,,,surfaces,1,complete,C-LOGREG-EN-029,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Pendar-3,0.2,,,surfaces,2,complete,C-LOGREG-EN-019,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:Pendar-3,0.4,,,surfaces,3,complete,C-LOGREG-EN-021,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:RMX-2,0.2,,,surfaces,0,complete,C-LOGREG-EN-017,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:RMX-2,0.4,,,surfaces,1,complete,C-LOGREG-EN-018,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:RMX-2,0.2,,,surfaces,2,complete,C-LOGREG-EN-015,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,stability,surfaces:RMX-2,0.6,,,surfaces,3,complete,C-SPECTRAL-MATCH-001,5
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,margin,pills:Agilent-3,0,,,pills,P03OUTER-004995da86e678b038ad4768,complete,C-PLS-DA-000,126
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,margin,pills:Pendar-3,0,,,pills,P03OUTER-015a72e4d636f96e9b409775,complete,C-PLS-DA-000,122
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,margin,pills:Pendar-1,0,,,pills,P03OUTER-0334afb34281462b3f3d90ad,complete,C-PLS-DA-000,124
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,margin,surfaces:RMX-2,0,,,surfaces,P03OUTER-04cd351fa77fa4afa71bf291,complete,C-RANDOM-FOREST-002,123
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,margin,cwa:RMX-1,0.0833333333333,,,cwa,P03OUTER-059f9b1d040f76d9bf4e1f48,complete,C-LOGREG-EN-000,125
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,margin,pills:Pendar-3,0,,,pills,P03OUTER-06c391e9ab5a6bef66803feb,complete,C-PLS-DA-000,123
F12,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,outer source-development role,margin,pills:Mira-3,0,,,pills,P03OUTER-06f4ebf31ba9642f9e5d30ee,complete,C-SPECTRAL-MATCH-000,125
