epoch,train_loss,val_loss,val_exact_match,val_micro_f1
1,0.4666730488827026,0.4620252563283334,0.008986928104575163,0.12336601307189543
2,0.4241526604088303,0.3061314955645916,0.18709150326797386,0.579248366013072
3,0.2594178436823141,0.21552878598761716,0.4738562091503268,0.735702614379085
4,0.199408771944981,0.17702371778051837,0.5874183006535948,0.7937091503267973
5,0.16763418474618128,0.15030688923947952,0.6862745098039216,0.8431372549019608
6,0.14557939573051104,0.128755348764993,0.7197712418300654,0.8598856209150327
7,0.1267658939548567,0.11352779073458091,0.7647058823529411,0.8823529411764706
8,0.1159201669050198,0.10416174913738288,0.7565359477124183,0.8782679738562091
9,0.10197157378679787,0.08844716671635122,0.7998366013071896,0.8999183006535948
10,0.09291931962460474,0.08305539268683763,0.8104575163398693,0.9052287581699346
11,0.08685850897450852,0.07466246445778928,0.8218954248366013,0.9109477124183006
12,0.0771676976404159,0.06734968400469013,0.8406862745098039,0.9203431372549019
13,0.07214935128790101,0.06280937279556312,0.8529411764705882,0.9264705882352942
14,0.06948127071647082,0.06443610558517618,0.8472222222222222,0.9236111111111112
15,0.06375724600713237,0.05647043328659207,0.8651960784313726,0.9325980392156863
16,0.059576522997196985,0.05379666305250592,0.8668300653594772,0.9334150326797386
17,0.055297875618622976,0.04678767050306002,0.8856209150326797,0.9428104575163399
18,0.05066452484602243,0.041749916288977354,0.8888888888888888,0.9444444444444444
19,0.04912801498388932,0.0404336481945577,0.8986928104575164,0.9493464052287581
20,0.04607141984541432,0.03958817432616271,0.8937908496732027,0.9468954248366013
21,0.04467518435291994,0.03705802024189943,0.9133986928104575,0.9566993464052288
22,0.04311673501445577,0.03737426120666117,0.9248366013071896,0.9624183006535948
23,0.0427682283973577,0.03655142892225116,0.9166666666666666,0.9583333333333334
24,0.04079541865906684,0.03637972549577943,0.9313725490196079,0.9656862745098039
25,0.040790249270940916,0.03436701442875893,0.9256535947712419,0.9628267973856209
26,0.039733645183588163,0.035155139279131796,0.8946078431372549,0.9473039215686274
27,0.03589715738019912,0.029961066186622858,0.9468954248366013,0.9734477124183006
28,0.0336436833821091,0.0358211315340466,0.9264705882352942,0.9632352941176471
29,0.03541632158547835,0.03288215425571585,0.923202614379085,0.9616013071895425
30,0.032470826217843814,0.02921971269682342,0.9248366013071896,0.9624183006535948
31,0.031671313276770065,0.02777649844491404,0.940359477124183,0.9701797385620915
32,0.030245379283050308,0.027964041878779728,0.9321895424836601,0.9660947712418301
33,0.030989960444713728,0.025564448688836658,0.9354575163398693,0.9677287581699346
34,0.02913647896178018,0.02470864482175291,0.9419934640522876,0.9709967320261438
35,0.02745111627516404,0.025005840641610762,0.9452614379084967,0.9726307189542484
36,0.02853868940686868,0.025089135150017303,0.9419934640522876,0.9709967320261438
37,0.028526401573341655,0.020978411489160232,0.9665032679738562,0.983251633986928
38,0.025027262533899225,0.020026625237531133,0.9566993464052288,0.9783496732026143
39,0.025405976677836936,0.022403373742123055,0.9444444444444444,0.9722222222222222
40,0.02432596886810524,0.022088433293248312,0.9526143790849673,0.9763071895424836
41,0.02664247500935411,0.02052749447475851,0.9550653594771242,0.9775326797385621
42,0.023850347700656627,0.019702846038283085,0.954248366013072,0.9771241830065359
43,0.02385768674167932,0.022002525980663455,0.9362745098039216,0.9681372549019608
44,0.02403739340652048,0.018894736405486376,0.9583333333333334,0.9791666666666666
45,0.0227049869527809,0.017415253506376852,0.9648692810457516,0.9824346405228758
46,0.022385836122374908,0.020703661675546683,0.940359477124183,0.9701797385620915
47,0.02208103489106387,0.01643256754218753,0.9624183006535948,0.9812091503267973
48,0.020751157008549747,0.019180319217198035,0.9558823529411765,0.9779411764705882
49,0.020750438989280095,0.02041579511479225,0.9477124183006536,0.9738562091503268
