configuration,representation,kl_schedule,run_seed,epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,validation_loss,validation_reconstruction_loss,validation_kl_unnormalized,validation_kl_normalized
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,1,0.05,0.09928152690062651,0.09870277647231077,16.21655256683762,0.011574983987749908,0.13157120981428883,0.08976927429142564,58.56450615306892,0.041801931586772964
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,2,0.1,0.08374055595816793,0.07631889247411006,103.97749741012986,0.07421662912928612,0.20250793671844028,0.05552224479246848,205.92695088905865,0.1469856894283074
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,3,0.15,0.06625011945898468,0.0502153772961449,149.7644840962178,0.10689827558616546,0.08855941862162978,0.04874249883364923,55.78350648785582,0.039816921119097654
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,4,0.2,0.050530858438562705,0.04430035109052787,43.64470445787585,0.031152537086278263,0.07114110267398381,0.03755636859943371,47.05220907985574,0.03358473167727034
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,5,0.25,0.042602055076811765,0.036066848583318094,36.62329580977156,0.02614082498913031,0.050832821996790345,0.03705481214836092,19.302993056797746,0.013778010747178977
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,6,0.3,0.03962663108029881,0.035552039541102747,19.02834144798485,0.013581971054949928,0.047067215758385045,0.0356024470143389,16.062140889687115,0.011464768657878027
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,7,0.35,0.03835705053564664,0.03543098583012014,11.712623647741369,0.008360188185397122,0.042857702784609084,0.035808835694990535,9.875460416963785,0.007048865393978433
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,8,0.4,0.03747432578254391,0.03495796165756277,8.813567419309873,0.006290911791084848,0.04106154632155258,0.035901553781315834,7.22914995533405,0.005159992830359779
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,9,0.45,0.0373765099290255,0.03490255803272531,7.702236845686629,0.005497670839176752,0.040825136227182826,0.03467754968027077,8.612770241085846,0.006147587609625871
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,10,0.5,0.037012453316836745,0.03439511409079706,7.333783033731821,0.005234677397381742,0.03953645625474429,0.03409479361138131,7.623769108611758,0.005441662461535873
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,11,0.55,0.03615955706383731,0.03351903988702877,6.726118886792982,0.004800941389573863,0.038415278169778314,0.0339289044795355,6.285411400370078,0.00448637501810855
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,12,0.6,0.035875030868762245,0.03280426934361458,7.170227282756084,0.005117935248219903,0.03749508134061747,0.03243089819529859,7.094919365231354,0.005064182273541294
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,13,0.65,0.034222984233418026,0.030883995967136847,7.196804136843295,0.0051369051654841505,0.03643130562683143,0.030929261744760052,7.708365256243413,0.005502045150780452
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,14,0.7,0.03354541423755723,0.029830131176355724,7.435874191490379,0.005307547602776859,0.035440827286479494,0.029346941370922742,8.537533599551361,0.006093885510029522
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,15,0.75,0.0330763811597953,0.028559869406996546,8.436843124595848,0.006022015078226872,0.03458809148114506,0.028032010771555475,9.185068951975001,0.006556080622394719
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,16,0.8,0.03263313705856736,0.027202440526437114,9.510508563067463,0.006788371565358646,0.03375260461822595,0.02769699574697136,8.483906981968644,0.006055608124174622
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,17,0.85,0.03162036876420717,0.026433994288782816,8.548365412531671,0.006101616996810615,0.03279071552033472,0.027009638616501696,8.099287585456773,0.005781076078127604
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,18,0.9,0.031007367312102706,0.02568282911906371,8.288530530156317,0.005916153126449905,0.03229270139616905,0.026626124553898775,7.938876015124935,0.005666578169254057
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,19,0.95,0.03027597291244043,0.024910273382792603,7.912995518864812,0.005648105295406718,0.03153490902173637,0.026203646241585807,7.469100508359399,0.005331263746152319
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,20,1.0,0.030331939911922894,0.025318071900590045,7.024428638252052,0.005013867693256283,0.031116089755945868,0.02585977721627396,7.364092633275702,0.005256311658298146
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,21,1.0,0.029612710598755528,0.024388374609721673,7.3192949295043945,0.005224336138118769,0.0305581069966354,0.025394596104132066,7.23407799182552,0.005163510343915431
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,22,1.0,0.029456679180667206,0.024318498836175817,7.198589866225784,0.005138179776035534,0.030859800074065087,0.02605504282556548,6.731465863709403,0.004804757932697646
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,23,1.0,0.029546033339323225,0.02436387981917407,7.260197201290646,0.0051821536054893974,0.03007620300101762,0.02486222228127541,7.304786483840187,0.00521398035962897
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,24,1.0,0.02885769126383034,0.023705813631012634,7.217780474069956,0.005151877568929305,0.029785920579982274,0.024218792519947088,7.799546326741134,0.005567127999101452
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,25,1.0,0.0283903618015953,0.0231739484478493,7.308195500760465,0.005216413633662002,0.02922875065319609,0.02395399362955353,7.389933666380325,0.005274756364297163
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,26,1.0,0.027955780107830022,0.022801992055532093,7.220457669850942,0.005153788486688753,0.029241720269812217,0.023959744334368423,7.400049289854446,0.005281976652287256
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,27,1.0,0.027731729369308497,0.022308532148599625,7.597900068437731,0.005423197764766403,0.028843084885047214,0.023463124003593284,7.537326425609022,0.005379961759892236
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,28,1.0,0.0278405519957478,0.022575348212912277,7.376550210488809,0.005265203576366031,0.028865769357964543,0.02312077462009274,8.048737237949183,0.005744994459635391
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,29,1.0,0.02777863062314085,0.022221310768981237,7.78580548312213,0.005557320116432641,0.02847530901210733,0.02289892980220294,7.812507884337171,0.0055763796462078305
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,30,1.0,0.02725780352547362,0.021780224315620756,7.674088594075796,0.005477579296271089,0.0282186693926849,0.022900895593632564,7.450201582200457,0.005317774148608463
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,31,1.0,0.02739922103245516,0.022126775637671754,7.386696415978509,0.0052724456930610345,0.027927932652211426,0.022204765515162213,8.018158100619175,0.005723167809150018
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,32,1.0,0.026638408619407063,0.021107867410456813,7.748288257701977,0.00553054122605423,0.02786162820192847,0.02252958207806148,7.47019614323531,0.005332045783893869
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,33,1.0,0.02628056352605691,0.021084735170006752,7.27935537132057,0.005195828245053939,0.027762425860556047,0.023000614201225858,6.6712990751360906,0.004761812330575368
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,34,1.0,0.026020483340363245,0.021210365601488063,6.738975924414557,0.004810118432844081,0.027662582843020412,0.022304992809301556,7.505982786121935,0.0053575894262112315
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,35,1.0,0.026217523760892248,0.020761351680030692,7.644097276636072,0.005456172217441878,0.027439073945331103,0.021952357880844927,7.686887906329466,0.005486715136566357
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,36,1.0,0.026967768683224112,0.02162687832842002,7.482587840106036,0.0053408906781627664,0.02712677677374075,0.02144406592049221,7.961477846202284,0.005682710810993779
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,37,1.0,0.025583599115142953,0.0201149085989675,7.66163512822744,0.005468690312796174,0.026959233834306793,0.021688319097208506,7.384552129424445,0.005270915153050996
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,38,1.0,0.02580011756838979,0.020539002795074437,7.370821785282445,0.005261114764655564,0.02654365249125674,0.02109101042151451,7.639151186046034,0.005452641817306234
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,39,1.0,0.025580816675682325,0.019995461746647552,7.82508254695583,0.005585355137013441,0.026498099383298713,0.020778579434545915,8.013047005870554,0.005719519633026806
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,40,1.0,0.0248611181773044,0.01916752146506632,7.976727923831424,0.005693595948487812,0.02621148998784547,0.020587893663951667,7.878658596831973,0.005623596428859367
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,41,1.0,0.02496548555791378,0.01961671208610406,7.493631929964633,0.005348773683058267,0.02591094806200207,0.02066460696261118,7.350123136350424,0.00524634056841572
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,42,1.0,0.02462396423357564,0.019354681761280912,7.382264240367992,0.005269282113039253,0.025966026460622797,0.020630600059976672,7.474932203198423,0.005335426269235134
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,43,1.0,0.024698847653092566,0.019449025090481784,7.355001230497618,0.00524982243433092,0.025415291972827204,0.01986632675006248,7.774101162901019,0.005548965855032847
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,44,1.0,0.024605075048433768,0.01889983655230419,7.993039711101635,0.0057052389087092325,0.025407979080435072,0.019485961295443006,8.296746367275125,0.005922017392773108
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,45,1.0,0.023708095169953397,0.01824841386563069,7.649012939350025,0.005459680898893666,0.025060873202020578,0.020155084052003256,6.873010342664058,0.004905788966926523
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,46,1.0,0.02396845434968536,0.018821205037671165,7.211296210417876,0.00514724925797136,0.025007575934771265,0.019200325952750622,8.13595735908735,0.005807250077863918
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,47,1.0,0.023960337747593183,0.0181153419150694,8.18883939691492,0.005844996000653048,0.024932321935597034,0.019058105028649366,8.229776948985487,0.005874216237677007
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1417083753,48,1.0,0.023577839790566546,0.018102108072992916,7.671500115781217,0.005475731702913074,0.024424126058226765,0.019050839956444087,7.5279731561641885,0.00537328562181598
