configuration,representation,kl_schedule,run_seed,epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,validation_loss,validation_reconstruction_loss,validation_kl_unnormalized,validation_kl_normalized
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,1,0.05,0.08317150908246265,0.08281539710770024,9.978261044150905,0.007122242001535264,0.10878798597249664,0.08123654753220182,38.59956696454216,0.027551439660629666
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,2,0.1,0.06907712521645501,0.06384661496511126,73.27941731799012,0.05230508016987161,0.1356079110077449,0.051291161913330816,118.12776504644826,0.08431674878404587
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,3,0.15,0.05446602424756312,0.045805350038896304,80.89069640141115,0.05773782755275599,0.06605315834534269,0.04357031883061433,31.49845868599515,0.022482839890075053
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,4,0.2,0.041237396061668104,0.03739156129246273,26.940075544108975,0.019229175977236956,0.05645974525133101,0.034973073656819446,30.102825870033072,0.021486670856554656
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,5,0.25,0.03789081693810109,0.03400872476460861,21.75524398824845,0.015528368299963204,0.04832374573755665,0.03532498793191269,18.211259200793354,0.012998757459524163
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,6,0.3,0.037071469118638053,0.03392027260689194,14.716089269791283,0.010503989485932393,0.04242665855949666,0.0354320055359051,9.799509056475983,0.006994653145236248
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,7,0.35,0.03612572792659506,0.03381352520798052,9.255417490930109,0.006606293712298436,0.04096898067147792,0.03461655379593873,8.89975153498289,0.006352427933606631
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,8,0.4,0.03580979045243144,0.0336193973069541,7.671850854340022,0.005475982051634562,0.04049532206243828,0.03432502675832821,8.644582267568893,0.006170294266644463
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,9,0.45,0.03553528147762502,0.03325552833872819,7.0976316169358356,0.005066118213373188,0.039155033769226875,0.03420024086572543,6.941664391205091,0.004954792570453313
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,10,0.5,0.03514445087049476,0.032964887185192505,6.107135927247869,0.004359126286401048,0.03859679410312356,0.03392024695121942,6.551840754116283,0.0046765458630380315
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,11,0.55,0.034856491482241334,0.03250706510571892,5.984629496312868,0.004271684151543803,0.03784438717265089,0.033309297338754186,6.353659721983581,0.004535089023542885
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,12,0.6,0.034385059833774274,0.03181604578719575,5.998646445551738,0.004281689111742854,0.03770531651352634,0.032566783182761246,7.1990845303575535,0.00513853285535871
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,13,0.65,0.03432541266806073,0.03171467665490021,5.627138715041311,0.004016515856560536,0.03640473389825901,0.03144954163737658,6.942222983897233,0.004955191280440566
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,14,0.7,0.03325793105809642,0.03026056226724733,5.999020296450797,0.0042819559574952155,0.034816751898336815,0.029923164481375397,6.855917193308598,0.004893588289299499
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,15,0.75,0.033165043493387114,0.029606114613753936,6.648080035920288,0.004745239140556951,0.03386249765753746,0.028164515083953113,7.982873187345617,0.0056979822893259225
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,16,0.8,0.03237391011454062,0.028442919811548617,6.88414713154209,0.0049137381381456745,0.03280290260034449,0.026900367404357726,8.269450019387637,0.00590253391819246
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,17,0.85,0.03183708494720036,0.02740349397682417,7.307601010700342,0.005215989300999531,0.031454850786498616,0.026066821882454287,7.548630245593416,0.005388030153885379
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,18,0.9,0.03125971444260711,0.027005797401689756,6.621931460425464,0.00472657491821946,0.03056684070650269,0.025229942726613094,7.476994907154756,0.005336898577555144
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,19,0.95,0.030952970974580732,0.02627436206301989,6.899717024488792,0.004924851552097639,0.029864058853322717,0.024330029436269728,7.753176160219337,0.005534030092947421
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,20,1.0,0.030514694982494674,0.0259058154407383,6.45704050671691,0.004608879733559537,0.029346685950495617,0.024598056121784097,6.652831438208828,0.004748630576879963
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,21,1.0,0.030206507510425643,0.025955244516979625,5.95601925757453,0.004251262853372255,0.02906760560865162,0.023744516872933934,7.457647323608398,0.00532308873919229
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,22,1.0,0.02979316694502025,0.02507077558920654,6.616070167509803,0.0047223912687436136,0.029066896707821293,0.023708793890325965,7.5067026274544855,0.005358103231587784
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,23,1.0,0.02957213547214907,0.025068447587191234,6.309666442078567,0.004503687681712039,0.028343835736022276,0.02366827254598381,6.5504644538174155,0.004675563493088805
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,1341959408,24,1.0,0.030003894791213428,0.02570331761732161,6.025108814239502,0.004300577312091007,0.028308946701909313,0.022864791290724978,7.6272627445830015,0.005444156134605997
