configuration,representation,kl_schedule,run_seed,epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,validation_loss,validation_reconstruction_loss,validation_kl_unnormalized,validation_kl_normalized
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,1,0.0,0.0866437335642112,0.0866437335642112,23.223957390344445,0.01657670049275121,0.14981738598115982,0.06897383856196557,113.26181325604838,0.08084354979018443
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,2,0.08,0.06903474018269894,0.05919815811748598,172.26313956979277,0.12295727306908834,0.17524018931773402,0.04514288457651292,182.26633625645792,0.13009731353066234
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,3,0.16,0.056297428843353974,0.044256454985849666,105.43377387423475,0.07525608413578497,0.06199784552858722,0.0429722165628787,26.65490568837812,0.019025628614117145
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,4,0.24,0.04396851009138826,0.039435206925501676,26.463162627874635,0.018888767043450844,0.05540469553201429,0.03314922894200971,31.17991139811854,0.022255468521141
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,5,0.32,0.040460170369271804,0.03500343030657755,23.89029293968564,0.017052314732109664,0.04519622893102707,0.03329977477269788,16.666933859548262,0.01189645528875679
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,6,0.4,0.03788444031478644,0.034539782001274305,11.71466649213091,0.00836164631843748,0.03921123654130967,0.03563718918350435,5.007240910683909,0.003574047759231912
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,7,0.48,0.03755407560230637,0.03529726325714288,6.587068457563384,0.004701690547868225,0.03844425779196524,0.033963479702511144,6.277569755431144,0.00448077784113572
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,8,0.56,0.03692343730886443,0.03414076784787392,6.961644032422234,0.0049690535563327864,0.03767320501708215,0.03307452954111561,6.442744285829606,0.004598675435995436
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,9,0.64,0.03634066702354522,0.03374105530167494,5.690713666066402,0.004061894122816846,0.03669997316695029,0.03332033657258557,4.734871002935594,0.003379636690175299
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,539537805,10,0.72,0.036108472319293754,0.033837931601106284,4.418093932442972,0.003153528859702336,0.036500866134320534,0.03298580165832273,4.924606246332968,0.0035150651294310977
