configuration,representation,kl_schedule,run_seed,epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,validation_loss,validation_reconstruction_loss,validation_kl_unnormalized,validation_kl_normalized
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,1,0.0,0.0792746069399934,0.0792746069399934,28.425323267062286,0.020289309969352097,0.1519111156463623,0.07395935555299123,109.21041056315104,0.0779517562906146
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,2,0.08,0.0742264593076838,0.06896094340119005,92.21234576787975,0.06581894772867934,0.11142442176739374,0.062236860891183216,68.91177368164062,0.049187561514375894
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,3,0.16,0.061151616522975245,0.05466675333204032,56.78309414723573,0.04053040267468646,0.0770714228351911,0.046508783598740895,42.81825942993164,0.030562640563834148
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,4,0.24,0.04666657160730243,0.040242175295577484,37.502415432494104,0.026768319366519702,0.06629671851793925,0.03515237048268318,43.633235422770184,0.031144350765717477
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,5,0.32,0.041776097021026956,0.03383305503721052,34.77563541549725,0.024822009575658277,0.05069928715626399,0.03423320849736532,23.068974685668945,0.016466077577208384
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,6,0.4,0.03755304846819748,0.03312402638578349,15.512649795025009,0.01107255517132406,0.042495000859101614,0.034560947120189665,11.115606625874838,0.007934051838597314
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,7,0.48,0.03619329272214726,0.03338324121738735,8.201839019056832,0.005854274817313942,0.03929331476489703,0.03324406010409196,8.4750062306722,0.006049254982635403
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,8,0.56,0.034714509245431326,0.03164666350363364,7.675093035288465,0.0054782962421759205,0.03786601026852925,0.031964453682303426,8.268082809448241,0.005901558036722513
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,9,0.64,0.03418794625188505,0.0308647573386368,7.2746690052698195,0.005192483230028422,0.036858197301626205,0.030733151361346245,8.581189727783203,0.006125046201130052
c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,cyclical_4,73431297,10,0.72,0.032936520719709816,0.029037782179392936,7.5862957539650875,0.0054149148850571645,0.03536583458383878,0.02920445514221986,8.632093365987142,0.00616137998999796
