sample_id,true_pair,pair,residual_norm,residual_rel,left_sum,right_sum,minor_share,baseline_coef_sum,rank
existing/66,6-mercapto-1-hexanol + pyridine,pyridine + toluene,2308.0548956825714,0.2723426253360434,1.4174229386582313,0.16264411810689924,0.10293494659636625,355.98456549645465,2
existing/66,6-mercapto-1-hexanol + pyridine,6-mercapto-1-hexanol + pyridine,2352.4147927483464,0.27757694227067464,1.2932754549402616,1.4723667906898583,0.46762210730012044,0.0,3
existing/66,6-mercapto-1-hexanol + pyridine,"1,9-nonanedithiol + pyridine",2386.3321032121917,0.2815790695135492,0.4905356928373158,1.4696391831077018,0.25025098467328016,83.08212091949181,4
existing/66,6-mercapto-1-hexanol + pyridine,1-undecanethiol + pyridine,2427.437976684758,0.286429422734866,0.5787735880430496,1.4754092258689648,0.2817536901404327,125.71145261055959,5
existing/67,6-mercapto-1-hexanol + pyridine,benzenethiol + pyridine,1981.9783237986182,0.23531404616874982,0.5658481355833855,1.3783245772939297,0.29104828590339427,241.72582186642475,1
existing/67,6-mercapto-1-hexanol + pyridine,pyridine + toluene,2289.4507254331243,0.2718192763446122,1.4096858823449412,0.16075977848635,0.10236570579662842,349.9473251607801,2
existing/67,6-mercapto-1-hexanol + pyridine,6-mercapto-1-hexanol + pyridine,2322.3720523005018,0.2757279218314908,1.2951768855188082,1.4636941436860496,0.4694590184926569,0.0,3
existing/67,6-mercapto-1-hexanol + pyridine,"1,9-nonanedithiol + pyridine",2354.184568309615,0.2795049216962346,0.49560261577589876,1.4612110042219655,0.2532702198670236,69.13812552227,4
existing/67,6-mercapto-1-hexanol + pyridine,1-undecanethiol + pyridine,2398.1203895866047,0.28472128342546915,0.5830305332964824,1.4670351801114752,0.28439602178751056,113.58319158628761,5
existing/68,6-mercapto-1-hexanol + pyridine,benzenethiol + pyridine,1993.97469714179,0.23535725542701963,0.5719546380096552,1.3855940978652446,0.2921790030191691,242.20289206005492,1
existing/68,6-mercapto-1-hexanol + pyridine,pyridine + toluene,2307.6164388032394,0.2723777149196106,1.4174147977686016,0.16214430153570328,0.10265162070036812,352.0924088301687,2
existing/68,6-mercapto-1-hexanol + pyridine,6-mercapto-1-hexanol + pyridine,2348.2828488592513,0.27717774306067594,1.2941056492822993,1.4720244538671443,0.46783976205905736,0.0,3
existing/68,6-mercapto-1-hexanol + pyridine,"1,9-nonanedithiol + pyridine",2382.030889166753,0.2811611667993018,0.49201431279259633,1.4694466445354586,0.2508407373362038,76.9540980026665,4
existing/68,6-mercapto-1-hexanol + pyridine,1-undecanethiol + pyridine,2424.6214666233973,0.286188312545743,0.5790808045414086,1.4752295143581797,0.2818857497884336,120.86038130558057,5
existing/69,6-mercapto-1-hexanol + pyridine,benzenethiol + pyridine,2001.9432964053324,0.23648316260333463,0.5693469855185292,1.3851141502290196,0.2913063734574963,233.14533994600734,1
existing/69,6-mercapto-1-hexanol + pyridine,pyridine + toluene,2314.1824831179606,0.2733669796900026,1.416969366876659,0.16088482423606293,0.1019643165649565,343.2764385881272,2
existing/69,6-mercapto-1-hexanol + pyridine,6-mercapto-1-hexanol + pyridine,2351.5485348662305,0.2777809119463744,1.286289880881521,1.4709009012142693,0.46652189947600303,0.0,3
existing/69,6-mercapto-1-hexanol + pyridine,"1,9-nonanedithiol + pyridine",2384.6272705364504,0.28168839725840067,0.49051068980864715,1.4685784691464254,0.25037690988501127,67.88847609742835,4
existing/69,6-mercapto-1-hexanol + pyridine,1-undecanethiol + pyridine,2426.423606179711,0.28662566479035156,0.5779200971122272,1.474345600556372,0.28160101188090336,111.17399671117313,5
existing/70,6-mercapto-1-hexanol + pyridine,benzenethiol + pyridine,2001.9859509442483,0.23542157782731923,0.5678883313439558,1.3927261600015866,0.28964813524046346,240.99627621289522,1
existing/70,6-mercapto-1-hexanol + pyridine,pyridine + toluene,2309.956445070431,0.2716370665610182,1.4242857529050836,0.16109256936994948,0.10161143690843362,349.96031959704703,2
existing/70,6-mercapto-1-hexanol + pyridine,6-mercapto-1-hexanol + pyridine,2343.5231632295026,0.2755843119189421,1.2962872289971048,1.47844071182026,0.46717633463365205,0.0,3
existing/70,6-mercapto-1-hexanol + pyridine,"1,9-nonanedithiol + pyridine",2377.0902826833963,0.27953160446673775,0.49110487553680726,1.4759185829128485,0.2496690486465426,71.13822976040966,4
existing/70,6-mercapto-1-hexanol + pyridine,1-undecanethiol + pyridine,2421.3548586874776,0.2847368539440496,0.5802970344016456,1.481741254144947,0.2814191364072007,116.25526436077914,5
existing/71,6-mercapto-1-hexanol + pyridine,benzenethiol + pyridine,1996.0687891632692,0.2353222800251389,0.5691585641166034,1.388373977357504,0.29075305368242377,241.3431060066517,1
existing/71,6-mercapto-1-hexanol + pyridine,pyridine + toluene,2305.7424942123157,0.2718306021489078,1.419975226329371,0.16153671277815757,0.10214068498857685,350.4312335489434,2
existing/71,6-mercapto-1-hexanol + pyridine,6-mercapto-1-hexanol + pyridine,2344.1545412189753,0.2763591086468372,1.2935733567242989,1.4743529617590772,0.46734385524850836,0.0,3
existing/71,6-mercapto-1-hexanol + pyridine,"1,9-nonanedithiol + pyridine",2376.948757699248,0.2802253129759028,0.4925453780480643,1.471793065071755,0.2507436433741727,73.87883997130591,4
existing/71,6-mercapto-1-hexanol + pyridine,1-undecanethiol + pyridine,2419.872490406082,0.2852857150535266,0.57951821198483,1.47758158076221,0.281716139405499,117.98243304628846,5
existing/265,1-dodecanethiol + meoh,1-dodecanethiol + meoh,164.3500161234137,0.08450179065884778,0.7878812525851957,0.12114510366158929,0.1332690772153665,26.336381582809253,1
existing/265,1-dodecanethiol + meoh,1-undecanethiol + meoh,168.2597697216573,0.08651201972897071,0.8860402912466528,0.12149787391874795,0.12058885521094068,10.12465972853788,2
existing/265,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,206.6379985945565,0.10624447329709097,0.7621246261028619,0.06998467249569298,0.084105144136086,35.45971288157072,3
existing/265,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,212.05974461342723,0.10903210458486658,0.8513753759713149,0.07545253971239378,0.08140943797172104,22.38607302160829,4
existing/265,1-dodecanethiol + meoh,1-undecanethiol + n-hexane,215.27744359763835,0.11068650859638075,0.8470428505227947,0.06310311163410545,0.06933295785270734,27.715752161393592,5
existing/266,1-dodecanethiol + meoh,1-dodecanethiol + meoh,144.2919891990024,0.07833808840757729,0.7478349927860812,0.11907118398559664,0.13735186941322228,16.941777244769227,1
existing/266,1-dodecanethiol + meoh,1-undecanethiol + meoh,152.54351141273455,0.08281795232978667,0.8391417839777712,0.1157582141369123,0.12122548367927477,3.5585546215373616,2
existing/266,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,187.81119191609108,0.10196525696214416,0.7233638226933722,0.06630209546028094,0.08396220975981887,27.133729328260507,3
existing/266,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,195.84006955887682,0.10632424411095061,0.8060329723479047,0.0719655689044393,0.08196547661879752,15.181547157821067,4
existing/266,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,198.36722354249713,0.10769627046728125,0.7304280669006284,0.042628014107884034,0.055142201394001444,36.04951769187165,5
existing/267,1-dodecanethiol + meoh,1-dodecanethiol + meoh,152.3362723221774,0.08912811247380586,0.6955412366895944,0.08173068969661555,0.1051507032763977,29.94455682533662,1
existing/267,1-dodecanethiol + meoh,1-undecanethiol + meoh,164.83310015535616,0.09643969138867993,0.7821428189704047,0.08252378653256466,0.09544000659591315,17.77114673258918,2
existing/267,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,170.02249377545755,0.09947587476899172,0.6739577490096296,0.05452291810919027,0.07484470154130032,34.3806312948055,3
existing/267,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,176.6420275403664,0.10334879709359202,0.6776572680977184,0.037512481709195016,0.05245255650042588,40.68641298526396,4
existing/267,1-dodecanethiol + meoh,1-dodecanethiol + diethylamine,178.56968150888127,0.10447661883359767,0.6963673955537388,0.04734525202377833,0.06366067886290702,2.4096742975014056,5
existing/268,1-dodecanethiol + meoh,1-dodecanethiol + meoh,154.77107091082271,0.08556216626879211,0.7343859423221999,0.08093934710033028,0.09927245990070768,53.40157935862971,1
existing/268,1-dodecanethiol + meoh,1-undecanethiol + meoh,165.94109479616128,0.09173729599606782,0.8260130232437031,0.08017607065200726,0.08847609311566701,40.00981334317737,2
existing/268,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,169.16956097500784,0.09352209052105243,0.7112582252904486,0.056425119457296,0.07350051273518694,56.79626674061347,3
existing/268,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,178.51663131135388,0.09868943595284403,0.7189848541018391,0.03350938402952286,0.04453108386941381,64.91550596583059,4
existing/268,1-dodecanethiol + meoh,1-dodecanethiol + diethylamine,178.6607934617703,0.09876913318444556,0.7344860467681793,0.04779900108156651,0.061101770017066986,24.30423709545712,5
existing/269,1-dodecanethiol + meoh,1-dodecanethiol + meoh,167.1633836970681,0.08088864802766638,0.8463463428908408,0.08624932805629942,0.09248308859144981,29.813870182168387,1
existing/269,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,180.28198786126123,0.08723660612340997,0.8185104980900539,0.06565259490473077,0.07425394186301303,32.33782594760047,2
existing/269,1-dodecanethiol + meoh,1-undecanethiol + meoh,184.65939419414315,0.08935478818160657,0.9480965619799213,0.08801592679995096,0.08494823462992296,15.443889360370195,3
existing/269,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,190.95247791928253,0.0923999468951554,0.8255015401131054,0.04246893091675977,0.04892900430854585,40.928933315930365,4
existing/269,1-dodecanethiol + meoh,1-dodecanethiol + diethylamine,193.57414666540976,0.09366854553057737,0.8469247515532521,0.05075375081446287,0.05653889525095939,0.0,5
existing/270,1-dodecanethiol + meoh,1-dodecanethiol + meoh,157.15116426487168,0.0779501551687208,0.8267272170363734,0.08870141869803266,0.09689604982345207,18.817503095811052,1
existing/270,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,170.0762595005992,0.084361263759029,0.7978337989946107,0.06748378904325018,0.07798730775390125,20.818244781414872,2
existing/270,1-dodecanethiol + meoh,1-undecanethiol + meoh,172.63654644834693,0.08563121785569106,0.924816061455614,0.08817923558527795,0.08704802069938072,5.472947771902118,3
existing/270,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,182.22549924862588,0.09038753233916169,0.8053888096387729,0.04302815154263057,0.05071580780594488,29.806959090525787,4
existing/270,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,185.02769152994938,0.0917774763727522,0.8875105494820229,0.07374209250602076,0.07671457979395731,8.38741657218273,5
existing/271,1-dodecanethiol + meoh,1-dodecanethiol + meoh,151.44020290433843,0.09580038723127167,0.6412135177183058,0.08917941355680908,0.1220978595740216,25.202367539708174,1
existing/271,1-dodecanethiol + meoh,1-undecanethiol + meoh,161.68701723488107,0.1022824756194721,0.7200310032561388,0.08716416791164892,0.10798400563452151,13.992340323897661,2
existing/271,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,170.33230909600437,0.1077514481389169,0.6167351635471507,0.060090989844279075,0.08878349269319354,29.561640650868465,3
existing/271,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,178.45098892119952,0.11288728826686306,0.6211402969833819,0.04115698540423665,0.06214276654707277,36.56360410794044,4
existing/271,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,179.93089437671816,0.11382346976282892,0.688160527586692,0.06492766476538384,0.08621522077316454,19.293372670972172,5
existing/272,1-dodecanethiol + meoh,1-dodecanethiol + meoh,139.1228759934493,0.09265297704344816,0.6028456886937356,0.09821252892837495,0.1400918304065499,44.30611031201099,1
existing/272,1-dodecanethiol + meoh,1-undecanethiol + meoh,144.85623222993038,0.09647127450148522,0.6747006315304844,0.09623770422290451,0.12483190906407929,34.74088245233211,2
existing/272,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,171.3842823367759,0.11413841083694116,0.5824857730713908,0.05529808019351263,0.08670348098395315,52.77563502386323,3
existing/272,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,177.25567170714854,0.11804863552617126,0.6475596415827636,0.059483405763231315,0.08412982206165263,44.35316007351088,4
existing/272,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,180.15949537823394,0.1199825224302054,0.589612914559953,0.033499345493880714,0.05376133265446066,60.536834662807955,5
existing/273,1-dodecanethiol + meoh,1-dodecanethiol + meoh,144.84200285920173,0.08231856421696399,0.7165370121824532,0.09555520438899609,0.11766546020142936,21.689343221048198,1
existing/273,1-dodecanethiol + meoh,1-undecanethiol + meoh,158.39248079453142,0.0900197549356142,0.8004400905396267,0.0942536692029402,0.10534740873788453,10.2537000156394,2
existing/273,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,171.4898232505934,0.0974634135757737,0.6942712461219632,0.057902341444969946,0.07698002482670324,28.412080820940538,3
existing/273,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,181.3760937476035,0.10308211241112127,0.7022040601378478,0.03480112360478823,0.04721964563127638,36.90523568301834,4
existing/273,1-dodecanethiol + meoh,1-dodecanethiol + diethylamine,184.2556369668201,0.10471865332278642,0.7204060528573693,0.0378541749318526,0.04992240598213893,7.032357320734371,5
existing/274,1-dodecanethiol + meoh,1-dodecanethiol + meoh,144.43182571898686,0.08805589450773345,0.6630903406276953,0.09353102013622656,0.12361667934099753,39.690068530467805,1
existing/274,1-dodecanethiol + meoh,1-undecanethiol + meoh,158.70902036712795,0.09676028593631746,0.7438696742100774,0.09301581675795767,0.1111452137260189,28.03752191860443,2
existing/274,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,168.15003539316524,0.1025161989356875,0.638797575084874,0.06132939994550811,0.08759753892179217,45.096113421426836,3
existing/274,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,177.97749174722082,0.10850771400298138,0.6449596585593744,0.03951634328694942,0.057732255302303144,53.0082189420486,4
existing/274,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,181.44893724194873,0.1106241536225141,0.7114803095833804,0.06691314600530049,0.08596314052333555,34.543931449826815,5
existing/275,1-dodecanethiol + meoh,1-dodecanethiol + meoh,136.9988792122198,0.10070375821491019,0.5448190460388856,0.09204821966459796,0.1445328165246128,42.53043233231689,1
existing/275,1-dodecanethiol + meoh,1-undecanethiol + meoh,140.6168195585833,0.10336319741595483,0.6128626413638901,0.08881917149240541,0.12658040990221447,32.37067355849692,2
existing/275,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,163.20393885677416,0.1199663098914433,0.5236463124965027,0.05523268731888577,0.09541318191954576,49.11814990562129,3
existing/275,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,166.8794238657019,0.12266804844426916,0.5865810287527411,0.05927938881565989,0.09178359162920836,39.66945470209171,4
existing/275,1-dodecanethiol + meoh,1-undecanethiol + n-hexane,170.85234968865527,0.12558842679904902,0.5846664538380499,0.04726896423620874,0.07480030851915213,44.73098866631107,5
existing/276,1-dodecanethiol + meoh,1-dodecanethiol + meoh,124.27764558831909,0.08766216326900465,0.5718309858957227,0.09417870135020913,0.14140740465730064,27.69534866245133,1
existing/276,1-dodecanethiol + meoh,1-undecanethiol + meoh,132.9947774394933,0.09381099745360479,0.6434753031290047,0.09141994871880307,0.1243986112154269,16.896547107523,2
existing/276,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,155.6591685842349,0.10979785935075084,0.5516496930314914,0.05403771864041781,0.08921717308135162,35.054811710368476,3
existing/276,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,162.52124063054399,0.11463818342705245,0.5551038413080462,0.03778654054572491,0.06373276022376215,41.354329286574696,4
existing/276,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,163.64611116042312,0.115431637338896,0.6168558957269754,0.058335849036005985,0.08639893702550784,25.488131138567564,5
existing/277,1-dodecanethiol + meoh,1-dodecanethiol + meoh,146.7255461021993,0.08045102295861205,0.738453360344611,0.11382054853547202,0.13354925845952806,27.383450283040087,1
existing/277,1-dodecanethiol + meoh,1-undecanethiol + meoh,160.21311725875395,0.08784638747145626,0.8277959622928542,0.11341302871409036,0.12049717947619251,14.538375345171735,2
existing/277,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,181.66898635290434,0.09961084610150388,0.709397978691022,0.07401718708720578,0.09448015601483055,34.39713235027317,3
existing/277,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,193.9334255271849,0.10633555562752797,0.7896571193552713,0.08000432176285165,0.09199479013338589,22.881315640724075,4
existing/277,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,195.7384858421583,0.10732528749562716,0.7180853874670884,0.04593095006061758,0.06011775901178532,44.54881522125708,5
existing/278,1-dodecanethiol + meoh,1-dodecanethiol + meoh,147.97996670068514,0.08300563064110804,0.7258827895807828,0.0997721337167927,0.12083999126195828,24.152386350965973,1
existing/278,1-dodecanethiol + meoh,1-undecanethiol + meoh,161.89524008767145,0.09081105233961745,0.8126851586901283,0.09806165715006894,0.10767169914230862,12.47470829781491,2
existing/278,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,169.88170633350316,0.09529085918178315,0.6966647620564157,0.0702150096717916,0.09155934510238355,28.242677784006798,3
existing/278,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,181.67375165750363,0.10190530964079016,0.7027815657976003,0.046877572158084996,0.06253184918929587,36.84072987637588,4
existing/278,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,182.66287400306285,0.1024601328773734,0.7750313175259128,0.07593238838534075,0.08923105398947585,17.576720209954537,5
existing/279,1-dodecanethiol + meoh,1-dodecanethiol + meoh,153.42232627783304,0.07791380308898956,0.8042772491865835,0.10406990061647281,0.11457062494105057,16.117105668849334,1
existing/279,1-dodecanethiol + meoh,1-undecanethiol + meoh,168.00473937321144,0.08531931759290941,0.9029504020746231,0.10326410069500792,0.10262632908854745,2.663120360213959,2
existing/279,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,183.64661635863433,0.09326286891918416,0.7794105756000492,0.06365360836522185,0.07550268363407131,23.60756114427708,3
existing/279,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,193.17427602842548,0.09810138373916358,0.7857851445472982,0.04170081327229222,0.050394587217072136,31.784147732646435,4
existing/279,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,197.21224174402522,0.10015201921887594,0.8698188910821054,0.06987727347161608,0.07436156079739635,11.281635559609018,5
existing/280,1-dodecanethiol + meoh,1-dodecanethiol + meoh,161.13648217450424,0.08338855652532721,0.7882954382705739,0.10522546628522457,0.11776497421447368,15.849074585623484,1
existing/280,1-dodecanethiol + meoh,1-undecanethiol + meoh,174.67891300421596,0.09039680036616508,0.8800771972599828,0.10303921494493848,0.10480876289486267,3.1969941442784715,2
existing/280,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,185.16805992680753,0.09582496169408679,0.7593401417850565,0.07128973952359827,0.08582611958432759,20.81879742124699,3
existing/280,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,196.9597222483904,0.10192717819255807,0.7660377940475738,0.047060115988179094,0.05787755128536972,30.120137797628168,4
existing/280,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,197.73332656134082,0.10232752047450538,0.8421385440394236,0.07751075598436673,0.08428295001396438,9.335166254621534,5
existing/281,1-dodecanethiol + meoh,1-dodecanethiol + meoh,150.82656104070696,0.09147373707298731,0.6680248284677687,0.10160725577239327,0.1320205561240024,24.228207019034816,1
existing/281,1-dodecanethiol + meoh,1-undecanethiol + meoh,154.15773183005882,0.09349403534689775,0.7470016504308057,0.09878346781747095,0.11679499400739833,13.739879760996207,2
existing/281,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,175.01740199306607,0.106145069559666,0.6402746639022112,0.06832808718333241,0.09642650565293574,29.254476984168548,3
existing/281,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,179.0046679551553,0.10856327836678574,0.7115342815976836,0.07259778456984078,0.09258361914029695,20.079197362351337,4
existing/281,1-dodecanethiol + meoh,1-undecanethiol + n-hexane,183.50759935672093,0.11129422946878259,0.7084103726724689,0.059582099292750976,0.07758161891900901,25.63769556300829,5
existing/282,1-dodecanethiol + meoh,1-dodecanethiol + meoh,142.43624258126056,0.092899433327834,0.6186992687301777,0.09902077283230584,0.13796573468479256,26.59253329023947,1
existing/282,1-dodecanethiol + meoh,1-undecanethiol + meoh,148.62679171626598,0.0969370188201782,0.6959027181159848,0.09731773383369463,0.12268686919805442,14.963708989789664,2
existing/282,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,170.1905838336395,0.11100130493022735,0.5940827372002315,0.0628549012144639,0.09567864214029205,32.871454845924355,3
existing/282,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,176.70935858249135,0.11525296496552095,0.6637663321181203,0.06728345574112256,0.09203676255492649,22.6374587613583,4
existing/282,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,180.43628750086043,0.11768373383652707,0.6006316342162739,0.04054287007199757,0.06323219310932911,41.21501766505937,5
existing/283,1-dodecanethiol + meoh,1-dodecanethiol + meoh,142.64703435928718,0.09833252243668342,0.5829735236683266,0.10013395865527067,0.14658594913133932,30.923026071350186,1
existing/283,1-dodecanethiol + meoh,1-undecanethiol + meoh,151.42290924022325,0.10438209730171454,0.6569986457634021,0.09747670630563761,0.12919799969368465,19.702702299153685,2
existing/283,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,168.3735879416207,0.1160669037977541,0.5565643027163691,0.06590031873455726,0.10586998274832365,36.26759861638334,3
existing/283,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,176.15249886960044,0.1214292300234218,0.6236417780968837,0.07035517007302125,0.10137677155274097,25.946440297346708,4
existing/283,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,179.71352964334093,0.1238839963634958,0.5632028669698368,0.04240330551126573,0.07001795463456721,44.767556487862315,5
existing/284,1-dodecanethiol + meoh,1-dodecanethiol + meoh,130.16462158952666,0.0825757866950535,0.6388479118598995,0.10287910983031368,0.13870211927258472,18.695154057379515,1
existing/284,1-dodecanethiol + meoh,1-undecanethiol + meoh,140.60187663243983,0.08919712923483634,0.7179495574155889,0.10132624149973325,0.12367781598548397,7.639720276726761,2
existing/284,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,166.00100503701685,0.10531020960770922,0.6171230117172338,0.05797192135751445,0.08587225072686151,27.01014891246437,3
existing/284,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,174.74158044641027,0.11085518705076718,0.6226065755232664,0.03792983248211512,0.057422773404109895,34.58878486993656,4
existing/284,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,175.13010994625714,0.11110166822754396,0.688815633052569,0.0629098372957718,0.08368724990326114,17.3022850571529,5
existing/285,1-dodecanethiol + meoh,1-dodecanethiol + meoh,138.13212577739566,0.08248090278325694,0.6776629029545637,0.11589821442374956,0.14604825247297434,20.415508992805936,1
existing/285,1-dodecanethiol + meoh,1-undecanethiol + meoh,148.3047979860989,0.08855516814889787,0.7590192934153329,0.114004795911301,0.1305860826808372,8.943928568711115,2
existing/285,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,177.43280269117847,0.1059479658838841,0.6500727123960857,0.07010351778739773,0.09734217105365962,28.647862161398866,3
existing/285,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,186.18383024641764,0.11117334447684427,0.723426385145854,0.07510667795221446,0.09405581487224718,18.418589131598925,4
existing/285,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,188.42311643610466,0.11251045809524403,0.6561891071773693,0.04699634973371139,0.06683350639828058,37.128546527839134,5
existing/286,1-dodecanethiol + meoh,1-dodecanethiol + meoh,131.84990829905956,0.08874285584590125,0.598951852614845,0.10158432740053959,0.14500939465847956,27.925521963600975,1
existing/286,1-dodecanethiol + meoh,1-undecanethiol + meoh,146.81593956791477,0.09881588792162202,0.6724326228700342,0.09905714121286927,0.12839722031891573,18.0849131638485,2
existing/286,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,163.81940670688775,0.11026023591291417,0.5748325387243439,0.06168857177004638,0.09691520163728039,34.83378896754482,3
existing/286,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,172.5097103707656,0.11610932883417273,0.579088546288272,0.04253393288418861,0.0684240585069314,42.00008857440985,4
existing/286,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,176.51603206145654,0.11880582239155073,0.6408364412822042,0.0665808079548733,0.09411815732028593,26.233114234949724,5
existing/287,1-dodecanethiol + meoh,1-dodecanethiol + meoh,132.60206977795488,0.07983111493115307,0.6729199352636361,0.11373656965552091,0.14458225279286896,19.47806461989599,1
existing/287,1-dodecanethiol + meoh,1-undecanethiol + meoh,144.45247180027462,0.08696547420177626,0.7572411058311688,0.11008998711602536,0.12692959817895177,7.390653532079963,2
existing/287,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,172.9084234584785,0.10409695903534916,0.6468436269748243,0.06736042647988108,0.09431537969289717,28.166528187583506,3
existing/287,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,183.10297766204954,0.11023443961660967,0.7231248469274256,0.07256995614011147,0.09120325514286495,17.009539003419356,4
existing/287,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,184.36078413099722,0.11099168339833836,0.6541387671136686,0.04335949259842374,0.062164302196623625,36.97096197740568,5
existing/288,1-dodecanethiol + meoh,1-dodecanethiol + meoh,143.29576601156427,0.07794662441437768,0.7467259382356812,0.1171011548580076,0.13556087299657257,17.303437731479505,1
existing/288,1-dodecanethiol + meoh,1-undecanethiol + meoh,154.60751861037576,0.08409972269375576,0.8377366612539536,0.11386579412868136,0.11965689399443258,4.477710906162265,2
existing/288,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,185.25754222201076,0.10077199393556703,0.7220972075742338,0.0662925906729132,0.08408605847033995,26.937296551807094,3
existing/288,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,195.29317174930853,0.1062309371220879,0.7283867785269745,0.04323871400597276,0.05603588064979657,35.484587810359145,4
existing/288,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,195.5157227740783,0.1063519951381312,0.8044722048420894,0.07193034139690203,0.08207454634346173,15.587081094214867,5
existing/289,1-dodecanethiol + meoh,1-dodecanethiol + meoh,136.92079324756776,0.08034850115684489,0.688882323003981,0.12356522808576345,0.1520900985175868,18.32972467899698,1
existing/289,1-dodecanethiol + meoh,1-undecanethiol + meoh,150.13304055978926,0.08810177400365853,0.7710560633549306,0.11934327456978909,0.13403342689788156,7.207170000926556,2
