best_epoch,best_validation_loss,beta,bottleneck_dimension,channels,clean_median_absolute_peak_prominence_change,clean_median_absolute_relative_peak_width_change,clean_median_peak_shift_cm1,clean_reconstruction_first_derivative_mae,clean_reconstruction_median_row_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_repeatable_peak_recall,configuration,corrupted_latent_cosine_drift,corrupted_median_absolute_peak_prominence_change,corrupted_median_absolute_relative_peak_width_change,corrupted_median_peak_shift_cm1,corrupted_prediction_agreement,corrupted_reconstruction_first_derivative_mae,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_repeatable_peak_recall,corrupted_target_balanced_accuracy,curriculum,fold_count,gate_active_units,gate_chemical_probe,gate_clean_correlation,gate_finite,gate_instrument_probe,gate_kl_dimensions,gate_kl_range,gate_peak_recall,gate_same_master_distance,instrument_probe_increment_delta,kl_health_score,kl_schedule,latent_cross_instrument_separation_margin,latent_different_target_cross_instrument_distance,latent_instrument_probe_increment,latent_same_master_cross_instrument_distance,latent_sensor_probe_increment,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,loss_name,model_family,n_train,n_validation,parameter_count,passes_vae_gates,raw_instrument_probe_increment,raw_same_master_cross_instrument_distance,raw_sensor_probe_increment,raw_target_balanced_accuracy,representation,same_master_distance_delta,selection_utility,sensor_probe_increment_delta,subset,target_balanced_accuracy_delta_from_raw,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_kl_normalized,vae_kl_unnormalized_per_observation,vae_max_kl_per_latent_dimension,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
98.3,0.0230511877512548,1.0,64,8x16,0.0768923553986042,0.4254287683677281,2.0,0.0193071155786716,0.8766877064635572,0.013092404058001,0.0065462020290005,0.0960635619598787,0.3952461075594237,c8x16_z64_spectral_composite_beta1_constant,0.1530654586851597,0.0795824834043742,0.4786990562867451,2.0,0.7141697819515576,0.0195357787187451,0.7976305657564446,0.0249487917759262,0.0124743958879631,0.1275268177633335,0.3695828367662309,0.592985275988586,clean,20,True,True,False,True,True,True,True,False,False,-0.1160476436257686,1.0,constant,0.2984587087309592,1.044553003561391,0.4970702696744363,0.7460942948304317,0.432006627144785,0.6741415889919895,0.6609568209717531,0.6609568209717531,spectral_composite,vae,358.8,119.6,1082353.0,False,0.6131179133002049,0.6752592197001345,0.4444237645166438,0.7079575249538881,arpls_minmax,0.0708350751302972,0.2750864831291604,-0.0124171373718587,strict_core,-0.0338159359618986,60.25,54.2,0.0048894049485515,6.850056332920687,1.5845032003462491,0.1070321302018857,0.025696081222625,0.2257609121701015,-0.2189612119833082,0.0423078766092658
97.25,0.0224940231976869,1.0,64,8x16,0.0729400679812897,0.4202625667708193,2.0,0.0191471299274912,0.8951716477150594,0.0092356641704614,0.0046178320852307,0.0889820644151332,0.4099710665431716,c8x16_z64_spectral_composite_beta1_cyclical_4,0.1545725010335445,0.0790231462058727,0.4380445748602237,2.0,0.71430250089269,0.0193867758460681,0.8376953219289129,0.0197461929925405,0.0098730964962702,0.1204053666470282,0.389051904425251,0.5930255277168076,clean,20,True,True,False,True,True,True,True,False,False,-0.1055670477024643,1.0,cyclical_4,0.2960796431877774,1.0492474323781185,0.5075508655977405,0.753167789190341,0.4242360699729121,0.6814831192290329,0.6677434079763669,0.6677434079763669,spectral_composite,vae,358.8,119.6,1082353.0,False,0.6131179133002049,0.6752592197001345,0.4444237645166438,0.7079575249538881,arpls_minmax,0.0779085694902065,0.650112828212577,-0.0201876945437317,strict_core,-0.0264744057248551,58.65,51.35,0.0051187745441749,7.171403136389039,1.3458240449491918,0.1120531740060787,0.0237533983214812,0.2276663665113192,-0.2262146109251551,0.0426160091534256
99.4,0.0223136134076909,1.0,64,8x16,0.0759188719428493,0.4295589142687019,2.0,0.0192097150047178,0.8873369257612598,0.0105064832124298,0.0052532416062149,0.0914132585217256,0.4023812480000129,c8x16_z64_spectral_composite_beta1_linear_warmup_20,0.1531745582818985,0.0799638888143818,0.4404448180857881,2.0,0.7187191326391066,0.0194384424523457,0.8290854757105839,0.0208223652369959,0.0104111826184979,0.1215275778957853,0.3892370326076323,0.6003184811946254,clean,20,True,True,False,True,True,True,True,False,False,-0.126492046361838,1.0,linear_warmup_20,0.2912559124785335,1.0470019868562574,0.4866258669383669,0.7557460743777239,0.4248137611872132,0.678739264599227,0.6646275749139055,0.6646275749139055,spectral_composite,vae,358.8,119.6,1082353.0,False,0.6131179133002049,0.6752592197001345,0.4444237645166438,0.7079575249538881,arpls_minmax,0.0804868546775894,0.5477451527364426,-0.0196100033294305,strict_core,-0.029218260354661,57.25,47.85,0.004866902818744,6.818530849060456,1.5023119946836805,0.1065395445165696,0.0197661185734616,0.2086864683560261,-0.2176358815405826,0.0408525802195072
