best_epoch,best_validation_loss,beta,bottleneck_dimension,channels,clean_median_absolute_peak_prominence_change,clean_median_absolute_relative_peak_width_change,clean_median_peak_shift_cm1,clean_reconstruction_first_derivative_mae,clean_reconstruction_median_row_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_repeatable_peak_recall,configuration,corrupted_latent_cosine_drift,corrupted_median_absolute_peak_prominence_change,corrupted_median_absolute_relative_peak_width_change,corrupted_median_peak_shift_cm1,corrupted_prediction_agreement,corrupted_reconstruction_first_derivative_mae,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_repeatable_peak_recall,corrupted_target_balanced_accuracy,curriculum,fold_count,instrument_probe_increment_delta,kl_schedule,latent_cross_instrument_separation_margin,latent_different_target_cross_instrument_distance,latent_instrument_probe_increment,latent_same_master_cross_instrument_distance,latent_sensor_probe_increment,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,loss_name,model_family,n_train,n_validation,parameter_count,raw_instrument_probe_increment,raw_same_master_cross_instrument_distance,raw_sensor_probe_increment,raw_target_balanced_accuracy,representation,same_master_distance_delta,sensor_probe_increment_delta,subset,target_balanced_accuracy_delta_from_raw,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_kl_normalized,vae_kl_unnormalized_per_observation,vae_max_kl_per_latent_dimension,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
99.25,0.0222738496147145,1.0,64,8x16,0.0840522840473568,0.4637702170048425,2.0,0.0171975876756808,0.9390089334980988,0.0092764526356233,0.0046382263178116,0.0812665049533167,0.519125922975111,c8x16_z64_spectral_composite_beta1_cyclical_4,0.1552523575723171,0.0870800094213336,0.4991121381161144,2.0,0.7813837871159455,0.0173726776745602,0.8606925342548569,0.0228573578280046,0.0114286789140023,0.1170070095234414,0.481749795422688,0.6167829006742049,clean,20,-0.0400473501775584,cyclical_4,0.2040956217998644,1.058942796641746,0.6327181012858096,0.8548471748418814,0.4515176651046216,0.6596781388492732,0.6461934874675396,0.6461934874675396,spectral_composite,vae,358.8,119.6,1082353.0,0.6727654514633681,0.7603972061983383,0.4394471241978982,0.6929933153276566,minimal_minmax,0.094449968643543,0.0120705409067234,strict_core,-0.0333151764783833,55.35,43.8,0.0057877321166851,8.108612695475856,1.564928418189449,0.1266970733668102,0.0159979012684762,0.2120826038614592,-0.2540741426126794,0.0461580330505967
99.5,0.0203752503713429,1.0,64,8x16,0.073294543341035,0.3393453712250248,1.95,0.0113782892781517,0.94919331142802,0.007500636914636,0.003750318457318,0.0760870801387784,0.6036427673477245,c8x16_z64_spectral_composite_beta1_cyclical_4,0.1452247980982065,0.0767709815640444,0.3933574514843966,2.0,0.8055352457659642,0.0115723281004012,0.875576240096037,0.0213988352927974,0.0106994176463987,0.1135824817707784,0.5743177300470238,0.6314933636384683,clean,20,0.0264568392011977,cyclical_4,0.2510156644908205,1.0707930194265851,0.6404301805132973,0.8197773549357648,0.4745904093095389,0.6770900625563097,0.6531785997116645,0.6531785997116645,spectral_composite,vae,300.0,100.0,1082353.0,0.6139733413120995,0.7110378388139743,0.4800144677246686,0.7422684073309277,minimal_minmax,0.1087395161217902,-0.0054240584151298,quality_pass,-0.065178344774618,59.5,52.4,0.005937672062829,8.318678560023475,1.569009815914146,0.1299793525003668,0.0241463310995103,0.2339973230591814,-0.2630981019783097,0.0460990633815526
