evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,isolated_spikes,1.0,0.8465909090909092,0.861764705882353,0.9655172413793104,9.079842857317999e-05,0.01138440694679198,0.00569220347339599,0.1308219166542212,0.9071838973614001,0.006978421890649667,,2.0,0.278944907678245,0.08735837158747017,7.92129240728749,0.005654027414195211,0.12377019386386705,0.02677079998512837,2.11625302036264,58,59,0.2521137278319406,-0.24677467479617415,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,isolated_spikes,1.5,0.8465909090909092,0.861764705882353,0.9655172413793104,0.0002501771377865225,0.011399408971023674,0.005699704485511837,0.1309649178201253,0.9064583520842366,0.006978240148740247,,2.0,0.26815221224306174,0.09113865566905588,7.910945789025816,0.005646642247698655,0.12360852795352836,0.026865597111483196,2.1082276053471363,58,59,0.2522526082652019,-0.24660690641381922,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,0.5,0.8465909090909092,0.861764705882353,0.9655172413793104,0.00018809993343893439,0.011288858028135937,0.005644429014067968,0.13043473952528448,0.9072239350981594,0.006973208622542571,,2.0,0.2781322912943395,0.08716868353076279,7.938501241575056,0.005666310664935801,0.12403908189961023,0.026845354151451027,2.128254758086232,58,59,0.25231069235858994,-0.24698106833903724,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,1.0,0.9090909090909092,0.8944444444444444,1.0,0.0003943504998460412,0.011296301638541046,0.005648150819270523,0.13057940816611618,0.9069421020857766,0.006973422703131626,,2.0,0.2755668284410381,0.08125904976623133,7.9067546633082975,0.005643650723275016,0.1235430416141921,0.026579518474146278,2.1282725895551957,58,59,0.251431605558725,-0.24672397330749815,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,1.5,0.8465909090909092,0.861764705882353,0.9655172413793104,0.0005194976693019271,0.011331087839765995,0.005665543919882997,0.1306551155765465,0.9062615617277713,0.006973069915764565,,2.0,0.25772877460208277,0.08716322598047554,7.889677900097374,0.005631461741682637,0.12327621718902147,0.026476627094668106,2.1239349300402197,58,59,0.2512433970952833,-0.24633513835255896,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,0.5,0.9090909090909092,0.8944444444444444,1.0,1.2331995868919421e-08,0.011281335046577856,0.005640667523288928,0.13044129790303982,0.9073114539810139,0.006973963950926114,,2.0,0.2798507884941669,0.0871258091647178,7.956267368744082,0.005678991697890137,0.12431667763662627,0.02675812300685489,2.1321365104599943,58,59,0.25268759812460584,-0.24725372831255363,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,1.0,0.9090909090909092,0.8944444444444444,1.0,7.008683837739227e-07,0.011293833932084038,0.005646916966042019,0.13047321303803947,0.9073233877832142,0.006974112675754928,,2.0,0.2797176501490198,0.08712735888548195,7.945361406013567,0.005671207284806258,0.124146271968962,0.026698665180988547,2.1287239534165847,58,59,0.2525016636034722,-0.24715604486193804,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,1.5,0.9090909090909092,0.8944444444444444,1.0,2.8630781798710814e-06,0.01131668802884811,0.005658344014424055,0.1305308797064,0.9073358878813396,0.006974363216093752,,2.0,0.27959324040667455,0.08713473496027291,7.928144981134378,0.005658918616084495,0.12387726533022465,0.026614833127814035,2.123412216938557,58,59,0.25220408099157166,-0.24695795385076932,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,0.5,0.9090909090909092,0.8944444444444444,0.9310344827586207,0.05582769587635994,0.01800427734118608,0.00900213867059304,0.1611712449571196,0.8969024630133915,0.00714265751125645,,2.0,0.2849243304435805,0.08241359470412135,6.863746599131216,0.004899176730286378,0.10724604061142524,0.03183540137397896,1.4835401764771374,57,56,0.2476344273617197,-0.2348228805668335,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,1.0,0.7215909090909092,0.7857142857142857,0.7586206896551724,0.14422009885311127,0.025865883090764468,0.012932941545382234,0.1629052946154534,0.8817749645778347,0.007159503663176042,,2.0,0.26740068808735395,0.08294649701565504,7.137788563791039,0.005094781273227008,0.11152794630923502,0.03078014188217887,1.7085763637425155,57,57,0.25084724058565216,-0.23260114739225862,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,1.5,0.7045454545454546,0.7424749163879598,0.7241379310344828,0.31457552313804626,0.038456027198725116,0.019228013599362558,0.19823332350789363,0.8018479350945502,0.007464585875994413,,2.5,0.3077968601569429,0.09003699570894241,7.285036840329403,0.005199883540563457,0.11382870063014693,0.034031516179198806,1.862906573543226,59,58,0.258852208115529,-0.23330361353732612,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,0.5,0.9090909090909092,0.8944444444444444,1.0,0.014603502117097378,0.011487551641264132,0.005743775820632066,0.13368610147713994,0.9097698835268491,0.006742733584820461,,2.0,0.25918928730631813,0.07972747087478638,8.179149103263823,0.005838079302829281,0.12779920473849724,0.02257274160655704,1.835642935693002,51,49,0.2518972545071377,-0.21294387895348116,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,1.0,0.9090909090909092,0.8944444444444444,0.896551724137931,0.05471896007657051,0.018152893988236416,0.009076446994118208,0.14570499031386983,0.9039251074708696,0.006789532310960355,,2.0,0.3083004966597174,0.06919741979800165,7.758992465657941,0.0055381816314474955,0.12123425727590534,0.022639485995784456,1.6283975261648154,53,49,0.24374869023929555,-0.2117171149970216,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,1.5,0.7727272727272727,0.7338935574229692,0.896551724137931,0.08821016550064087,0.017955952291656276,0.008977976145828138,0.15005242181645453,0.9057626471636077,0.006786725966898236,,2.0,0.3123715267895417,0.08158648945391178,8.559681706968169,0.006109694294766716,0.13374502667137764,0.02185330315737663,1.7962129128728312,52,53,0.25812283000984815,-0.2131022169611979,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,0.5,0.9090909090909092,0.8944444444444444,0.9310344827586207,0.03133636713027954,0.013646693982081149,0.006823346991040574,0.1453168239229976,0.9026131230462817,0.006780523775423345,,2.0,0.3420248313310491,0.07586566607642453,7.070893776668114,0.005047033388057183,0.11048271526043929,0.023251752373619858,1.781141493469269,49,47,0.2304028841217822,-0.20960092308212097,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.0,0.8636363636363636,0.8654970760233918,0.9310344827586207,0.10835560411214828,0.019297122390322656,0.009648561195161328,0.16560800390719643,0.8809048625643165,0.006894160238941829,,2.0,0.3541890845973996,0.08494055387564003,6.656917050866354,0.004751546788626947,0.10401432891978675,0.02185793326613949,1.8216919693130325,52,47,0.22291809270935684,-0.20905471003436804,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.5,0.9090909090909092,0.9205882352941177,0.9310344827586207,0.21496161818504333,0.02701042576855307,0.013505212884276535,0.1849537966145882,0.8669675746013348,0.0070038225928806905,,2.0,0.3216399892215031,0.07766007909231121,6.678048402131537,0.004766629837352989,0.10434450628330524,0.02168210425839283,1.727245673948421,51,49,0.2286451538323741,-0.21229183637928897,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,0.5,0.9090909090909092,0.8944444444444444,1.0,9.924995538312942e-05,0.010003810269735555,0.005001905134867778,0.12774695837554062,0.9105397156184,0.006713665342604669,,2.0,0.30537042675697884,0.08051670342683792,8.178152456786489,0.005837367920618479,0.12778363213728883,0.02230869861699352,1.8227500931424865,50,48,0.2521786251129078,-0.21498500688691255,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.0,0.9090909090909092,0.8944444444444444,1.0,0.00041349593084305525,0.009921236005015384,0.004960618002507692,0.12728363054581449,0.9090892698698249,0.006718639443991458,,2.0,0.3275461742189518,0.07668295642361045,8.40565020279257,0.005999750323192413,0.13133828441863388,0.022922863211304986,1.8721241286173889,50,48,0.2549060257085863,-0.21852372532052397,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.5,0.9090909090909092,0.8944444444444444,0.9655172413793104,0.000984041835181415,0.009901829122842671,0.0049509145614213355,0.12740355869163786,0.909906126073393,0.006726002341289844,,2.0,0.3138358518617563,0.07519246777519584,8.553378075287029,0.006105194914551769,0.13364653242635982,0.02322353457223278,1.90802238982764,50,48,0.25611249967930455,-0.22153975460434658,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,0.5,0.9090909090909092,0.8944444444444444,1.0,1.5123137018235866e-05,0.010071486901878224,0.005035743450939112,0.1284081078590492,0.9104620765423718,0.006713411006306284,,2.0,0.32802484258841097,0.08206398785114288,7.994232717272087,0.005706090447731683,0.12490988620737636,0.021942314226284766,1.7910718131596568,50,48,0.24996554665000892,-0.21238498964426306,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.0,0.9090909090909092,0.8944444444444444,1.0,2.291079181304667e-05,0.010076938910302324,0.005038469455151162,0.12842929886874704,0.9104327087393865,0.006713787510707187,,2.0,0.3278526941313766,0.08117536222562194,7.9988610218221385,0.005709394019858771,0.12498220346597089,0.02199416196465078,1.790558693028504,50,48,0.2498569941304156,-0.2126474313345033,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.5,0.9090909090909092,0.8944444444444444,1.0,5.3529081924352795e-05,0.010078116336730036,0.005039058168365018,0.12844320590297267,0.9105262317863699,0.006714440514345406,,2.0,0.3267885450434915,0.08629755210131407,8.013859561437572,0.005720099615587132,0.1252165556474621,0.022069305314163942,1.79410259463397,50,48,0.24993953909224415,-0.21302875079509406,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,0.5,0.9090909090909092,0.8944444444444444,1.0,0.00016312763909809291,0.01007431823254297,0.005037159116271485,0.12846910051469618,0.9103631554466263,0.006713784076286017,,2.0,0.3372568626368865,0.08244915306568146,7.961658467710367,0.005682839734268642,0.12440091355797449,0.021793417000975833,1.7815759495623842,50,48,0.2495595040164862,-0.21184297397648433,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.0,0.9090909090909092,0.8944444444444444,1.0,0.0003561994235496968,0.010095049816454503,0.0050475249082272515,0.1286379027514884,0.910265396482535,0.006712339830911665,,2.0,0.3157939403758633,0.08168617635965347,7.926097457752891,0.005657457143292571,0.12384527277738894,0.021599144831258604,1.7752052216998526,50,48,0.24863363576953595,-0.2117741617472771,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.5,0.9090909090909092,0.8944444444444444,0.9655172413793104,0.0004692714719567448,0.010103318830959019,0.005051659415479509,0.1286021946926178,0.9100815412189931,0.006712164240805591,,2.0,0.3372568626368865,0.08330067014321685,7.919788582386923,0.005652954020261901,0.1237466965997957,0.02171908499049226,1.77517698543048,50,48,0.24868801694506618,-0.21160893365284383,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,0.5,0.9090909090909092,0.8944444444444444,1.0,3.637938732481416e-07,0.010078189358349702,0.005039094679174851,0.12843251091712257,0.910410609692809,0.00671340245098443,,2.0,0.3258272682917376,0.08627593610435724,7.974539452054591,0.005692033870131757,0.12460217893835299,0.021875893279200413,1.7865641292303036,50,48,0.24981834721802443,-0.2117866024578328,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,1.0,0.9090909090909092,0.8944444444444444,1.0,5.8371447266836185e-06,0.010110145426978726,0.005055072713489363,0.1285513290653755,0.9103689690376077,0.0067132116454002725,,2.0,0.3257626824738702,0.08636296400800347,7.946710118694366,0.005672169963379276,0.12416734560459945,0.02178805577492455,1.78210291431014,50,48,0.24932922929455625,-0.21146676430900133,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,1.5,0.9090909090909092,0.8944444444444444,1.0,2.0119650798733346e-05,0.010149677470415872,0.005074838735207936,0.12870499651200934,0.910313269149741,0.006713010769718737,,2.0,0.3257109775193761,0.08246943121775985,7.912518752085492,0.005647764990781936,0.12363310550133581,0.0216802806647925,1.7766644037836155,50,48,0.2486893084870362,-0.2111264936100834,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,0.5,0.9090909090909092,0.8944444444444444,0.9310344827586207,0.05652330815792084,0.014987531379655533,0.007493765689827766,0.15651463874968294,0.9004212298347647,0.006796528780409085,,2.0,0.314663609621156,0.08784238249063492,6.877283815166157,0.004908839268498328,0.10745755961197122,0.023296183689713177,1.6701688393843517,49,48,0.22615753850381037,-0.212432178405777,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,1.0,0.8011363636363636,0.8585526315789473,0.8275862068965517,0.13705667853355408,0.023323959892463796,0.011661979946231898,0.16266031372699358,0.8794542558573512,0.006867393801077914,,2.5,0.29406613670414783,0.08431329110317165,6.9086243826748746,0.004931209409475285,0.10794725597929491,0.021900984842214394,1.7864345762075489,52,46,0.2261669559877411,-0.21093312312996204,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,1.5,0.7386363636363636,0.7960526315789473,0.8275862068965517,0.28549620509147644,0.031550855314088015,0.015775427657044008,0.1913390959905188,0.853214444892131,0.007065241746881331,,3.0,0.3450676619939016,0.07821410894393921,6.6653040185179835,0.004757533203795849,0.10414537528934348,0.020261162099319358,1.575157748953883,52,47,0.22132284349553127,-0.21190950050669832,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,0.5,0.9090909090909092,0.8944444444444444,0.9310344827586207,0.01265417505055666,0.011762014755147841,0.005881007377573921,0.13358667029516222,0.9097717825106293,0.006593304015140604,,2.5,0.22681908722372607,0.07968030124902725,8.382248671782412,0.005983046874933912,0.13097263549660015,0.04204335874881018,1.9883256297863592,57,58,0.2857357643981608,-0.21964904762289106,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,1.0,0.8465909090909092,0.8875,0.8275862068965517,0.0471312552690506,0.019793995778833333,0.009896997889416666,0.14606682209617175,0.9013914881403756,0.006649164347008302,,2.0,0.23961270728904074,0.0809014058613684,8.005236370523454,0.005713944589952501,0.12508181828942894,0.04313583452897911,1.8054348817640071,57,58,0.27537967912546485,-0.219879095061703,
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,1.5,0.7556818181818181,0.7573099415204678,0.8275862068965517,0.0840541422367096,0.01869287375627486,0.00934643687813743,0.15210576318056881,0.9009349237250088,0.006619612152496436,,2.5,0.3253642621345581,0.08945329394191504,8.764308382541342,0.006255751879044498,0.13694231847720847,0.04320755545062355,1.9085987593633276,59,58,0.2838597990980659,-0.21895544865120772,
