configuration,representation,kl_schedule,run_seed,epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,validation_loss,validation_reconstruction_loss,validation_kl_unnormalized,validation_kl_normalized
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,1,0.0,0.08295110810267892,0.08295110810267892,29.54481791653009,0.02108837824163461,0.17152895434063023,0.08506150737780482,121.14090151746734,0.08646745290326006
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,2,0.08,0.0785866755795014,0.07206006028526009,114.29735080644613,0.08158269151066819,0.1344131776014296,0.06872375065288625,92.03089212369518,0.06568943049514288
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,3,0.16,0.06484802401414488,0.05662824617164381,71.9744292341567,0.05137361115928387,0.09740894281563639,0.05126752782644344,64.6441277255531,0.04614141879054469
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,4,0.24,0.05302555645325722,0.04575886566990929,42.41930583326929,0.03027787711154125,0.06563379496586423,0.041829226209836846,33.350200717188734,0.02380456867750802
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,5,0.32,0.04554009246626936,0.03935833847082757,27.06449424456753,0.019317983043945417,0.057095931858575644,0.03878909352572024,25.647878807131985,0.018306837121436107
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,6,0.4,0.04293578507217856,0.03833040220450226,16.13035330599729,0.011513457034973083,0.0470283541734479,0.03914830326533117,11.03995281507989,0.007880051973647316
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,7,0.48,0.041289860429371966,0.038509316503752576,8.115712913630068,0.005792800081106401,0.04439855473382132,0.038811857052961314,7.826964125913732,0.005586698162679323
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,8,0.56,0.040220341912385146,0.03715745291171964,7.662690826777296,0.005469443844951675,0.043181500828065794,0.0372170111274018,8.356251452149463,0.005964490686759074
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,9,0.64,0.03908172376391615,0.03547220120938043,7.901470699682209,0.0056398791575176365,0.04150949791073799,0.035517880364375955,8.394258563258067,0.005991619245723103
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,10,0.72,0.03822786202213226,0.034509219478265823,7.235858686123054,0.005164781360544649,0.039883548847767486,0.03448672085499563,7.560954578784334,0.005396826965584821
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,11,0.8,0.036999595883330925,0.03283113876777937,7.300011945634167,0.005210572409446229,0.03849313502051249,0.03239938153439209,8.537350237870417,0.006093754630885379
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,12,0.88,0.0359786604855386,0.03118093010857909,7.638205212138821,0.0054519666039534774,0.037257202971382304,0.03157847731554208,7.955894101567629,0.005678725268784888
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,13,0.96,0.035454013761039564,0.030382754971223953,7.4008680306437284,0.005282561049710013,0.03592622718390297,0.02982495164796084,8.547889292741022,0.006101277153990736
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,14,1.0,0.034767712775130126,0.029210485492036534,7.785675046171651,0.005557227013684262,0.034791677000642826,0.029052758104160054,8.040224516091227,0.0057389182841479135
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,15,1.0,0.03391936586386314,0.029259394517059445,6.528619209703961,0.0046599708848707785,0.033953114498813615,0.028899756142822634,7.0797551339413936,0.005053358411093072
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,16,1.0,0.03323927689810649,0.02849398642612367,6.6481528906437015,0.004745291142500858,0.03308573318254046,0.027055987164753825,8.447674254409405,0.006029746077380018
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,17,1.0,0.0321048751815863,0.026468745762259185,7.896217376740862,0.0056361294623417995,0.03241735822012445,0.026916392084931125,7.706852985029461,0.005500965728072421
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,18,1.0,0.031563638566803796,0.02652512018083696,7.058964559294719,0.005038518600495874,0.03134119433953481,0.025621841278146294,8.012815170929212,0.005719354154838838
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,19,1.0,0.030957401172364323,0.02535508857381045,7.848840538173665,0.0056023130179683545,0.030382230486564275,0.02421964122718122,8.633787227277995,0.00616258902732191
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,20,1.0,0.029627239253776652,0.02419033517391735,7.6171030320829,0.005436904376932834,0.02970295269511828,0.02376983911112076,8.312291962759835,0.005933113463782894
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,21,1.0,0.029160716988582133,0.023633330562320594,7.743868493104047,0.005527386504713809,0.02905271457461249,0.022887423806706397,8.637572601061908,0.00616529093580436
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,22,1.0,0.028931370907797786,0.023342848835839865,7.829519032767888,0.0055885217935530964,0.028850701426257605,0.02299319697590936,8.206362980754436,0.00585750391203029
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,23,1.0,0.02818385229386327,0.022550280338210316,7.892634235052677,0.005633571902250304,0.028331455093722382,0.022182570347765915,8.614588753515934,0.00614888561992572
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,24,1.0,0.027966716651049828,0.02189565419860205,8.505558441608397,0.00607106241371049,0.027956659177772136,0.02120557167575139,9.458274560816148,0.006751088194729585
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,25,1.0,0.02760406481335588,0.021634970130113507,8.362702183736731,0.005969095063338138,0.027631639698598564,0.021498414633028647,8.592648273756524,0.0061332250348012304
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,26,0.0,0.0203115800214013,0.0203115800214013,10.612667498150243,0.007575066022948068,0.03219337789576594,0.019023332650921924,18.451234528998366,0.013170046059242232
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,27,0.08,0.019150287229412113,0.017830999651119568,23.10403353656567,0.016491101739161792,0.03851917933891801,0.017424901477804705,29.553082778674213,0.021094277500838126
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,28,0.16,0.01996968280326855,0.016502418132462542,30.360238704840786,0.021670405927794994,0.03748103973119199,0.016769374869450803,29.017042079893482,0.020711664582365084
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,29,0.24,0.020687738355653865,0.01641208819090324,24.959110159063737,0.0178152106774188,0.032253963324953526,0.017207014851835595,21.080775317023782,0.015046948834420973
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,30,0.32,0.020841366536188923,0.016842644765433495,17.506902200597906,0.012496004425837192,0.029257230257161527,0.017777158542215322,16.08358109097521,0.011480072156299221
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,31,0.4,0.021690175471656168,0.01752145438452451,14.600945852593128,0.010421802892643203,0.02845144334460507,0.017756473304343826,14.983653974132377,0.010694970716725465
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,32,0.48,0.022073548380544924,0.01745089342231372,13.492373182248937,0.009630530465559554,0.02803782860458899,0.018111951038742267,13.906154336047774,0.009925877470412401
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,33,0.56,0.022620744396177506,0.017439338220361214,12.962769250683797,0.009252511956233974,0.027555854740638694,0.018008509196904526,13.375831844426003,0.009547346070254106
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,34,0.64,0.02323799525338295,0.017809142361195306,11.884098199084608,0.00848258258321528,0.0269937283132507,0.018570410369449303,11.801069756515888,0.00842331888402276
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,35,0.72,0.024280352066569342,0.018475120835276033,11.29601250651155,0.008062821203791256,0.026930022014289342,0.017908891835132567,12.638604805249127,0.00902113119575241
c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,cyclical_4,2018491905,36,0.8,0.024175377500380978,0.017694346606731415,11.349904830741352,0.008101288244640507,0.026427122975597864,0.01874110592576135,10.768110315338904,0.007686017355702287
