epoch,train_loss
1,0.07594210476776876
2,0.052552573622093285
3,0.044630909697451725
4,0.039207419910288734
5,0.03497028648169762
6,0.03458050559830228
7,0.033408852789653554
8,0.03179796140880213
9,0.029719144396415546
10,0.02715219818739169
11,0.024944932430709173
12,0.022833041299920562
13,0.02123326755239876
14,0.019614963647012318
15,0.018279867964463497
16,0.0173591466603476
17,0.016447393479970616
18,0.015078619361744015
19,0.014098293002729021
20,0.013608819471860151
21,0.013086703178737688
22,0.012472198934319917
23,0.012298817216598113
24,0.012121269923694637
25,0.011617944216987955
26,0.01162214838651889
27,0.011174534737995458
28,0.011172110454068272
29,0.011010635473312588
30,0.010464767455507855
31,0.010046528840283736
32,0.009787771158740608
33,0.009822825696148457
34,0.009723465565011042
35,0.009539382882552957
36,0.009352987512536005
37,0.009338780878743994
38,0.009103440072968465
39,0.009010745220979966
40,0.00881645673834676
41,0.008845359967047469
42,0.008892046398731
43,0.00870203774490761
44,0.00877790975837259
45,0.008633139261275256
46,0.008498931474505214
47,0.008378565174723985
48,0.008415365172977295
49,0.008166292887351928
50,0.008358882355648991
51,0.008317311567792652
52,0.008494555830545382
53,0.008287128244757379
54,0.00819183317858965
55,0.008069825615016145
56,0.007816849302056186
57,0.00790866200359316
58,0.007826899823416536
59,0.007720332242411758
60,0.007809096186874656
61,0.007974867811511964
62,0.008153014589921324
63,0.008003453882154794
64,0.00783569075235533
65,0.007681115496254295
66,0.007603670965982686
67,0.007537073823153426
68,0.007708032299345786
69,0.007451396444043435
70,0.0075460506449325365
71,0.007332528552570201
72,0.007356174918182126
73,0.007430724551849956
74,0.007504563201902383
75,0.007446952950243556
76,0.007334242801293047
77,0.007352873631710306
78,0.007459222834659825
79,0.007289317090474411
80,0.007303640857304728
81,0.007205111162583215
82,0.0071467043780679
83,0.006996830186268331
84,0.006830771991965968
85,0.0069605501266110925
86,0.006969736696759222
87,0.006983687601334184
88,0.007049934853107558
89,0.006960297930438858
90,0.00705812062316258
91,0.0071265135139842095
92,0.007128816076614168
93,0.007042557283073937
94,0.0070076141711495335
95,0.006994612796932732
96,0.007015734492297019
97,0.007231304699708836
98,0.006992841934050442
