epoch,train_loss
1,0.19896696126738259
2,0.17563777039217393
3,0.11328619434389957
4,0.09437936121641204
5,0.09097837875055713
6,0.07670588529733724
7,0.06373978002473366
8,0.056410591027071307
9,0.05483433269830637
10,0.04165601196677186
11,0.06078654950441316
12,0.04846929692944815
13,0.041412599332803904
14,0.04536973807181037
15,0.03655752381959627
16,0.043224827858597735
17,0.03145178637878839
18,0.028619873688318007
19,0.030842407775479693
20,0.029058144951975624
21,0.029624932415263597
22,0.025484334296265315
23,0.027254088690807653
24,0.029295112573823265
25,0.024935141067172206
26,0.02715256295578424
27,0.03586908194214799
28,0.030361706663876078
29,0.019632088895453963
30,0.0223388698731744
31,0.032056190974490584
32,0.020508223598779633
33,0.021910795742689178
34,0.021152822430743727
35,0.02301512972213501
36,0.018656951293002728
37,0.01621970755243024
38,0.01787179069117058
39,0.02656573701736539
40,0.022097289358633896
41,0.025419770154105716
42,0.025040218407331512
43,0.01681770266488541
44,0.013832926091759705
45,0.02767200460440891
46,0.02181136054040994
47,0.017567587661188704
48,0.019009308170440584
49,0.011419705195395752
50,0.01586022898554802
51,0.022642423342480216
52,0.01782051138471552
53,0.011874815492435943
54,0.017835773337025976
55,0.01905690435060235
56,0.012574632708416428
57,0.012833990065684153
58,0.014777286653948384
59,0.013336213799951554
60,0.018161975020586058
61,0.014555750518690708
62,0.01452487557260103
63,0.015708422452904457
64,0.013179982904084894
65,0.018757585765317428
66,0.014491189808346504
67,0.010942701995372773
68,0.02171036361954933
69,0.013625229236691497
70,0.01372880880222764
71,0.011248525429170491
72,0.014631529542249302
73,0.02013307931118233
74,0.012617389636850634
75,0.008499027823292931
76,0.019579787318443145
77,0.013145296275615692
78,0.010203216588774393
79,0.006112428602957448
80,0.00604479860860941
81,0.007737236803527488
82,0.015054729078398195
83,0.0053058375458254715
84,0.01175382331360218
85,0.01775333721970403
86,0.011134064824017154
87,0.010676948483600172
88,0.009466149366655668
89,0.008110473673184251
90,0.008263398464335952
91,0.009733893947545872
92,0.012124934591093036
93,0.008666306318238724
94,0.010649935312049334
95,0.007474399306053339
96,0.008803252304016157
97,0.012184079026066979
98,0.011703937067541964
99,0.007359615141569182
100,0.007428923223254292
