epoch,train_loss,train_cross_entropy,train_supervised_contrastive,train_pair_margin
1,4.012974521781825,1.930548776554156,4.0733191212521325,0.18306463787072821
2,3.7429412950443317,1.8693160150624528,3.6767520723463614,0.14099691563014743
3,3.549853252459176,1.8132842462274092,3.4209398529197594,0.10439634134497823
4,3.379590843297258,1.7623708927178685,3.1980880483796326,0.07270373446466047
5,3.2660450663747667,1.715723507011993,3.0689483413213416,0.06338963030448443
6,3.1223226197158236,1.6639489176907116,2.8954519833190533,0.04259069235641745
7,3.005881922154487,1.6133907233612448,2.764556407928467,0.040852112436219105
8,2.934029524839377,1.569810532316377,2.7126776840113385,0.03152062397308742
9,2.864119200766841,1.527966082850589,2.658604093744785,0.0274043122094266
10,2.824749189087107,1.488480412507359,2.655763282051569,0.033548562445595294
11,2.745146280602564,1.4448905474022975,2.590203505528124,0.020615817307011237
12,2.700103768819495,1.406518678121929,2.576787477807154,0.02076549972319103
13,2.649065328549735,1.3711568464206745,2.545123872877676,0.021386313720022716
14,2.595657523674301,1.3305944913550267,2.5237065085881873,0.012839140491324324
15,2.580632040772257,1.3008030562461177,2.552247412597077,0.01482104446998314
16,2.4891072647481023,1.2539707799501056,2.4640175451206257,0.01251094988724099
17,2.4601778471017184,1.2184523555296887,2.476744546165949,0.013412818283172725
18,2.4116625001158893,1.1829472750048093,2.453262655040886,0.008335647523208652
19,2.356450418882732,1.1450097078009496,2.420302022861529,0.005158737608337704
20,2.32863385164285,1.1192010309122786,2.4158569287650193,0.006017462592100418
21,2.315919344938254,1.092050712319869,2.4437072307248657,0.008059953640014687
22,2.283602817149102,1.0623229334626016,2.4376126935210407,0.00989437134806774
23,2.214164622222321,1.0235451625872263,2.378788670407066,0.00490046131625017
24,2.2208170166498498,1.0058135028126873,2.427951178973234,0.004111716287988651
25,2.183396668373784,0.9701434615292127,2.4210375924653644,0.01093757870500978
26,2.159586402434337,0.9483767415903792,2.420254855216304,0.004329039927430545
27,2.0978647576102727,0.9125625227071061,2.369558663307866,0.0020917511421338288
28,2.0818766264975825,0.8853328326080419,2.3910500942906245,0.004074943275485612
29,2.0843914852866643,0.8711478197121922,2.421993557410904,0.008987549747652786
30,2.040773743315588,0.8404652468765839,2.3973102539400513,0.006613491615869954
31,2.03610852247552,0.8267396696006195,2.415747364865074,0.005980596724378911
32,2.003040485744235,0.7987639979471134,2.405917885937268,0.005270204990159107
33,1.9454632650447796,0.7701128502435322,2.3493457564824745,0.0027101386656772485
34,1.9697358728964118,0.7584439983850793,2.4177076967456674,0.009752040174848672
35,1.8837605262104469,0.7122003979320768,2.3402390027348,0.005762499474177632
36,1.8803631685957123,0.6984048591384405,2.361735715141779,0.004361780061934709
37,1.8524517303780665,0.6766952472397044,2.3476694113091576,0.0076870798970325085
38,1.8183785963662062,0.6507413953165465,2.3333601589444317,0.0038284479133501837
39,1.8192262347740462,0.636388975608198,2.3617937957184223,0.007761368457275101
40,1.7957082609587078,0.6202561131006554,2.3495110016834886,0.0027866058038323645
41,1.7650229523453531,0.5995571779299386,2.329296172419681,0.0032707453127714652
42,1.7600906076310556,0.5895841370655012,2.3388647580448585,0.004296357858383768
43,1.746080851253075,0.5736658663689336,2.3445682103120826,0.0005234879783437222
44,1.7098483179188981,0.5482008328920678,2.32209378707258,0.002402320515977431
45,1.7429385502127153,0.5475641655016549,2.389366937589042,0.002763696781159202
46,1.6992414887947371,0.5274425865728644,2.342168125925185,0.0028593659465778855
47,1.6702882760687718,0.5085116209863108,2.322311946108371,0.0024826740728148933
48,1.6590241812452484,0.49195296704014646,2.333197720443146,0.00188952086705573
49,1.6514883252638806,0.4850719699376746,2.331801924524428,0.0020615600190962416
50,1.6370048885104023,0.4734448960310296,2.3254925299294387,0.0032548972676637805
51,1.6433421056481856,0.46644170073014274,2.3522256899483596,0.0031502347651727594
52,1.604460129254981,0.44523523804507675,2.3166422708125056,0.0036149988823299165
53,1.5858391810067092,0.4335238567635983,2.3043621929385996,0.0005369145081295997
54,1.571765025959739,0.419903717086285,2.303297551372383,0.0008501195690677136
55,1.5778419699849962,0.41573078496546684,2.323577231998685,0.0012902241786706108
56,1.58627041985717,0.410928550777556,2.3480298156979718,0.005307856195641658
57,1.5496292823477635,0.3941886292982705,2.31044340133667,0.0008758054692533952
58,1.538907527923584,0.38005046603045883,2.3162002261680894,0.0030277361975440498
59,1.5208968135375012,0.37046187248411055,2.300327050534985,0.0010856596540801133
60,1.5207941592494143,0.3643712276899362,2.3122025441519822,0.0012866351753473282
61,1.534713470483128,0.36454201914087125,2.3392610067053687,0.002163767830845959
62,1.5165087014813967,0.35462561061110676,2.322770157946816,0.0019920332286554048
63,1.4816817965688585,0.33529703828352914,2.292769545241247,0.0
64,1.4860854314852365,0.33098127155364315,2.310083573377585,0.0002494648134312298
65,1.4576751552050626,0.31282424813584436,2.289701793767229,0.0
66,1.4562347478504423,0.30784611535977713,2.296210258821898,0.001133985829221297
67,1.4517623005034048,0.3038691463349741,2.294054034390027,0.0034645118137609354
68,1.4707987127424795,0.3074344641800168,2.3256406120107145,0.0021757044631135324
69,1.4615512316740011,0.2997338760502731,2.322305790985687,0.0026578641956365562
70,1.4363584231726731,0.28555012843276883,2.300388731533968,0.00245568189251272
71,1.4278677022909816,0.2783757580232017,2.2981846634345717,0.001598443287790199
72,1.4249750737902485,0.2720645251153391,2.3052464859395085,0.0011492427202719677
