configuration,representation,curriculum,run_seed,epoch,train_loss,validation_loss
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,52,0.011250205626145253,0.012453392347018434
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,53,0.011167303298841854,0.012408903545230372
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,54,0.011093790982515443,0.012311248761466425
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,55,0.011031067611145381,0.012267934317644844
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,56,0.010968954703713979,0.012214265700079437
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,57,0.01091102616686518,0.012212117003579425
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,58,0.010836813465090087,0.012167825578497006
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,59,0.010834288706190019,0.012128236830935009
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,60,0.010786902380705867,0.012116326735569881
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,61,0.010755770114245335,0.012154602286461582
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,62,0.010719200369814483,0.012059420068612974
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,63,0.01066960193196219,0.012045590000020133
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,64,0.010660128420970059,0.012067361042285576
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,65,0.010610307139751002,0.012012963024023762
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,66,0.0105572408271017,0.011913781611519491
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,67,0.010496284051165396,0.011849854658875201
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,68,0.010454333603423275,0.011882274944940183
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,69,0.010427754254013464,0.011777830477326345
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,70,0.010387478494059644,0.011834818981269486
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,71,0.010379160903600039,0.011743820351986295
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,72,0.010348652324829642,0.011776908420217343
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,73,0.010300840734818035,0.01176422218290659
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,74,0.010297215878140201,0.011755967472926674
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,75,0.010294065867339709,0.011730665571860269
