configuration,representation,kl_schedule,run_seed,epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,validation_loss,validation_reconstruction_loss,validation_kl_unnormalized,validation_kl_normalized
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,1,0.05,0.0961990828315417,0.09580409606297811,11.067524194717407,0.007899731759255823,0.10592046857458874,0.08787320937635829,25.284211908729333,0.018047260463047346
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,2,0.1,0.09207997997601827,0.09019486784934998,26.41042236328125,0.018851122314975908,0.10111884259193846,0.08241161465355494,26.208825491007094,0.01870722733119707
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,3,0.15,0.08513021975755691,0.08218666344881058,27.49282231648763,0.019623713287999736,0.09577494244841696,0.06842374675048207,38.319024243401095,0.027351195034547533
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,4,0.2,0.07040958126386007,0.06231381913026174,56.710808817545576,0.040478807150282355,0.10309267695088989,0.04452225996307956,82.05715409065913,0.058570416909820934
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,5,0.25,0.05603048910697301,0.04458933586875598,64.11622243245442,0.045764612728375745,0.06013087110901342,0.0383587481399763,30.502746082046656,0.021772124255565066
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,6,0.3,0.04443425506353378,0.039320430159568785,23.881555964152017,0.017046078489758757,0.04771339987377519,0.03329191474442922,20.204500827974485,0.014421485244806912
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,7,0.35,0.040369176467259724,0.03551679198940595,19.423405418395998,0.01386395818586438,0.041992891182019876,0.03268254116105223,13.043800187342375,0.009310349883898911
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,8,0.4,0.03845608785748482,0.03526290208101272,11.184134540557862,0.007982965410819316,0.03805309635342904,0.03299873676693555,7.081159517603013,0.005054360826269103
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,9,0.45,0.03743172193566958,0.03529509748021761,6.652025044759115,0.004748054992690303,0.03703393940859049,0.03290738955646464,5.781294706955697,0.004126548684479441
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,10,0.5,0.0374319759507974,0.03531771336992582,5.924165541330973,0.004228526439208404,0.03611757848592638,0.03248567249879096,5.088299894795834,0.0036319057064923867
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,11,0.55,0.037202192743619286,0.03487534756461779,5.927110958099365,0.004230628806637662,0.03628455758890481,0.03142556998408535,6.80744260028728,0.004858988294280714
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,12,0.6,0.03718367819984754,0.03441217174132665,6.471467100779216,0.004619177088350618,0.03488222710354236,0.031281222254761216,5.045009543594805,0.003601006098211852
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,13,0.65,0.036483773390452064,0.03389994740486145,5.56913777033488,0.003975116181538101,0.034054928323597584,0.029961937731041492,5.734278956663261,0.00409298997620504
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,14,0.7,0.0349967364470164,0.03168031374613444,6.637584292093913,0.00473774753183006,0.03325160907454861,0.02818088929702356,7.104077640089017,0.005070719229185594
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,15,0.75,0.03408336281776428,0.029782837157448134,8.033381627400717,0.005734033995289591,0.03238446005050418,0.02664259209939577,8.044355656336812,0.005741866992388873
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,16,0.8,0.033474739193916324,0.028397438849012056,8.891621246337891,0.006346624729720122,0.031801282111736176,0.024959579001641967,9.585227707057323,0.0068417042876925925
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,17,0.85,0.03279317170381546,0.027187497715155284,9.23947006225586,0.006594910822452434,0.030517312743276067,0.024946536651803453,7.804657491665442,0.005570776225314377
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,18,0.9,0.031565383225679394,0.026710483928521475,7.557460956573486,0.0053943333023365354,0.029842054905387962,0.0252261018036928,6.466951333203362,0.004615953842400686
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,19,0.95,0.03173636808991432,0.026401652097702025,7.867302729288737,0.005615490884574402,0.029692700494406293,0.02393505886848112,8.066455970690088,0.005757641663590355
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,20,1.0,0.03111689363916715,0.025950733969608942,7.237788600921631,0.005166158887167474,0.028794932947720137,0.02451452726805673,5.996848476743235,0.004280405764984465
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,21,1.0,0.03034810078640779,0.025457382102807364,6.851897589365641,0.004890719192980472,0.028402559694300576,0.023119736245824297,7.401235686922536,0.005282823473891889
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,22,1.0,0.030132834017276764,0.024619919086496037,7.723595027923584,0.0055129157943780045,0.028145635247375202,0.023153856794521647,6.993481432349936,0.004991778324304023
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,23,1.0,0.029848529597123464,0.02458170607686043,7.3788197898864745,0.005266823547385064,0.02790936476831297,0.023227577667357852,6.559183338313427,0.004681786822493524
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,24,1.0,0.029175010720888774,0.023965338791410128,7.298750044504802,0.005209671694864241,0.027447908791234193,0.0225329704908202,6.88582818022052,0.004914938030135989
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,25,1.0,0.028685717831055325,0.02356014999250571,7.180920473734537,0.005125567789960412,0.027234832982270463,0.022613426236417686,6.474590551505968,0.004621406532124174
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,26,1.0,0.028270016685128213,0.023141183132926624,7.185495007832845,0.0051288329820362915,0.027038466691681484,0.022100574870422048,6.917987152210717,0.004937892328487307
c8x16_z64_spectral_composite_beta1_linear_warmup_20,arpls_minmax,linear_warmup_20,144491831,27,1.0,0.02845667618016402,0.023051903992891313,7.572085609436035,0.005404772026720939,0.026890654749806644,0.02189032655679485,7.005459753055017,0.005000328160638842
