#wnum,raman
275,596.96
276,597.519
277,587.878
278,582.115
279,559.876
280,531.361
281,497.64
282,462.313
283,428.151
284,408.609
285,394.681
286,377.971
287,352.756
288,319.649
289,308.47
290,302.536
291,289.208
292,268.215
293,238.361
294,222.666
295,206.167
296,194.644
297,187.655
298,179.421
299,165.287
300,148.398
301,133.229
302,117.808
303,106.826
304,102.125
305,99.2399
306,86.2524
307,70.7461
308,61.5364
309,59.7664
310,59.6474
311,51.1587
312,41.7945
313,34.5965
314,29.5034
315,26.9015
316,27.1091
317,27.1725
318,21.4206
319,14.5039
320,9.42769
321,7.38139
322,6.12218
323,6.60901
324,8.45164
325,9.2073
326,9.68237
327,7.54015
328,8.00684
329,8.3073
330,6.02554
331,2.3323
332,1.83162
333,2.27551
334,3.02256
335,3.54853
336,5.0122
337,5.43593
338,4.51948
339,2.19883
340,-1.21919
341,-0.817331
342,-0.366323
343,8.73604
344,9.12048
345,6.92203
346,-1.68995
347,-1.32369
348,-0.578582
349,-0.224786
350,-1.50861
351,-3.03099
352,-2.69624
353,-1.5669
354,-0.924039
355,-0.394447
356,0.590918
357,3.84606
358,5.47072
359,5.76171
360,3.25645
361,3.53542
362,7.03374
363,11.716
364,11.9774
365,10.5703
366,8.31442
367,5.44451
368,5.68318
369,6.38064
370,10.6308
371,12.6018
372,13.2532
373,16.0935
374,23.7846
375,30.5641
376,30.76
377,30.8433
378,31.0291
379,34.0475
380,34.6539
381,34.8249
382,31.4419
383,30.4286
384,30.5405
385,29.3249
386,24.3522
387,18.4692
388,17.9573
389,18.091
390,19.0926
391,19.2175
392,19.0981
393,19.1304
394,18.1843
395,16.4507
396,15.3206
397,15.2632
398,15.3589
399,15.7052
400,15.793
401,14.1944
402,10.667
403,7.24465
404,7.29052
405,7.35938
406,7.59117
407,8.62193
408,10.7336
409,13.1174
410,13.254
411,13.7914
412,14.7728
413,16.5075
414,17.004
415,17.3171
416,17.3485
417,16.4815
418,16.5067
419,18.1062
420,22.1395
421,26.1849
422,28.8907
423,28.9012
424,22.9276
425,18.4468
426,18.449
427,21.317
428,24.8138
429,29.2085
430,31.6411
431,31.6304
432,30.9717
433,30.9561
434,34.7776
435,37.2953
436,37.2727
437,32.5969
438,32.5699
439,32.5295
440,31.9312
441,30.8671
442,30.35
443,29.9343
444,26.2382
445,25.1316
446,25.0884
447,25.7001
448,27.7264
449,29.5288
450,31.4728
451,33.2393
452,34.8964
453,34.8411
454,34.7294
455,32.9372
456,32.3589
457,32.1637
458,28.4271
459,28.0755
460,28.0098
461,30.5425
462,31.0615
463,30.9919
464,28.7588
465,27.2268
466,27.1535
467,32.1837
468,32.1082
469,24.2627
470,19.8921
471,19.8134
472,21.0879
473,22.5098
474,24.9833
475,27.2963
476,27.2129
477,25.3818
478,21.4349
479,17.7161
480,17.6296
481,19.4428
482,23.7162
483,28.4917
484,28.4025
485,27.3723
486,22.2252
487,22.1342
488,27.2995
489,27.2075
490,26.4552
491,24.3594
492,24.2661
493,26.851
494,27.0785
495,26.984
496,26.8892
497,27.9864
498,30.6491
499,30.5535
500,30.1394
501,30.0342
502,26.7309
503,24.0273
504,23.9308
505,23.8342
506,21.2549
507,15.2569
508,15.1602
509,17.0229
510,22.492
511,24.5114
512,25.9227
513,26.7057
514,26.6091
515,26.1797
516,26.0833
517,26.7299
518,26.7357
519,26.7218
520,29.0642
521,32.5068
522,32.6502
523,32.5612
524,32.4607
525,29.1496
526,23.6517
527,19.817
528,18.9245
529,18.4425
530,18.1632
531,17.8297
532,13.4638
533,9.62641
534,9.53544
535,16.625
536,18.7845
537,18.7293
538,18.6403
539,18.5517
540,18.273
541,18.1855
542,19.5867
543,23.1735
544,23.0878
545,20.4671
546,17.3149
547,14.5765
