#wnum,raman
275,41.551
276,41.7622
277,67.841
278,81.8286
279,82.0398
280,57.932
281,58.1432
282,60.951
283,75.1053
284,75.3165
285,73.4139
286,68.7907
287,60.6868
288,60.8978
289,64.6547
290,76.9219
291,77.1327
292,75.5233
293,70.2911
294,62.0575
295,55.1923
296,55.4026
297,56.7911
298,60.2187
299,69.106
300,76.9761
301,77.1855
302,73.4033
303,73.6122
304,77.0254
305,77.2338
306,76.6711
307,66.9712
308,55.7033
309,44.5237
310,34.8862
311,30.3254
312,30.5312
313,32.2666
314,44.926
315,45.1303
316,37.2046
317,24.2335
318,17.8853
319,12.1937
320,12.3951
321,18.12
322,22.6832
323,22.8825
324,21.9717
325,20.0809
326,16.3837
327,12.5985
328,12.7938
329,12.9883
330,9.32408
331,3.55765
332,3.74925
333,25.3797
334,36.533
335,36.7216
336,20.1331
337,20.3194
338,26.9553
339,32.2095
340,32.3923
341,25.7433
342,13.4339
343,-3.10242
344,-2.9247
345,5.49504
346,24.6286
347,24.8025
348,21.684
349,21.8554
350,30.3635
351,37.9398
352,38.1078
353,37.1263
354,33.967
355,28.8573
356,24.0367
357,20.5554
358,16.2743
359,9.71299
360,2.67081
361,2.82986
362,16.0565
363,30.6107
364,34.0323
365,34.8437
366,37.0662
367,41.9386
368,48.2949
369,51.4413
370,51.5935
371,50.3669
372,47.5536
373,47.704
374,58.4041
375,67.4199
376,67.5685
377,63.1249
378,63.2725
379,69.3718
380,76.6774
381,89.5012
382,103.362
383,103.508
384,102.317
385,102.462
386,119.75
387,136.114
388,145.601
389,151.897
390,152.04
391,147.562
392,141.357
393,127.333
394,116.514
395,112.527
396,111.464
397,111.52
398,111.214
399,110.51
400,109.18
401,108.968
402,102.034
403,89.0112
404,85.6863
405,85.8239
406,85.9611
407,83.5842
408,71.7694
409,71.9053
410,82.3211
411,93.2502
412,99.8587
413,100.335
414,100.469
415,85.1236
416,71.4756
417,64.7911
418,64.4594
419,64.5897
420,64.7195
421,62.3843
422,50.5624
423,50.69
424,54.9843
425,65.9536
426,71.58
427,75.679
428,75.8024
429,64.0463
430,49.8585
431,47.66
432,46.1583
433,44.5876
434,42.8946
435,41.2669
436,39.5823
437,38.4327
438,29.784
439,19.1901
440,19.3006
441,25.1231
442,33.0783
443,33.3538
444,33.459
445,33.525
446,31.0099
447,27.2088
448,23.6515
449,21.1619
450,20.6334
451,20.7277
452,25.3503
453,33.6646
454,39.7097
