#wnum,raman
275,84.0899
276,80.2677
277,80.3411
278,76.5546
279,72.0764
280,67.3696
281,67.443
282,68.8597
283,72.6233
284,74.3579
285,74.4312
286,71.9458
287,60.5651
288,49.5165
289,49.5896
290,50.1255
291,53.8552
292,60.8111
293,63.0566
294,63.1292
295,56.0826
296,56.1549
297,56.7606
298,56.8326
299,46.7325
300,38.3706
301,38.442
302,45.4112
303,45.482
304,36.8387
305,26.0571
306,24.2143
307,24.284
308,32.3692
309,51.1085
310,64.2207
311,64.2888
312,55.3841
313,40.8141
314,23.7728
315,23.8391
316,26.1185
317,37.4999
318,37.5646
319,34.7487
320,31.9036
321,27.3256
322,22.5869
323,22.6484
324,22.7176
325,22.7776
326,19.0667
327,19.1252
328,19.974
329,20.0309
330,19.1326
331,12.4589
332,12.5131
333,15.7287
334,17.479
335,17.5304
336,0.905711
337,0.955028
338,7.64196
339,10.2996
340,10.3457
341,-0.0627944
342,-0.0190952
343,2.60266
344,7.43933
345,14.6937
346,22.9245
347,22.9619
348,17.2806
349,15.4383
350,15.4716
351,15.5035
352,7.28391
353,-3.25207
354,-3.22461
355,2.92841
356,8.87423
357,8.8973
358,8.91898
359,11.0246
360,21.2752
361,29.1872
362,30.968
363,35.7271
364,43.4742
365,44.391
366,44.4029
367,30.9431
368,30.9529
369,34.2943
370,47.7072
371,48.0016
372,48.0075
373,47.301
374,46.9168
375,46.9202
376,48.8511
377,54.5169
378,57.2341
379,57.5996
380,58.2754
381,81.3843
382,101.978
383,101.976
384,85.0834
385,70.3905
386,70.3869
387,70.6794
388,84.5172
389,96.4901
390,96.4847
391,73.6873
392,57.1404
393,57.1338
394,64.0156
395,74.6464
396,86.4317
397,86.4239
398,83.3138
399,73.4196
400,71.7995
401,71.6335
402,66.5547
403,54.9903
404,53.6275
405,53.6178
406,64.3092
407,64.2991
408,61.9091
409,57.4226
410,52.8567
411,52.8459
412,58.7125
413,67.5641
414,67.5529
415,48.3779
416,37.171
417,37.1593
418,45.5293
419,45.5174
420,41.2864
421,33.5346
422,26.6814
423,26.6689
424,25.2504
425,24.9332
426,24.9204
427,24.6916
428,23.7244
429,10.685
430,4.92031
431,4.90681
432,11.8413
433,17.7987
434,23.4568
435,24.7054
436,24.6912
437,23.9723
438,15.2792
439,2.31771
440,2.30286
441,13.153
442,17.361
443,17.3456
444,9.46359
445,9.44787
446,11.4456
447,16.3159
448,27.7521
449,27.7356
450,25.5987
451,9.43232
452,9.41523
453,10.3555
454,15.1478
455,17.8774
456,17.8595
457,16.2783
458,16.2598
459,19.1205
460,31.4203
461,40.6597
462,45.4427
463,47.5077
464,47.4877
465,35.7124
466,32.0414
467,32.0204
468,35.6517
469,43.8474
470,43.8254
471,38.6909
472,18.2185
473,4.70125
474,3.17695
475,3.15312
476,16.6861
477,33.6204
478,33.5953
479,24.6525
480,24.6265
481,25.4461
482,27.5137
483,27.4863
