#wnum,raman
275,360.326
276,372.222
277,397.248
278,438.786
279,446.431
280,447.055
281,435.263
282,418.981
283,399.937
284,389.599
285,386.445
286,379.889
287,350.674
288,321.835
289,317.064
290,315.98
291,310.823
292,279.51
293,265.319
294,257.093
295,257.332
296,256.251
297,247.176
298,237.681
299,236.763
300,235.693
301,222.799
302,198.547
303,184.386
304,184.995
305,185.602
306,183.469
307,158.518
308,135.843
309,121.918
310,112.001
311,112.596
312,119.006
313,119.596
314,113.513
315,106.147
316,102.683
317,100.614
318,95.6766
319,87.4835
320,78.9712
321,68.2379
322,57.3061
323,51.5087
324,49.0542
325,44.468
326,31.8809
327,22.1698
328,22.7109
329,31.7302
330,39.9687
331,46.1416
332,51.9295
333,54.2403
334,54.7544
335,51.4258
336,40.7246
337,29.9678
338,17.5698
339,4.91764
340,5.40036
341,11.1156
342,11.5869
343,5.16448
344,1.55209
345,2.00527
346,9.38776
347,12.5544
348,12.9884
349,12.1994
350,-2.00283
351,-10.3764
352,-9.96973
353,8.69682
354,21.2112
355,21.5972
356,21.6524
357,22.0251
358,22.3913
359,22.6164
360,12.7549
361,7.9245
362,8.26572
363,15.6591
364,25.765
365,36.628
366,41.5259
367,41.8381
368,40.7726
369,37.1621
370,33.0407
371,28.3254
372,22.8665
373,23.147
374,34.6047
375,51.9266
376,74.0708
377,100.307
378,108.325
379,108.578
380,108.826
381,118.031
382,143.348
383,159.385
384,161.193
385,161.759
386,164.185
387,168.785
388,183.369
389,203.407
390,214.701
391,214.906
392,214.991
393,215.19
394,223.287
395,223.479
396,217.503
397,213.969
398,203.707
399,203.887
400,208
401,230.501
402,251.185
403,262.222
404,262.388
405,257.391
406,246.671
407,244.429
408,243.43
409,235.439
410,208.115
411,184.293
412,163.631
413,144.139
414,127.931
415,119.974
416,115.798
417,115.932
418,116.063
419,104.25
420,72.5531
421,55.0331
422,55.1556
423,60.6538
424,60.7718
425,53.7339
426,45.9845
427,38.6247
428,33.8073
429,33.9144
430,35.221
431,40.0627
432,47.1214
433,53.3406
434,55.5266
435,55.6209
436,47.5047
437,37.8199
438,30.9759
439,26.6452
440,24.8554
441,24.9372
442,27.1782
443,32.6708
444,38.4374
445,40.0568
446,40.1283
447,40.1977
448,41.5561
449,42.7755
450,42.8388
451,42.9492
452,44.868
453,52.5013
454,52.5564
455,51.6881
456,46.1752
457,46.2241
458,57.2518
459,57.2966
460,37.8906
461,32.584
462,32.6226
463,59.0326
464,59.0671
465,48.2617
466,47.8331
467,47.8614
468,56.5121
469,57.7098
470,57.7318
471,53.9046
472,44.601
473,36.0635
474,34.6838
475,34.6951
476,37.7591
477,44.0566
478,45.0535
479,45.0561
480,45.0564
481,45.6708
482,45.6667
483,44.7092
484,44.7005
485,45.1208
486,48.6478
487,48.6323
488,48.0828
489,45.0108
490,44.9882
491,52.7606
492,52.7332
493,44.0505
494,39.9579
495,39.9233
496,49.1424
497,50.9423
498,50.9002
499,49.3398
500,44.7729
501,44.7232
502,50.6606
503,56.1761
504,56.1185
505,28.672
506,27.8403
507,27.7745
508,46.456
509,57.588
510,64.6148
511,64.5379
512,49.4063
513,49.3238
514,51.4161
515,63.0801
516,62.9888
517,59.1207
518,54.1116
519,47.7165
520,40.8789
521,30.2373
522,30.1275
523,38.0398
524,63.4277
525,63.3082
526,43.538
527,38.4798
528,38.3504
529,48.0926
530,49.3782
531,49.2385
532,48.1333
533,45.2992
534,41.2708
535,34.1554
536,27.1437
537,23.9611
538,23.5831
539,23.4143
540,29.9504
541,34.0195
542,33.8392
543,33.655
544,36.8126
545,39.5668
546,39.3706
547,27.195
548,20.392
549,20.1833
550,19.9704
551,18.4415
552,12.9588
553,9.25082
554,7.06978
555,6.83507
556,9.17196
557,8.92824
558,6.6795
559,4.59846
560,4.34088
561,16.3021
562,17.8556
563,17.5837
564,13.1115
565,12.8299
566,12.5434
567,5.41805
568,-7.75915
569,-8.06072
570,9.7139
571,21.3259
572,21.0096
573,11.5505
574,5.69196
575,3.40141
576,3.06696
577,9.61519
578,9.27236
579,7.57758
580,7.2268
581,16.4946
582,40.3038
583,53.2621
584,52.8968
585,50.2134
586,19.8386
587,0.332107
588,-0.0459741
589,18.5643
590,18.1805
591,8.77409
592,8.38499
593,20.9042
594,37.6113
595,49.4342
596,56.529
597,56.1286
598,40.2903
599,27.7135
600,21.7086
601,20.6795
602,20.2705
603,23.0629
604,22.6512
605,17.6315
606,13.6475
607,10.9546
608,10.5387
609,13.3483
610,17.5537
611,21.5276
612,25.5035
613,39.314
614,61.2187
615,65.2846
616,64.8655
617,64.4464
618,67.0374
619,79.9319
620,79.5135
621,71.972
622,71.5547
623,85.3761
624,93.6338
625,93.2187
626,86.1152
627,85.1267
628,84.7148
629,96.1167
630,116.248
631,131.669
632,132.853
633,132.448
634,129.06
635,128.659
636,143.177
637,174.861
638,214.562
639,263.176
640,315.094
641,358.288
642,398.252
643,417.452
644,433.676
645,460.02
646,488.605
647,488.231
648,462.182
649,424.43
650,378.929
651,335.059
652,312.232
653,297.104
654,275.433
655,246.897
656,219.748
657,202.09
658,186.324
659,144.607
660,100.759
661,80.6564
662,78.2883
663,77.9597
664,90.6215
665,90.2988
666,80.6714
667,59.7218
668,57.9572
669,55.7552
670,50.8817
671,34.2806
672,30.4717
673,30.1727
674,33.0591
675,32.766
676,31.9357
677,31.6485
678,42.6215
679,49.451
680,49.6044
681,50.1882
682,57.551
683,64.0891
684,63.8226
685,61.8442
686,52.1558
687,38.4807
688,38.2258
689,43.545
690,53.2496
691,59.2019
692,65.5798
693,66.3931
694,66.4904
695,66.2554
696,66.0233
697,66.3593
698,71.8946
699,71.8727
700,71.6516
701,67.0342
702,61.8135
703,56.9032
704,53.7817
705,52.4456
706,52.2407
707,60.0807
708,63.2001
709,63.003
710,62.1622
711,61.9702
712,63.1059
713,62.9189
714,52.8678
715,50.6956
